

Data analysis for each instance 
AVG,MED,MAX,MIN
0.656,0.617,1,0.574,
0.662,0.623,1,0.556,
0.664,0.633,1,0.568,
0.661,0.616,1,0.565,
0.669,0.623,1,0.58,
0.658,0.627,1,0.582,
0.658,0.615,1,0.562,
0.651,0.617,1,0.562,
0.66,0.615,1,0.566,
0.661,0.64,1,0.58,
0.658,0.617,1,0.59,
0.671,0.645,1,0.557,
0.662,0.629,1,0.575,
0.649,0.611,1,0.573,
0.652,0.611,1,0.559,
0.662,0.624,1,0.554,
0.647,0.611,1,0.519,
0.658,0.611,1,0.584,
0.657,0.629,1,0.561,
0.652,0.619,1,0.554,
0.669,0.643,1,0.602,
0.653,0.611,1,0.566,
0.665,0.615,1,0.57,
0.659,0.612,1,0.577,
0.665,0.626,1,0.591,
0.661,0.623,1,0.579,
0.664,0.631,1,0.569,
0.659,0.631,1,0.561,
0.658,0.633,1,0.573,
0.661,0.623,1,0.563,
0.663,0.607,1,0.598,
0.66,0.629,1,0.556,
0.662,0.624,1,0.583,
0.662,0.62,1,0.581,
0.666,0.626,1,0.591,
0.659,0.627,1,0.581,
0.656,0.615,1,0.569,
0.661,0.63,1,0.571,
0.673,0.651,1,0.57,
0.655,0.613,1,0.546,
0.654,0.62,1,0.557,
0.65,0.618,1,0.529,
0.663,0.609,1,0.57,
0.66,0.621,1,0.579,
0.674,0.64,1,0.593,
0.645,0.605,1,0.557,
0.653,0.615,1,0.584,
0.67,0.633,1,0.59,
0.657,0.609,1,0.59,
0.635,0.589,1,0.545,
0.663,0.615,1,0.569,
0.651,0.617,1,0.576,
0.661,0.621,1,0.562,
0.672,0.63,1,0.586,
0.664,0.629,1,0.559,
0.657,0.623,1,0.564,
0.666,0.627,1,0.577,
0.662,0.631,1,0.584,
0.66,0.615,1,0.57,
0.658,0.619,1,0.599,
0.665,0.627,1,0.592,
0.648,0.601,1,0.542,
0.662,0.623,1,0.584,
0.659,0.615,1,0.567,
0.666,0.624,1,0.588,
0.651,0.623,1,0.574,
0.66,0.621,1,0.569,
0.66,0.625,1,0.543,
0.646,0.601,1,0.551,
0.66,0.613,1,0.549,
0.651,0.601,1,0.572,
0.658,0.611,1,0.575,
0.652,0.615,1,0.584,
0.663,0.626,1,0.59,
0.654,0.638,1,0.55,
0.664,0.635,1,0.577,
0.664,0.633,1,0.564,
0.659,0.619,1,0.55,
0.656,0.617,1,0.582,
0.641,0.6,1,0.583,
0.664,0.617,1,0.597,
0.651,0.619,1,0.548,
0.665,0.63,1,0.555,
0.663,0.63,1,0.555,
0.663,0.622,1,0.565,
0.653,0.616,1,0.548,
0.662,0.619,1,0.595,
0.659,0.617,1,0.556,
0.668,0.627,1,0.579,
0.651,0.609,1,0.583,
0.658,0.623,1,0.564,
0.663,0.623,1,0.571,
0.65,0.608,1,0.564,
0.658,0.621,1,0.576,
0.655,0.615,1,0.586,
0.66,0.611,1,0.553,
0.669,0.626,1,0.567,
0.659,0.622,1,0.548,
0.665,0.619,1,0.582,
0.663,0.626,1,0.565,
0.658,0.636,1,0.561,
0.668,0.635,1,0.591,
0.665,0.621,1,0.582,
0.662,0.629,1,0.546,
0.655,0.603,1,0.566,
0.669,0.617,1,0.584,
0.663,0.626,1,0.596,
0.65,0.624,1,0.562,
0.661,0.623,1,0.582,
0.655,0.62,1,0.568,
0.662,0.627,1,0.584,
0.651,0.606,1,0.563,
0.652,0.61,1,0.574,
0.644,0.607,1,0.566,
0.663,0.612,1,0.584,
0.655,0.617,1,0.581,
