

Data analysis for each instance 
AVG,MED,MAX,MIN
0.313,0.356,0.412,0,
0.329,0.351,0.445,0,
0.307,0.369,0.45,0,
0.311,0.352,0.411,0,
0.313,0.379,0.429,0,
0.29,0.336,0.379,0,
0.258,0.269,0.383,0,
0.266,0.303,0.384,0,
0.248,0.27,0.333,0,
0.284,0.319,0.438,0,
0.271,0.314,0.367,0,
0.336,0.391,0.45,0,
0.299,0.345,0.403,0,
0.298,0.331,0.396,0,
0.278,0.319,0.352,0,
0.279,0.309,0.393,0,
0.305,0.344,0.431,0,
0.287,0.319,0.385,0,
0.262,0.293,0.397,0,
0.299,0.335,0.39,0,
0.302,0.335,0.395,0,
0.284,0.299,0.368,0,
0.274,0.324,0.351,0,
0.303,0.337,0.404,0,
0.264,0.289,0.36,0,
0.24,0.281,0.329,0,
0.318,0.354,0.43,0,
0.285,0.305,0.409,0,
0.301,0.349,0.387,0,
0.275,0.322,0.366,0,
0.225,0.262,0.354,0,
0.266,0.321,0.363,0,
0.263,0.296,0.408,0,
0.329,0.383,0.413,0,
0.312,0.365,0.434,0,
0.27,0.298,0.368,0,
0.297,0.331,0.396,0,
0.296,0.335,0.41,0,
0.294,0.354,0.417,0,
0.26,0.282,0.392,0,
0.263,0.315,0.338,0,
0.247,0.283,0.318,0,
0.289,0.329,0.386,0,
0.29,0.334,0.37,0,
0.274,0.309,0.38,0,
0.265,0.26,0.412,0,
0.308,0.362,0.408,0,
0.29,0.339,0.375,0,
0.265,0.302,0.343,0,
0.282,0.331,0.402,0,
0.298,0.338,0.376,0,
0.274,0.295,0.408,0,
0.273,0.304,0.378,0,
0.304,0.339,0.408,0,
0.297,0.332,0.388,0,
0.277,0.304,0.358,0,
0.314,0.349,0.422,0,
0.309,0.345,0.456,0,
0.328,0.377,0.421,0,
0.282,0.33,0.386,0,
0.276,0.326,0.389,0,
0.282,0.269,0.422,0,
0.284,0.29,0.379,0,
0.319,0.367,0.45,0,
0.32,0.365,0.412,0,
0.271,0.328,0.389,0,
0.298,0.356,0.45,0,
0.321,0.382,0.417,0,
0.287,0.312,0.387,0,
0.308,0.327,0.463,0,
0.319,0.357,0.403,0,
0.306,0.356,0.404,0,
0.298,0.349,0.384,0,
0.304,0.345,0.394,0,
0.291,0.34,0.389,0,
0.294,0.333,0.399,0,
0.291,0.325,0.385,0,
0.285,0.331,0.41,0,
0.275,0.331,0.383,0,
0.281,0.327,0.361,0,
0.308,0.344,0.414,0,
0.293,0.334,0.391,0,
0.287,0.33,0.411,0,
0.278,0.314,0.346,0,
0.269,0.285,0.375,0,
0.281,0.322,0.375,0,
0.29,0.327,0.385,0,
0.273,0.308,0.36,0,
0.285,0.316,0.409,0,
0.271,0.305,0.389,0,
0.304,0.344,0.427,0,
0.309,0.353,0.38,0,
0.285,0.31,0.416,0,
0.283,0.335,0.391,0,
0.289,0.34,0.374,0,
0.297,0.353,0.405,0,
0.278,0.306,0.381,0,
0.294,0.339,0.408,0,
0.308,0.356,0.417,0,
0.263,0.3,0.356,0,
0.283,0.326,0.373,0,
0.289,0.338,0.404,0,
0.294,0.351,0.42,0,
0.297,0.33,0.404,0,
0.317,0.359,0.43,0,
0.219,0.232,0.308,0,
0.263,0.301,0.387,0,
0.29,0.343,0.407,0,
0.33,0.38,0.437,0,
0.291,0.329,0.403,0,
0.286,0.34,0.367,0,
0.307,0.347,0.42,0,
0.271,0.314,0.383,0,
0.28,0.308,0.375,0,
0.298,0.347,0.381,0,
0.261,0.296,0.362,0,
0.324,0.374,0.435,0,
0.284,0.326,0.378,0,
0.271,0.293,0.36,0,
0.281,0.316,0.392,0,
0.311,0.363,0.458,0,
0.287,0.323,0.378,0,
0.295,0.339,0.384,0,
0.297,0.348,0.394,0,
0.259,0.276,0.367,0,
0.309,0.366,0.395,0,
0.288,0.319,0.399,0,
0.297,0.325,0.398,0,
0.298,0.355,0.393,0,
0.283,0.32,0.4,0,
0.296,0.331,0.394,0,
0.325,0.374,0.421,0,
0.299,0.338,0.395,0,
0.286,0.312,0.38,0,
0.265,0.275,0.369,0,
0.286,0.336,0.412,0,
0.281,0.308,0.418,0,
0.317,0.347,0.418,0,
0.298,0.325,0.413,0,
0.276,0.31,0.382,0,
0.31,0.345,0.412,0,
0.308,0.359,0.41,0,
0.296,0.34,0.406,0,
0.295,0.314,0.431,0,
0.302,0.346,0.422,0,
0.299,0.356,0.415,0,
0.318,0.374,0.454,0,
0.261,0.284,0.372,0,
0.319,0.35,0.432,0,
0.317,0.361,0.403,0,
0.237,0.27,0.329,0,
0.294,0.323,0.432,0,
0.232,0.266,0.337,0,
0.316,0.349,0.417,0,
0.301,0.323,0.395,0,
0.279,0.333,0.364,0,
0.316,0.358,0.416,0,
0.305,0.344,0.429,0,
0.314,0.367,0.405,0,
0.28,0.322,0.399,0,
0.277,0.29,0.359,0,
0.272,0.317,0.389,0,
0.273,0.306,0.366,0,
0.294,0.34,0.383,0,
0.304,0.342,0.429,0,
0.252,0.286,0.364,0,
0.285,0.318,0.415,0,
