9701,5009,3395,11491,1918
19587,6682,4753,35250,14309
5568,5255,3179,6434,5662
340,2379,3407,1198,3250
11366,7822,11752,5739,5224
7576,9722,3442,4693,12137
3198,7830,10124,6389,3420
7055,4105,3644,6364,4668
3449,1388,1627,1697,1984
5293,4101,6064,4259,5832
867,2821,2672,435,2206
3123,2573,2221,6098,6689
14675,8017,5163,14034,35236
6038,1888,2419,4013,10077
3426,7615,6632,6176,7725
9285,4802,5785,9433,3212
1994,3461,5949,4100,6954
12969,4373,2945,4264,4483
3649,14639,2000,8884,7155
1105,3116,2487,3212,2585
5648,7018,23352,10328,11415
8484,4658,7091,7201,3886
4324,5654,3531,3134,6105
6081,10305,7471,2418,8779
1226,534,1446,1523,2041
3412,935,1384,2233,2508
7350,2500,1751,4404,6766
7388,2999,2957,4892,7596
2058,1200,1970,3174,5370
8577,4583,11699,2237,9113
16168,7572,3697,12221,19518
13244,16191,10154,11545,8213
2138,2251,1738,1987,3272
3598,8678,11362,15566,14094
4751,4464,5344,1155,4157
4016,4586,25037,19626,11752
6873,6495,12970,1496,4758
1987,406,1052,1340,2062
2178,2097,1451,3446,2328
2795,4955,7769,5431,11331

