0.0,0.984,0.006,0.01,2607.0,
0.0,0.984,0.006,0.01,3103.0,
0.0,0.987,0.003,0.01,1700.0,
0.0,0.983,0.007,0.01,2898.0,
0.0,0.985,0.005,0.01,2101.0,
0.0,0.983,0.007,0.01,4095.0,
0.0,0.984,0.006,0.01,3001.0,
0.0,0.984,0.006,0.01,2998.0,
0.0,0.984,0.006,0.01,2499.0,
0.0,0.986,0.004,0.01,1500.0,
0.0,0.986,0.004,0.01,2000.0,
0.043,0.944,0.003,0.01,2000.0,
0.0,0.984,0.006,0.01,3100.0,
0.273,0.716,0.001,0.01,916.0,
0.0,0.984,0.006,0.01,3593.0,
0.0,0.983,0.007,0.01,3797.0,
0.581,0.405,0.004,0.01,1001.0,
0.064,0.922,0.004,0.01,1795.0,
0.093,0.893,0.004,0.01,1700.0,
0.065,0.919,0.006,0.01,1800.0,
0.0,0.983,0.007,0.01,2200.0,
0.21,0.775,0.005,0.01,1401.0,
0.0,0.988,0.002,0.01,1500.0,
0.064,0.922,0.005,0.01,2398.0,
0.0,0.984,0.006,0.01,2700.0,
0.0,0.983,0.007,0.01,3398.0,
0.0,0.983,0.007,0.01,2900.0,
0.001,0.983,0.006,0.01,2699.0,
0.0,0.985,0.005,0.01,2099.0,
0.111,0.873,0.006,0.01,1453.0,
0.671,0.317,0.002,0.01,901.0,
0.0,0.984,0.006,0.01,2800.0,
0.0,0.983,0.007,0.01,2100.0,
0.0,0.983,0.007,0.01,3803.0,
0.0,0.983,0.007,0.01,3300.0,
0.0,0.984,0.006,0.01,3705.0,
0.0,0.984,0.006,0.01,2800.0,
0.0,0.983,0.007,0.01,3315.0,
0.0,0.983,0.007,0.01,3098.0,
0.0,0.983,0.007,0.01,3409.0,
0.0,0.984,0.006,0.01,3000.0,
0.049,0.936,0.005,0.01,1600.0,
0.0,0.983,0.007,0.01,3803.0,
0.156,0.832,0.002,0.01,1599.0,
0.271,0.714,0.006,0.01,1233.0,
0.0,0.983,0.007,0.01,3799.0,
0.043,0.941,0.007,0.01,1948.0,
0.0,0.986,0.004,0.01,1600.0,
0.0,0.983,0.007,0.01,3906.0,
0.222,0.767,0.001,0.01,1199.0,
0.117,0.866,0.007,0.01,2201.0,
0.0,0.984,0.006,0.01,2498.0,
0.0,0.985,0.005,0.01,3199.0,
0.129,0.857,0.003,0.01,1574.0,
