32854.0,138227.0,253230.0,372973.0,492804.0,612776.0,739116.0,852867.0,972894.0,1092835.0,1212784.0,1332773.0,1460661.0,1572873.0,1692905.0,1812840.0,1932784.0,2052773.0,2179844.0,2292857.0,2412892.0,2532849.0,2652788.0,2772773.0,2899883.0,3013211.0,3133040.0,3252797.0,3372860.0,3492717.0,3617659.0,3733001.0,3852934.0,3972846.0,4092784.0,4212773.0,4340661.0,4452873.0,4572905.0,4692840.0,4812784.0,4932773.0,5059844.0,5172857.0,5292892.0,5412849.0,5532788.0,5652773.0,5779883.0,5893211.0,6013040.0,6132797.0,6252860.0,6372717.0,6497659.0,6613001.0,6732934.0,6852846.0,6972784.0,7092773.0,71374.0,192247.0,316360.0,459321.0,603123.0,759813.0,911669.0,1036355.0,1179291.0,1323117.0,1479900.0,1631682.0,1756362.0,1899293.0,2043116.0,2199046.0,2351667.0,2476354.0,2619294.0,2763117.0,2934738.0,3058440.0,3195801.0,3339344.0,3483065.0,3646239.0,3778422.0,3915856.0,4059274.0,4203115.0,4359667.0,4511680.0,4636362.0,4779293.0,4923116.0,5079031.0,5231667.0,5356354.0,5499294.0,5643117.0,5814738.0,5938440.0,6075801.0,6219344.0,6363065.0,6526239.0,6658422.0,6795856.0,6939274.0,7083115.0,
34692.0,140988.0,259908.0,379562.0,499499.0,618994.0,738293.0,859515.0,979756.0,1099511.0,1219439.0,1338871.0,1458199.0,1579936.0,1699827.0,1819520.0,1939441.0,2058871.0,2178199.0,2299936.0,2419827.0,2539520.0,2659441.0,2778871.0,2898199.0,3019936.0,3139827.0,3259520.0,3379441.0,3498871.0,3618199.0,3739936.0,3859827.0,3979520.0,4099441.0,4218871.0,4338199.0,4459936.0,4579827.0,4699520.0,4819441.0,4938871.0,5058199.0,5179936.0,5299827.0,5419520.0,5539441.0,5658871.0,5778199.0,5899936.0,6019827.0,6139520.0,6259441.0,6378871.0,6498199.0,6619936.0,6739827.0,6859520.0,6979441.0,7098871.0,82420.0,191798.0,334181.0,477755.0,621872.0,766213.0,910240.0,1053944.0,1197667.0,1341763.0,1485884.0,1631264.0,1774005.0,1917672.0,2061765.0,2205885.0,2351264.0,2494005.0,2637672.0,2781765.0,2925885.0,3071264.0,3214005.0,3357672.0,3501765.0,3645885.0,3791264.0,3934005.0,4077672.0,4221765.0,4365885.0,4511264.0,4654005.0,4797672.0,4941765.0,5085885.0,5231264.0,5374005.0,5517672.0,5661765.0,5805885.0,5951264.0,6094005.0,6237672.0,6381765.0,6525885.0,6671264.0,6814005.0,6957672.0,7101765.0,
27574.0,136687.0,256184.0,375648.0,495652.0,615100.0,734472.0,855676.0,975791.0,1095595.0,1215645.0,1335087.0,1454451.0,1575654.0,1695781.0,1815589.0,1935645.0,2055089.0,2174447.0,2295488.0,2415705.0,2535666.0,2655629.0,2775075.0,2894451.0,3015455.0,3135790.0,3255595.0,3375645.0,3495095.0,3614462.0,3735511.0,3855708.0,3975666.0,4095629.0,4215075.0,4334449.0,4455433.0,4575771.0,4695594.0,4815645.0,4935095.0,5054462.0,5175511.0,5295708.0,5415666.0,5535629.0,5655075.0,5774449.0,5895433.0,6015771.0,6135594.0,6255645.0,6375095.0,6494462.0,6615511.0,6735708.0,6855666.0,6975629.0,7095075.0,76305.0,190568.0,331048.0,474334.0,618727.0,769775.0,907411.0,1050563.0,1194276.0,1338706.0,1489961.0,1627376.0,1770535.0,1914276.0,2058706.0,2202288.0,2346973.0,2490379.0,2634615.0,2778464.0,2922312.0,3066979.0,3210564.0,3354276.0,3498706.0,3642364.0,3787002.0,3930379.0,4074615.0,4218464.0,4362289.0,4506944.0,4650552.0,4794276.0,4938706.0,5082364.0,5227002.0,5370379.0,5514615.0,5658464.0,5802289.0,5946944.0,6090552.0,6234276.0,6378706.0,6522364.0,6667002.0,6810379.0,6954615.0,7098464.0,
22260.0,136001.0,251969.0,371338.0,492953.0,615555.0,731295.0,852490.0,971565.0,1091324.0,1212967.0,1333449.0,1451161.0,1572481.0,1691565.0,1811324.0,1932967.0,2053449.0,2171161.0,2292481.0,2411565.0,2531324.0,2652967.0,2773449.0,2891161.0,3012481.0,3131565.0,3251324.0,3372967.0,3493449.0,3611161.0,3732481.0,3851565.0,3971324.0,4092967.0,4213449.0,4331161.0,4452481.0,4571565.0,4691324.0,4812967.0,4933449.0,5051161.0,5172481.0,5291565.0,5411324.0,5532967.0,5653449.0,5771161.0,5892481.0,6011565.0,6131324.0,6252967.0,6373449.0,6491161.0,6612481.0,6731565.0,6851324.0,6972967.0,7093449.0,92644.0,197652.0,340036.0,483267.0,627691.0,771563.0,920710.0,1059659.0,1203401.0,1347639.0,1491333.0,1640736.0,1779662.0,1923401.0,2067639.0,2211333.0,2360736.0,2499662.0,2643401.0,2787639.0,2931333.0,3080736.0,3219662.0,3363401.0,3507639.0,3651333.0,3800736.0,3939662.0,4083401.0,4227639.0,4371333.0,4520736.0,4659662.0,4803401.0,4947639.0,5091333.0,5240736.0,5379662.0,5523401.0,5667639.0,5811333.0,5960736.0,6099662.0,6243401.0,6387639.0,6531333.0,6680736.0,6819662.0,6963401.0,7107639.0,
23127.0,133809.0,253738.0,373243.0,493105.0,616161.0,737425.0,852977.0,973288.0,1093111.0,1213104.0,1332776.0,1452285.0,1572959.0,1693352.0,1813118.0,1933104.0,2052770.0,2172278.0,2292960.0,2413354.0,2533118.0,2653104.0,2772770.0,2892278.0,3012960.0,3133354.0,3253118.0,3373104.0,3492770.0,3612278.0,3732960.0,3853354.0,3973118.0,4093104.0,4212770.0,4332278.0,4452960.0,4573354.0,4693118.0,4813104.0,4932770.0,5052278.0,5172960.0,5293354.0,5413118.0,5533104.0,5652770.0,5772278.0,5892960.0,6013354.0,6133118.0,6253104.0,6372770.0,6492278.0,6612960.0,6733354.0,6853118.0,6973104.0,7092770.0,84192.0,194834.0,329010.0,470296.0,613233.0,767792.0,907637.0,1046779.0,1189174.0,1339784.0,1486978.0,1627636.0,1766833.0,1909179.0,2059775.0,2206942.0,2347649.0,2486834.0,2629179.0,2779775.0,2926942.0,3067649.0,3206834.0,3349179.0,3499775.0,3646942.0,3787649.0,3926834.0,4069179.0,4219775.0,4366942.0,4507649.0,4646834.0,4789179.0,4939775.0,5086942.0,5227649.0,5366834.0,5509179.0,5659775.0,5806942.0,5947649.0,6086834.0,6229179.0,6379775.0,6526942.0,6667649.0,6806834.0,6949179.0,7099775.0,
27766.0,136377.0,255731.0,375731.0,495358.0,618974.0,733899.0,855564.0,975485.0,1095563.0,1215343.0,1337337.0,1453936.0,1575563.0,1695484.0,1815564.0,1935343.0,2057337.0,2173936.0,2295563.0,2415484.0,2535564.0,2655343.0,2777337.0,2893936.0,3015563.0,3135484.0,3255564.0,3375343.0,3497337.0,3613936.0,3735563.0,3855484.0,3975564.0,4095343.0,4217337.0,4333936.0,4455563.0,4575484.0,4695564.0,4815343.0,4937337.0,5053936.0,5175563.0,5295484.0,5415564.0,5535343.0,5657337.0,5773936.0,5895563.0,6015484.0,6135564.0,6255343.0,6377337.0,6493936.0,6615563.0,6735484.0,6855564.0,6975343.0,7097337.0,75465.0,192396.0,335763.0,474169.0,617313.0,766263.0,911578.0,1049303.0,1193629.0,1337367.0,1486234.0,1631310.0,1769303.0,1913629.0,2057367.0,2206234.0,2351306.0,2489303.0,2633629.0,2777367.0,2926234.0,3071306.0,3209303.0,3353629.0,3497367.0,3646234.0,3791306.0,3929303.0,4073629.0,4217367.0,4366234.0,4511306.0,4649303.0,4793629.0,4937367.0,5086234.0,5231306.0,5369303.0,5513629.0,5657367.0,5806234.0,5951306.0,6089303.0,6233629.0,6377367.0,6526234.0,6671306.0,6809303.0,6953629.0,7097367.0,
26447.0,137651.0,253527.0,372618.0,492569.0,620619.0,739623.0,854658.0,972815.0,1092584.0,1212553.0,1340609.0,1456977.0,1574653.0,1692822.0,1812619.0,1932563.0,2060612.0,2177081.0,2294613.0,2412783.0,2532607.0,2652563.0,2780612.0,2897017.0,3014610.0,3132814.0,3252619.0,3372563.0,3500612.0,3617040.0,3734611.0,3852783.0,3972607.0,4092563.0,4220612.0,4337015.0,4454610.0,4572814.0,4692619.0,4812563.0,4940612.0,5057040.0,5174611.0,5292783.0,5412607.0,5532563.0,5660612.0,5777015.0,5894610.0,6012814.0,6132619.0,6252563.0,6380612.0,6497040.0,6614611.0,6732783.0,6852607.0,6972563.0,7100612.0,66675.0,191492.0,325536.0,468571.0,612548.0,756963.0,901718.0,1044947.0,1188472.0,1332515.0,1476906.0,1621505.0,1765042.0,1908528.0,2052540.0,2196943.0,2341700.0,2484961.0,2628520.0,2772540.0,2916910.0,3061507.0,3205042.0,3348528.0,3492540.0,3636943.0,3781700.0,3924961.0,4068520.0,4212540.0,4356910.0,4501507.0,4645042.0,4788528.0,4932540.0,5076943.0,5221700.0,5364961.0,5508520.0,5652540.0,5796910.0,5941507.0,6085042.0,6228528.0,6372540.0,6516943.0,6661700.0,6804961.0,6948520.0,7092540.0,
30071.0,138651.0,260276.0,377367.0,497074.0,616529.0,736166.0,857202.0,977563.0,1097243.0,1217068.0,1336419.0,1456095.0,1577934.0,1697599.0,1817243.0,1937068.0,2056419.0,2176095.0,2297934.0,2417599.0,2537243.0,2657068.0,2776419.0,2896095.0,3017934.0,3137599.0,3257243.0,3377068.0,3496419.0,3616095.0,3737934.0,3857599.0,3977243.0,4097068.0,4216419.0,4336095.0,4457934.0,4577599.0,4697243.0,4817068.0,4936419.0,5056095.0,5177934.0,5297599.0,5417243.0,5537068.0,5656419.0,5776095.0,5897934.0,6017599.0,6137243.0,6257068.0,6376419.0,6496095.0,6617934.0,6737599.0,6857243.0,6977068.0,7096419.0,101891.0,203698.0,347046.0,489399.0,633884.0,777654.0,922270.0,1065799.0,1209389.0,1353648.0,1497524.0,1642323.0,1785805.0,1929389.0,2073648.0,2217524.0,2362323.0,2505805.0,2649389.0,2793648.0,2937524.0,3082323.0,3225805.0,3369389.0,3513648.0,3657524.0,3802323.0,3945805.0,4089389.0,4233648.0,4377524.0,4522323.0,4665805.0,4809389.0,4953648.0,5097524.0,5242323.0,5385805.0,5529389.0,5673648.0,5817524.0,5962323.0,6105805.0,6249389.0,6393648.0,6537524.0,6682323.0,6825805.0,6969389.0,7113648.0,
25196.0,134916.0,254430.0,374068.0,493986.0,618027.0,731887.0,854178.0,974207.0,1094038.0,1213971.0,1338366.0,1451683.0,1574038.0,1694220.0,1814066.0,1933987.0,2058394.0,2171684.0,2294038.0,2414220.0,2534066.0,2653987.0,2778394.0,2891684.0,3014038.0,3134220.0,3254066.0,3373987.0,3498394.0,3611684.0,3734038.0,3854220.0,3974066.0,4093987.0,4218394.0,4331684.0,4454038.0,4574220.0,4694066.0,4813987.0,4938394.0,5051684.0,5174038.0,5294220.0,5414066.0,5533987.0,5658394.0,5771684.0,5894038.0,6014220.0,6134066.0,6253987.0,6378394.0,6491684.0,6614038.0,6734220.0,6854066.0,6973987.0,7098394.0,63568.0,191623.0,322067.0,464998.0,621908.0,761347.0,898668.0,1045684.0,1184938.0,1328847.0,1479749.0,1618859.0,1767221.0,1904999.0,2048884.0,2199683.0,2338865.0,2487215.0,2624999.0,2768884.0,2919679.0,3058865.0,3207215.0,3344999.0,3488884.0,3639679.0,3778865.0,3927215.0,4064999.0,4208884.0,4359679.0,4498865.0,4647215.0,4784999.0,4928884.0,5079679.0,5218865.0,5367215.0,5504999.0,5648884.0,5799679.0,5938865.0,6087215.0,6224999.0,6368884.0,6519679.0,6658865.0,6807215.0,6944999.0,7088884.0,
26303.0,135731.0,255567.0,374918.0,494908.0,617461.0,731999.0,854571.0,975073.0,1094911.0,1214859.0,1338105.0,1454494.0,1574329.0,1695043.0,1814908.0,1934859.0,2055036.0,2175664.0,2294278.0,2415066.0,2534911.0,2654859.0,2775048.0,2894494.0,3014329.0,3135043.0,3254908.0,3374859.0,3495055.0,3614494.0,3734278.0,3855066.0,3974911.0,4094859.0,4215031.0,4334494.0,4454329.0,4575043.0,4694908.0,4814859.0,4935024.0,5054494.0,5174278.0,5295066.0,5414911.0,5534859.0,5655031.0,5774494.0,5894329.0,6015043.0,6134908.0,6254859.0,6375024.0,6494494.0,6614278.0,6735066.0,6854911.0,6974859.0,7095030.0,70177.0,195436.0,331357.0,470849.0,614861.0,760794.0,903911.0,1047602.0,1190779.0,1334821.0,1477621.0,1623516.0,1767562.0,1910778.0,2054821.0,2199235.0,2343766.0,2487593.0,2630779.0,2774821.0,2917621.0,3063516.0,3207562.0,3350778.0,3494821.0,3639235.0,3783766.0,3927593.0,4070779.0,4214821.0,4357621.0,4503516.0,4647562.0,4790778.0,4934821.0,5079235.0,5223766.0,5367593.0,5510779.0,5654821.0,5797621.0,5943516.0,6087562.0,6230778.0,6374821.0,6519235.0,6663766.0,6807593.0,6950779.0,7094821.0,
