0,0.009,0.004,0.002,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0,-0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,-0.003,0,0,0,0.001,0,-0,0,0,0,0,-0,-0.001,0,0,0,0.001,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0.001,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,0,-0,0,0.043,0.005,0.007,0.005,0.018,0.007,0.009,0.009,-0.001,-0.001,0.007,0.005,0.004,0.004,0.008,0.003,0.005,0.004,0.001,0.002,0.004,0.004,0.003,0.003,0.006,0.003,0.004,0.004,0.002,0.001,0.002,0.001,0.001,0.001,0.003,0.002,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.07,0.012,0.006,0.004,0.004,0.003,0.003,0.005,0.014,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,
0,0.083,0.021,0.009,0.009,0.008,0.002,0.006,0.004,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0,-0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.007,0.002,0.002,0.002,0.001,0.003,0.001,0.009,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.004,0,0.002,0.002,0.001,0.001,-0,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,-0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.001,-0,0,0,0,0,0,0,0,0,0.001,0,0.039,0.018,0.027,0.012,-0.004,0.01,0.008,0.004,0.005,0.006,0,0.006,0.005,-0.002,0.002,0.004,0.002,0.002,0.002,0.002,0.003,0.002,-0.001,0.003,0.002,0.001,0.001,0.004,0.002,0.001,0.002,-0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.002,-0,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0,0.001,0.001,0,0.001,0.002,0.001,0,0.001,-0,0,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0,0,0.001,-0,0,0.001,0,
0,0.043,0.008,0.006,-0.006,0.002,-0.003,0.007,0.003,0.003,0.002,0.001,-0.003,0.004,0.001,0.001,-0.002,-0,0.001,0.003,0.001,0.002,0.001,0.001,-0.001,0.002,-0,0.001,-0,0,-0,0.002,0.001,0.001,0.001,0.001,-0.001,0.001,0,0,-0.001,-0,0,0.001,0.001,0.001,0.001,0,-0.001,0.001,0,0,-0.001,0,-0,0.001,0.001,0.001,0,0,-0,0.001,0,0,-0,-0,0,0.001,0,0.001,0,0,-0,0.001,0,0,-0,0,-0,0.001,0,0,0,0,-0,0.001,0,0,-0,0,0,0.001,0,0,0,0,-0,0.001,0,0,-0,-0,0,0.001,0,0,0,0,-0,0.001,0,0,-0,-0,0,0,0,0,0,0,0,0.018,0.044,0.018,0.013,0.003,0.004,0.005,0.003,0.009,0.005,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0.002,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0.007,0.008,0.007,0.004,0.003,0.005,0.002,0.003,0.002,0.003,0.001,0.002,0,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.001,0.004,0.002,0.001,0.007,0.006,0.006,0.005,0.005,0.001,0.002,0.002,0,0.001,0.001,-0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0,0.001,0,-0,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,-0,0,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0,-0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,-0,0,0,0,0.001,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.061,0.047,0.02,0.009,0.01,0.008,0.007,-0,0.002,0.005,0.004,0.003,0.003,0.004,0.002,0.002,-0,0,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,-0,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0,0.074,0.024,0.02,0.007,0.013,0.012,0.01,0.009,-0.001,0.003,0.005,0.005,0.005,0.004,0.005,0.005,0.004,0.005,0.005,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
0,0,0.005,-0.002,0.001,0.004,0.004,0.002,0.002,0.002,0.002,0.006,0.006,0,0.001,0.001,-0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.002,-0.003,0.001,0,0,-0.001,0.001,0,0,0,0.001,0.001,0,-0.001,0,0,0,-0,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,-0.001,0,0,0,0,0.001,0,0,0,0,0,0,-0.001,0,0,0,0,0.001,0,0,0,0,0,0,-0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.03,0.045,0.014,-0.001,0.003,0.007,0.004,0.002,0.002,0.004,0.003,0.004,0.001,0,0.002,0.002,0.001,0.004,0.002,0.002,0.002,0.001,0.001,0.002,-0,0.001,0.003,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0,0.002,0.001,0.001,0,-0,0,0.001,0,0,0.001,0.001,0.001,0.001,-0,0,0.001,-0,0,0.001,0,0.001,0.001,-0,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0.001,0.001,0.001,-0,0,0,0,0,0.001,0.001,0.001,0.001,-0,0,0,0,0,0,0.092,0.03,0.017,0.01,0.007,0.006,0.01,0.006,0.014,0.009,0.006,0.004,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.005,0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.002,0.004,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0.002,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,
0,0.008,0.002,0.002,0.001,0.005,0.003,0.002,0.002,0.001,0.001,-0,-0.006,0.001,0,0,-0,0.003,0.002,0.001,0.001,0.001,0.001,0.001,-0.002,0,0,0,0,0.001,0.001,0,0,0,0,0,-0.002,0,0,0,-0,0.001,0.001,0,0.001,0.001,0.001,0,-0,0,0,0,-0,0.001,0,0,0,0,0,-0,-0.001,0,0,0,0,0.001,0,0,-0,0,0,0,-0.002,0,0,0,-0,0.001,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.007,0.033,0.018,0.003,0.003,0.003,0.004,0.003,0.001,0.003,0.007,0.006,0.004,0.004,0.002,0.004,0.003,0.001,0.002,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0,0.001,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.083,0.025,0.027,0.015,0.017,0.016,0.011,0.011,0.021,0.002,0.011,0.008,0.008,-0.001,0.006,0.007,0.005,0.006,0.013,0.004,0.006,0.003,0.004,0.002,0.003,0.003,0.003,0.003,0.008,0.001,0.001,0.002,0.003,0.001,0.002,0.002,0.001,0.001,0.005,0.002,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.002,0.004,0,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0,0.001,0,0.001,0.001,0,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,
0,0.005,0.002,0.001,-0,0.002,0.001,-0,0.003,0.003,-0.001,0,0,0,-0,0,0,-0,0.001,0.001,-0.001,0,0.001,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0.043,0.015,0.01,0.005,0.003,0.002,0.005,0.005,0.001,0.002,0.001,-0,0.002,0.002,0.001,0.002,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.002,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.037,0.031,0.016,0.004,-0.006,0.009,0.003,0.011,0.009,0.008,0.002,0.005,0.001,-0.003,0.004,0.001,0.001,0.002,0.002,0.001,0.003,0.001,-0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.002,0,-0.001,0.002,0,0,0.001,0.001,0.001,0.002,0,-0.001,0.002,0,0,0.001,0.001,0,0.001,0,-0.001,0.001,0,0,0.001,0.001,0,0.001,0,-0.001,0.001,0,0,0.002,0.001,0,0.001,0,-0.001,0.001,0,0,0.001,0,0,0.001,0,-0,0.001,0,0,0,0,0,0.001,0,-0,0.001,0,
0,0.005,0.014,0.01,0.004,0.001,0.003,0.002,0,0.002,-0.001,0,0.002,0.001,0.001,0.001,0.001,0,0.002,0,0,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.036,0.012,0.013,0.012,0.008,0.012,0.005,0.003,0.006,0.002,0.007,0.007,0.002,0.002,0.003,0.003,0.004,0.005,0.002,0.001,0.003,0.001,0.004,0.004,0.001,0.001,0.003,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0.009,0.009,0.005,0.004,0.002,0.003,0.003,0.003,0.002,0.001,0.002,0.003,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.02,-0.007,0.015,0.006,0.014,0.005,0.002,0.002,0.002,0.002,0.006,-0.003,0,0.001,0.001,0.001,0.004,0.001,0,0.001,0.001,0.001,0.002,-0.001,0,0,0,0.001,0.003,0.001,0,0.001,0,0,0.001,-0.003,0,0,0,0,0.002,0.001,0,0,0,0,0.002,-0.001,0,0,0,0,0.002,0.001,0,0,0,0,0.001,-0.002,0,0,0,0,0.001,0,0,0,0,0,0.001,-0.001,0,0,0,0,0.001,0,-0,-0,0,0,0.001,-0.002,-0,-0,0,0,0.001,-0,0,0,0,0,0.001,0,0,0,0,-0,0.001,0,-0,0,0,0,0.001,-0.001,0,-0,0,0,0.001,-0,0,0,0,0,0.001,0,0.066,0.023,0.019,0.008,0.007,0.005,0.004,0.003,0.002,0.01,0.006,0.001,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.005,0.003,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.004,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0.049,0.055,0.011,0.013,0.008,0.007,0.008,0.005,0.001,0.012,0.008,0.006,0.006,0.005,0.003,0.004,0.003,0.002,0.006,0.004,0.004,0.004,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.003,0.005,0.004,0.003,0.004,0.002,0.001,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0,0.001,0,0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
0,0.035,0.004,0.006,0.006,0.003,0.002,0.002,0.002,0.002,0.002,0.001,-0.013,0.002,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,0,0,0.001,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.003,0.006,0.004,0.001,0.001,0.001,-0.003,0.004,0.005,0.001,0.001,0,0,0.004,0.001,0.001,-0.001,0.001,0.005,0.001,0.001,0.001,0,0.002,0.001,0,-0,0.002,-0,0.001,0,0,0,0.002,0,0,-0,0.002,0.001,0,0,0,0,0.001,0,0,-0,0.002,0.002,-0.001,0,0,-0,0.001,0,0,-0,0,0.002,0,0,0,0,0.001,0,0,-0,0,0.001,0,0,0,0,0.001,0,0,-0,-0,0.001,0,0,0,0,0.001,0,0,-0,-0,0.001,0,0,0,0,0.001,0,0,-0,0,0,0.029,0.04,0.013,0.01,0.005,0.015,0.006,0.004,0.002,0.014,0.006,0.006,0.005,0.004,0.009,0.004,0,-0,0.007,0.004,0.003,0.002,0.002,0.006,0.002,0.001,-0.002,0.004,0.003,0.002,0.002,0.002,0.004,0.002,0.001,0.002,0.004,0.002,0.002,0.002,0.001,0.003,0.001,0.001,-0.001,0.002,-0.001,0.001,0.001,0.001,0.002,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0,0.001,0.001,0.002,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0,0.001,0,0,0,0,0.001,0,0,
