

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.083,-0.046,0.072,-0.348,
-0.098,-0.059,0.03,-0.357,
-0.029,-0.002,0.016,-0.255,
-0.181,-0.072,0.002,-0.457,
-0.025,-0.032,0.144,-0.164,
-0.019,-0.035,0.087,-0.154,
-0.013,-0.005,0.046,-0.114,
-0.005,-0.005,0,-0.01,
-0.084,-0.096,0.027,-0.154,
0,0,0.048,0,
-0.113,-0.061,0.009,-0.343,
-0.042,-0.011,0.034,-0.393,
-0.01,-0.004,0.026,-0.1,
-0.322,-0.36,0.008,-0.423,
-0.098,-0.083,0.018,-0.321,
0.018,0.026,0.068,-0.075,
-0.075,-0.05,0.064,-0.352,
-0.059,-0.041,0.04,-0.133,
-0.05,-0.032,0.036,-0.127,
-0.136,-0.101,0.039,-0.398,
-0.031,-0.018,0.043,-0.161,
-0.146,-0.118,0.02,-0.383,
-0.165,-0.161,0.14,-0.374,
-0.022,-0.011,0.022,-0.219,
0,0,0,0,
-0.09,-0.054,0.051,-0.273,
-0.062,-0.036,0.044,-0.283,
-0.187,-0.132,-0.001,-0.51,
-0.002,-0.005,0.075,-0.122,
-0.348,-0.385,0,-0.407,
-0.068,-0.042,0.082,-0.351,
-0.082,-0.094,0.016,-0.154,
-0.003,0,0,-0.018,
-0.035,-0.018,0.017,-0.181,
-0.031,-0.01,0.025,-0.258,
-0.045,-0.026,0.08,-0.265,
-0.031,-0.036,0.032,-0.075,
-0.074,-0.05,0.007,-0.309,
-0.023,-0.02,0.072,-0.152,
-0.078,-0.068,0.085,-0.296,
-0.008,-0.002,0.034,-0.103,
0,0,0,0,
-0.048,-0.036,0.014,-0.171,
-0.084,-0.109,0.112,-0.363,
-0.069,-0.037,0.082,-0.363,
-0.024,-0.016,0.031,-0.148,
-0.116,-0.066,0.014,-0.325,
-0.012,0.007,0.12,-0.399,
-0.022,-0.009,0.024,-0.081,
-0.109,-0.093,0.177,-0.47,
-0.122,-0.058,0.058,-0.358,
-0.099,-0.072,0.066,-0.283,
-0.03,-0.021,0.07,-0.178,
-0.148,-0.118,0.115,-0.456,
-0.056,-0.034,0.111,-0.248,
-0.057,-0.038,0.047,-0.329,
-0.293,-0.401,0.085,-0.406,
-0.036,-0.032,0.093,-0.172,
-0.03,-0.021,0.024,-0.136,
-0.015,-0.005,0.027,-0.168,
-0.08,-0.037,0.032,-0.379,
-0.116,-0.067,0.003,-0.356,
-0.057,-0.025,0.039,-0.275,
-0.029,-0.021,0.101,-0.197,
-0.011,-0.005,0.026,-0.065,
0,0,0,0,
-0.334,-0.319,0.012,-0.491,
-0.076,0.009,0.04,-0.304,
-0.109,-0.084,0.081,-0.403,
-0.152,-0.169,0.049,-0.396,
-0.128,-0.113,0.019,-0.481,
-0.038,-0.046,0.027,-0.092,
-0.001,0,0,-0.077,
-0.046,-0.034,0.041,-0.224,
-0.116,-0.079,0,-0.385,
0.004,0.027,0.08,-0.233,
-0.036,-0.044,0.146,-0.202,
-0.076,-0.082,0.018,-0.224,
-0.02,-0.009,0.063,-0.163,
-0.024,-0.027,0.097,-0.192,
-0.03,-0.014,0.068,-0.164,
-0.105,-0.07,0.1,-0.393,
-0.008,0,0.038,-0.292,
-0.019,-0.01,0.011,-0.208,
-0.147,-0.064,0.012,-0.424,
-0.017,-0.006,0.059,-0.284,
-0.007,0,0.045,-0.199,
-0.093,-0.07,0.035,-0.306,
-0.078,-0.041,0.086,-0.369,
-0.118,-0.033,0.039,-0.401,
-0.09,-0.062,0.095,-0.353,
