

Data analysis for each instance 
AVG,MED,MAX,MIN
0.022,0.025,0.305,-0.285,
-0.099,-0.086,0.117,-0.346,
-0.06,-0.083,0.335,-0.331,
0.012,0.019,0.303,-0.278,
-0.063,-0.065,0.175,-0.356,
0.005,-0.008,0.212,-0.173,
-0.071,-0.064,0.166,-0.283,
-0.056,-0.069,0.255,-0.363,
-0.051,-0.058,0.318,-0.268,
0.017,0.033,0.348,-0.391,
0.012,0.003,0.342,-0.268,
0.054,0.057,0.385,-0.202,
0.041,0.034,0.277,-0.26,
0.09,0.093,0.368,-0.215,
-0.032,-0.044,0.264,-0.272,
-0.052,-0.075,0.159,-0.249,
0.039,0.014,0.501,-0.355,
0.019,0.028,0.504,-0.323,
0.084,0.118,0.487,-0.324,
0.072,0.075,0.381,-0.255,
-0.018,-0.038,0.393,-0.307,
0.137,0.136,0.44,-0.218,
0.035,0.033,0.474,-0.359,
0.008,-0.013,0.301,-0.253,
-0.087,-0.101,0.246,-0.29,
-0.021,-0.015,0.285,-0.24,
-0.002,0.001,0.389,-0.302,
0.004,-0.01,0.274,-0.179,
0.015,0.004,0.274,-0.291,
0.182,0.206,0.528,-0.281,
0.101,0.075,0.553,-0.192,
-0.107,-0.126,0.203,-0.321,
-0.03,-0.043,0.24,-0.287,
-0.071,-0.087,0.213,-0.275,
0.011,0.004,0.401,-0.258,
-0.05,-0.051,0.213,-0.219,
-0.004,0,0.311,-0.205,
-0.04,-0.035,0.19,-0.288,
0.045,0.063,0.253,-0.226,
-0.035,-0.056,0.24,-0.251,
-0.045,-0.088,0.189,-0.289,
0.037,0.038,0.414,-0.267,
-0.01,-0.002,0.221,-0.184,
0.087,0.086,0.391,-0.237,
0.116,0.157,0.403,-0.326,
0.021,0.011,0.289,-0.236,
-0.021,0.002,0.321,-0.361,
0.001,-0.02,0.297,-0.305,
-0.015,-0.018,0.19,-0.296,
0.121,0.125,0.721,-0.25,
0.04,0.038,0.392,-0.252,
-0.017,-0.041,0.285,-0.229,
-0.063,-0.073,0.296,-0.278,
0.078,0.07,0.402,-0.269,
-0.051,-0.045,0.295,-0.295,
-0.021,-0.044,0.342,-0.253,
0.153,0.139,0.547,-0.115,
-0.035,-0.041,0.296,-0.241,
-0.067,-0.073,0.297,-0.307,
-0.015,-0.027,0.28,-0.285,
-0.011,0,0.224,-0.265,
0.011,-0.002,0.238,-0.201,
0.019,0.017,0.29,-0.254,
0.003,-0.007,0.355,-0.248,
-0.053,-0.053,0.223,-0.242,
-0.076,-0.081,0.187,-0.227,
0.099,0.097,0.562,-0.237,
-0.043,-0.026,0.247,-0.306,
0.163,0.152,0.728,-0.259,
0.043,0.009,0.458,-0.349,
0.045,0.032,0.415,-0.266,
-0.01,-0.009,0.273,-0.26,
-0.038,-0.014,0.336,-0.391,
-0.048,-0.073,0.244,-0.332,
-0.026,-0.034,0.236,-0.294,
0.018,0.002,0.369,-0.199,
0.014,-0.008,0.392,-0.287,
0.03,0.017,0.307,-0.213,
-0.05,-0.029,0.176,-0.265,
-0.059,-0.087,0.421,-0.342,
-0.065,-0.074,0.239,-0.294,
0.123,0.115,0.492,-0.256,
0.1,0.082,0.457,-0.187,
-0.095,-0.079,0.155,-0.332,
0.002,-0.013,0.221,-0.17,
0.007,-0.013,0.286,-0.201,
0.022,0.036,0.42,-0.428,
-0.071,-0.066,0.253,-0.406,
0.109,0.123,0.532,-0.38,
0.01,0.033,0.324,-0.285,
0.092,0.1,0.415,-0.274,
-0.008,-0.029,0.291,-0.197,
0.026,0.029,0.217,-0.193,
-0.001,-0.002,0.26,-0.24,
0.242,0.248,0.68,-0.116,
0.125,0.128,0.492,-0.296,
-0.015,-0.032,0.288,-0.217,
0.01,-0.005,0.389,-0.31,
-0.012,-0.027,0.338,-0.259,
-0.05,-0.066,0.226,-0.344,
-0.039,-0.047,0.345,-0.257,
-0.038,-0.051,0.217,-0.242,
0.084,0.105,0.339,-0.19,
0.02,0.024,0.464,-0.276,
-0.057,-0.048,0.307,-0.313,
0.039,0.072,0.391,-0.328,
-0.006,-0.034,0.309,-0.357,
0.005,0.002,0.37,-0.279,
-0.022,-0.048,0.311,-0.357,
-0.039,-0.026,0.194,-0.274,
0.215,0.244,0.497,-0.28,
0.018,0.019,0.299,-0.253,
-0.018,-0.026,0.26,-0.189,
0.01,0.03,0.432,-0.43,
-0.032,-0.037,0.144,-0.198,
-0.058,-0.071,0.157,-0.264,
-0.022,-0.009,0.383,-0.336,
0.064,0.075,0.366,-0.184,
-0.028,-0.002,0.291,-0.306,
0.033,-0.002,0.305,-0.172,
0.024,0.037,0.278,-0.302,
0.085,0.094,0.495,-0.298,
-0.062,-0.089,0.223,-0.342,
0.088,0.069,0.449,-0.169,
-0.045,-0.052,0.264,-0.244,
0.021,0.043,0.43,-0.325,
-0.097,-0.116,0.176,-0.306,
-0.029,-0.049,0.261,-0.204,
-0.028,-0.045,0.222,-0.234,
-0.055,-0.027,0.247,-0.282,
-0.047,-0.057,0.231,-0.247,
0.04,0.009,0.492,-0.351,
-0.051,-0.074,0.248,-0.275,
-0.075,-0.077,0.22,-0.304,
0.012,0.034,0.207,-0.186,
-0.02,-0.041,0.341,-0.243,
0.05,0.032,0.379,-0.257,
-0.018,-0.006,0.183,-0.284,
0.03,0.042,0.432,-0.331,
-0.005,-0.022,0.242,-0.242,
0.053,0.033,0.392,-0.248,
-0.002,-0.009,0.319,-0.229,
0.009,-0.003,0.328,-0.286,
0.031,0.04,0.369,-0.223,
0.066,0.061,0.448,-0.281,
-0.045,-0.044,0.179,-0.259,
-0.03,-0.034,0.426,-0.302,
-0.038,-0.061,0.262,-0.269,
-0.008,-0.019,0.378,-0.288,
0.046,-0.015,0.496,-0.188,
0.043,0.019,0.434,-0.305,
0.056,0.037,0.435,-0.267,
0.135,0.179,0.517,-0.437,
0.002,0,0.382,-0.343,
-0.087,-0.115,0.154,-0.288,
0.052,0.048,0.387,-0.281,
-0.041,-0.062,0.309,-0.288,
-0.012,-0.015,0.3,-0.289,
-0.047,-0.055,0.172,-0.223,
0.14,0.142,0.666,-0.359,
-0.009,-0.026,0.249,-0.193,
0.029,-0.021,0.533,-0.293,
-0.005,-0.017,0.272,-0.28,
-0.01,-0.017,0.279,-0.353,
-0.017,-0.031,0.366,-0.282,
0.071,0.07,0.5,-0.3,
0.003,0.004,0.289,-0.301,
-0.098,-0.11,0.093,-0.298,
0.044,0.051,0.382,-0.37,
0.014,0.001,0.347,-0.212,
-0.036,-0.072,0.277,-0.298,
0.006,0.004,0.258,-0.24,
-0.022,-0.016,0.284,-0.342,
0.119,0.152,0.521,-0.344,
-0.084,-0.082,0.17,-0.302,
-0.037,-0.018,0.341,-0.34,
-0.073,-0.069,0.231,-0.371,
-0.035,-0.045,0.24,-0.224,
-0.081,-0.107,0.197,-0.271,
0.004,-0.018,0.381,-0.234,
-0.036,-0.057,0.377,-0.261,
-0.021,-0.04,0.253,-0.249,
-0.023,-0.033,0.291,-0.287,
0.021,0.028,0.362,-0.337,
0.004,-0.017,0.358,-0.205,
-0.033,-0.039,0.236,-0.23,
0.012,0.018,0.358,-0.246,
0.044,0.041,0.532,-0.297,
0.051,0.056,0.429,-0.32,
-0.076,-0.075,0.195,-0.245,
0.11,0.105,0.452,-0.253,
-0.017,-0.018,0.336,-0.278,
0.002,0.003,0.229,-0.283,
