

Data analysis for each instance 
AVG,MED,MAX,MIN
0.028,0.014,0.831,-0.87,
0.022,0,0.219,-0.17,
-0.011,0,0.146,-0.239,
0.074,0.033,0.537,-0.206,
0.04,0.003,0.322,-0.125,
0.008,0.015,0.748,-0.773,
0.029,0.031,0.304,-0.313,
-0.01,0,0.129,-0.207,
-0.001,0,0.116,-0.148,
0.1,0.103,0.3,-0.189,
0.119,0.064,0.68,-0.189,
0.032,0.027,0.36,-0.173,
0.098,0.097,0.637,-0.708,
0.011,0.042,0.675,-0.825,
0.08,0.067,0.315,-0.196,
0.013,0.007,0.214,-0.137,
0.019,0.009,0.256,-0.118,
0.023,0.008,0.189,-0.091,
0.136,0.099,0.738,-0.357,
0.138,0.149,0.673,-0.718,
0.027,0.016,0.416,-0.519,
0.062,0.05,0.731,-0.667,
0.028,0.023,0.433,-0.259,
0.101,0.074,0.58,-0.339,
0.089,0.08,0.315,-0.057,
0.027,0.01,0.243,-0.227,
0.008,0,0.144,-0.172,
0.085,0.08,0.362,-0.172,
0.056,0.039,0.717,-0.706,
0.116,0.12,0.29,-0.256,
0.137,0.116,0.58,-0.103,
0.094,0.074,0.379,-0.09,
-0.019,0.013,0.315,-0.627,
0.075,0.053,0.393,-0.338,
0.067,0.054,0.379,-0.05,
0.091,0.091,0.656,-0.562,
0.068,0.062,0.316,-0.224,
0.068,0.086,0.342,-0.489,
0.102,0.08,0.372,-0.046,
0.021,0.007,0.926,-0.953,
0.075,0.064,0.451,-0.129,
0.159,0.189,0.377,-0.24,
0.015,0.01,0.243,-0.173,
0.058,0.084,0.65,-0.777,
0.041,0.026,0.239,-0.12,
0.053,0.051,0.52,-0.704,
0.047,0.043,0.294,-0.324,
0.067,0.051,0.319,-0.167,
0.078,0.054,0.426,-0.159,
0.072,0.027,0.355,-0.056,
0.101,0.101,0.466,-0.188,
0.039,0.028,0.261,-0.215,
0.037,0.034,0.205,-0.073,
0.091,0.079,0.33,-0.103,
0.013,0.006,0.329,-0.208,
0.063,0.032,0.759,-0.488,
0.052,0.035,0.377,-0.109,
0.043,0.041,0.206,-0.075,
0.12,0.116,0.297,-0.137,
0.137,0.117,0.699,-0.286,
