

Data analysis for each instance 
AVG,MED,MAX,MIN
0.701,0.685,1,0.613,
0.701,0.667,1,0.626,
0.708,0.675,1,0.643,
0.712,0.689,1,0.597,
0.688,0.657,1,0.591,
0.707,0.686,1,0.615,
0.712,0.683,1,0.634,
0.694,0.668,1,0.615,
0.721,0.704,1,0.618,
0.694,0.661,1,0.61,
0.701,0.671,1,0.626,
0.696,0.673,1,0.592,
0.716,0.685,1,0.639,
0.709,0.677,1,0.615,
0.712,0.68,1,0.645,
0.709,0.677,1,0.638,
0.72,0.687,1,0.662,
0.711,0.685,1,0.639,
0.707,0.679,1,0.617,
0.697,0.657,1,0.614,
0.701,0.675,1,0.612,
0.716,0.684,1,0.65,
0.703,0.666,1,0.64,
0.7,0.671,1,0.606,
0.722,0.698,1,0.656,
0.708,0.68,1,0.597,
0.701,0.66,1,0.624,
0.72,0.689,1,0.657,
0.702,0.671,1,0.628,
0.71,0.667,1,0.648,
0.724,0.69,1,0.658,
0.709,0.671,1,0.643,
0.71,0.669,1,0.63,
0.707,0.681,1,0.637,
0.707,0.672,1,0.624,
0.706,0.679,1,0.631,
0.699,0.667,1,0.612,
0.715,0.686,1,0.648,
0.724,0.695,1,0.645,
0.707,0.673,1,0.629,
0.696,0.657,1,0.623,
0.697,0.661,1,0.604,
0.716,0.683,1,0.615,
0.704,0.661,1,0.637,
0.714,0.692,1,0.612,
0.698,0.665,1,0.626,
0.714,0.683,1,0.644,
0.696,0.661,1,0.571,
0.704,0.667,1,0.639,
0.701,0.672,1,0.619,
0.677,0.643,1,0.582,
0.686,0.651,1,0.621,
0.7,0.66,1,0.632,
0.696,0.665,1,0.634,
0.713,0.687,1,0.642,
0.712,0.683,1,0.62,
0.7,0.678,1,0.617,
0.711,0.691,1,0.611,
0.701,0.677,1,0.631,
0.708,0.677,1,0.62,
0.699,0.679,1,0.607,
0.705,0.676,1,0.6,
0.701,0.671,1,0.608,
0.71,0.692,1,0.626,
0.705,0.681,1,0.611,
0.705,0.676,1,0.641,
0.706,0.68,1,0.613,
0.692,0.65,1,0.629,
0.689,0.645,1,0.619,
0.715,0.69,1,0.627,
0.716,0.683,1,0.628,
0.705,0.665,1,0.605,
0.723,0.688,1,0.66,
0.714,0.684,1,0.634,
0.704,0.672,1,0.614,
0.7,0.683,1,0.585,
0.708,0.673,1,0.621,
0.706,0.68,1,0.618,
0.701,0.682,1,0.598,
0.701,0.67,1,0.582,
0.696,0.665,1,0.593,
0.699,0.676,1,0.608,
0.687,0.649,1,0.603,
0.698,0.665,1,0.587,
0.694,0.662,1,0.62,
0.696,0.657,1,0.588,
0.716,0.697,1,0.648,
0.692,0.655,1,0.615,
0.707,0.688,1,0.615,
0.697,0.677,1,0.612,
0.716,0.694,1,0.63,
0.714,0.683,1,0.641,
0.711,0.682,1,0.646,
0.7,0.684,1,0.605,
0.704,0.69,1,0.623,
0.719,0.679,1,0.663,
