

Data analysis for each instance 
AVG,MED,MAX,MIN
0.363,0.404,0.455,-0.028,
0.08,0.082,0.28,-0.141,
0.379,0.408,0.44,-0.035,
0.335,0.345,0.433,0,
0.167,0.184,0.223,-0.033,
-0.017,-0.014,0.086,-0.082,
-0.058,-0.066,0.114,-0.082,
0.234,0.245,0.365,-0.034,
0.13,0.138,0.334,-0.093,
0.356,0.389,0.449,-0.005,
0.319,0.403,0.468,-0.165,
0.154,0.161,0.275,-0.068,
0.274,0.291,0.426,0,
0.365,0.383,0.439,0,
0.177,0.188,0.329,-0.01,
-0.052,-0.053,0,-0.072,
0.379,0.41,0.45,0,
0.237,0.247,0.354,-0.029,
0.328,0.328,0.436,0,
0.308,0.315,0.425,0,
0.336,0.365,0.41,0,
0.333,0.342,0.446,0,
0.302,0.311,0.403,0,
0.354,0.368,0.413,0,
-0.097,-0.099,0.16,-0.303,
0.261,0.278,0.402,0,
0.274,0.294,0.404,0,
0.346,0.353,0.426,0,
0.427,0.467,0.467,-0.009,
0.292,0.279,0.429,0,
0.336,0.345,0.423,0,
0.26,0.278,0.438,-0.107,
0.369,0.395,0.41,-0.035,
0.184,0.177,0.431,-0.04,
0.249,0.261,0.371,0,
-0.026,-0.031,0.059,-0.067,
0.241,0.235,0.434,-0.027,
0.159,0.157,0.332,-0.037,
0.204,0.213,0.438,-0.098,
-0,0.001,0.067,-0.053,
0.014,-0.016,0.377,-0.167,
0.376,0.414,0.462,-0.177,
-0.02,-0.014,0.115,-0.081,
0.252,0.254,0.38,0,
0.349,0.36,0.426,0,
0.151,0.152,0.385,-0.002,
0.275,0.29,0.379,0,
0.41,0.434,0.473,0,
-0.017,-0.016,0.003,-0.063,
0.426,0.446,0.446,0,
0.434,0.459,0.466,0,
0.198,0.204,0.348,-0.053,
0.131,0.151,0.284,-0.025,
0.295,0.307,0.417,-0.053,
0.249,0.249,0.486,-0.024,
0.369,0.388,0.436,0,
0.35,0.363,0.437,-0.017,
0.254,0.269,0.38,0,
0.301,0.303,0.431,-0.114,
0.229,0.253,0.44,-0.02,
0.046,0.026,0.252,-0.06,
0.291,0.297,0.408,0,
0.312,0.32,0.459,-0.028,
0.304,0.314,0.43,-0.024,
-0.017,-0.02,0.018,-0.039,
-0.055,-0.054,0.004,-0.076,
0.341,0.344,0.462,0,
0.21,0.214,0.371,-0.075,
0.18,0.131,0.374,0,
0.214,0.215,0.355,-0.068,
0.321,0.331,0.411,-0.043,
0.366,0.376,0.422,0,
0.281,0.292,0.455,-0.136,
0.291,0.31,0.399,0,
0.369,0.376,0.443,0,
0.123,0.127,0.345,-0.177,
0.116,0.134,0.23,-0.093,
0.311,0.322,0.411,-0.028,
0.223,0.271,0.381,-0.11,
0.232,0.23,0.4,-0.034,
0.147,0.136,0.388,-0.081,
0.33,0.347,0.409,0,
