

Data analysis for each instance 
AVG,MED,MAX,MIN
0.31,0.346,0.49,0,
0.351,0.37,0.547,0,
0.338,0.359,0.5,0,
0.332,0.354,0.538,0,
0.367,0.387,0.56,0,
0.337,0.362,0.497,0,
0.353,0.392,0.466,0,
0.353,0.385,0.545,0,
0.354,0.366,0.494,0,
0.357,0.37,0.498,0,
0.347,0.37,0.49,0,
0.345,0.38,0.444,0,
0.349,0.371,0.511,0,
0.336,0.347,0.492,0,
0.338,0.361,0.461,0,
0.34,0.366,0.478,0,
0.368,0.389,0.514,0,
0.367,0.382,0.526,0,
0.339,0.377,0.488,0,
0.344,0.37,0.501,0,
0.341,0.349,0.504,0,
0.317,0.335,0.546,0,
0.317,0.342,0.506,0,
0.33,0.352,0.529,0,
0.354,0.389,0.503,0,
0.347,0.373,0.451,0,
0.359,0.376,0.503,0,
0.342,0.357,0.507,0,
0.335,0.355,0.496,0,
0.355,0.38,0.484,0,
0.365,0.393,0.453,0,
0.347,0.379,0.456,0,
0.344,0.366,0.517,0,
0.335,0.341,0.549,0,
0.345,0.377,0.505,0,
0.339,0.364,0.487,0,
0.342,0.381,0.501,0,
0.333,0.347,0.499,0,
0.334,0.343,0.492,0,
0.34,0.361,0.504,0,
0.353,0.365,0.524,0,
0.355,0.383,0.495,0,
0.352,0.378,0.518,0,
0.336,0.373,0.447,0,
0.361,0.383,0.508,0,
0.36,0.382,0.519,0,
0.341,0.352,0.52,0,
0.334,0.359,0.517,0,
0.356,0.385,0.499,0,
0.334,0.367,0.448,0,
0.339,0.369,0.492,0,
0.365,0.386,0.476,0,
0.354,0.384,0.519,0,
0.35,0.395,0.432,0,
0.33,0.344,0.542,0,
0.343,0.378,0.467,0,
0.346,0.378,0.486,0,
0.32,0.367,0.497,0,
0.332,0.364,0.475,0,
0.361,0.378,0.487,0,
0.312,0.34,0.488,0,
0.331,0.345,0.554,0,
0.336,0.359,0.457,0,
0.329,0.358,0.453,0,
0.352,0.356,0.51,0,
0.342,0.378,0.458,0,
0.349,0.366,0.461,0,
0.346,0.369,0.53,0,
0.339,0.377,0.464,0,
0.325,0.344,0.549,0,
0.311,0.338,0.504,0,
0.352,0.387,0.483,0,
0.34,0.368,0.487,0,
0.359,0.387,0.473,0,
0.36,0.389,0.589,0,
0.36,0.377,0.525,0,
0.355,0.402,0.498,0,
0.338,0.377,0.495,0,
0.351,0.389,0.438,0,
0.331,0.354,0.482,0,
0.352,0.382,0.549,0,
0.319,0.324,0.499,0,
0.344,0.36,0.482,0,
0.32,0.318,0.472,0,
0.345,0.374,0.504,0,
0.352,0.369,0.454,0,
0.332,0.364,0.576,0,
0.333,0.361,0.488,0,
0.368,0.399,0.496,0,
0.36,0.383,0.457,0,
0.345,0.367,0.466,0,
0.338,0.366,0.452,0,
0.358,0.383,0.53,0,
0.337,0.348,0.528,0,
0.328,0.355,0.515,0,
0.337,0.346,0.612,0,
0.354,0.388,0.517,0,
0.35,0.376,0.529,0,
