

Data analysis for each instance 
AVG,MED,MAX,MIN
0.286,0.303,0.435,0.077,
0.297,0.311,0.395,0.071,
0.26,0.295,0.366,-0.061,
0.406,0.438,0.507,0.014,
0.304,0.305,0.461,0.078,
0.271,0.274,0.412,-0.055,
0.196,0.213,0.338,-0.088,
0.287,0.316,0.394,0.027,
0.382,0.403,0.54,-0.01,
0.302,0.325,0.387,0.063,
0.276,0.304,0.414,-0.054,
0.27,0.293,0.382,-0.051,
0.364,0.391,0.518,0.014,
0.259,0.261,0.392,0.039,
0.311,0.335,0.396,0.078,
0.393,0.434,0.487,0.013,
0.378,0.392,0.528,0.003,
0.291,0.306,0.396,0.07,
0.267,0.302,0.342,-0.07,
0.28,0.31,0.415,-0.081,
0.386,0.415,0.476,0.02,
0.273,0.282,0.404,0.081,
0.256,0.288,0.33,-0.088,
0.374,0.415,0.495,0.003,
0.293,0.287,0.392,0.087,
0.398,0.433,0.494,0.024,
0.414,0.444,0.53,0.047,
0.267,0.289,0.327,0.129,
0.281,0.294,0.443,-0.085,
0.375,0.424,0.475,-0.018,
0.277,0.267,0.455,0.088,
0.221,0.213,0.407,0.057,
0.28,0.307,0.391,-0.048,
0.359,0.387,0.435,0.016,
0.404,0.424,0.509,0.059,
0.231,0.231,0.403,-0.069,
0.29,0.311,0.482,-0.061,
0.375,0.396,0.464,0.031,
0.244,0.246,0.392,0.04,
0.275,0.29,0.367,0.121,
0.289,0.312,0.414,-0.067,
0.288,0.315,0.438,-0.09,
0.282,0.307,0.478,-0.06,
0.365,0.396,0.471,-0.028,
0.27,0.285,0.334,0.083,
0.246,0.287,0.306,-0.088,
0.38,0.409,0.477,0.05,
0.395,0.422,0.486,0.055,
0.315,0.342,0.439,-0.038,
0.265,0.3,0.405,-0.047,
0.408,0.445,0.544,0,
0.303,0.309,0.434,0.081,
0.3,0.338,0.407,-0.077,
0.389,0.416,0.48,0.059,
0.392,0.424,0.499,0.016,
0.29,0.298,0.387,0.03,
0.397,0.424,0.49,0.007,
0.26,0.279,0.364,0.086,
0.242,0.259,0.331,0.073,
0.375,0.401,0.522,0.026,
0.38,0.406,0.465,-0.005,
0.226,0.23,0.407,0.083,
0.294,0.29,0.415,0.098,
0.275,0.323,0.357,-0.061,
0.405,0.438,0.498,0.01,
0.28,0.278,0.421,0.11,
0.244,0.265,0.337,-0.057,
0.343,0.361,0.477,-0.028,
0.249,0.269,0.332,0.036,
0.267,0.259,0.388,0.09,
0.303,0.32,0.409,0.074,
0.38,0.392,0.529,0.008,
0.272,0.3,0.442,-0.087,
0.391,0.412,0.524,0.038,
0.293,0.324,0.404,0.022,
0.273,0.299,0.371,-0.047,
0.396,0.418,0.519,0.005,
0.388,0.426,0.497,-0.033,
0.249,0.269,0.345,0.103,
0.285,0.312,0.39,-0.083,
0.296,0.327,0.428,-0.08,
0.326,0.327,0.461,0.112,
0.248,0.26,0.342,0.062,
0.285,0.315,0.411,-0.097,
0.392,0.429,0.535,-0.017,
0.375,0.406,0.485,0.034,
0.296,0.304,0.364,0.099,
0.273,0.28,0.429,-0.057,
0.244,0.237,0.382,0.077,
0.294,0.319,0.364,0.078,
0.376,0.417,0.508,0.028,
0.4,0.421,0.521,0.011,
0.287,0.304,0.43,0.078,
0.275,0.3,0.409,-0.051,
0.386,0.409,0.487,0.004,
0.302,0.307,0.418,0.099,
0.259,0.279,0.464,-0.086,
0.275,0.297,0.402,-0.101,
0.395,0.416,0.499,0.039,
0.368,0.399,0.555,0.037,
0.279,0.29,0.433,0.055,
0.274,0.305,0.42,-0.035,
0.387,0.425,0.492,0.021,
0.274,0.286,0.385,0.088,
0.383,0.411,0.464,0.02,
0.258,0.276,0.349,-0.06,
0.26,0.289,0.356,-0.065,
0.256,0.264,0.431,-0.061,
0.397,0.425,0.512,0.008,
0.295,0.302,0.418,0.109,
0.299,0.326,0.413,-0.042,
0.387,0.402,0.501,0.044,
0.258,0.261,0.369,0.087,
0.28,0.314,0.344,-0.078,
0.384,0.415,0.489,0.005,
0.389,0.405,0.557,0.016,
0.26,0.28,0.42,0.058,
0.262,0.28,0.389,-0.057,
0.262,0.291,0.415,-0.072,
0.371,0.394,0.478,0.034,
0.391,0.425,0.499,0.029,
0.37,0.409,0.464,0.034,
0.411,0.449,0.496,0.027,
0.275,0.28,0.398,0.088,
0.251,0.283,0.344,-0.096,
0.392,0.44,0.488,0.011,
0.28,0.28,0.438,0.058,
0.244,0.253,0.409,0.07,
0.28,0.302,0.473,-0.068,
0.391,0.412,0.523,-0.028,
0.281,0.279,0.454,0.055,
0.256,0.288,0.354,-0.054,
0.372,0.404,0.487,-0.013,
0.306,0.322,0.442,0.097,
0.241,0.252,0.369,0.119,
0.288,0.289,0.458,0.075,
0.269,0.279,0.462,-0.082,
0.272,0.295,0.393,-0.076,
0.368,0.406,0.478,0.028,
0.302,0.334,0.379,0.072,
0.296,0.315,0.427,-0.056,
0.382,0.394,0.564,0.025,
0.376,0.395,0.501,0.036,
0.283,0.286,0.464,0.04,
0.244,0.259,0.393,-0.04,
0.287,0.308,0.432,-0.064,
0.362,0.388,0.476,0.031,
0.288,0.292,0.384,0.043,
0.258,0.286,0.389,-0.085,
0.375,0.407,0.498,0.004,
0.293,0.31,0.397,0.046,
0.29,0.294,0.377,0.095,
0.262,0.267,0.342,0.074,
0.263,0.259,0.447,0.104,
0.258,0.249,0.389,0.031,
0.29,0.316,0.419,-0.043,
0.4,0.435,0.546,0.009,
0.278,0.301,0.43,-0.085,
0.252,0.267,0.346,-0.056,
0.248,0.262,0.364,-0.082,
0.288,0.308,0.376,0.089,
0.245,0.276,0.321,0.062,
0.292,0.301,0.456,-0.026,
0.385,0.402,0.538,0.023,
0.286,0.289,0.434,0.063,
0.298,0.324,0.396,-0.038,
0.265,0.293,0.393,-0.037,
0.386,0.402,0.522,0.05,
0.374,0.403,0.46,0.053,
0.37,0.393,0.474,0.009,
0.31,0.348,0.433,-0.076,
0.276,0.293,0.404,-0.045,
0.391,0.409,0.484,0.051,
0.273,0.283,0.427,0.068,
0.289,0.294,0.399,0.073,
0.275,0.281,0.451,-0.063,
0.399,0.427,0.531,0.026,
0.378,0.41,0.48,0.043,
0.292,0.299,0.423,0.101,
0.251,0.272,0.401,-0.017,
0.388,0.43,0.543,-0.011,
0.282,0.305,0.39,0.079,
0.276,0.297,0.407,-0.064,
0.404,0.427,0.507,0.043,
0.306,0.328,0.444,0.105,
0.267,0.283,0.387,-0.047,
0.381,0.394,0.519,0.029,
0.26,0.291,0.389,0.038,
0.263,0.272,0.429,-0.065,
0.252,0.287,0.341,-0.046,
0.381,0.403,0.524,-0.014,
0.292,0.317,0.386,0.037,
0.299,0.292,0.406,0.1,
0.386,0.418,0.505,-0.001,
0.386,0.415,0.499,0.016,
0.267,0.268,0.4,0.082,
0.281,0.305,0.415,-0.042,
0.291,0.302,0.44,-0.048,
0.413,0.438,0.543,0.012,
0.276,0.29,0.386,0.101,
0.388,0.416,0.517,0.043,
0.29,0.308,0.449,-0.064,
0.254,0.28,0.383,-0.08,
0.34,0.376,0.418,0.016,
0.286,0.301,0.418,0.075,
0.301,0.318,0.465,-0.033,
0.357,0.393,0.441,-0.022,
0.389,0.413,0.56,0.024,
0.282,0.28,0.393,0.099,
0.287,0.313,0.417,-0.066,
0.274,0.302,0.387,-0.059,
0.312,0.334,0.436,0.087,
0.289,0.324,0.365,0.059,
0.273,0.293,0.396,-0.076,
