

Data analysis for each instance 
AVG,MED,MAX,MIN
0.581,0.551,1,0.439,
0.696,0.677,1,0.532,
0.593,0.572,0.868,0.456,
0.65,0.623,1,0.488,
0.631,0.612,1,0.519,
0.555,0.505,0.876,0.423,
0.568,0.564,0.842,0.446,
0.602,0.587,0.898,0.481,
0.695,0.666,0.94,0.532,
0.676,0.626,0.999,0.55,
0.578,0.536,1,0.476,
0.549,0.506,0.825,0.482,
0.7,0.68,1,0.58,
0.738,0.76,0.994,0.563,
0.65,0.647,1,0.494,
0.713,0.691,1,0.591,
0.683,0.655,1,0.546,
0.608,0.566,1,0.445,
0.622,0.599,0.815,0.513,
0.577,0.552,0.878,0.494,
0.676,0.659,1,0.528,
0.638,0.591,1,0.496,
0.592,0.558,0.899,0.493,
0.681,0.653,0.975,0.594,
0.683,0.655,1,0.562,
0.677,0.668,1,0.541,
0.711,0.69,1,0.565,
0.527,0.474,1,0.384,
0.578,0.516,1,0.454,
0.726,0.708,0.888,0.601,
0.627,0.587,1,0.513,
0.614,0.577,1,0.523,
0.603,0.569,1,0.462,
0.599,0.567,1,0.462,
0.724,0.705,1,0.639,
0.57,0.534,0.813,0.498,
0.621,0.623,0.783,0.485,
0.641,0.62,1,0.505,
0.714,0.706,0.903,0.584,
0.577,0.542,1,0.467,
0.618,0.588,0.969,0.501,
0.654,0.668,0.822,0.556,
0.589,0.582,0.902,0.458,
0.677,0.647,0.942,0.558,
0.667,0.637,1,0.582,
0.663,0.621,0.95,0.509,
0.659,0.622,1,0.548,
0.72,0.696,1,0.634,
0.641,0.617,0.876,0.546,
0.64,0.614,0.982,0.512,
0.658,0.643,1,0.547,
0.58,0.542,1,0.481,
0.578,0.546,0.816,0.445,
0.629,0.583,1,0.493,
0.664,0.633,1,0.547,
0.624,0.581,1,0.45,
0.715,0.721,1,0.565,
0.64,0.629,1,0.477,
0.654,0.625,1,0.56,
0.629,0.595,1,0.546,
0.798,0.795,0.992,0.617,
0.539,0.516,1,0.397,
0.63,0.601,1,0.463,
0.604,0.565,1,0.49,
0.72,0.696,1,0.608,
0.644,0.637,1,0.492,
0.525,0.491,0.804,0.442,
0.63,0.601,1,0.527,
0.747,0.714,0.979,0.585,
0.644,0.589,1,0.532,
0.687,0.654,1,0.53,
0.712,0.675,1,0.554,
0.567,0.55,0.883,0.471,
0.677,0.651,1,0.554,
0.805,0.792,0.961,0.686,
0.638,0.617,0.952,0.483,
0.714,0.683,1,0.586,
0.705,0.696,0.922,0.545,
0.595,0.535,1,0.477,
0.543,0.526,0.855,0.449,
0.642,0.629,0.989,0.527,
0.629,0.605,1,0.489,
0.632,0.603,1,0.517,
0.597,0.583,0.931,0.438,
0.686,0.653,1,0.556,
0.686,0.663,1,0.554,
0.604,0.581,1,0.466,
0.639,0.607,0.98,0.527,
0.64,0.632,1,0.513,
0.629,0.585,1,0.49,
