

Data analysis for each instance 
AVG,MED,MAX,MIN
0.008,0.001,0.173,-0.085,
0.061,0.068,0.125,-0.031,
0.064,0.093,0.171,-0.153,
0.4,0.451,0.485,0.001,
0.161,0.164,0.195,0.073,
0.079,0.095,0.209,-0.12,
-0.104,-0.124,0.052,-0.194,
0.105,0.101,0.161,0.066,
0.411,0.475,0.503,-0.031,
0.142,0.146,0.239,0.068,
0.02,0.021,0.156,-0.139,
0.082,0.113,0.185,-0.117,
0.396,0.445,0.504,0.031,
0.067,0.059,0.164,-0.01,
0.173,0.174,0.256,0.081,
0.449,0.499,0.524,0.065,
0.436,0.485,0.535,0.014,
0.073,0.068,0.137,0.014,
0.141,0.161,0.291,-0.211,
0.038,0.062,0.146,-0.221,
0.457,0.514,0.562,0.038,
-0.027,-0.046,0.153,-0.13,
0.082,0.109,0.217,-0.163,
0.451,0.516,0.55,0.027,
0.056,0.058,0.161,-0.043,
0.486,0.542,0.573,0.071,
0.508,0.568,0.591,0.098,
0.018,-0.003,0.277,-0.062,
0.089,0.128,0.257,-0.25,
0.373,0.43,0.474,-0.082,
0.03,0.016,0.227,-0.029,
-0.029,-0.041,0.151,-0.117,
0.124,0.17,0.226,-0.177,
0.44,0.483,0.529,0.031,
0.432,0.473,0.494,0.084,
0.099,0.131,0.199,-0.075,
0.079,0.117,0.185,-0.159,
0.426,0.482,0.526,0.048,
-0.044,-0.05,0.153,-0.166,
0.017,-0.005,0.224,-0.019,
0.011,0.036,0.149,-0.147,
0.018,0.049,0.152,-0.187,
0.044,0.054,0.188,-0.123,
0.409,0.474,0.514,-0.061,
0.061,0.058,0.193,-0.021,
-0.138,-0.144,-0.065,-0.23,
0.417,0.462,0.484,0.111,
0.443,0.493,0.539,0.035,
0.21,0.265,0.35,-0.252,
0.069,0.076,0.218,-0.1,
0.482,0.556,0.589,0.005,
0.114,0.122,0.2,0.014,
0.123,0.157,0.246,-0.204,
0.376,0.42,0.442,0.12,
0.449,0.502,0.562,0.039,
0.08,0.069,0.235,-0.02,
0.453,0.512,0.543,0.008,
-0.019,-0.04,0.205,-0.1,
0.006,-0.008,0.142,-0.071,
0.466,0.514,0.553,0.079,
0.433,0.499,0.52,-0.011,
0.033,0.014,0.175,-0.028,
0.112,0.115,0.221,0.041,
0.038,0.073,0.176,-0.142,
0.512,0.575,0.607,0.101,
0.113,0.108,0.21,0.056,
-0.018,-0.011,0.084,-0.151,
0.178,0.163,0.344,-0.015,
-0.081,-0.088,0.07,-0.218,
0.046,0.048,0.185,-0.047,
0.099,0.095,0.184,0.027,
0.429,0.482,0.521,0.016,
0.088,0.097,0.2,-0.103,
0.434,0.481,0.506,0.077,
0.102,0.109,0.175,0.023,
0.097,0.129,0.169,-0.137,
0.474,0.544,0.584,0.02,
0.456,0.53,0.58,-0.148,
-0.033,-0.041,0.162,-0.151,
0.137,0.186,0.305,-0.193,
0.135,0.146,0.256,-0.185,
0.259,0.254,0.313,0.196,
0.021,0.02,0.141,-0.129,
0.159,0.215,0.295,-0.25,
0.501,0.574,0.581,-0.012,
0.42,0.473,0.5,0.041,
0.069,0.064,0.225,-0.026,
0.013,-0.005,0.137,-0.133,
-0.103,-0.138,0.154,-0.186,
0.072,0.057,0.186,0.023,
0.44,0.486,0.524,0.059,
0.479,0.544,0.558,0.024,
0.126,0.123,0.187,0.055,
0.113,0.144,0.217,-0.143,
0.435,0.505,0.532,-0.064,
0.081,0.091,0.179,-0.017,
0.086,0.1,0.225,-0.235,
0.085,0.105,0.208,-0.22,
0.429,0.476,0.508,0.085,
0.406,0.467,0.515,0.053,
0.137,0.155,0.181,0.055,
0.131,0.164,0.2,-0.104,
0.448,0.501,0.54,0.02,
0.086,0.096,0.221,-0.078,
0.409,0.44,0.492,0.09,
0.177,0.212,0.298,-0.214,
-0.029,-0.024,0.093,-0.145,
-0.019,-0.02,0.11,-0.148,
0.492,0.562,0.587,0.097,
0.116,0.12,0.171,0.041,
0.052,0.095,0.187,-0.196,
0.419,0.468,0.485,0.099,
0.032,0.012,0.217,-0.061,
0.123,0.178,0.225,-0.2,
0.431,0.488,0.536,0.019,
0.479,0.538,0.582,0.045,
-0.028,-0.038,0.177,-0.101,
0.116,0.165,0.208,-0.151,
-0.035,-0.052,0.104,-0.192,
0.383,0.419,0.457,0.083,
0.395,0.417,0.487,0.065,
0.355,0.384,0.443,0.067,
0.486,0.54,0.589,0.111,
0.065,0.046,0.185,0.01,
-0.014,-0.001,0.144,-0.189,
0.462,0.514,0.546,0.057,
0.087,0.091,0.2,-0.023,
0.108,0.099,0.198,0.019,
0.067,0.098,0.185,-0.179,
0.482,0.557,0.6,-0.056,
-0.013,-0.01,0.137,-0.137,
-0.061,-0.053,0.014,-0.165,
0.463,0.541,0.556,-0.047,
0.11,0.121,0.195,0.023,
0.046,0.019,0.265,-0.048,
0.097,0.084,0.246,0.03,
0.164,0.231,0.29,-0.172,
0.03,0.088,0.174,-0.247,
0.425,0.486,0.512,0.102,
0.135,0.135,0.191,0.028,
0.055,0.086,0.127,-0.128,
0.459,0.491,0.552,0.096,
0.501,0.554,0.578,0.091,
0.073,0.089,0.142,-0.042,
0.088,0.113,0.18,-0.119,
0.056,0.097,0.15,-0.213,
0.397,0.44,0.474,0.058,
0.054,0.081,0.122,-0.048,
-0.128,-0.142,0.023,-0.225,
0.442,0.513,0.57,-0.003,
0.135,0.128,0.206,0.063,
0.08,0.047,0.26,0.023,
0.011,-0.009,0.189,-0.092,
-0.036,-0.07,0.28,-0.144,
0.053,0.058,0.114,-0.035,
0.081,0.086,0.254,-0.169,
0.459,0.528,0.558,0.031,
-0.011,-0.001,0.083,-0.169,
0.059,0.106,0.157,-0.165,
0.061,0.048,0.23,-0.18,
0.101,0.112,0.207,-0.015,
0.062,0.056,0.247,-0.045,
0.105,0.123,0.221,-0.178,
0.475,0.517,0.559,0.123,
0.074,0.061,0.194,-0.002,
0.013,0.007,0.149,-0.08,
0.046,0.055,0.166,-0.172,
0.398,0.447,0.471,0.046,
0.467,0.522,0.564,0.077,
0.448,0.489,0.552,0.02,
0.191,0.248,0.284,-0.172,
-0.003,0.001,0.154,-0.158,
0.428,0.467,0.514,0.055,
-0.042,-0.062,0.182,-0.119,
0.109,0.114,0.22,0.022,
-0.048,-0.013,0.042,-0.241,
0.401,0.452,0.509,0.054,
0.397,0.429,0.486,0.09,
0.114,0.126,0.273,-0.015,
-0.046,-0.051,0.135,-0.142,
0.434,0.512,0.551,-0.043,
-0,-0.025,0.18,-0.124,
-0.001,0.014,0.097,-0.168,
0.455,0.506,0.544,0.087,
0.081,0.061,0.227,-0.047,
0.079,0.094,0.151,-0.119,
0.42,0.478,0.519,0.019,
0.063,0.067,0.131,-0.012,
0.028,0.033,0.188,-0.167,
0.068,0.082,0.159,-0.14,
0.436,0.494,0.525,-0.01,
0.095,0.087,0.19,-0.079,
0.123,0.144,0.199,-0.013,
0.466,0.542,0.569,-0.062,
0.454,0.526,0.533,-0.02,
0.017,0.025,0.166,-0.109,
0.037,0.033,0.188,-0.16,
0.156,0.171,0.256,-0.128,
0.476,0.526,0.569,0.03,
0.037,0.022,0.267,-0.077,
