

Data analysis for each instance 
AVG,MED,MAX,MIN
0.409,0.342,1,0.304,
0.62,0.586,1,0.463,
0.451,0.399,0.805,0.355,
0.669,0.649,1,0.52,
0.52,0.47,1,0.403,
0.428,0.382,0.864,0.341,
0.453,0.409,0.804,0.351,
0.496,0.446,0.866,0.377,
0.677,0.657,0.92,0.579,
0.579,0.543,1,0.48,
0.429,0.376,0.893,0.333,
0.471,0.446,0.645,0.377,
0.678,0.644,1,0.56,
0.515,0.47,1,0.397,
0.547,0.506,1,0.429,
0.688,0.641,1,0.596,
0.667,0.662,1,0.559,
0.553,0.512,1,0.417,
0.464,0.464,0.602,0.362,
0.436,0.397,0.777,0.348,
0.639,0.607,1,0.504,
0.531,0.474,1,0.429,
0.498,0.447,0.95,0.389,
0.654,0.627,0.971,0.578,
0.589,0.547,1,0.433,
0.68,0.661,1,0.581,
0.655,0.63,1,0.531,
0.395,0.329,1,0.262,
0.465,0.409,0.947,0.34,
0.667,0.673,0.764,0.526,
0.511,0.456,1,0.39,
0.479,0.426,1,0.377,
0.529,0.47,0.971,0.415,
0.561,0.516,1,0.441,
0.738,0.696,1,0.652,
0.463,0.418,0.871,0.351,
0.473,0.441,0.599,0.386,
0.645,0.613,1,0.493,
0.665,0.641,0.994,0.462,
0.385,0.316,1,0.269,
0.45,0.403,0.841,0.359,
0.507,0.479,0.652,0.444,
0.472,0.456,0.933,0.351,
0.682,0.665,0.921,0.575,
0.629,0.587,1,0.532,
0.484,0.455,0.831,0.331,
0.587,0.546,1,0.485,
0.728,0.71,1,0.608,
0.454,0.418,0.637,0.391,
0.496,0.481,0.818,0.37,
0.591,0.554,1,0.5,
0.511,0.455,1,0.405,
0.457,0.421,0.656,0.396,
0.578,0.536,1,0.456,
0.612,0.548,1,0.499,
0.431,0.366,1,0.324,
0.67,0.643,1,0.552,
0.468,0.421,1,0.296,
0.548,0.492,1,0.384,
0.61,0.571,1,0.514,
0.827,0.832,0.983,0.719,
0.464,0.411,1,0.325,
0.498,0.435,1,0.387,
0.476,0.41,1,0.344,
0.668,0.624,1,0.586,
0.616,0.595,1,0.468,
0.492,0.44,0.943,0.397,
0.475,0.404,1,0.364,
0.652,0.615,1,0.559,
