19692.0,147078.0,267417.0,375690.0,495629.0,619866.0,737301.0,854699.0,977117.0,1095845.0,1222137.0,1334134.0,1456910.0,1575910.0,1710414.0,1816636.0,1935365.0,2061262.0,2174587.0,2294894.0,2414459.0,2535226.0,2657853.0,2776725.0,2896911.0,3017525.0,3145538.0,3255788.0,3375273.0,3499497.0,3615916.0,3735188.0,3854402.0,3975180.0,4102372.0,4214761.0,44626.0,184381.0,327021.0,477026.0,634570.0,756145.0,905002.0,1047847.0,1189048.0,1348313.0,1473379.0,1617479.0,1771315.0,1905225.0,2078690.0,2194042.0,2343350.0,2484070.0,2627444.0,2792567.0,2915389.0,3059470.0,3206940.0,3344831.0,3511101.0,3635886.0,3785432.0,3922967.0,4068651.0,4229869.0,25750.0,172667.0,334041.0,491222.0,648565.0,807464.0,975733.0,1154041.0,1283644.0,1459051.0,1607119.0,1765573.0,1933448.0,2088359.0,2246436.0,2412715.0,2593520.0,2723664.0,2900529.0,3046761.0,3214511.0,3369007.0,3528866.0,3686974.0,3853061.0,4035740.0,4163626.0,262928.0,388662.0,566877.0,744124.0,930408.0,1091897.0,1297136.0,1453622.0,1661475.0,1819587.0,2007953.0,2179753.0,2368274.0,2531188.0,2741715.0,2892864.0,3069794.0,3267346.0,3457939.0,3623043.0,3810916.0,3978128.0,4162074.0,4335913.0,109726.0,328022.0,542638.0,804699.0,1022292.0,1280383.0,1517763.0,1775970.0,1984068.0,2244907.0,2479346.0,2703742.0,2963867.0,3210417.0,3423784.0,3687505.0,3902145.0,4160154.0,151086.0,378628.0,692023.0,931664.0,1229224.0,1561844.0,1819887.0,2122803.0,2358022.0,2680790.0,3012040.0,3258392.0,3561873.0,3798278.0,4113243.0,273102.0,525676.0,875289.0,1231921.0,1634344.0,1925591.0,2339697.0,2712094.0,3076809.0,3366429.0,3779747.0,4135178.0,481077.0,830023.0,1208754.0,1796368.0,2269224.0,2689805.0,3230752.0,3710341.0,4112017.0,
20492.0,137476.0,265757.0,374736.0,521441.0,630449.0,741755.0,870876.0,975415.0,1098564.0,1216433.0,1348370.0,1455536.0,1577783.0,1696840.0,1815824.0,1954554.0,2061492.0,2192447.0,2306361.0,2419127.0,2537597.0,2655895.0,2783544.0,2894788.0,3015595.0,3135833.0,3253349.0,3398062.0,3497847.0,3613829.0,3739630.0,3857570.0,3978474.0,4095236.0,4227521.0,31067.0,165777.0,304873.0,477380.0,597818.0,759784.0,884416.0,1053216.0,1176513.0,1316704.0,1460767.0,1602814.0,1745348.0,1916793.0,2058755.0,2206146.0,2332700.0,2465598.0,2622618.0,2753762.0,2902270.0,3041220.0,3184086.0,3350870.0,3496611.0,3622114.0,3762299.0,3914265.0,4058102.0,4196367.0,67470.0,239538.0,373828.0,567310.0,686172.0,882445.0,1005185.0,1180121.0,1325853.0,1492693.0,1663136.0,1803728.0,2000332.0,2126435.0,2286868.0,2448845.0,2633033.0,2758919.0,2932409.0,3099467.0,3240785.0,3442540.0,3565274.0,3761748.0,3894072.0,4056969.0,4229166.0,57862.0,262012.0,386274.0,567178.0,780918.0,927977.0,1110442.0,1282736.0,1481299.0,1670799.0,1824353.0,2004508.0,2221832.0,2361789.0,2553374.0,2722736.0,2925606.0,3110334.0,3265016.0,3446383.0,3628617.0,3821495.0,3995263.0,4160172.0,73028.0,290373.0,564188.0,797036.0,1002351.0,1228224.0,1488859.0,1720778.0,2000661.0,2246089.0,2441119.0,2670504.0,2945743.0,3158737.0,3437607.0,3636591.0,3888160.0,4111931.0,458280.0,665799.0,948475.0,1259961.0,1597514.0,1907408.0,2098102.0,2415375.0,2708953.0,2994807.0,3336719.0,3531437.0,3879599.0,4144374.0,4441894.0,270070.0,684870.0,981186.0,1304866.0,1691533.0,2091652.0,2457136.0,2737024.0,3130032.0,3545720.0,3866482.0,4172959.0,245439.0,679374.0,1106237.0,1551746.0,2101859.0,2519826.0,2992658.0,3541994.0,4004722.0,
19688.0,160331.0,257803.0,392708.0,501747.0,620658.0,744499.0,854017.0,989672.0,1096609.0,1213424.0,1339105.0,1459234.0,1590876.0,1699890.0,1830182.0,1937401.0,2060786.0,2181766.0,2294091.0,2427960.0,2537255.0,2653516.0,2783286.0,2892790.0,3028533.0,3139974.0,3264884.0,3375420.0,3499914.0,3620803.0,3733893.0,3868925.0,3975957.0,4093338.0,4219007.0,92607.0,236938.0,373259.0,519847.0,655306.0,792720.0,932448.0,1085736.0,1224604.0,1376982.0,1520852.0,1680530.0,1797679.0,1970039.0,2095575.0,2235705.0,2370326.0,2536209.0,2663589.0,2826184.0,2962867.0,3119442.0,3237021.0,3411080.0,3531604.0,3688458.0,3811690.0,3972982.0,4108536.0,4258334.0,46756.0,198984.0,342799.0,511309.0,664571.0,820630.0,997839.0,1135986.0,1297309.0,1479929.0,1651404.0,1773339.0,1945299.0,2108579.0,2258173.0,2440906.0,2575908.0,2736478.0,2898401.0,3083862.0,3214257.0,3382506.0,3554302.0,3697133.0,3876970.0,4014903.0,4177155.0,98078.0,262043.0,453941.0,621901.0,801390.0,954049.0,1159842.0,1340481.0,1508561.0,1714975.0,1885718.0,2037327.0,2243505.0,2393841.0,2598786.0,2795840.0,2954742.0,3152268.0,3331733.0,3478265.0,3682715.0,3833237.0,4033236.0,4220312.0,100512.0,303446.0,537572.0,813761.0,1065961.0,1254332.0,1524774.0,1736489.0,1992281.0,2242551.0,2488509.0,2697012.0,2961556.0,3164861.0,3430585.0,3697527.0,3937170.0,4136204.0,264676.0,530029.0,837270.0,1098019.0,1396459.0,1654331.0,1943471.0,2279686.0,2536905.0,2809912.0,3139248.0,3380119.0,3724056.0,3980809.0,4275823.0,330941.0,574412.0,893899.0,1186745.0,1701512.0,1995665.0,2315279.0,2624283.0,3146604.0,3435557.0,3749345.0,4065692.0,554800.0,647828.0,1176914.0,1752140.0,2050917.0,2601759.0,3202556.0,3491204.0,4061935.0,
28660.0,137585.0,260914.0,380760.0,501186.0,617897.0,743193.0,860678.0,978024.0,1105325.0,1217987.0,1344543.0,1460283.0,1578923.0,1698278.0,1816742.0,1940210.0,2064734.0,2182692.0,2298086.0,2417386.0,2545289.0,2658193.0,2782886.0,2903416.0,3022655.0,3138152.0,3261874.0,3383410.0,3503058.0,3623117.0,3739098.0,3856712.0,3983606.0,4097539.0,4224079.0,64172.0,207104.0,334508.0,482256.0,641780.0,771954.0,912394.0,1072167.0,1213854.0,1349910.0,1492103.0,1636421.0,1793553.0,1915625.0,2078472.0,2209093.0,2351304.0,2512316.0,2645430.0,2789632.0,2929539.0,3072530.0,3232789.0,3356764.0,3513261.0,3649901.0,3791301.0,3954184.0,4094713.0,4228398.0,116788.0,261166.0,400270.0,560225.0,717579.0,882100.0,1057592.0,1196619.0,1372213.0,1528625.0,1688964.0,1842160.0,1998528.0,2155697.0,2319216.0,2497638.0,2649996.0,2793978.0,2971064.0,3116753.0,3285243.0,3438720.0,3595664.0,3759425.0,3938926.0,4077786.0,4235305.0,162038.0,299170.0,470501.0,647206.0,834236.0,1010502.0,1188622.0,1383307.0,1569452.0,1749339.0,1919761.0,2083585.0,2261157.0,2453745.0,2628911.0,2829007.0,3010786.0,3175759.0,3350245.0,3549577.0,3707716.0,3889583.0,4068508.0,4266765.0,296872.0,467785.0,706501.0,897650.0,1136794.0,1425840.0,1630599.0,1855268.0,2141669.0,2348485.0,2576809.0,2866708.0,3114354.0,3296681.0,3579546.0,3776712.0,4018982.0,4306816.0,234815.0,408311.0,675999.0,925994.0,1220237.0,1579813.0,1835442.0,2088459.0,2345189.0,2658305.0,3002852.0,3275801.0,3526358.0,3801076.0,4099671.0,464335.0,686899.0,1038011.0,1402128.0,1746124.0,2126989.0,2477552.0,2844892.0,3192049.0,3565991.0,3917387.0,4284835.0,269120.0,523755.0,990006.0,1673838.0,1961692.0,2431136.0,3117286.0,3402358.0,3870794.0,
20006.0,146547.0,256867.0,384357.0,495025.0,620431.0,733951.0,850797.0,975733.0,1094160.0,1224331.0,1337643.0,1453712.0,1592848.0,1696689.0,1818584.0,1932233.0,2053177.0,2174189.0,2290795.0,2416070.0,2531465.0,2665502.0,2777527.0,2893712.0,3019158.0,3146812.0,3255057.0,3374560.0,3497728.0,3614162.0,3730805.0,3856631.0,3971859.0,4101676.0,4216587.0,88324.0,214839.0,363185.0,519403.0,661966.0,790399.0,927500.0,1101654.0,1229783.0,1379062.0,1525812.0,1668752.0,1801401.0,1944952.0,2093019.0,2231735.0,2378695.0,2530780.0,2669294.0,2819812.0,2965851.0,3117112.0,3231136.0,3386073.0,3536915.0,3671793.0,3818668.0,3971178.0,4109672.0,4260427.0,103188.0,263545.0,437156.0,549556.0,727602.0,865380.0,1033869.0,1204819.0,1375508.0,1518638.0,1712979.0,1851720.0,2015148.0,2163135.0,2306085.0,2507901.0,2638587.0,2817382.0,2967307.0,3148280.0,3293391.0,3437874.0,3606444.0,3747721.0,3945938.0,4077684.0,4254670.0,159902.0,288119.0,491612.0,642136.0,821374.0,1016565.0,1163455.0,1392910.0,1554201.0,1735806.0,1911723.0,2089459.0,2260883.0,2430464.0,2605658.0,2832774.0,2997366.0,3204547.0,3345400.0,3531144.0,3700855.0,3870320.0,4045980.0,4271847.0,88637.0,257687.0,514129.0,729510.0,995197.0,1223969.0,1508690.0,1701646.0,1929127.0,2167389.0,2413647.0,2666787.0,2952216.0,3148020.0,3368953.0,3609034.0,3853413.0,4102800.0,305110.0,483562.0,787506.0,1047817.0,1326600.0,1673627.0,1919277.0,2218505.0,2510432.0,2766678.0,3093725.0,3377832.0,3668895.0,3950306.0,4205294.0,258077.0,435870.0,780694.0,1095782.0,1591799.0,1862395.0,2220646.0,2533766.0,3014334.0,3302685.0,3661568.0,3974912.0,508316.0,716336.0,1172074.0,1852981.0,2158099.0,2597073.0,3219241.0,3566424.0,4039300.0,
24352.0,157098.0,281001.0,378871.0,499100.0,622589.0,740130.0,878369.0,976630.0,1101709.0,1222937.0,1338743.0,1461816.0,1581661.0,1698208.0,1817719.0,1941530.0,2066113.0,2177980.0,2301325.0,2417649.0,2539297.0,2659440.0,2777778.0,2903891.0,3030293.0,3140408.0,3258170.0,3378110.0,3511777.0,3617453.0,3743817.0,3859629.0,3978978.0,4102742.0,4221631.0,76403.0,206645.0,342982.0,493289.0,636499.0,777844.0,922830.0,1056928.0,1230327.0,1348417.0,1480824.0,1641338.0,1779639.0,1935934.0,2089439.0,2222720.0,2357444.0,2501010.0,2668780.0,2787204.0,2942825.0,3077198.0,3223567.0,3363380.0,3526567.0,3663674.0,3797578.0,3941222.0,4111657.0,4231009.0,42454.0,193566.0,346032.0,507917.0,658812.0,824824.0,978889.0,1136888.0,1301460.0,1471162.0,1638124.0,1783510.0,1946816.0,2103021.0,2274135.0,2416757.0,2576977.0,2768694.0,2911441.0,3072467.0,3218244.0,3387755.0,3540863.0,3712782.0,3856447.0,4017044.0,4199931.0,40962.0,195193.0,378225.0,555083.0,750628.0,906953.0,1103928.0,1270944.0,1470483.0,1641298.0,1812946.0,1992762.0,2187820.0,2353259.0,2539234.0,2709332.0,2913460.0,3074943.0,3256730.0,3427798.0,3624264.0,3792136.0,3978132.0,4147949.0,222305.0,426282.0,670557.0,880128.0,1103735.0,1354889.0,1604518.0,1824543.0,2124520.0,2324564.0,2538886.0,2819972.0,3025460.0,3268199.0,3562902.0,3762564.0,3979468.0,4250518.0,110426.0,383379.0,665971.0,925330.0,1279026.0,1530795.0,1817565.0,2126247.0,2377273.0,2709413.0,2980359.0,3236796.0,3562726.0,3818265.0,4141725.0,383535.0,612262.0,1029834.0,1398066.0,1759219.0,2042691.0,2410343.0,2826187.0,3252962.0,3460530.0,3851437.0,4264342.0,679031.0,930728.0,1349561.0,1937421.0,2371195.0,2786532.0,3373233.0,3814257.0,4217692.0,
24904.0,152532.0,265379.0,393069.0,498161.0,626328.0,743610.0,867856.0,977180.0,1106202.0,1225327.0,1356717.0,1458969.0,1583875.0,1703970.0,1836137.0,1937289.0,2064057.0,2179366.0,2314022.0,2416626.0,2546989.0,2663352.0,2792664.0,2902431.0,3026034.0,3143646.0,3269028.0,3377281.0,3517826.0,3619200.0,3755875.0,3855910.0,3986601.0,4104962.0,4240057.0,18889.0,155856.0,302635.0,444561.0,583915.0,736552.0,878408.0,1021266.0,1162716.0,1302429.0,1449097.0,1600123.0,1741232.0,1881162.0,2034091.0,2172070.0,2320934.0,2461080.0,2605078.0,2743201.0,2892469.0,3033728.0,3189397.0,3321340.0,3469485.0,3611686.0,3760519.0,3901393.0,4043219.0,4182306.0,246355.0,318037.0,475484.0,647906.0,795125.0,956494.0,1146905.0,1281565.0,1424681.0,1608471.0,1754876.0,1912572.0,2084987.0,2233890.0,2396033.0,2587307.0,2720336.0,2877286.0,3051685.0,3195182.0,3353196.0,3517700.0,3666696.0,3840576.0,4026774.0,4171448.0,4307490.0,76092.0,266504.0,428381.0,593026.0,768175.0,928607.0,1139530.0,1302135.0,1509184.0,1673630.0,1856763.0,2040453.0,2201564.0,2368681.0,2574236.0,2734483.0,2921603.0,3105888.0,3301612.0,3467606.0,3643391.0,3808617.0,4013745.0,4169963.0,192465.0,415652.0,660412.0,906979.0,1144845.0,1334707.0,1603936.0,1813168.0,2106400.0,2334798.0,2585306.0,2813935.0,3051594.0,3311925.0,3543418.0,3765887.0,4024387.0,4224982.0,113346.0,353488.0,636750.0,909153.0,1200951.0,1539258.0,1773756.0,2078043.0,2349224.0,2663202.0,2981184.0,3220487.0,3533575.0,3780258.0,4102001.0,254965.0,467991.0,881394.0,1228531.0,1602568.0,1895152.0,2268074.0,2721916.0,3025050.0,3343314.0,3711410.0,4102359.0,571555.0,893720.0,1411983.0,1914243.0,2333693.0,2810667.0,3308613.0,3771341.0,4308048.0,
25003.0,136560.0,261620.0,376608.0,499318.0,621923.0,732849.0,852023.0,976352.0,1093997.0,1215789.0,1336884.0,1460723.0,1576424.0,1697130.0,1816463.0,1935953.0,2063198.0,2172248.0,2292054.0,2415997.0,2531632.0,2668830.0,2775590.0,2899926.0,3019232.0,3138523.0,3253806.0,3375783.0,3505419.0,3613036.0,3732016.0,3856333.0,3975981.0,4099244.0,4219659.0,95537.0,222501.0,370630.0,512066.0,660113.0,789439.0,932977.0,1075374.0,1226196.0,1366482.0,1508586.0,1662976.0,1797811.0,1942312.0,2096194.0,2240045.0,2374310.0,2525896.0,2666218.0,2812054.0,2962725.0,3123389.0,3232136.0,3388135.0,3531459.0,3682475.0,3822349.0,3952078.0,4106973.0,4245505.0,78956.0,213033.0,354930.0,520646.0,670695.0,829928.0,991741.0,1143300.0,1302057.0,1498472.0,1655320.0,1796559.0,1954278.0,2110154.0,2268121.0,2428832.0,2581537.0,2742040.0,2944155.0,3102342.0,3231217.0,3394090.0,3550638.0,3710039.0,3869777.0,4024242.0,4181867.0,118070.0,269545.0,429929.0,638147.0,791493.0,978756.0,1132782.0,1338099.0,1540231.0,1693393.0,1855125.0,2064068.0,2235805.0,2415218.0,2573701.0,2760212.0,2975288.0,3145952.0,3303666.0,3522028.0,3675087.0,3857851.0,4011798.0,4218481.0,144452.0,352499.0,561037.0,833059.0,1020301.0,1268095.0,1542529.0,1746889.0,1995587.0,2270650.0,2458910.0,2704616.0,3001669.0,3179876.0,3436840.0,3708595.0,3900341.0,4152268.0,229096.0,438323.0,714174.0,992109.0,1303656.0,1582779.0,1849659.0,2146946.0,2457468.0,2735555.0,3042345.0,3284151.0,3587279.0,3871733.0,4160641.0,417540.0,597056.0,979032.0,1323280.0,1715261.0,1995175.0,2416713.0,2754228.0,3165861.0,3452845.0,3859023.0,4205092.0,434039.0,705262.0,1158396.0,1744724.0,2111129.0,2532299.0,3288746.0,3553235.0,4039381.0,
32223.0,146467.0,262389.0,382984.0,503342.0,627052.0,742293.0,855619.0,975832.0,1096604.0,1222644.0,1336956.0,1465531.0,1580523.0,1703976.0,1821610.0,1933733.0,2059716.0,2183698.0,2292804.0,2416144.0,2536564.0,2662762.0,2778839.0,2906497.0,3021295.0,3146698.0,3264304.0,3374429.0,3499881.0,3623975.0,3732779.0,3855709.0,3976579.0,4112389.0,4217777.0,59010.0,191315.0,342430.0,483542.0,638337.0,766203.0,911507.0,1055999.0,1204066.0,1342333.0,1496263.0,1635875.0,1781090.0,1919369.0,2067864.0,2208465.0,2350776.0,2494558.0,2643768.0,2782402.0,2925659.0,3076558.0,3221168.0,3357681.0,3508710.0,3648692.0,3791642.0,3938646.0,4079953.0,4225426.0,118348.0,272442.0,445203.0,574399.0,751491.0,887974.0,1062513.0,1231238.0,1393339.0,1545381.0,1736306.0,1859263.0,2009729.0,2174134.0,2328976.0,2502510.0,2669574.0,2827026.0,2977841.0,3167120.0,3297792.0,3445587.0,3614428.0,3764413.0,3948411.0,4107614.0,4262872.0,140989.0,298331.0,467727.0,628448.0,816771.0,986911.0,1162107.0,1357094.0,1552863.0,1724117.0,1903922.0,2076669.0,2248315.0,2426734.0,2603163.0,2797147.0,2983406.0,3162979.0,3334550.0,3517754.0,3688541.0,3860910.0,4042598.0,4238376.0,122335.0,337123.0,539466.0,800162.0,1019814.0,1252905.0,1543175.0,1738682.0,1979121.0,2239579.0,2459100.0,2700320.0,2980671.0,3179906.0,3418829.0,3679503.0,3897373.0,4146488.0,266672.0,501960.0,813044.0,1027916.0,1324421.0,1658265.0,1889642.0,2176146.0,2468831.0,2752694.0,3090002.0,3338723.0,3616073.0,3908900.0,4185186.0,254836.0,537684.0,860985.0,1178932.0,1681951.0,1910921.0,2270839.0,2675195.0,3048206.0,3345316.0,3711061.0,4121240.0,539841.0,799037.0,1246833.0,1836221.0,2249828.0,2675150.0,3270390.0,3689937.0,4121328.0,
21997.0,154272.0,262178.0,376160.0,498275.0,620930.0,735408.0,860079.0,977974.0,1096425.0,1223156.0,1336649.0,1455200.0,1580747.0,1699314.0,1816089.0,1943668.0,2060554.0,2177335.0,2302127.0,2418199.0,2538872.0,2659089.0,2775263.0,2893649.0,3023442.0,3138640.0,3255988.0,3379889.0,3502197.0,3617342.0,3740805.0,3856302.0,3980934.0,4101989.0,4213619.0,36938.0,176229.0,318693.0,466133.0,606788.0,750074.0,888821.0,1041625.0,1176997.0,1318414.0,1466872.0,1641639.0,1761661.0,1902257.0,2055036.0,2188531.0,2329546.0,2478521.0,2631198.0,2760130.0,2907347.0,3059101.0,3200095.0,3345370.0,3488568.0,3629770.0,3769318.0,3920732.0,4068713.0,4197748.0,35333.0,179913.0,339596.0,504473.0,664950.0,828989.0,976473.0,1174635.0,1292023.0,1463429.0,1644592.0,1772826.0,1946560.0,2106923.0,2266234.0,2420011.0,2585897.0,2733020.0,2901459.0,3066313.0,3215043.0,3380993.0,3539563.0,3708828.0,3858662.0,4026849.0,4172937.0,307372.0,402715.0,619801.0,790952.0,953660.0,1152374.0,1352557.0,1513094.0,1700784.0,1882437.0,2044347.0,2229721.0,2424769.0,2628360.0,2768572.0,2945655.0,3163569.0,3312719.0,3487095.0,3673651.0,3865707.0,4002555.0,4205301.0,4381758.0,29926.0,306220.0,502899.0,724088.0,997459.0,1221669.0,1461326.0,1692798.0,1948640.0,2177160.0,2440375.0,2656027.0,2900171.0,3157297.0,3385988.0,3603978.0,3872986.0,4097427.0,35631.0,312630.0,601762.0,878795.0,1191235.0,1464830.0,1755793.0,2041756.0,2319355.0,2655411.0,2903393.0,3193880.0,3480902.0,3754015.0,4077893.0,297273.0,695960.0,1064759.0,1434194.0,1790991.0,2107144.0,2506968.0,2882065.0,3230574.0,3573224.0,3940403.0,4312154.0,417919.0,718728.0,1238241.0,1752694.0,2165251.0,2699213.0,3237246.0,3593001.0,4144864.0,
