0,-0.001,0.006,0.004,-0.002,0.002,0.001,0.001,0.001,0.003,-0.002,-0.001,0.002,0.001,0.004,0,0,-0.005,0,0,0.001,0.001,-0,-0,-0.001,-0.001,0,0,0,-0.002,-0,0,0,0.001,-0,-0,0,0,0.002,-0.001,0.005,0.003,-0.01,0.002,-0.002,0.003,-0,-0,0.001,-0,0.006,0.001,0.005,0.002,-0.001,0.001,-0,0,0.001,0,0.001,0.001,0.004,0.001,-0.002,0,0,0.001,0.017,0.001,0.005,0.001,-0.001,-0.001,0,-0.002,0,0.001,0,0.002,-0.001,0.001,0.001,0,-0.001,0,0,0,0.002,-0,0.001,-0,0,0.01,0.002,0.014,-0.042,0.014,0.014,0.003,0.023,0.02,0.008,0.003,0.02,0.004,0.007,-0.006,0.012,0.004,0.002,0.002,0.011,0.002,0.001,0.004,0.003,0,0.01,0.007,-0.014,0.001,-0,-0,0.004,0.001,0.01,0.001,0.001,-0.001,0.001,0.001,0.003,0.001,-0,-0.002,0.016,-0.001,0.009,-0.001,-0.002,0,-0.007,-0.003,0.001,0,0,-0.005,-0.001,0,0,0,-0.002,-0.002,-0.012,0.014,0.002,-0,0,0.002,-0,-0.001,
0,0.001,0.011,0.017,-0.002,0,-0.001,0.002,-0,0.001,0.001,-0.002,0.001,0.001,0.001,0,-0,-0,-0,0,-0,-0,0.001,-0,-0,0,0,-0,0,0,0.001,0,0,0,-0.001,-0.001,0,-0.004,-0.003,-0.003,0.006,0.006,0,-0,0.001,0,-0.001,0.001,-0.001,0,0,0.001,0,0,0.001,0.001,0.002,0,0,-0,0.001,0.001,0,0,-0,-0.001,0,-0.001,0.012,-0,0.002,0.001,0.001,-0.002,0.003,0,-0.002,-0.001,0.001,-0,0,0,0.001,0.002,0,0.001,0.003,0,-0,-0.001,-0,0,0,0,-0.003,-0.011,0.002,-0.001,0.001,-0.001,0.001,0.002,0.001,0,0,0.001,0,-0.001,0.001,0.001,-0.001,-0.002,0,0,-0,-0.001,0,0,0.004,-0.003,-0.005,-0.001,0.001,0.002,-0,-0,-0.001,-0,0.001,-0,0,0,-0,0,-0.001,-0.004,0.009,-0,0.023,0.002,0.003,-0,-0.003,0.008,0,0.001,-0,0.002,0.003,-0,0.005,0.074,0.003,0.004,0.003,-0,0.002,0.001,0,-0.001,-0,-0,
0,0,0.004,0.001,-0.002,0.002,-0,0.001,0.002,0.001,0,-0.003,-0.002,-0.001,0.001,-0,-0,-0.001,0,0.001,-0,-0,0.002,-0.001,0.001,0,0.001,0,-0.001,-0.003,-0,0,0.001,0,-0.002,0.001,0,0,-0.004,0.002,-0.005,0.011,-0.002,0,-0.003,0.002,-0.002,0,0.002,-0.001,-0.001,0.003,-0.001,0.003,0.001,0.001,0.002,0.001,0.001,0,0.003,0.001,0,0.002,0.001,0.001,0,0,0.026,-0.002,0.004,-0.001,0.003,0,-0.003,-0.008,-0.001,0.005,0,-0,-0,-0.003,-0,-0,-0.002,0,-0.002,-0.001,0.003,-0,0.003,0,-0.001,0,-0.001,0.016,0.007,0.001,0.001,0.002,-0.001,-0.003,0.002,0.003,0.001,-0.002,0.002,0.003,0,-0.002,-0.003,-0.001,-0.01,-0.001,-0.001,-0,0.005,0,0.002,-0.003,0.008,0.001,-0.001,-0.003,0,0,0.004,0.002,-0,0,0.001,-0,-0,-0,0,0,-0.004,0.009,-0,-0.002,-0.001,0.006,0,0.002,0,0.002,-0.001,0.001,0.001,0.001,0,0.016,0.007,0.001,0.001,0.001,-0.001,0,0,-0,-0,-0,
0,0.001,0.002,-0,0,0.003,-0.004,0.002,0,0,0.001,0.004,-0,0.001,0.001,0.001,0,0,0,0.001,0,-0,0,0.001,0,-0,0,-0,0,0,0.001,0,0,0,0,0,0,-0.003,0.001,0.003,0.001,0.003,0.003,-0.001,0.003,0.002,0.008,-0.002,0.001,0.002,-0,-0.002,0,0.002,0.001,0.001,0.002,0.001,0,0,0.001,-0.001,-0,0.001,0,0.001,0,-0,0.003,0.008,0.005,0.003,0.002,0.005,-0.007,0.003,0.001,0.001,0.001,0,-0.003,0.003,-0.001,0.007,-0.003,-0,0.001,0.001,0,-0.002,0.001,0.001,0,0,0.001,0.004,0.006,0.003,0,0.003,0.006,0.001,0.001,-0.001,0.004,0,-0,-0.001,-0.003,0.001,0,-0,0.002,0.005,-0,0,0,-0.002,0.009,0,-0.021,0,0,0.004,-0.001,0.001,-0,-0.004,0.001,0.001,-0,0,0.003,-0,-0,0,-0.005,0.001,0,-0,-0.003,0.001,0.001,-0.001,0.001,-0.002,0,-0.001,0.001,-0,0.001,0.008,-0.003,0,0.001,-0.001,0.001,-0.001,0,-0,-0.005,0,
0,-0.001,0.002,0.017,-0.002,0.007,-0.001,0.001,0.001,0.001,0.002,0,-0,0.001,0,-0,0.001,-0,0,0,0,0,-0.001,-0,0,0,0,-0,0,0,0,-0,0,0,0,0.001,0,0.002,0.044,0.01,-0.012,-0.002,0.001,0.001,0.003,0,-0.001,0.002,0.005,0.003,0,0.006,0,0.005,-0.005,0.001,0,0,0.003,0,0,0.001,0.001,0.001,-0,0,0,0.009,-0.011,-0.006,-0,-0.022,0,0.003,0.001,-0.001,0.002,0.011,0.001,-0,-0.008,0,0.001,-0,-0.001,0,0,0,0,-0.002,0,-0,-0,0,0.004,0.015,-0,-0,0.003,0.001,0,0,0,0.003,0,0,0,0.001,0,-0.001,-0,0.001,0,0,-0.001,0,0,0.003,-0.078,0.006,0.004,-0.015,0.037,0,0.008,0.007,-0.004,0.007,0.006,0.001,0.003,-0.002,0.003,0.008,-0.001,0,0.011,0.01,0.007,0,0.001,0.002,0,-0.001,0.001,0.001,-0.002,0,0,-0,0.003,-0.02,0,-0.002,0.003,0.002,0.001,0.009,0,0.001,-0.001,-0.001,
0,-0.006,0.007,0.004,0.001,0.005,0.012,0.002,0.001,-0.001,-0,-0.001,0.005,-0,0,0.001,-0,0.002,0.001,-0.001,0,-0,0.001,0,0.003,0,0,0,0,-0,0,-0.002,0,-0,0.001,0,0,-0.007,-0.001,0.001,0.007,-0.008,0.004,0.003,-0.005,0.006,0.002,0.002,-0,-0.001,-0.006,-0.003,0.001,0.001,0.003,-0,-0.002,0.001,-0,-0.001,0.003,0.001,-0.001,-0,0,0,0,-0.014,0,0.001,0,0.005,0,0,0,0.001,0.001,-0.002,-0,0,-0.003,0,0,-0.001,0.001,0,0,-0,0,-0.001,0,0,-0,0,-0.022,0.006,-0,-0.008,-0.002,0,-0,0.001,0,0,0,-0.001,-0.002,-0,-0,0.001,0,0,0,-0.001,-0.001,0,-0,-0.007,-0.003,0.001,0.001,0,-0,0.001,-0,0,-0.001,-0,0,0.002,-0,0,-0.002,-0,0,0,0.004,-0.005,0.002,-0,0.004,0.001,0,-0,0.014,-0.001,-0,-0,-0.001,0.009,-0,0.003,0.001,-0,0.002,0.001,0.007,-0.009,0.001,0,0.007,-0.005,
0,0.005,0,0.003,0.001,0.004,0.004,0.001,-0.001,-0,0.001,0.001,-0,0.001,0,-0.001,0,0.002,0,0,0.001,-0,-0.001,0,0,0,-0,-0,-0,0,0.002,0,0,0,0,0,0,0.027,0.003,-0.009,0.009,0.002,0,-0.003,0.002,0.001,0,-0.005,0.004,-0.004,0.002,0.001,0.001,-0,0.002,0.002,-0.003,0.002,0.002,-0.002,0.002,-0.001,-0,-0,0.001,-0.001,0,-0,0.001,-0.001,-0.001,-0.002,-0.002,0.001,-0.003,-0.001,0.004,0.001,-0.001,0,0,0.002,-0,-0,0.002,0,0.002,-0,-0.002,-0,0.001,0,0.001,0,-0.006,0.004,-0,0,-0.001,-0,0,-0,0.002,-0.001,0,-0.001,-0.001,-0,0,-0,0.001,0,0,0.001,-0.001,-0,0,0,0,-0.017,0.001,0.001,0.002,-0,0,-0,0,0.001,0,0.001,-0,-0,0.002,0.001,0,0,0.04,0.008,0.008,-0.001,-0.01,0,0.005,-0.003,0.002,-0.005,0,0.007,0,0.001,0.002,0.014,-0,-0,-0.012,0,-0.005,0.001,-0,0.001,-0.001,0,
0,-0.003,-0.004,-0,-0,0,-0.005,-0.001,-0.004,-0.001,0.001,0.001,-0.005,-0.001,0.001,0,-0,-0,-0.001,0,0.001,0,-0.002,0,0.002,0,0,-0,0.001,-0,-0.001,-0,-0.001,0.001,-0,0,0,-0.026,0.024,0.021,-0.018,-0.017,-0,0.02,0.007,0.004,0.013,0.006,0.003,0.002,0.005,0.002,0.003,0.001,0.001,0.015,0.001,0.003,0.01,0.007,0.004,-0.004,0.002,0.008,0.003,0.01,0,0.046,-0.009,0.003,-0,0.001,-0.005,0.013,-0,-0.002,0.006,0.002,0,0.001,0.003,-0,0,0.001,-0.001,0,0.001,0.001,0.001,0.001,-0,0.002,0.001,0,-0.057,0.018,0.007,-0.017,0.001,-0.008,0,0.009,0.001,0.001,0.001,-0.006,-0,0.001,0,0.002,0.001,-0.001,0.001,-0.004,0,-0.002,0,0,-0.009,0.001,0.001,-0.004,0,-0,0,-0,0.001,0.001,-0,-0.001,0,0.001,0,-0.001,0.003,-0.021,-0.01,0.001,-0.003,0.001,-0.001,0.001,-0,0.001,-0,0.001,-0,-0.001,-0.001,-0,-0.064,0.014,-0.01,0.001,0.023,0.001,-0.002,0.007,-0.006,0.002,-0.002,0.007,
0,0,-0.002,0.007,0.002,-0.002,-0,0.002,0.001,-0.003,-0,0.001,0.006,0.005,0.001,0,-0.001,-0.001,-0,0,0.001,-0.001,0,0,0,-0.001,0,0,-0,-0.001,0,0,-0.001,0,0,0,0,0.001,-0.011,0.004,0.022,0.007,0.002,0.002,-0.004,-0,0.003,-0,0.001,0.001,-0.001,-0,0.002,0,-0.001,-0.001,-0.001,-0,0.001,0,0.003,0.001,0.001,0.001,0.001,-0,0,0,-0.012,-0.003,0.006,0.005,0.001,0.002,-0.001,0.009,0.002,0.004,-0.003,0.001,0.002,0.001,-0.001,-0,-0.003,-0,-0,0.001,0.001,0.001,-0.001,0.002,-0,0,0.002,-0.013,0.015,0.002,0.021,-0.001,-0.004,0.001,0,0.001,0.004,0.002,0.009,-0.001,0.002,-0.003,0.001,-0.004,0.002,0.001,0.005,0.001,-0,0,0.002,0.003,-0.003,-0,-0.002,0.002,-0,-0,-0.002,-0,-0,0,-0,0,-0.001,0,-0,0,0.009,0.006,0.002,-0,0.008,0,0.002,-0.001,0,-0,0.002,0.001,0.001,0.004,0.002,0.001,0,-0.001,0.001,0,0.001,-0.001,-0.001,0.002,0.001,-0,
0,-0,-0.001,0.008,-0.003,-0.004,0.002,0.002,0.002,0.004,-0.002,0.002,0,-0,0.002,0.002,0,0.001,0.001,0.001,0,0.001,-0.001,0.001,0,0.003,0,0.001,0,-0,0,0.001,-0,0.001,0.002,0.001,0,-0.002,0.011,-0.016,-0.009,0.005,0.008,0.002,0.004,-0.014,0.003,-0.002,-0.001,-0.001,-0.005,0.002,0.001,0.002,0.001,0.002,0,0,-0,0.002,-0.007,0.002,0.001,0.001,0.003,-0.003,0,0.021,0.006,-0.003,0.005,-0,0.005,0.024,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0.001,0.001,-0.001,0.001,-0.003,0,-0.008,-0.078,0.007,0.03,0.013,0.048,0.004,0,-0.006,0.009,-0.003,0.01,0.001,0.023,0.001,0.016,0,0.01,-0.003,0.01,0.003,0.01,-0.001,0.006,0,-0,-0.002,-0.001,0.002,-0.003,0.002,0,0.001,-0,0,-0.003,0,0,0.001,-0,0,0.002,0,-0.002,0,0.016,0.023,0.002,-0.004,-0.008,0.006,0.009,0,0,-0.011,0.001,0.001,-0.011,-0.004,0.009,0.006,0,0.001,0.003,0.007,0.006,0.008,0.002,0.001,
