23978.0,138898.0,259951.0,378514.0,497850.0,627980.0,738331.0,856346.0,979418.0,1097231.0,1218269.0,1341757.0,1461125.0,1577253.0,1705164.0,1818539.0,1938678.0,2072518.0,2176314.0,2296364.0,2421525.0,2538084.0,2656610.0,2782387.0,2898871.0,3016865.0,3138674.0,3258611.0,3379267.0,3508067.0,3621193.0,3736707.0,3859482.0,3978188.0,4096972.0,4222480.0,35411.0,170434.0,318383.0,460296.0,605407.0,750044.0,893605.0,1032475.0,1182228.0,1319678.0,1468155.0,1610799.0,1758334.0,1899440.0,2044541.0,2188538.0,2333876.0,2472751.0,2622465.0,2759588.0,2907991.0,3051716.0,3197168.0,3342500.0,3482278.0,3627044.0,3771364.0,3914157.0,4062187.0,4199786.0,19416.0,167854.0,325882.0,488267.0,646773.0,804201.0,972809.0,1123713.0,1283528.0,1461346.0,1604229.0,1765673.0,1927934.0,2085066.0,2244187.0,2413461.0,2563717.0,2723552.0,2898085.0,3044430.0,3206905.0,3367420.0,3525727.0,3683962.0,3852329.0,4003711.0,4163567.0,258961.0,381232.0,552360.0,733372.0,928477.0,1097449.0,1280090.0,1460410.0,1647894.0,1838597.0,1992440.0,2170972.0,2369815.0,2538439.0,2704906.0,2900073.0,3080170.0,3273158.0,3428281.0,3625435.0,3783776.0,3978499.0,4160475.0,4342285.0,56522.0,290850.0,520456.0,767732.0,1011585.0,1237819.0,1491963.0,1735622.0,1959981.0,2206563.0,2454432.0,2678281.0,2930206.0,3173569.0,3400155.0,3648415.0,3891549.0,4118092.0,72622.0,336367.0,648573.0,904140.0,1203271.0,1500148.0,1776329.0,2086344.0,2344131.0,2643285.0,2942013.0,3216730.0,3528122.0,3784195.0,4086231.0,
18979.0,134760.0,253386.0,382534.0,492680.0,614470.0,735847.0,852842.0,979548.0,1093107.0,1211479.0,1333184.0,1456683.0,1572711.0,1691367.0,1824351.0,1932398.0,2054466.0,2175544.0,2292903.0,2422506.0,2533279.0,2651582.0,2773387.0,2896889.0,3013056.0,3131313.0,3262198.0,3371730.0,3492386.0,3619986.0,3733346.0,3858597.0,3973302.0,4091518.0,4214246.0,32944.0,164376.0,304632.0,449667.0,590429.0,744235.0,878642.0,1033959.0,1168456.0,1316037.0,1466231.0,1599609.0,1743044.0,1888555.0,2031475.0,2185322.0,2318828.0,2475810.0,2606278.0,2759973.0,2907651.0,3040433.0,3183001.0,3330537.0,3470170.0,3631326.0,3758501.0,3912071.0,4046474.0,4197090.0,70247.0,214656.0,372026.0,530800.0,694680.0,851556.0,1017061.0,1171990.0,1339795.0,1493056.0,1649031.0,1814386.0,1973530.0,2131767.0,2290502.0,2455867.0,2612034.0,2777557.0,2933066.0,3087107.0,3245271.0,3413788.0,3579243.0,3732150.0,3897292.0,4052070.0,4214897.0,57072.0,224650.0,405123.0,561405.0,754869.0,920792.0,1108071.0,1316118.0,1487225.0,1642219.0,1845148.0,2002280.0,2196754.0,2360997.0,2547414.0,2756811.0,2926954.0,3082658.0,3284134.0,3441377.0,3646205.0,3800750.0,3987330.0,4196079.0,91701.0,291070.0,538811.0,783230.0,1046804.0,1250132.0,1515990.0,1730647.0,1978083.0,2224908.0,2505238.0,2687591.0,2956749.0,3170654.0,3418923.0,3680930.0,3946967.0,4128781.0,315691.0,573422.0,885528.0,1149933.0,1447803.0,1699781.0,2009820.0,2325726.0,2559633.0,2888451.0,3139955.0,3430126.0,3723589.0,4010162.0,4321433.0,
23112.0,137483.0,256831.0,377946.0,497063.0,625248.0,742159.0,855967.0,976585.0,1096041.0,1223918.0,1338970.0,1459151.0,1577586.0,1698377.0,1816960.0,1937008.0,2066351.0,2181859.0,2296821.0,2417194.0,2537305.0,2663536.0,2785124.0,2899060.0,3017209.0,3138141.0,3257058.0,3377394.0,3503634.0,3623008.0,3736068.0,3857366.0,3977572.0,4100117.0,4221882.0,90923.0,209979.0,347962.0,489368.0,635707.0,787581.0,932842.0,1070686.0,1218418.0,1367843.0,1513064.0,1648667.0,1790807.0,1929544.0,2070808.0,2229918.0,2368604.0,2509017.0,2656975.0,2798771.0,2947290.0,3087004.0,3229986.0,3371946.0,3513590.0,3669833.0,3804369.0,3950616.0,4096966.0,4249574.0,25751.0,191847.0,357688.0,498317.0,657202.0,814251.0,983396.0,1134060.0,1293756.0,1474447.0,1623759.0,1788834.0,1939114.0,2094031.0,2253379.0,2424315.0,2573599.0,2735727.0,2909918.0,3062508.0,3231769.0,3379517.0,3536022.0,3693445.0,3861266.0,4013958.0,4176760.0,102907.0,249700.0,419448.0,597054.0,802081.0,977190.0,1135414.0,1318611.0,1523519.0,1686542.0,1861710.0,2038487.0,2242395.0,2413873.0,2576272.0,2757305.0,2955446.0,3124852.0,3304916.0,3476318.0,3682219.0,3849113.0,4017799.0,4198994.0,130614.0,297405.0,541275.0,822948.0,1031128.0,1267500.0,1548087.0,1736207.0,1981580.0,2263464.0,2472715.0,2708484.0,2982552.0,3178377.0,3423389.0,3704049.0,3910219.0,4154107.0,248274.0,472387.0,763607.0,1046390.0,1328308.0,1656955.0,1925743.0,2203221.0,2483325.0,2767359.0,3098922.0,3367063.0,3643362.0,3920824.0,4215791.0,
26836.0,143908.0,255506.0,375936.0,494059.0,616453.0,738438.0,857670.0,975609.0,1096591.0,1215104.0,1342113.0,1465540.0,1576667.0,1694437.0,1815861.0,1937083.0,2058584.0,2176701.0,2296454.0,2416775.0,2536620.0,2655073.0,2781275.0,2897560.0,3017742.0,3136421.0,3255807.0,3374139.0,3496473.0,3618438.0,3737670.0,3855610.0,3976591.0,4095104.0,4222113.0,77142.0,197156.0,338826.0,475094.0,624780.0,772816.0,907618.0,1062284.0,1197492.0,1356730.0,1501012.0,1628119.0,1780807.0,1916374.0,2066868.0,2216795.0,2347257.0,2502039.0,2636886.0,2798837.0,2943845.0,3067587.0,3220036.0,3356426.0,3504842.0,3652789.0,3787613.0,3942283.0,4077492.0,4236730.0,95786.0,219157.0,370839.0,531053.0,688956.0,845987.0,1008785.0,1175355.0,1344560.0,1516682.0,1660686.0,1809280.0,1980221.0,2124057.0,2291412.0,2457389.0,2614969.0,2783458.0,2960594.0,3098821.0,3255255.0,3411197.0,3568968.0,3726028.0,3888786.0,4055355.0,4224560.0,168794.0,296032.0,477844.0,655155.0,834899.0,1026215.0,1193087.0,1381687.0,1553401.0,1734608.0,1919232.0,2096598.0,2278408.0,2464315.0,2632526.0,2818692.0,3004787.0,3175570.0,3359365.0,3535170.0,3714940.0,3906216.0,4073087.0,4261687.0,165415.0,331942.0,572588.0,838924.0,1062327.0,1300981.0,1575973.0,1770119.0,2012390.0,2276750.0,2505497.0,2741008.0,3014497.0,3216043.0,3452884.0,3718928.0,3942330.0,4180981.0,116894.0,323729.0,601307.0,877755.0,1176225.0,1543289.0,1761604.0,2032077.0,2317772.0,2615373.0,2985700.0,3202649.0,3481382.0,3757755.0,4056225.0,
33394.0,141844.0,262245.0,383850.0,504071.0,626409.0,746069.0,859412.0,980649.0,1102013.0,1220834.0,1346363.0,1464858.0,1580874.0,1699961.0,1824196.0,1948100.0,2062400.0,2181765.0,2301775.0,2420587.0,2542552.0,2662438.0,2787049.0,2903577.0,3021772.0,3139974.0,3264189.0,3389522.0,3502626.0,3622045.0,3743661.0,3860660.0,3980749.0,4102800.0,4222548.0,114089.0,216748.0,368940.0,503820.0,670073.0,794303.0,953251.0,1078706.0,1234840.0,1380481.0,1526502.0,1660492.0,1807841.0,1944132.0,2108316.0,2233951.0,2388056.0,2520139.0,2674715.0,2821444.0,2967051.0,3102965.0,3246180.0,3378824.0,3542767.0,3671393.0,3827647.0,3960338.0,4115209.0,4257302.0,99971.0,239169.0,395550.0,549961.0,710655.0,869837.0,1034866.0,1194646.0,1354965.0,1511458.0,1671340.0,1834746.0,1991318.0,2154030.0,2308290.0,2474949.0,2632632.0,2796133.0,2949706.0,3111536.0,3276590.0,3426861.0,3594256.0,3748462.0,3918446.0,4071158.0,4236192.0,151486.0,273510.0,445472.0,598072.0,796158.0,984753.0,1146683.0,1323974.0,1561403.0,1708674.0,1886171.0,2044069.0,2233788.0,2428474.0,2586059.0,2767413.0,2998612.0,3146909.0,3319532.0,3488357.0,3678996.0,3870844.0,4026915.0,4203926.0,71241.0,242412.0,482640.0,722166.0,962383.0,1215579.0,1498533.0,1682166.0,1922696.0,2162168.0,2402384.0,2656160.0,2933206.0,3122164.0,3362693.0,3602173.0,3842376.0,4095876.0,184156.0,393671.0,674555.0,965437.0,1245218.0,1589461.0,1834253.0,2115788.0,2405421.0,2688371.0,3025824.0,3271535.0,3555382.0,3845234.0,4129617.0,
21889.0,154020.0,260434.0,377037.0,497560.0,617888.0,739705.0,855295.0,975437.0,1096334.0,1214037.0,1336459.0,1452791.0,1576138.0,1695733.0,1818207.0,1941889.0,2060159.0,2176462.0,2295323.0,2415836.0,2535887.0,2655090.0,2776331.0,2892707.0,3016281.0,3135407.0,3256518.0,3373807.0,3500735.0,3620499.0,3735207.0,3855493.0,3976356.0,4094161.0,4216430.0,81466.0,201141.0,353464.0,482780.0,646847.0,789640.0,919663.0,1058722.0,1206868.0,1348136.0,1512825.0,1636408.0,1801405.0,1934925.0,2084927.0,2223232.0,2360043.0,2495982.0,2647318.0,2788483.0,2956672.0,3076282.0,3245030.0,3361672.0,3518383.0,3667440.0,3803859.0,3937634.0,4087994.0,4227839.0,56195.0,191802.0,352888.0,505453.0,664709.0,821330.0,985792.0,1143465.0,1304615.0,1485982.0,1628512.0,1798236.0,1945694.0,2104697.0,2262150.0,2423712.0,2583199.0,2743132.0,2925302.0,3068593.0,3236107.0,3387429.0,3544708.0,3701961.0,3865775.0,4023487.0,4182760.0,17458.0,192109.0,377288.0,547319.0,727936.0,912622.0,1089097.0,1269172.0,1454557.0,1626924.0,1817594.0,1986684.0,2167944.0,2351398.0,2528414.0,2709293.0,2893080.0,3066932.0,3256820.0,3426282.0,3607636.0,3790205.0,3968966.0,4149707.0,229447.0,419187.0,639267.0,882752.0,1126110.0,1369577.0,1606879.0,1838250.0,2088104.0,2315440.0,2561660.0,2805466.0,3032851.0,3277553.0,3521403.0,3762917.0,4006168.0,4249605.0,220663.0,434430.0,700321.0,991287.0,1270918.0,1612217.0,1877989.0,2139586.0,2429205.0,2709303.0,3057852.0,3321664.0,3583525.0,3871273.0,4152337.0,
24246.0,138433.0,256904.0,379951.0,504246.0,618438.0,736451.0,859615.0,983253.0,1097259.0,1216031.0,1339678.0,1463221.0,1578029.0,1695661.0,1820914.0,1944246.0,2057775.0,2175890.0,2299510.0,2423270.0,2537532.0,2656233.0,2780043.0,2901712.0,3018092.0,3135075.0,3259434.0,3382160.0,3498271.0,3621808.0,3738622.0,3863422.0,3977531.0,4096297.0,4219583.0,18000.0,149595.0,293655.0,437198.0,580830.0,734457.0,869088.0,1021119.0,1166921.0,1301544.0,1453012.0,1589346.0,1732834.0,1877151.0,2020755.0,2174478.0,2309054.0,2464195.0,2605585.0,2741536.0,2893019.0,3029199.0,3173487.0,3317530.0,3461107.0,3615218.0,3749369.0,3904447.0,4045530.0,4181540.0,205885.0,287910.0,450431.0,642937.0,772104.0,934510.0,1107605.0,1254889.0,1420208.0,1582771.0,1726890.0,1892810.0,2073539.0,2191707.0,2376126.0,2547278.0,2676127.0,2857637.0,3026020.0,3208188.0,3329348.0,3493789.0,3654791.0,3814744.0,3987472.0,4129043.0,4301421.0,67756.0,230581.0,406711.0,577134.0,756432.0,936693.0,1114192.0,1294919.0,1496643.0,1665137.0,1845878.0,2010613.0,2195111.0,2376640.0,2554800.0,2734349.0,2932230.0,3105460.0,3288641.0,3452828.0,3637105.0,3816764.0,3994742.0,4174153.0,145517.0,343326.0,599670.0,824780.0,1074995.0,1302849.0,1555557.0,1781965.0,2037934.0,2264579.0,2513357.0,2742845.0,2997027.0,3221425.0,3479694.0,3706342.0,3953621.0,4182839.0,141475.0,319713.0,614281.0,896933.0,1201008.0,1551654.0,1759104.0,2054007.0,2334184.0,2641571.0,2988904.0,3202836.0,3494077.0,3776673.0,4081541.0,
20234.0,139365.0,256508.0,374713.0,500234.0,613729.0,739301.0,854281.0,975015.0,1093548.0,1217905.0,1336157.0,1452957.0,1575257.0,1696152.0,1815811.0,1938593.0,2055833.0,2177506.0,2293984.0,2414714.0,2533238.0,2656759.0,2776145.0,2892959.0,3015291.0,3133978.0,3256688.0,3371334.0,3496663.0,3613500.0,3734247.0,3854632.0,3978152.0,4097861.0,4216175.0,151656.0,251277.0,396625.0,531926.0,682855.0,819095.0,963289.0,1117398.0,1256914.0,1405905.0,1541995.0,1692959.0,1836271.0,1975293.0,2135537.0,2286399.0,2401758.0,2557662.0,2696882.0,2845975.0,2975304.0,3132286.0,3275198.0,3411466.0,3580673.0,3718788.0,3842846.0,4012245.0,4151907.0,4285355.0,32198.0,179633.0,356272.0,508044.0,659417.0,815838.0,984241.0,1137383.0,1298225.0,1467843.0,1618781.0,1796447.0,1948983.0,2100235.0,2258342.0,2423094.0,2579192.0,2738201.0,2908662.0,3059382.0,3236026.0,3385769.0,3539392.0,3696859.0,3863204.0,4017459.0,4178749.0,106994.0,243104.0,424928.0,599282.0,788577.0,971499.0,1134258.0,1324110.0,1509150.0,1683233.0,1864942.0,2040328.0,2228748.0,2420219.0,2575438.0,2764149.0,2948938.0,3123889.0,3305611.0,3477408.0,3658572.0,3859483.0,4019427.0,4204160.0,103769.0,294319.0,538250.0,781260.0,1014327.0,1264422.0,1513059.0,1733788.0,1978001.0,2223294.0,2454085.0,2704781.0,2966495.0,3173764.0,3418674.0,3666205.0,3893078.0,4144787.0,164426.0,370856.0,657774.0,950787.0,1225740.0,1576551.0,1809977.0,2102603.0,2390313.0,2666064.0,3020232.0,3251820.0,3542454.0,3830887.0,4106213.0,
22639.0,139476.0,254788.0,376268.0,494467.0,613630.0,737026.0,853145.0,974223.0,1094075.0,1219619.0,1336325.0,1456050.0,1574372.0,1693071.0,1819425.0,1934017.0,2053480.0,2173309.0,2292551.0,2413746.0,2533169.0,2655950.0,2775455.0,2893103.0,3014777.0,3134072.0,3257651.0,3373651.0,3493158.0,3616408.0,3732877.0,3853684.0,3973149.0,4095867.0,4217563.0,63244.0,185955.0,326848.0,473215.0,617774.0,765052.0,900293.0,1046100.0,1185250.0,1346349.0,1495124.0,1625509.0,1768666.0,1911856.0,2057811.0,2205757.0,2344542.0,2488035.0,2624989.0,2780576.0,2934894.0,3065733.0,3208655.0,3351992.0,3497788.0,3646527.0,3780173.0,3925828.0,4064907.0,4224802.0,133657.0,246201.0,404969.0,566036.0,723769.0,880736.0,1050070.0,1206331.0,1384537.0,1538848.0,1684114.0,1844971.0,2006414.0,2160282.0,2321140.0,2490417.0,2636067.0,2819552.0,2973752.0,3121226.0,3284936.0,3445096.0,3599114.0,3761330.0,3930858.0,4076059.0,4258891.0,130232.0,259688.0,434630.0,600698.0,797161.0,980802.0,1136160.0,1324094.0,1543467.0,1697417.0,1873712.0,2040833.0,2236391.0,2420613.0,2579935.0,2763209.0,2981250.0,3139374.0,3310767.0,3478390.0,3685425.0,3860503.0,4016646.0,4203231.0,116185.0,284423.0,524673.0,787267.0,1006351.0,1243673.0,1534482.0,1722695.0,1964559.0,2226774.0,2444464.0,2687166.0,2969639.0,3164457.0,3404571.0,3665160.0,3886223.0,4127047.0,180332.0,386326.0,669068.0,956467.0,1244658.0,1589960.0,1825546.0,2109530.0,2395593.0,2683700.0,3023608.0,3265274.0,3546680.0,3836971.0,4123592.0,
24562.0,134595.0,261373.0,373854.0,492710.0,622688.0,731892.0,855867.0,980843.0,1094123.0,1212248.0,1338659.0,1453803.0,1574784.0,1701324.0,1812850.0,1932680.0,2057733.0,2173712.0,2294026.0,2422153.0,2532362.0,2657169.0,2777610.0,2897135.0,3013533.0,3144026.0,3253080.0,3372795.0,3497283.0,3613761.0,3734390.0,3857960.0,3973192.0,4093177.0,4215635.0,34669.0,166975.0,317316.0,454534.0,616551.0,743390.0,889001.0,1031313.0,1180882.0,1333469.0,1464657.0,1606110.0,1752457.0,1895453.0,2061346.0,2184067.0,2332061.0,2471673.0,2621980.0,2767945.0,2909531.0,3046448.0,3196114.0,3334194.0,3504083.0,3624075.0,3768573.0,3911158.0,4056832.0,4211686.0,44627.0,179211.0,338462.0,498215.0,657442.0,817349.0,987248.0,1140626.0,1323681.0,1466359.0,1619074.0,1777452.0,1938968.0,2097850.0,2257577.0,2435295.0,2585577.0,2770602.0,2915447.0,3058263.0,3217418.0,3378227.0,3537923.0,3697637.0,3867536.0,4020981.0,4204108.0,282151.0,353794.0,589113.0,719440.0,940554.0,1092465.0,1289334.0,1469542.0,1690697.0,1870099.0,1986090.0,2178913.0,2376027.0,2550407.0,2725564.0,2921400.0,3129903.0,3309950.0,3422074.0,3626157.0,3813988.0,3993118.0,4152877.0,4351816.0,45272.0,257852.0,484116.0,722229.0,983076.0,1206133.0,1461587.0,1692905.0,1922215.0,2162191.0,2421763.0,2650843.0,2922160.0,3134776.0,3369582.0,3602268.0,3862592.0,4082405.0,164948.0,391041.0,718377.0,969853.0,1272596.0,1575322.0,1830707.0,2162117.0,2405583.0,2700237.0,3023686.0,3270295.0,3602187.0,3836760.0,4148415.0,
