1.0,0.554,0.47,0.446,0.477,0.474,0.344,0.429,0.405,0.363,0.413,0.391,0.326,0.427,0.382,0.512,0.494,0.42,0.372,0.437,1.0,0.529,0.604,0.456,0.566,0.529,0.51,0.504,0.463,0.521,0.511,0.463,0.505,0.488,0.457,0.503,0.49,0.462,0.503,0.488,
1.0,0.53,0.557,0.614,0.446,0.54,0.54,0.517,0.506,0.508,0.541,0.515,0.491,0.537,0.542,0.516,0.463,0.537,0.542,0.516,1.0,0.575,0.531,0.527,0.47,0.508,0.457,0.432,0.549,0.491,0.532,0.497,0.477,0.47,0.482,0.488,0.532,0.497,0.477,0.469,
1.0,0.423,0.454,0.642,0.437,0.398,0.418,0.516,0.528,0.364,0.449,0.507,0.35,0.395,0.398,0.341,0.475,0.442,0.336,0.618,1.0,0.706,0.568,0.531,0.464,0.5,0.456,0.533,0.504,0.534,0.492,0.532,0.502,0.521,0.492,0.414,0.503,0.498,0.53,0.512,
1.0,0.623,0.604,0.476,0.557,0.577,0.501,0.569,0.543,0.501,0.565,0.574,0.478,0.57,0.514,0.5,0.562,0.574,0.478,0.57,1.0,0.615,0.624,0.625,0.624,0.626,0.625,0.626,0.625,0.626,0.625,0.626,0.625,0.626,0.625,0.626,0.625,0.626,0.625,0.626,
1.0,0.59,0.562,0.634,0.48,0.4,0.424,0.399,0.572,0.423,0.347,0.565,0.479,0.4,0.423,0.399,0.455,0.42,0.347,0.507,1.0,0.544,0.531,0.569,0.528,0.526,0.503,0.519,0.494,0.502,0.519,0.494,0.502,0.519,0.527,0.503,0.519,0.494,0.502,0.519,
1.0,0.494,0.479,0.542,0.463,0.468,0.516,0.501,0.429,0.485,0.518,0.516,0.467,0.435,0.52,0.499,0.49,0.437,0.517,0.503,1.0,0.548,0.523,0.556,0.457,0.479,0.486,0.467,0.479,0.494,0.482,0.46,0.502,0.474,0.459,0.515,0.474,0.458,0.504,0.48,
1.0,0.568,0.551,0.566,0.568,0.561,0.551,0.547,0.556,0.549,0.546,0.556,0.549,0.546,0.556,0.549,0.546,0.556,0.549,0.546,1.0,0.65,0.576,0.567,0.562,0.559,0.56,0.559,0.56,0.559,0.56,0.559,0.56,0.559,0.56,0.559,0.56,0.559,0.56,0.559,
1.0,0.604,0.405,0.33,0.445,0.384,0.349,0.329,0.425,0.365,0.338,0.328,0.403,0.364,0.338,0.328,0.401,0.364,0.338,0.328,1.0,0.537,0.475,0.472,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,
1.0,0.58,0.637,0.618,0.556,0.573,0.484,0.487,0.548,0.461,0.537,0.542,0.455,0.536,0.542,0.454,0.536,0.542,0.454,0.536,1.0,0.687,0.565,0.555,0.557,0.55,0.535,0.554,0.543,0.553,0.543,0.553,0.543,0.553,0.543,0.553,0.543,0.553,0.543,0.553,
1.0,0.622,0.401,0.524,0.512,0.438,0.518,0.517,0.372,0.514,0.483,0.388,0.352,0.439,0.38,0.513,0.354,0.362,0.485,0.389,1.0,0.597,0.545,0.539,0.54,0.541,0.54,0.541,0.54,0.541,0.54,0.541,0.539,0.541,0.54,0.541,0.539,0.541,0.54,0.541,
1.0,0.655,0.49,0.449,0.45,0.395,0.393,0.392,0.402,0.392,0.392,0.447,0.401,0.393,0.392,0.392,0.392,0.392,0.392,0.447,1.0,0.59,0.548,0.439,0.469,0.503,0.438,0.469,0.503,0.438,0.469,0.503,0.438,0.469,0.503,0.438,0.469,0.503,0.438,0.469,
1.0,0.511,0.542,0.551,0.498,0.482,0.513,0.538,0.432,0.528,0.509,0.54,0.432,0.528,0.509,0.54,0.432,0.528,0.509,0.54,1.0,0.623,0.548,0.569,0.567,0.545,0.486,0.565,0.544,0.493,0.558,0.544,0.493,0.558,0.544,0.493,0.558,0.544,0.493,0.558,
