23130.0,133834.0,262238.0,374207.0,496137.0,623414.0,738363.0,853601.0,979657.0,1096438.0,1212636.0,1346285.0,1457025.0,1574725.0,1702581.0,1818360.0,1932766.0,2068348.0,2178015.0,2293799.0,2420888.0,2538360.0,2652592.0,2788461.0,2898296.0,3013713.0,3140604.0,3258360.0,3372839.0,3504745.0,3615345.0,3732907.0,3860335.0,3978360.0,4092511.0,4226612.0,42014.0,175131.0,317132.0,465666.0,632316.0,753277.0,895171.0,1036883.0,1188727.0,1339689.0,1469126.0,1614756.0,1756661.0,1908780.0,2061657.0,2189063.0,2335051.0,2476654.0,2628765.0,2781865.0,2910178.0,3054896.0,3196455.0,3344990.0,3502703.0,3633116.0,3777154.0,3917160.0,4064757.0,4218016.0,21195.0,165132.0,324312.0,487071.0,643844.0,805187.0,975222.0,1129051.0,1284058.0,1459070.0,1604135.0,1763713.0,1925162.0,2084185.0,2245020.0,2419554.0,2570802.0,2724058.0,2901159.0,3044066.0,3203914.0,3365193.0,3523987.0,3686388.0,3856809.0,4010260.0,4164055.0,220702.0,359651.0,520459.0,742940.0,882447.0,1049730.0,1226005.0,1449144.0,1609010.0,1771303.0,1957291.0,2158540.0,2307924.0,2498699.0,2666557.0,2902072.0,3045959.0,3209213.0,3385319.0,3623039.0,3763850.0,3927907.0,4105967.0,4346102.0,30607.0,264961.0,493264.0,743984.0,985034.0,1212310.0,1465020.0,1706076.0,1934654.0,2179946.0,2429795.0,2652790.0,2907877.0,3143482.0,3374671.0,3623062.0,3866950.0,4092360.0,
27226.0,130873.0,266816.0,373417.0,499459.0,611104.0,739984.0,851167.0,982819.0,1091702.0,1217588.0,1332792.0,1459177.0,1571483.0,1699865.0,1812188.0,1938596.0,2050893.0,2180298.0,2291130.0,2422786.0,2531701.0,2657528.0,2772872.0,2899177.0,3010587.0,3140716.0,3253254.0,3378070.0,3490733.0,3620237.0,3731199.0,3862829.0,3971703.0,4097590.0,4212792.0,45897.0,162680.0,312817.0,450435.0,593529.0,756334.0,882984.0,1033268.0,1171254.0,1322113.0,1477320.0,1602001.0,1747815.0,1889295.0,2033096.0,2194800.0,2322190.0,2473232.0,2611244.0,2762193.0,2917327.0,3041969.0,3187603.0,3328759.0,3473212.0,3636556.0,3763001.0,3913265.0,4051256.0,4202113.0,95016.0,208837.0,373218.0,543640.0,691749.0,850457.0,1022546.0,1171676.0,1335084.0,1515599.0,1658358.0,1815929.0,1986045.0,2131146.0,2291700.0,2462424.0,2611660.0,2775221.0,2950356.0,3086430.0,3253079.0,3420444.0,3570633.0,3731461.0,3902599.0,4051680.0,4215088.0,88179.0,214611.0,394360.0,571519.0,770888.0,931936.0,1113971.0,1293237.0,1512619.0,1651577.0,1834380.0,2011370.0,2208806.0,2372212.0,2553893.0,2733226.0,2949715.0,3093220.0,3274615.0,3450379.0,3649336.0,3812134.0,3993939.0,4173237.0,297523.0,439064.0,675755.0,937527.0,1157858.0,1360941.0,1677091.0,1849737.0,2134510.0,2374373.0,2596754.0,2801165.0,3102443.0,3313271.0,3566282.0,3818359.0,4037941.0,4240942.0,
21771.0,135742.0,256267.0,375249.0,494828.0,616939.0,737719.0,856629.0,974583.0,1097433.0,1214135.0,1338078.0,1457105.0,1576131.0,1694073.0,1815255.0,1935906.0,2056923.0,2179773.0,2296678.0,2414784.0,2537412.0,2654406.0,2777601.0,2898052.0,3015612.0,3134150.0,3255225.0,3375898.0,3496916.0,3619770.0,3736677.0,3854779.0,3977411.0,4094406.0,4217600.0,92666.0,208546.0,361271.0,489538.0,645468.0,793659.0,938314.0,1080569.0,1210156.0,1366568.0,1496217.0,1653372.0,1800517.0,1929832.0,2085774.0,2223159.0,2370524.0,2520989.0,2650366.0,2808745.0,2942673.0,3089163.0,3240649.0,3369606.0,3525881.0,3662784.0,3809953.0,3960984.0,4090354.0,4248744.0,38746.0,182317.0,336068.0,497135.0,655099.0,812951.0,977015.0,1135358.0,1298416.0,1465033.0,1619584.0,1776064.0,1937090.0,2095125.0,2253467.0,2417239.0,2575340.0,2739366.0,2906201.0,3060877.0,3216534.0,3376677.0,3535129.0,3693455.0,3857169.0,4015340.0,4179366.0,130767.0,250992.0,431073.0,608152.0,815236.0,970345.0,1154778.0,1328562.0,1533024.0,1691688.0,1870374.0,2048262.0,2245315.0,2411448.0,2594128.0,2770731.0,2965890.0,3131667.0,3311094.0,3488273.0,3685315.0,3851461.0,4034126.0,4210716.0,170370.0,358432.0,601413.0,850452.0,1079863.0,1322622.0,1575727.0,1799103.0,2041626.0,2299191.0,2519603.0,2762985.0,3016777.0,3240785.0,3481707.0,3739180.0,3959597.0,4202970.0,
14021.0,130996.0,249528.0,367552.0,486991.0,611888.0,729417.0,849726.0,968399.0,1090372.0,1208660.0,1334436.0,1453633.0,1569875.0,1689538.0,1809047.0,1927123.0,2051954.0,2169376.0,2289882.0,2408746.0,2530368.0,2648656.0,2774428.0,2893633.0,3009822.0,3128914.0,3250001.0,3367129.0,3491978.0,3609381.0,3729885.0,3848746.0,3970368.0,4088656.0,4214428.0,79444.0,204792.0,339589.0,486353.0,623749.0,785577.0,930842.0,1058052.0,1205255.0,1356282.0,1509021.0,1628504.0,1779504.0,1926475.0,2063402.0,2226643.0,2370833.0,2497699.0,2645266.0,2796233.0,2948707.0,3069172.0,3219373.0,3366762.0,3503197.0,3666646.0,3810833.0,3937697.0,4085265.0,4236233.0,91206.0,227487.0,380962.0,538864.0,698325.0,856488.0,1023072.0,1180536.0,1354230.0,1510530.0,1665373.0,1822831.0,1978555.0,2137820.0,2296532.0,2462799.0,2620583.0,2794169.0,2950530.0,3100466.0,3262687.0,3419014.0,3577871.0,3736519.0,3902799.0,4060583.0,4234169.0,142356.0,257279.0,432824.0,618373.0,800466.0,976923.0,1154020.0,1347015.0,1545751.0,1705246.0,1873168.0,2058313.0,2240565.0,2413864.0,2594443.0,2787023.0,2981052.0,3142313.0,3318713.0,3498894.0,3680595.0,3853856.0,4034443.0,4227023.0,108623.0,285829.0,525497.0,779748.0,1005587.0,1245674.0,1525441.0,1724177.0,1965524.0,2219176.0,2445589.0,2685671.0,2966138.0,3165089.0,3405533.0,3659589.0,3885589.0,4125671.0,
31820.0,135676.0,254757.0,377528.0,494000.0,615678.0,743083.0,854410.0,974098.0,1100644.0,1217677.0,1342572.0,1455363.0,1575231.0,1695162.0,1824751.0,1937189.0,2056308.0,2183050.0,2294185.0,2413972.0,2540689.0,2657659.0,2780569.0,2895968.0,3014577.0,3134336.0,3255590.0,3374444.0,3494485.0,3624605.0,3736375.0,3854124.0,3979719.0,4097711.0,4223320.0,95745.0,220542.0,343772.0,490731.0,635754.0,785754.0,931526.0,1068346.0,1213157.0,1375744.0,1522790.0,1650022.0,1784971.0,1929175.0,2075222.0,2225824.0,2381025.0,2515954.0,2653148.0,2816954.0,2954614.0,3084089.0,3225368.0,3370392.0,3515245.0,3665786.0,3811591.0,3947487.0,4093294.0,4248100.0,107670.0,226984.0,384218.0,545736.0,704413.0,856600.0,1021750.0,1187965.0,1353866.0,1526094.0,1673519.0,1825512.0,1987579.0,2143830.0,2295868.0,2460887.0,2624621.0,2792738.0,2957023.0,3102009.0,3267224.0,3421737.0,3586313.0,3736851.0,3901429.0,4069358.0,4230515.0,139684.0,258364.0,421136.0,592883.0,807027.0,953091.0,1141985.0,1310118.0,1550179.0,1700627.0,1862981.0,2031441.0,2243229.0,2401030.0,2581591.0,2752431.0,2990216.0,3131603.0,3305636.0,3473195.0,3686958.0,3833196.0,4019682.0,4218666.0,96789.0,258593.0,498445.0,770588.0,979289.0,1219541.0,1515596.0,1698523.0,1940804.0,2211205.0,2418042.0,2659517.0,2956097.0,3138171.0,3379317.0,3651134.0,3859293.0,4099550.0,
25442.0,133248.0,253610.0,375416.0,494987.0,616676.0,742503.0,852368.0,975354.0,1096004.0,1211747.0,1336578.0,1460917.0,1573088.0,1691856.0,1816012.0,1935595.0,2056637.0,2178456.0,2292852.0,2415379.0,2535401.0,2652957.0,2775624.0,2902053.0,3014134.0,3132151.0,3255985.0,3375598.0,3496637.0,3618456.0,3732852.0,3855379.0,3975401.0,4092957.0,4215624.0,52048.0,181231.0,332546.0,473710.0,613746.0,761548.0,903463.0,1043391.0,1189788.0,1336228.0,1485117.0,1627342.0,1763960.0,1907579.0,2055367.0,2204499.0,2348172.0,2482374.0,2628969.0,2775586.0,2925821.0,3067663.0,3204616.0,3347584.0,3495364.0,3644499.0,3788172.0,3922374.0,4068969.0,4215586.0,50680.0,180767.0,340416.0,501711.0,659469.0,818107.0,981638.0,1137985.0,1298636.0,1475823.0,1619161.0,1777775.0,1942046.0,2099628.0,2258419.0,2421922.0,2578625.0,2738770.0,2916589.0,3060310.0,3217890.0,3382043.0,3539608.0,3698419.0,3861922.0,4018625.0,4178770.0,52496.0,190808.0,371695.0,550338.0,762557.0,910789.0,1091113.0,1270118.0,1474586.0,1630556.0,1811893.0,1989875.0,2184245.0,2350864.0,2531033.0,2710663.0,2917183.0,3070554.0,3251885.0,3429875.0,3624245.0,3790864.0,3971033.0,4150663.0,353052.0,493819.0,749603.0,987652.0,1249702.0,1453379.0,1714488.0,1968771.0,2173614.0,2426239.0,2657563.0,2910364.0,3154040.0,3408489.0,3613605.0,3866229.0,4097563.0,4350364.0,
20325.0,134651.0,253520.0,376243.0,493139.0,615222.0,738279.0,854888.0,973313.0,1093667.0,1214037.0,1333235.0,1452876.0,1575832.0,1693611.0,1817683.0,1936844.0,2055945.0,2176926.0,2293471.0,2413171.0,2533557.0,2656238.0,2773098.0,2893509.0,3015833.0,3136477.0,3259908.0,3374114.0,3496017.0,3617414.0,3732855.0,3853320.0,3974180.0,4094043.0,4214506.0,9291.0,148499.0,292215.0,435840.0,579933.0,736575.0,868926.0,1014608.0,1158343.0,1300394.0,1445609.0,1588109.0,1731999.0,1875824.0,2020119.0,2177111.0,2309010.0,2453687.0,2598278.0,2740391.0,2885871.0,3028093.0,3172002.0,3315829.0,3460128.0,3615646.0,3748398.0,3894501.0,4038443.0,4180395.0,168475.0,287830.0,431616.0,603345.0,747249.0,912451.0,1092339.0,1231175.0,1396529.0,1561982.0,1716148.0,1874398.0,2053868.0,2189470.0,2351599.0,2533319.0,2672551.0,2833348.0,2986693.0,3156074.0,3315097.0,3491733.0,3636697.0,3793554.0,3971633.0,4116790.0,4276992.0,40186.0,219601.0,393630.0,567851.0,756436.0,927638.0,1107102.0,1287669.0,1478520.0,1659070.0,1833996.0,2006879.0,2195519.0,2368741.0,2548193.0,2727336.0,2919025.0,3095786.0,3274473.0,3444800.0,3636261.0,3810257.0,3987278.0,4167686.0,97196.0,302017.0,541207.0,792626.0,1026702.0,1265149.0,1514790.0,1745563.0,1985164.0,2231437.0,2466195.0,2703508.0,2960977.0,3185831.0,3426077.0,3674204.0,3906685.0,4145227.0,
26436.0,135306.0,255002.0,378983.0,496485.0,620457.0,738871.0,854988.0,974121.0,1101539.0,1218304.0,1343061.0,1458442.0,1574480.0,1696216.0,1819649.0,1934194.0,2060347.0,2178620.0,2294942.0,2414118.0,2541487.0,2658250.0,2783026.0,2898395.0,3014876.0,3134294.0,3258907.0,3376266.0,3499641.0,3618217.0,3735077.0,3854353.0,3981898.0,4098903.0,4219622.0,142133.0,249383.0,385597.0,520291.0,673604.0,828310.0,969137.0,1107251.0,1248099.0,1397940.0,1562966.0,1688027.0,1836162.0,1963447.0,2113216.0,2268700.0,2408983.0,2543954.0,2685217.0,2837136.0,2981763.0,3110764.0,3266992.0,3416857.0,3565176.0,3707809.0,3849249.0,3984850.0,4124351.0,4277538.0,52805.0,186709.0,342669.0,501053.0,663567.0,820714.0,985057.0,1142822.0,1301258.0,1463948.0,1630270.0,1783232.0,1943117.0,2103565.0,2260523.0,2425297.0,2582565.0,2740868.0,2904908.0,3069405.0,3222622.0,3383632.0,3541697.0,3701019.0,3864981.0,4022490.0,4181037.0,91388.0,237721.0,413317.0,599502.0,782944.0,954131.0,1134783.0,1320973.0,1505308.0,1683780.0,1857436.0,2039286.0,2222441.0,2394164.0,2574699.0,2760383.0,2945468.0,3121171.0,3293248.0,3479610.0,3662450.0,3836855.0,4013615.0,4200624.0,114378.0,294362.0,540092.0,797933.0,1017836.0,1257179.0,1526770.0,1732159.0,1977951.0,2236187.0,2457848.0,2693966.0,2965368.0,3172756.0,3420374.0,3683616.0,3897566.0,4135682.0,
27758.0,131089.0,256549.0,371555.0,492134.0,611025.0,738471.0,851703.0,971602.0,1092691.0,1210495.0,1341355.0,1453849.0,1570763.0,1694319.0,1811800.0,1929476.0,2050732.0,2177431.0,2291365.0,2411601.0,2532728.0,2650473.0,2781488.0,2892278.0,3010469.0,3138096.0,3252825.0,3369524.0,3490777.0,3617266.0,3731303.0,3851595.0,3972684.0,4090409.0,4221885.0,45358.0,178774.0,318704.0,465722.0,614507.0,751408.0,895879.0,1036272.0,1181363.0,1337517.0,1484940.0,1614150.0,1759738.0,1902047.0,2054428.0,2194399.0,2331253.0,2474536.0,2617394.0,2765599.0,2929383.0,3053193.0,3200042.0,3342239.0,3494448.0,3634337.0,3771151.0,3914765.0,4059601.0,4204491.0,131833.0,245384.0,440201.0,574436.0,752311.0,894554.0,1069015.0,1198322.0,1395503.0,1544755.0,1704478.0,1852840.0,2011987.0,2170312.0,2334896.0,2506127.0,2649726.0,2823663.0,2989729.0,3156330.0,3293849.0,3452391.0,3610322.0,3775158.0,3948513.0,4114468.0,4278208.0,105584.0,256566.0,430066.0,612898.0,789373.0,971722.0,1147826.0,1335491.0,1519794.0,1697454.0,1866525.0,2052195.0,2228251.0,2409047.0,2589113.0,2776743.0,2956041.0,3137566.0,3308451.0,3492342.0,3668530.0,3848886.0,4027579.0,4217131.0,108566.0,273509.0,511736.0,782788.0,991913.0,1231974.0,1524902.0,1715238.0,1952615.0,2217490.0,2429459.0,2671965.0,2969567.0,3157863.0,3392690.0,3656829.0,3870340.0,4111952.0,
20003.0,133091.0,256873.0,371706.0,492140.0,613384.0,733691.0,851297.0,976099.0,1090520.0,1211289.0,1334288.0,1452060.0,1575497.0,1694095.0,1810837.0,1935476.0,2050791.0,2173249.0,2291304.0,2416113.0,2530435.0,2651171.0,2776227.0,2895297.0,3014528.0,3137390.0,3250875.0,3374183.0,3490491.0,3612020.0,3730647.0,3856221.0,3970334.0,4091136.0,4216983.0,31997.0,169303.0,311308.0,455291.0,611904.0,750696.0,887970.0,1030309.0,1173470.0,1336128.0,1464545.0,1606732.0,1751117.0,1898354.0,2049967.0,2191775.0,2327998.0,2470268.0,2613450.0,2776771.0,2910395.0,3049396.0,3191026.0,3338364.0,3480360.0,3624028.0,3768515.0,3910544.0,4053606.0,4214867.0,37772.0,174598.0,335370.0,495848.0,655166.0,814585.0,981433.0,1138244.0,1318813.0,1467668.0,1614933.0,1774780.0,1939503.0,2094871.0,2254413.0,2421229.0,2579203.0,2735811.0,2910149.0,3054855.0,3215172.0,3378220.0,3536558.0,3694462.0,3858539.0,4019833.0,4209016.0,307951.0,395911.0,607360.0,747958.0,928963.0,1142677.0,1317154.0,1491335.0,1680153.0,1832692.0,2018196.0,2191559.0,2368180.0,2581065.0,2756958.0,2931484.0,3120535.0,3272496.0,3458371.0,3631777.0,3811846.0,4020461.0,4197694.0,4372455.0,39039.0,264845.0,502673.0,745010.0,988333.0,1216639.0,1481880.0,1700155.0,1944277.0,2182441.0,2426171.0,2656194.0,2922491.0,3139280.0,3385428.0,3623184.0,3868098.0,4096507.0,
