

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.026,-0.008,0.092,-0.146,
-0.005,-0.001,0.202,-0.189,
-0.011,-0.007,0.138,-0.187,
-0.028,-0.013,0.052,-0.123,
-0.034,-0.01,0.08,-0.204,
-0.024,-0.017,0.04,-0.145,
-0.012,-0.017,0.094,-0.086,
-0.033,-0.015,0.103,-0.188,
-0.029,-0.026,0.023,-0.089,
-0.025,-0.025,0.022,-0.127,
-0.029,-0.017,0.064,-0.115,
-0.018,-0.014,0.052,-0.086,
-0.021,-0.013,0.096,-0.136,
-0.035,-0.019,0.09,-0.226,
-0.021,-0.009,0.021,-0.143,
-0.057,-0.048,0.029,-0.215,
-0.037,-0.007,0.028,-0.207,
-0.021,-0.017,0.196,-0.105,
-0.018,-0.018,0.051,-0.102,
-0.034,-0.033,0.206,-0.158,
-0.047,-0.025,0.044,-0.192,
-0.037,-0.025,0.063,-0.137,
-0.038,-0.04,0.127,-0.12,
-0.035,-0.023,0.09,-0.163,
-0.023,-0.014,0.053,-0.095,
-0.046,-0.036,0.023,-0.19,
-0.029,-0.036,0.247,-0.154,
-0.065,-0.082,0.068,-0.146,
-0.041,-0.03,0.007,-0.141,
0.001,0.004,0.116,-0.129,
-0.04,-0.026,0.119,-0.187,
-0.032,-0.007,0.044,-0.141,
-0.025,-0.021,0.054,-0.11,
-0.022,-0.013,0.016,-0.102,
-0.006,-0.005,0.066,-0.063,
0.002,-0.013,0.401,-0.106,
-0.038,-0.036,0.044,-0.128,
-0.021,-0.011,0.083,-0.115,
-0.001,0.003,0.088,-0.146,
0.012,-0.002,0.192,-0.113,
0.016,0.002,0.182,-0.102,
-0.032,-0.041,0.102,-0.186,
-0.045,-0.034,0.123,-0.145,
-0.011,-0.011,0.068,-0.126,
-0.019,-0.007,0.068,-0.103,
-0.001,-0.013,0.175,-0.09,
-0.045,-0.038,0.009,-0.159,
-0.03,-0.04,0.115,-0.181,
0.003,-0.005,0.246,-0.093,
-0.017,-0.021,0.114,-0.16,
-0.028,-0.018,0.075,-0.173,
-0.037,-0.028,0.015,-0.125,
-0.026,-0.034,0.085,-0.144,
-0.026,-0.017,0.058,-0.094,
-0.027,-0.024,0.102,-0.106,
-0.036,-0.021,0.058,-0.139,
-0.031,-0.03,0.06,-0.126,
-0.022,-0.025,0.053,-0.111,
-0.037,-0.032,0.041,-0.151,
0.013,-0.003,0.142,-0.086,
-0.031,-0.025,0.032,-0.139,
-0.028,-0.015,0.067,-0.149,
-0.021,-0.013,0.039,-0.096,
-0.035,-0.033,0.05,-0.184,
-0.044,-0.036,0.016,-0.188,
0.024,0.012,0.265,-0.062,
-0.036,-0.032,0.041,-0.163,
-0.031,-0.011,0.046,-0.16,
-0.028,-0.032,0.089,-0.109,
-0.002,-0.024,0.178,-0.102,
0.028,0,0.311,-0.092,
-0.036,-0.019,0.015,-0.151,
-0.022,-0.018,0.003,-0.117,
-0.015,-0.009,0.118,-0.159,
0.024,0.001,0.202,-0.038,
-0.028,-0.029,0.093,-0.194,
-0.037,-0.032,0.014,-0.105,
-0.028,-0.019,0.049,-0.182,
0.013,-0.003,0.174,-0.152,
-0.04,-0.032,0.006,-0.115,
0.03,0.014,0.151,-0.022,
0.026,-0.001,0.199,-0.085,
-0.037,-0.029,0.021,-0.174,
-0.005,-0.01,0.218,-0.085,
-0.021,-0.02,0.07,-0.123,
-0.039,-0.053,0.103,-0.119,
-0.034,-0.035,0.099,-0.147,
-0.022,-0.009,0.026,-0.131,
-0.03,-0.018,0.032,-0.122,
0.045,0.021,0.193,-0.012,
0.017,-0,0.177,-0.052,
-0.033,-0.031,0.102,-0.114,
-0.011,-0.009,0.151,-0.131,
0.031,-0.005,0.284,-0.064,
-0.005,-0.009,0.155,-0.112,
-0.004,-0.003,0.11,-0.167,
-0.009,-0.004,0.069,-0.095,
0.016,-0.015,0.304,-0.189,
-0.036,-0.033,0.012,-0.142,
-0.038,-0.036,0.076,-0.127,
0.041,0.016,0.253,-0.022,
-0.039,-0.032,0.028,-0.164,
-0.001,-0.003,0.144,-0.144,
-0.006,-0.007,0.149,-0.121,
-0.044,-0.019,0.069,-0.211,
-0.018,-0.013,0.093,-0.102,
-0.018,-0.021,0.222,-0.165,
0.031,0.014,0.134,-0.078,
-0.003,-0.012,0.263,-0.202,
-0.027,-0.013,0.025,-0.153,
