

Data analysis for each instance 
AVG,MED,MAX,MIN
0.128,0.05,0.307,0,
0.153,0.158,0.37,0,
0.093,0.041,0.235,0,
0.105,0.122,0.219,0,
0.1,0.05,0.226,0,
0.116,0.134,0.231,0,
0.085,0.075,0.206,-0.003,
0.041,0.081,0.195,-0.241,
0.128,0.149,0.226,-0.026,
0.05,0.038,0.186,-0.091,
0.209,0.205,0.435,0,
0.053,0.019,0.225,-0.115,
0.103,0.117,0.214,0,
0.101,0.086,0.293,-0.166,
0.077,0.04,0.203,0,
0.148,0.152,0.264,0,
0.096,0.079,0.22,0,
0.082,0.07,0.232,-0.043,
0.155,0.165,0.3,0,
0.046,0.018,0.246,-0.037,
0.101,0.116,0.305,-0.092,
0.138,0.155,0.214,0,
0.076,0.087,0.146,0,
0.071,0.063,0.258,-0.013,
0.09,0.084,0.248,-0.001,
0.068,0.052,0.152,-0.001,
0.07,0.089,0.208,-0.088,
0.078,0.082,0.18,0,
0.089,0.079,0.266,-0.069,
0.072,0.084,0.171,-0.004,
0.035,0.028,0.231,-0.144,
0.122,0.128,0.235,0,
0.061,0.055,0.176,-0.05,
0.063,0.068,0.126,-0.001,
0.065,0.042,0.193,-0.015,
0.107,0.119,0.208,0,
0.066,0.041,0.276,-0.015,
0.09,0.102,0.191,0,
0.049,0.046,0.188,-0.091,
0.066,0.062,0.194,-0.08,
0.074,0.037,0.236,0,
0.091,0.082,0.202,0,
0.062,0.028,0.179,-0.008,
0.082,0.085,0.184,0,
0.049,0.021,0.197,-0.003,
0.058,0.066,0.219,-0.149,
0.066,0.073,0.124,0,
0.236,0.243,0.73,-0.488,
0.216,0.214,0.407,0,
0.08,0.085,0.193,-0.034,
0.292,0.31,0.635,0,
0.172,0.173,0.447,0,
0.064,0.051,0.178,-0.02,
0.196,0.203,0.435,-0.289,
0.236,0.206,0.485,0,
0.091,0.042,0.255,0,
0.186,0.216,0.417,-0.05,
0.134,0.143,0.237,0,
0.079,0.064,0.284,-0.015,
0.229,0.251,0.499,0,
0.063,0.088,0.308,-0.279,
0.091,0.076,0.265,-0.044,
0.168,0.163,0.384,0,
0.151,0.185,0.319,-0.457,
0.071,0.083,0.145,0,
0.254,0.208,0.659,0,
0.078,0.075,0.197,-0.001,
0.081,0.043,0.273,0,
0.17,0.189,0.364,-0.133,
0.095,0.104,0.218,0,
0.041,0.017,0.208,-0.003,
0.176,0.213,0.326,-0.156,
0.065,0.064,0.179,-0.081,
0.074,0.066,0.258,0,
0.08,0.07,0.277,-0.044,
0.231,0.206,0.452,0,
0.045,0.026,0.218,-0.005,
0.061,0.072,0.21,-0.122,
0.253,0.274,0.388,0,
0.073,0.077,0.187,-0.072,
0.21,0.18,0.446,-0.021,
0.103,0.081,0.234,-0.07,
0.209,0.213,0.341,0,
0.105,0.114,0.328,-0.062,
0.181,0.165,0.435,-0.018,
0.094,0.039,0.303,0,
0.186,0.176,0.609,-0.005,
0.053,0.016,0.204,-0.022,
0.074,0.058,0.178,0,
0.042,0.043,0.108,-0.033,
0.155,0.184,0.331,-0.027,
0.077,0.09,0.189,-0.062,
0.058,0.027,0.248,-0.036,
0.066,0.072,0.131,0,
0.099,0.083,0.294,-0.025,
0.158,0.176,0.391,-0.112,
0.11,0.142,0.219,-0.106,
0.033,0.009,0.172,-0.025,
0.143,0.126,0.338,0,
0.228,0.233,0.396,0,
0.073,0.059,0.183,-0.008,
0.121,0.138,0.213,0,
0.202,0.167,0.462,0,
0.135,0.144,0.248,0,
0.149,0.16,0.346,0,
0.149,0.148,0.284,0,
0.066,0.066,0.164,-0.014,
0.174,0.168,0.322,-0.007,
0.165,0.166,0.281,0,
0.035,0.003,0.213,-0.046,
0.112,0.072,0.318,0,
0.048,0.046,0.111,-0.06,
0.122,0.152,0.251,-0.098,
0.136,0.144,0.212,0,
0.19,0.207,0.332,0,
0.103,0.061,0.262,0,
0.139,0.152,0.259,-0.051,
0.04,0.012,0.181,-0.022,
0.106,0.11,0.255,-0.002,
0.073,0.068,0.186,-0.023,
0.136,0.141,0.399,-0.074,
0.083,0.092,0.201,-0.009,
0.084,0.088,0.153,0,
0.124,0.132,0.276,0,
0.179,0.181,0.344,0,
0.077,0.066,0.243,-0.004,
0.072,0.029,0.352,-0.057,
0.045,0.022,0.256,-0.036,
0.154,0.158,0.298,0,
0.073,0.058,0.23,-0.011,
0.137,0.155,0.267,-0.045,
0.106,0.131,0.247,-0.028,
0.133,0.151,0.211,0,
0.059,0.015,0.265,-0.004,
0.128,0.157,0.231,-0.098,
0.117,0.071,0.384,-0.029,
0.158,0.182,0.272,-0.032,
0.09,0.083,0.237,0,
0.05,0.013,0.253,-0.02,
0.094,0.095,0.216,0,
0.177,0.183,0.357,0,
0.055,0,0.386,-0.04,
0.078,0.069,0.233,0,
0.161,0.18,0.282,0,
0.035,0.015,0.188,-0.043,
0.055,0.025,0.198,-0.001,
0.04,0.003,0.239,-0.085,
0.049,0.041,0.198,-0.153,
0.14,0.144,0.248,0,
0.127,0.046,0.42,0,
0.136,0.137,0.246,0,
0.062,0.01,0.289,0,
0.077,0.069,0.191,0,
0.068,0.022,0.277,-0.006,
0.132,0.135,0.243,0,
0.098,0.114,0.209,-0.024,
0.105,0.103,0.254,-0.098,
0.094,0.048,0.343,0,
0.059,0.017,0.312,-0.017,
0.085,0.095,0.219,-0.012,
0.135,0.166,0.254,-0.138,
0.067,0.015,0.288,-0.008,
0.061,0.037,0.152,-0.004,
0.082,0.015,0.362,-0.094,
0.107,0.122,0.28,-0.049,
0.103,0.125,0.204,-0.016,
0.049,0.01,0.18,0,
0.077,0.059,0.241,0,
0.095,0.032,0.363,-0.058,
0.119,0.123,0.214,0,
0.049,0.038,0.189,-0.007,
0.062,0.054,0.191,-0.048,
0.076,0.074,0.214,-0.03,
0.078,0.028,0.327,-0.029,
0.137,0.157,0.251,-0.045,
0.127,0.126,0.3,0,
0.088,0.072,0.27,-0.056,
0.162,0.141,0.31,0,
0.101,0.095,0.28,-0.022,
0.098,0.113,0.205,-0.081,
0.132,0.166,0.26,-0.018,
0.263,0.295,0.451,0,
0.126,0.143,0.234,-0.024,
0.055,0.011,0.279,-0.002,
0.125,0.128,0.226,0,
0.251,0.281,0.412,0,
0.075,0.088,0.159,-0.027,
0.134,0.145,0.244,0,
0.053,0.038,0.233,-0.081,
0.057,0.01,0.287,-0.05,
0.313,0.353,0.444,0,
0.08,0.038,0.355,-0.015,
0.064,0.052,0.209,-0.024,
0.124,0.149,0.216,-0.083,
0.11,0.104,0.297,-0.053,
0.289,0.328,0.434,0,
0.142,0.15,0.233,0,
0.145,0.145,0.291,0,
0.06,0.015,0.335,-0.048,
0.11,0.025,0.452,-0.01,
0.128,0.133,0.27,0,
0.32,0.357,0.479,0,
0.073,0.058,0.241,0,
0.129,0.142,0.287,0,
0.24,0.259,0.378,0,
0.2,0.231,0.353,0,
0.068,0.052,0.228,-0.041,
0.234,0.235,0.513,0,
0.153,0.173,0.279,0,
0.206,0.229,0.409,-0.079,
0.211,0.217,0.394,0,
0.067,0.02,0.301,-0.046,
0.144,0.164,0.253,0,
0.065,0.071,0.175,-0.05,
