23347.0,147399.0,263709.0,376699.0,495038.0,627200.0,735314.0,855692.0,976830.0,1096485.0,1220516.0,1344183.0,1458106.0,1582178.0,1702015.0,1815776.0,1934655.0,2057599.0,2175802.0,2295390.0,2418492.0,2536514.0,2660669.0,2785903.0,2895201.0,3019413.0,3140832.0,3255760.0,3375800.0,3501236.0,3615212.0,3735959.0,3859520.0,3976523.0,4098533.0,4224121.0,36451.0,177673.0,315708.0,461165.0,599051.0,749947.0,888913.0,1033376.0,1179749.0,1320244.0,1467708.0,1608795.0,1754054.0,1901637.0,2052017.0,2190267.0,2339165.0,2475906.0,2619369.0,2760319.0,2907070.0,3049403.0,3193954.0,3343953.0,3483739.0,3630545.0,3780613.0,3915797.0,4058601.0,4200083.0,24517.0,173675.0,332584.0,488231.0,649897.0,808597.0,973322.0,1124808.0,1283595.0,1461899.0,1604927.0,1766149.0,1928265.0,2092203.0,2245648.0,2416261.0,2565748.0,2723596.0,2898373.0,3044925.0,3206573.0,3366642.0,3531625.0,3689672.0,3858459.0,4003805.0,4163603.0,286249.0,395558.0,580936.0,741587.0,930386.0,1121746.0,1288083.0,1496184.0,1680837.0,1842855.0,2009177.0,2213530.0,2374914.0,2553866.0,2726850.0,2932456.0,3120548.0,3283070.0,3457884.0,3656844.0,3812764.0,3992460.0,4180715.0,4356742.0,80692.0,318676.0,534158.0,793756.0,1032908.0,1257642.0,1510570.0,1752506.0,1973871.0,2253290.0,2473510.0,2700206.0,2948825.0,3193486.0,3413589.0,3680945.0,3914807.0,4135108.0,147963.0,372716.0,679155.0,934150.0,1249150.0,1555568.0,1805369.0,2105111.0,2366694.0,2692229.0,2996470.0,3246067.0,3549222.0,3806492.0,4129593.0,201925.0,428906.0,842224.0,1192295.0,1589183.0,1894766.0,2283769.0,2635068.0,3028704.0,3334945.0,3724542.0,4073628.0,
22565.0,136606.0,255784.0,382882.0,497714.0,613707.0,736725.0,856668.0,976846.0,1097370.0,1221317.0,1333237.0,1455982.0,1578022.0,1695660.0,1817672.0,1935210.0,2053137.0,2176486.0,2296781.0,2416455.0,2537327.0,2662158.0,2773311.0,2898422.0,3017830.0,3135494.0,3257889.0,3375349.0,3493187.0,3616098.0,3736766.0,3857226.0,3977641.0,4098171.0,4213515.0,30222.0,164238.0,307318.0,456437.0,597554.0,749089.0,884182.0,1028776.0,1173439.0,1319204.0,1464829.0,1605906.0,1744795.0,1893158.0,2034869.0,2186957.0,2325814.0,2467106.0,2614606.0,2761091.0,2907919.0,3045876.0,3186592.0,3332935.0,3475795.0,3627411.0,3763856.0,3908652.0,4053311.0,4196461.0,62214.0,203607.0,412748.0,528957.0,688039.0,850489.0,1014453.0,1168234.0,1329973.0,1488348.0,1642027.0,1825295.0,1969245.0,2126003.0,2289226.0,2451449.0,2609636.0,2770216.0,2932761.0,3087078.0,3265654.0,3411525.0,3566695.0,3728598.0,3890571.0,4049870.0,4208739.0,56856.0,208244.0,410049.0,561249.0,751572.0,932001.0,1106568.0,1282934.0,1486239.0,1648934.0,1833210.0,2001180.0,2193672.0,2371642.0,2547847.0,2723152.0,2927439.0,3087534.0,3272331.0,3441185.0,3632852.0,3811508.0,3991636.0,4162364.0,70721.0,275327.0,528133.0,769495.0,1017305.0,1241925.0,1502907.0,1713997.0,1969403.0,2207664.0,2456946.0,2682540.0,2939841.0,3154733.0,3411686.0,3647169.0,3898909.0,4118513.0,413989.0,607270.0,901728.0,1189903.0,1505255.0,1770658.0,2053298.0,2333528.0,2630093.0,2943776.0,3215812.0,3494860.0,3782195.0,4063608.0,4356436.0,169067.0,540186.0,827336.0,1177413.0,1594502.0,1904466.0,2269523.0,2617372.0,3030058.0,3343898.0,3706964.0,4053973.0,
22086.0,138858.0,258539.0,375182.0,493297.0,626117.0,739248.0,850503.0,983606.0,1091410.0,1220528.0,1338702.0,1455052.0,1575357.0,1701369.0,1814379.0,1934437.0,2063544.0,2179827.0,2290639.0,2418431.0,2531671.0,2660850.0,2777719.0,2897796.0,3014338.0,3141165.0,3252992.0,3374309.0,3500109.0,3619593.0,3730382.0,3863117.0,3971477.0,4096197.0,4220675.0,85890.0,207448.0,377345.0,502962.0,658729.0,790291.0,952845.0,1077398.0,1253740.0,1369059.0,1510673.0,1655884.0,1819043.0,1942524.0,2098114.0,2231437.0,2391007.0,2519936.0,2693682.0,2806895.0,2949480.0,3095240.0,3258429.0,3385246.0,3545420.0,3668906.0,3833489.0,3960528.0,4130170.0,4247908.0,40999.0,194712.0,385137.0,502296.0,660269.0,813671.0,992902.0,1133226.0,1297177.0,1464074.0,1641020.0,1823079.0,1943948.0,2099190.0,2253544.0,2428740.0,2572289.0,2740099.0,2901423.0,3082023.0,3251068.0,3383069.0,3544849.0,3693472.0,3878024.0,4013167.0,4176060.0,87119.0,256710.0,440525.0,599278.0,802781.0,1005524.0,1138547.0,1338071.0,1506455.0,1700902.0,1876562.0,2075033.0,2234110.0,2441374.0,2580754.0,2778663.0,2949116.0,3140633.0,3307576.0,3482224.0,3674355.0,3879254.0,4016039.0,4218911.0,101969.0,286647.0,525545.0,816370.0,1032910.0,1267469.0,1517897.0,1724015.0,1967594.0,2253683.0,2471092.0,2706308.0,2957758.0,3163687.0,3406764.0,3693430.0,3908966.0,4150718.0,343963.0,543801.0,837499.0,1080450.0,1380935.0,1705983.0,1943555.0,2270619.0,2521194.0,2820835.0,3144882.0,3373870.0,3712764.0,3961372.0,4260926.0,160380.0,447899.0,838145.0,1131465.0,1568814.0,1895304.0,2267512.0,2571485.0,3008028.0,3332404.0,3708555.0,4011204.0,
16832.0,136926.0,256321.0,371954.0,490557.0,617581.0,732729.0,854898.0,971848.0,1090962.0,1212175.0,1337976.0,1453454.0,1576674.0,1692028.0,1812304.0,1930566.0,2053870.0,2172308.0,2295141.0,2411462.0,2530619.0,2652164.0,2775118.0,2893804.0,3014889.0,3131952.0,3250992.0,3370560.0,3494843.0,3612869.0,3733289.0,3851614.0,3970773.0,4092175.0,4214873.0,62402.0,206502.0,329020.0,473572.0,626170.0,776330.0,908819.0,1049817.0,1198040.0,1348184.0,1494073.0,1626052.0,1769648.0,1915784.0,2066316.0,2206299.0,2347861.0,2494908.0,2639935.0,2786069.0,2926729.0,3070770.0,3208763.0,3352471.0,3507134.0,3640116.0,3786771.0,3930707.0,4077468.0,4228559.0,90157.0,250568.0,386999.0,567225.0,704205.0,876827.0,1049932.0,1195818.0,1365396.0,1521862.0,1672586.0,1826198.0,2008256.0,2142889.0,2310850.0,2491983.0,2630233.0,2818412.0,2956604.0,3110489.0,3267308.0,3447784.0,3582438.0,3747025.0,3929965.0,4072367.0,4245382.0,119679.0,262975.0,438304.0,607649.0,799009.0,971660.0,1155272.0,1367459.0,1538016.0,1696302.0,1876704.0,2053631.0,2234368.0,2411577.0,2595684.0,2793831.0,2978012.0,3134778.0,3319383.0,3488373.0,3687353.0,3851455.0,4035170.0,4247350.0,238130.0,378971.0,620467.0,877808.0,1105848.0,1354781.0,1630452.0,1819025.0,2062471.0,2325857.0,2534241.0,2792638.0,3062772.0,3260233.0,3500308.0,3775354.0,3985757.0,4235607.0,143374.0,325354.0,622530.0,896123.0,1185474.0,1555869.0,1765064.0,2064758.0,2340085.0,2626974.0,2993289.0,3204757.0,3500640.0,3779985.0,4064266.0,290374.0,461348.0,910622.0,1201793.0,1650516.0,1900742.0,2330664.0,2640683.0,3085952.0,3342890.0,3771302.0,4081066.0,
6070.0,132434.0,244832.0,372818.0,485706.0,609976.0,723876.0,846953.0,964737.0,1084891.0,1209279.0,1327025.0,1444146.0,1567635.0,1684711.0,1805487.0,1926470.0,2047215.0,2164707.0,2285884.0,2404214.0,2525282.0,2647668.0,2766005.0,2885659.0,3006993.0,3124426.0,3247299.0,3365771.0,3486497.0,3604706.0,3725335.0,3844280.0,3965079.0,4089674.0,4207606.0,64310.0,199793.0,384305.0,501034.0,631064.0,766776.0,917644.0,1076920.0,1210465.0,1348112.0,1483059.0,1643614.0,1805478.0,1931450.0,2065196.0,2213516.0,2357875.0,2530506.0,2636516.0,2788311.0,2925305.0,3080992.0,3248226.0,3369755.0,3506383.0,3649707.0,3800052.0,3961194.0,4090517.0,4225782.0,9869.0,187540.0,352185.0,490450.0,645193.0,809788.0,966231.0,1138798.0,1293593.0,1465278.0,1629198.0,1805683.0,1930796.0,2085566.0,2250384.0,2406102.0,2574882.0,2732507.0,2900366.0,3063638.0,3228232.0,3369991.0,3526122.0,3687123.0,3846301.0,4012104.0,4172487.0,29348.0,192343.0,377046.0,552078.0,726754.0,909992.0,1088213.0,1272082.0,1471453.0,1631796.0,1815053.0,1992064.0,2167086.0,2350118.0,2529794.0,2712093.0,2906019.0,3068354.0,3254378.0,3432042.0,3607227.0,3787314.0,3968646.0,4152096.0,393842.0,471789.0,757118.0,1018534.0,1203192.0,1553084.0,1801696.0,1958997.0,2222234.0,2449699.0,2680408.0,2936718.0,3243731.0,3381231.0,3655473.0,3906865.0,4118042.0,4373604.0,119631.0,414330.0,662319.0,937463.0,1224007.0,1566798.0,1847659.0,2101490.0,2374507.0,2664706.0,2997988.0,3286544.0,3541862.0,3814511.0,4103245.0,225869.0,524583.0,940968.0,1222515.0,1658182.0,1960856.0,2382499.0,2685445.0,3090940.0,3399922.0,3820525.0,4099860.0,
23892.0,147530.0,254377.0,376618.0,496276.0,620626.0,741439.0,862558.0,974185.0,1092186.0,1214583.0,1333725.0,1459591.0,1577587.0,1692825.0,1815632.0,1933370.0,2059543.0,2178985.0,2297937.0,2413633.0,2531732.0,2657075.0,2773154.0,2899851.0,3019211.0,3133509.0,3254819.0,3374453.0,3498073.0,3615898.0,3734857.0,3854149.0,3972584.0,4098886.0,4214191.0,56014.0,195003.0,339953.0,486397.0,629980.0,759529.0,911658.0,1049653.0,1195730.0,1343124.0,1484855.0,1637514.0,1770846.0,1912141.0,2054395.0,2201498.0,2350357.0,2491047.0,2638349.0,2782134.0,2931045.0,3077908.0,3206721.0,3352940.0,3506387.0,3645294.0,3787209.0,3927114.0,4077136.0,4224287.0,41945.0,186189.0,342482.0,504152.0,654959.0,829173.0,978522.0,1141268.0,1297982.0,1470847.0,1629768.0,1779448.0,1940402.0,2094934.0,2263842.0,2418438.0,2581539.0,2736404.0,2909236.0,3069277.0,3219688.0,3380520.0,3534941.0,3706490.0,3858714.0,4021666.0,4175898.0,36372.0,191297.0,377413.0,545674.0,743655.0,911309.0,1091077.0,1266171.0,1468074.0,1627622.0,1815417.0,1986055.0,2180195.0,2347343.0,2531124.0,2705532.0,2905945.0,3067512.0,3254945.0,3425961.0,3619321.0,3787365.0,3971701.0,4145539.0,200238.0,394088.0,637229.0,877044.0,1114633.0,1354350.0,1597842.0,1833733.0,2075006.0,2311849.0,2554388.0,2794611.0,3036911.0,3274087.0,3514509.0,3749254.0,3994578.0,4234611.0,124403.0,390413.0,650282.0,926662.0,1213632.0,1542520.0,1799236.0,2087167.0,2365077.0,2690926.0,2975356.0,3235999.0,3525475.0,3803076.0,4131212.0,462708.0,679118.0,1054006.0,1374117.0,1837881.0,2117760.0,2510535.0,2789770.0,3277449.0,3557619.0,3961722.0,4232048.0,
16134.0,140904.0,250515.0,374568.0,492233.0,611209.0,738969.0,850543.0,973812.0,1090993.0,1225220.0,1332292.0,1453324.0,1584526.0,1690455.0,1813390.0,1934198.0,2051885.0,2173005.0,2290206.0,2414313.0,2530472.0,2665767.0,2772505.0,2895209.0,3021231.0,3130932.0,3254668.0,3373255.0,3489889.0,3618847.0,3730230.0,3853543.0,3970623.0,4106552.0,4211753.0,55116.0,190655.0,323967.0,488206.0,610877.0,771273.0,899306.0,1043693.0,1193371.0,1336969.0,1493119.0,1628656.0,1763559.0,1926792.0,2049564.0,2206460.0,2340342.0,2484935.0,2635074.0,2778830.0,2925474.0,3077511.0,3204928.0,3365883.0,3488878.0,3644742.0,3778194.0,3923662.0,4074484.0,4213642.0,38086.0,190027.0,337839.0,504473.0,659550.0,819138.0,990821.0,1140035.0,1309498.0,1472491.0,1636859.0,1777343.0,1945643.0,2100675.0,2259730.0,2430472.0,2578564.0,2752166.0,2914132.0,3069043.0,3222022.0,3387539.0,3537351.0,3698562.0,3870428.0,4019613.0,4197864.0,28967.0,191080.0,377848.0,543572.0,743197.0,911447.0,1088152.0,1265692.0,1468773.0,1631498.0,1814632.0,1983559.0,2179632.0,2349695.0,2528104.0,2705779.0,2907022.0,3074956.0,3257618.0,3423560.0,3622631.0,3787579.0,3968219.0,4145780.0,52424.0,265245.0,510302.0,768824.0,1006291.0,1258005.0,1488379.0,1705149.0,1954904.0,2204676.0,2443573.0,2698402.0,2929893.0,3145233.0,3395600.0,3649136.0,3888102.0,4137897.0,497752.0,702668.0,992120.0,1285028.0,1567467.0,1847639.0,2150453.0,2414468.0,2713757.0,3008508.0,3287957.0,3591440.0,3871670.0,4162015.0,4438156.0,290487.0,604117.0,962100.0,1299850.0,1703079.0,2013869.0,2391248.0,2740586.0,3162499.0,3455245.0,3840565.0,4182384.0,
22524.0,152109.0,257244.0,376880.0,497880.0,617121.0,731048.0,854009.0,975327.0,1091436.0,1224688.0,1333430.0,1454994.0,1576102.0,1693649.0,1817652.0,1935327.0,2053915.0,2174483.0,2293321.0,2416665.0,2532799.0,2658681.0,2773509.0,2898523.0,3019943.0,3133883.0,3256560.0,3379873.0,3494897.0,3612574.0,3733288.0,3854800.0,3975584.0,4099918.0,4213522.0,176122.0,263095.0,423217.0,567638.0,703588.0,839204.0,991317.0,1150828.0,1286013.0,1418214.0,1571077.0,1722811.0,1845899.0,2000249.0,2144093.0,2278405.0,2432219.0,2590794.0,2728896.0,2893380.0,3006928.0,3164479.0,3314309.0,3458764.0,3587627.0,3716491.0,3871956.0,4030840.0,4169097.0,4333426.0,42701.0,215666.0,359502.0,516140.0,669517.0,833708.0,992404.0,1164479.0,1310482.0,1471182.0,1639903.0,1802968.0,1955159.0,2111430.0,2277935.0,2430722.0,2598033.0,2751159.0,2916162.0,3082886.0,3242974.0,3397508.0,3552502.0,3716827.0,3871961.0,4038540.0,4191348.0,92665.0,250486.0,426904.0,592447.0,774950.0,958113.0,1132999.0,1313959.0,1516184.0,1683364.0,1865444.0,2030299.0,2213715.0,2396024.0,2577578.0,2753827.0,2949988.0,3126642.0,3301910.0,3472342.0,3654967.0,3836449.0,4017476.0,4193844.0,102292.0,283552.0,536423.0,796995.0,1008144.0,1274097.0,1524822.0,1722732.0,1974636.0,2234664.0,2448145.0,2711793.0,2966424.0,3162737.0,3416911.0,3675198.0,3887390.0,4152377.0,244874.0,408690.0,700727.0,1011036.0,1278480.0,1611633.0,1852962.0,2137196.0,2453242.0,2711454.0,3062475.0,3289894.0,3573955.0,3889679.0,4149198.0,260616.0,489602.0,868794.0,1210739.0,1661020.0,1923071.0,2310120.0,2664405.0,3083363.0,3366769.0,3749759.0,4111777.0,
26647.0,141616.0,263186.0,387080.0,500245.0,622339.0,734525.0,853275.0,982528.0,1093834.0,1223471.0,1341586.0,1464675.0,1590386.0,1692831.0,1827995.0,1939545.0,2058619.0,2174547.0,2292539.0,2422607.0,2532344.0,2663546.0,2779020.0,2899164.0,3023938.0,3132647.0,3268347.0,3378823.0,3499518.0,3615349.0,3732613.0,3857851.0,3972945.0,4102341.0,4219455.0,60944.0,199863.0,328318.0,475387.0,624979.0,763630.0,903732.0,1051267.0,1191553.0,1346296.0,1493930.0,1626228.0,1766440.0,1915350.0,2058960.0,2198732.0,2346574.0,2490591.0,2629514.0,2781209.0,2920990.0,3067470.0,3207651.0,3355324.0,3500498.0,3640327.0,3786579.0,3931252.0,4075427.0,4224769.0,106986.0,254342.0,394780.0,549214.0,719230.0,864142.0,1039210.0,1187250.0,1352530.0,1534805.0,1673748.0,1837695.0,1984741.0,2158032.0,2304119.0,2479380.0,2627028.0,2791275.0,2950916.0,3108400.0,3272095.0,3428486.0,3599187.0,3743109.0,3915035.0,4078121.0,4230539.0,129770.0,290731.0,451745.0,618111.0,801376.0,1001583.0,1160674.0,1359534.0,1535047.0,1701514.0,1887181.0,2059178.0,2241233.0,2441587.0,2596868.0,2813508.0,2973027.0,3141653.0,3325343.0,3498982.0,3679973.0,3877899.0,4042141.0,4248575.0,121254.0,286782.0,530674.0,784013.0,1015048.0,1248029.0,1537925.0,1718829.0,1969051.0,2224230.0,2455748.0,2688044.0,2971894.0,3158804.0,3410376.0,3664234.0,3897011.0,4126021.0,212080.0,421271.0,699936.0,1003017.0,1261646.0,1619456.0,1852524.0,2139235.0,2440977.0,2701653.0,3058125.0,3301196.0,3579552.0,3884285.0,4157301.0,275774.0,455421.0,828552.0,1151788.0,1614487.0,1903635.0,2268076.0,2589913.0,3036213.0,3335667.0,3708204.0,4029619.0,
19827.0,142113.0,254709.0,376283.0,500632.0,616993.0,736087.0,857420.0,977758.0,1096860.0,1217736.0,1339601.0,1453078.0,1575040.0,1697170.0,1816140.0,1937890.0,2058287.0,2176141.0,2296838.0,2416274.0,2536122.0,2658863.0,2777610.0,2894745.0,3023791.0,3135601.0,3256119.0,3377937.0,3499173.0,3616299.0,3739387.0,3855334.0,3976129.0,4104848.0,4220134.0,40355.0,180452.0,320321.0,469233.0,598176.0,754433.0,899324.0,1037447.0,1188381.0,1320708.0,1472095.0,1610437.0,1753101.0,1910312.0,2038077.0,2194963.0,2337828.0,2482605.0,2627905.0,2782702.0,2912891.0,3050841.0,3194517.0,3355993.0,3477646.0,3634035.0,3778697.0,3920440.0,4077837.0,4197964.0,37089.0,186975.0,339810.0,516469.0,660619.0,823824.0,990591.0,1181028.0,1300488.0,1470064.0,1620692.0,1780267.0,1951328.0,2100865.0,2261782.0,2428071.0,2618537.0,2740551.0,2911990.0,3061611.0,3219589.0,3391842.0,3541029.0,3698182.0,3868120.0,4025059.0,4179012.0,348581.0,418536.0,654005.0,809917.0,1018385.0,1192334.0,1362629.0,1511308.0,1721987.0,1879656.0,2092269.0,2237020.0,2459273.0,2632978.0,2823842.0,2989371.0,3170762.0,3321066.0,3537161.0,3689935.0,3899618.0,4061666.0,4258157.0,4389440.0,24579.0,243696.0,505779.0,722316.0,982627.0,1216956.0,1463891.0,1683658.0,1942801.0,2162566.0,2421381.0,2653390.0,2902603.0,3123538.0,3385311.0,3602606.0,3861584.0,4105436.0,29506.0,308491.0,581880.0,884518.0,1220845.0,1469358.0,1736892.0,2021880.0,2324216.0,2656487.0,2908261.0,3179905.0,3461904.0,3763818.0,4074891.0,334264.0,673480.0,1029630.0,1410992.0,1730041.0,2116402.0,2467959.0,2857451.0,3183392.0,3554461.0,3909010.0,4279126.0,
