8088,13262,13476,11191,48314
5119,8677,28241,18468,19689
48791,99667,101189,70406,371976
9310,14891,13899,22063,57364
30520,44575,55844,60070,134911
28032,25532,84820,41825,40497
7880,6786,25693,22900,22781
40578,75218,47538,280687,279793
21099,39746,118009,104926,188122
2799,4874,12954,8098,14747
8110,40777,41632,28367,60123
15742,18055,41961,60485,113636
21722,28553,84608,38543,145681
18937,21194,24381,96704,24836
8284,12608,12260,17930,59546
17883,29645,23119,89841,107580
46502,45313,73368,204235,113942
16087,11413,14558,40784,10461
5575,25980,35824,22642,21622
24263,26952,12075,10235,20904
13277,39393,77665,126228,90495
14199,16653,20768,35654,73012
9386,34409,25311,42503,33650
26025,9723,19777,13679,16230
3238,18583,12447,20654,21723
9218,15497,46317,28879,18901
9342,11155,27262,12499,39055
5002,12689,10216,4354,5218
9688,11250,23381,22246,59498
9761,9347,23999,22897,28895
6542,14880,51868,40305,56194
13335,19549,21423,63641,23948
9652,35498,20244,45441,19042
34849,49174,44241,62571,118977
5349,16078,13672,33843,46921
19547,37332,45717,122444,64863
23004,63746,26906,129181,139420
40208,41204,35141,50193,149484
11489,15129,19453,16775,60597
9721,18170,50925,49203,47085
3359,3365,12982,20852,8992
15638,11479,23783,25614,53907
11629,34252,55208,37197,21318
10883,13426,7835,29797,20656
11526,6574,26482,23813,27853
11235,14357,27700,24475,83429
29151,28568,132574,84500,195641
6642,5039,17454,11614,35399
12791,7818,17519,32522,16912
22110,26316,29919,26451,104600
4696,14672,23232,26482,36094
16038,8925,17861,16987,23539
15908,25593,17391,27245,65093
8598,7156,17922,34667,16451
11049,16722,9330,22441,8734
16337,24728,28191,56066,101333
14272,13386,17699,74956,65142
7260,19326,6135,13650,14761
6006,23213,21680,6523,6621
13079,27106,13997,39780,70937
8333,18627,39372,21958,19726
24470,41230,18055,53194,59240
7012,7077,10689,7926,32702
29307,22716,21856,18311,96837
7261,21396,26214,40017,51808
8021,9596,9278,28698,22476
3769,11702,21943,16529,11119
9149,20936,32624,27973,69062
9318,9956,33564,21365,15900
16154,25346,60769,109704,70656
10813,14446,20056,43582,69206
6527,5095,9981,4337,11860
7673,31175,16649,20284,25059
11785,10325,10307,29102,44186
3957,11200,19831,6434,5983
21643,23629,51057,31540,48357
5839,6170,7891,24497,31012
11768,26981,15398,46191,67390
23420,56528,33322,100108,141936
7775,7588,8504,4484,11125
17648,14902,31667,51854,26135
7377,7010,22142,39949,21174
12920,12432,16696,26180,47776
2120,8977,7971,12570,4567
6662,22621,12752,19493,22444
5506,5450,19504,13976,12637
9181,16861,30306,45392,30572
15551,30814,112425,52157,45965
