

Data analysis for each instance 
AVG,MED,MAX,MIN
0.16,0.163,0.266,-0.01,
0.142,0.154,0.267,-0.027,
0.177,0.192,0.31,-0.071,
0.195,0.199,0.26,0,
0.136,0.137,0.265,-0.008,
0.15,0.154,0.309,0,
0.162,0.17,0.288,0,
0.123,0.122,0.268,-0.12,
0.165,0.168,0.276,0,
0.141,0.146,0.267,-0.022,
0.18,0.206,0.318,-0.047,
0.198,0.213,0.309,-0.133,
0.157,0.159,0.267,0,
0.207,0.209,0.312,0,
0.195,0.207,0.286,0,
0.177,0.18,0.277,0,
0.214,0.221,0.34,0,
0.145,0.146,0.33,-0.036,
0.17,0.186,0.316,-0.041,
0.21,0.213,0.33,0,
0.164,0.171,0.338,-0.044,
0.204,0.213,0.329,0,
0.219,0.221,0.32,0,
0.218,0.221,0.278,0,
0.126,0.133,0.267,-0.08,
0.209,0.212,0.292,0,
0.19,0.196,0.314,-0.005,
0.185,0.191,0.275,0,
0.162,0.167,0.282,0,
0.191,0.197,0.317,0,
0.219,0.225,0.335,0,
0.129,0.145,0.251,-0.122,
0.165,0.17,0.282,-0.016,
0.159,0.159,0.256,0,
0.204,0.212,0.323,0,
0.156,0.171,0.265,-0.012,
0.127,0.133,0.265,-0.018,
0.205,0.208,0.293,0,
0.155,0.164,0.258,-0.036,
0.159,0.17,0.295,-0.061,
0.115,0.123,0.258,-0.045,
0.15,0.167,0.294,-0.109,
0.157,0.164,0.264,0,
0.218,0.225,0.302,0,
0.198,0.207,0.335,0,
0.134,0.144,0.251,-0.036,
0.165,0.172,0.268,-0.039,
0.178,0.2,0.306,0,
0.138,0.138,0.241,0,
0.231,0.238,0.33,0,
0.206,0.21,0.309,0,
0.196,0.205,0.292,-0.111,
0.212,0.212,0.302,0,
0.193,0.196,0.324,0,
0.147,0.159,0.259,-0.026,
0.194,0.201,0.331,0,
0.22,0.225,0.309,0,
0.21,0.219,0.299,0,
0.174,0.171,0.303,-0.016,
0.162,0.169,0.287,-0.052,
0.177,0.176,0.309,0,
0.18,0.193,0.265,0,
0.154,0.169,0.331,-0.071,
0.135,0.138,0.277,-0.077,
0.131,0.144,0.259,-0.055,
0.137,0.135,0.274,0,
0.198,0.215,0.321,-0.061,
0.215,0.222,0.297,0,
0.163,0.153,0.344,0,
0.216,0.222,0.306,0,
0.225,0.224,0.316,0,
0.147,0.169,0.284,-0.067,
0.153,0.154,0.306,-0.067,
0.174,0.181,0.3,0,
0.198,0.207,0.282,0,
0.147,0.163,0.337,-0.113,
0.167,0.174,0.28,0,
0.178,0.188,0.301,-0.003,
0.148,0.152,0.285,-0.033,
0.143,0.153,0.249,-0.043,
0.123,0.132,0.23,-0.109,
0.203,0.201,0.324,0,
0.181,0.199,0.321,-0.092,
0.149,0.167,0.319,-0.091,
0.188,0.195,0.317,0,
0.217,0.225,0.348,-0.075,
0.175,0.194,0.327,-0.06,
0.16,0.178,0.309,-0.074,
0.2,0.21,0.337,0,
0.167,0.167,0.277,0,
0.211,0.223,0.299,0,
0.146,0.15,0.247,-0.005,
0.107,0.11,0.272,-0.073,
0.203,0.21,0.302,0,
0.216,0.214,0.36,0,
0.201,0.201,0.321,-0.112,
0.145,0.15,0.284,-0.029,
0.162,0.169,0.277,-0.042,
0.199,0.203,0.297,0,
0.21,0.213,0.313,0,
0.121,0.127,0.246,-0.063,
0.158,0.164,0.304,-0.005,
0.13,0.138,0.272,-0.042,
