

Data analysis for each instance 
AVG,MED,MAX,MIN
20009,9761,7773,7599,7591,7589,7589,7589,7589,7589,7589,7589,7589,7589,7589,
14667,7378,5465,5448,5537,5293,5200,5335,5602,5317,5433,5685,5313,5847,5449,
17253,8357,6462,6293,6280,6280,6280,6280,6280,6280,6280,6280,6280,6280,6280,
15600,9092,6499,6327,6310,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,
19024,10475,7833,7571,7541,7539,7539,7539,7539,7539,7539,7539,7539,7539,7539,
11041,5009,4620,4044,4562,4044,4991,3837,4052,4889,3778,3772,3723,3723,3721,
12716,6078,5968,4476,4761,4857,4502,5196,4856,4599,4815,4544,4523,4522,4520,
11097,5510,4768,5068,4642,3824,3776,3772,3772,3772,3772,3772,3772,3772,3772,
11000,5403,4983,4399,4483,4227,4308,4736,4210,4334,4328,4351,3970,4602,5054,
18638,9889,7470,7644,7206,7203,7203,7203,7203,7203,7203,7203,7203,7203,7203,
12390,6419,4806,5502,4758,4744,4857,4720,4720,4720,5195,5495,5073,5259,4720,
15498,6511,5473,5424,5424,5424,5424,5424,5424,5424,5424,5424,5424,5424,5424,
19326,8397,7140,7042,7038,7038,7038,7038,7038,7038,7038,7038,7038,7038,7038,
14204,6501,5178,5119,5104,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,
14572,6429,6600,5304,5491,5648,5590,5287,5083,5291,5195,5083,4966,5125,5149,
8702,4670,4502,3982,4444,4308,3957,3315,3922,3447,4147,3812,3690,3844,3633,
15712,6717,6218,5439,5694,5478,6170,5476,5387,5801,5451,5420,5386,5384,5384,
12500,6534,5716,5606,5370,5455,5224,5023,5038,5315,5463,4984,4731,4713,4524,
10997,5530,4312,4425,4901,4009,4009,4009,4009,4009,4009,4009,4876,4841,4319,
32597,22169,19904,19331,19285,19282,19282,19282,19282,19282,19282,19282,19282,19282,19282,
14309,6771,5190,5123,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,
18802,9690,8262,6581,6655,6618,6625,6618,6624,6618,6624,6618,6618,6618,6618,
11625,5482,4283,4237,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,
11142,5382,5123,4909,4206,4598,4339,3932,4769,4458,4525,4823,4786,4343,4408,
13585,5968,5795,4671,5143,5780,6263,5210,5175,5014,5142,4796,4761,4761,4761,
14839,7706,6240,6082,5466,5462,5787,5363,6449,5319,5282,5433,5353,5746,5221,
20605,10648,7645,7356,7334,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,
16048,9098,6882,6610,6684,6582,6582,6582,6582,6582,6582,6582,6582,6582,6582,
12333,6235,5832,5510,5451,5119,5032,5171,5100,5388,5289,5042,5000,5353,5006,
15803,7269,6979,5834,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,5665,
12010,6107,4834,5640,5286,4935,4848,4677,5637,4336,4224,4546,5190,5239,5121,
10521,4787,4751,4877,3932,4130,4508,4248,5000,4368,3593,4184,3644,4448,4033,
12892,6213,5795,5008,5214,4452,4388,4669,4431,4348,4441,4418,4393,4374,4373,
15288,6286,6116,5277,5272,5272,5272,5272,5272,5272,5272,5272,5272,5272,5272,
16355,7095,5800,5730,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,5637,
18347,8044,6721,6617,6610,6609,6609,6609,6609,6609,6609,6609,6609,6609,6609,
10919,4914,4738,4645,4479,4807,4346,4086,4906,4236,4515,4277,3809,4172,3841,
18076,10367,7942,7624,7592,7586,7586,7586,7586,7586,7586,7586,7586,7586,7586,
13413,6350,7126,6053,6065,4999,5984,5975,5994,5883,4942,4815,4640,4829,5340,
12946,6413,5164,4932,4705,4463,5022,5540,4681,4645,4427,4747,5114,4754,4486,
14600,6740,5289,5162,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,
10898,5226,4687,4736,4409,3632,3706,3567,3567,3714,3580,3844,4261,3567,3567,
12753,6283,5042,4905,4898,4898,4898,4898,4898,4898,4898,4898,4898,4898,4898,
12323,5360,4657,4230,4229,4229,4229,4229,4229,4229,4229,4229,4229,4229,4229,
14582,7294,6270,6864,5087,5006,5006,5006,5006,5006,5006,5006,5006,5006,5006,
16551,8054,6478,6974,5724,5722,5722,5722,5722,5722,5722,5722,5722,5722,5722,
21205,10696,8409,8222,8213,8213,8213,8213,8213,8213,8213,8213,8213,8213,8213,
12015,5129,4239,4496,4092,4097,4091,4091,4091,4092,4096,4095,4091,4091,4091,
