

Data analysis for each instance 
AVG,MED,MAX,MIN
0.672,0.621,1,0.578,
0.684,0.619,1,0.588,
0.664,0.635,1,0.539,
0.659,0.611,1,0.568,
0.661,0.633,1,0.518,
0.664,0.635,1,0.517,
0.679,0.653,1,0.556,
0.626,0.608,1,0.479,
0.658,0.621,1,0.572,
0.664,0.625,1,0.563,
0.677,0.653,1,0.556,
0.668,0.645,1,0.5,
0.69,0.643,1,0.601,
0.667,0.641,1,0.581,
0.668,0.634,1,0.529,
0.657,0.613,1,0.53,
0.665,0.64,1,0.518,
0.672,0.639,1,0.534,
0.658,0.613,1,0.544,
0.664,0.624,1,0.579,
0.683,0.654,1,0.596,
0.634,0.597,1,0.514,
0.682,0.666,1,0.578,
0.692,0.661,1,0.609,
0.666,0.63,1,0.512,
0.659,0.632,1,0.509,
0.677,0.633,1,0.551,
0.677,0.665,1,0.512,
0.654,0.618,1,0.534,
0.674,0.635,1,0.546,
0.697,0.651,1,0.606,
0.67,0.643,1,0.539,
0.666,0.623,1,0.556,
0.654,0.633,1,0.479,
0.673,0.67,1,0.518,
0.674,0.645,1,0.535,
0.665,0.607,1,0.588,
0.673,0.653,1,0.546,
0.688,0.648,1,0.597,
0.671,0.637,1,0.542,
0.642,0.617,1,0.504,
0.679,0.665,1,0.571,
0.674,0.638,1,0.579,
0.672,0.635,1,0.569,
0.67,0.631,1,0.545,
0.679,0.673,1,0.536,
0.659,0.656,1,0.511,
0.665,0.621,1,0.586,
0.642,0.584,1,0.541,
0.649,0.612,1,0.483,
0.653,0.618,1,0.538,
0.672,0.64,1,0.569,
0.653,0.62,1,0.561,
0.663,0.638,1,0.527,
0.687,0.654,1,0.581,
0.661,0.633,1,0.549,
0.672,0.639,1,0.557,
0.685,0.66,1,0.57,
0.683,0.656,1,0.573,
0.689,0.647,1,0.612,
0.661,0.622,1,0.538,
0.687,0.649,1,0.597,
0.677,0.647,1,0.576,
0.681,0.649,1,0.544,
0.644,0.588,1,0.56,
0.665,0.631,1,0.56,
0.693,0.655,1,0.64,
0.676,0.647,1,0.562,
0.657,0.602,1,0.551,
0.666,0.629,1,0.513,
0.674,0.648,1,0.537,
0.666,0.636,1,0.54,
0.643,0.617,1,0.537,
0.648,0.6,1,0.569,
0.705,0.682,1,0.583,
0.68,0.655,1,0.571,
0.678,0.663,1,0.551,
0.681,0.635,1,0.574,
0.648,0.594,1,0.549,
0.667,0.637,1,0.504,
0.646,0.589,1,0.511,
0.652,0.627,1,0.553,
0.673,0.635,1,0.561,
0.659,0.631,1,0.56,
0.666,0.629,1,0.571,
0.676,0.645,1,0.55,
0.656,0.647,1,0.511,
0.662,0.627,1,0.569,
0.639,0.624,1,0.496,
0.683,0.663,1,0.574,
0.659,0.626,1,0.553,
0.683,0.65,1,0.582,
0.693,0.653,1,0.596,
0.677,0.643,1,0.589,
0.651,0.611,1,0.567,
0.666,0.615,1,0.519,
0.688,0.649,1,0.569,
0.635,0.585,1,0.502,
0.654,0.603,1,0.562,
0.668,0.655,1,0.486,
0.676,0.637,1,0.577,
0.658,0.619,1,0.541,
0.643,0.605,1,0.497,
0.676,0.651,1,0.541,
0.671,0.642,1,0.567,
0.661,0.623,1,0.544,
0.659,0.625,1,0.547,
0.668,0.634,1,0.599,
0.639,0.592,1,0.544,
0.646,0.602,1,0.508,
0.681,0.655,1,0.566,
0.676,0.66,1,0.55,
0.669,0.645,1,0.576,
0.657,0.639,1,0.536,
0.67,0.635,1,0.551,
0.662,0.619,1,0.524,
0.683,0.662,1,0.558,
0.672,0.644,1,0.566,
0.659,0.643,1,0.515,
0.678,0.653,1,0.582,
0.67,0.629,1,0.586,
0.664,0.627,1,0.561,
0.669,0.624,1,0.574,
0.677,0.647,1,0.581,
0.657,0.611,1,0.583,
0.657,0.619,1,0.555,
0.68,0.661,1,0.54,
0.674,0.635,1,0.509,
0.656,0.625,1,0.531,
0.68,0.639,1,0.54,
0.673,0.643,1,0.494,
0.669,0.629,1,0.577,
0.674,0.635,1,0.557,
0.653,0.625,1,0.536,
0.662,0.631,1,0.548,
0.667,0.621,1,0.578,
0.685,0.657,1,0.594,
0.655,0.607,1,0.564,
0.652,0.627,1,0.526,
0.677,0.635,1,0.594,
0.652,0.617,1,0.497,
0.646,0.614,1,0.522,
0.665,0.635,1,0.57,
0.646,0.595,1,0.547,
0.66,0.615,1,0.56,
0.658,0.645,1,0.554,
0.689,0.656,1,0.567,
0.675,0.643,1,0.586,
0.688,0.657,1,0.593,
0.68,0.645,1,0.571,
0.668,0.623,1,0.557,
0.676,0.641,1,0.568,
0.619,0.549,1,0.503,
0.659,0.64,1,0.553,
0.679,0.637,1,0.561,
0.624,0.595,1,0.519,
0.666,0.624,1,0.557,
0.684,0.647,1,0.576,
0.656,0.623,1,0.519,
0.682,0.635,1,0.606,
0.691,0.663,1,0.602,
0.649,0.599,1,0.537,
0.676,0.633,1,0.55,
0.664,0.63,1,0.574,
0.68,0.657,1,0.582,
0.654,0.617,1,0.551,
0.65,0.605,1,0.528,
0.684,0.666,1,0.592,
0.687,0.655,1,0.564,
0.655,0.635,1,0.54,
0.674,0.656,1,0.552,
0.669,0.631,1,0.579,
0.672,0.618,1,0.554,
0.663,0.633,1,0.544,
0.675,0.625,1,0.573,
0.647,0.638,1,0.475,
0.652,0.625,1,0.528,
0.658,0.622,1,0.56,
0.644,0.619,1,0.515,
0.671,0.654,1,0.503,
0.666,0.633,1,0.574,
0.675,0.63,1,0.589,
0.685,0.657,1,0.546,
0.663,0.645,1,0.549,
0.639,0.597,1,0.522,
0.66,0.621,1,0.506,
0.683,0.657,1,0.57,
0.66,0.617,1,0.587,
0.67,0.648,1,0.581,
0.651,0.627,1,0.509,
0.618,0.558,1,0.521,
0.656,0.631,1,0.519,
0.639,0.623,1,0.488,
0.688,0.666,1,0.577,
0.661,0.617,1,0.559,
0.677,0.625,1,0.552,
0.674,0.651,1,0.552,
0.676,0.631,1,0.59,
0.686,0.659,1,0.596,
0.675,0.643,1,0.545,
0.663,0.627,1,0.578,
0.687,0.661,1,0.59,
0.668,0.641,1,0.534,
0.668,0.619,1,0.567,
0.661,0.619,1,0.484,
0.673,0.645,1,0.533,
0.668,0.619,1,0.571,
0.67,0.645,1,0.541,
0.681,0.652,1,0.575,
0.647,0.606,1,0.533,
0.655,0.629,1,0.549,
0.659,0.628,1,0.518,
0.667,0.643,1,0.553,
0.664,0.62,1,0.565,
0.68,0.647,1,0.579,
0.665,0.635,1,0.564,
0.675,0.617,1,0.586,
0.672,0.628,1,0.545,
0.659,0.615,1,0.565,
0.647,0.602,1,0.538,
0.65,0.641,1,0.531,
0.672,0.636,1,0.537,
0.66,0.653,1,0.525,
0.67,0.648,1,0.558,
0.676,0.659,1,0.558,
0.67,0.651,1,0.54,
0.659,0.616,1,0.551,
0.668,0.625,1,0.589,
0.66,0.64,1,0.54,
0.676,0.633,1,0.568,
0.671,0.644,1,0.568,
0.652,0.609,1,0.515,
0.668,0.633,1,0.548,
0.685,0.649,1,0.576,
0.69,0.686,1,0.539,
0.658,0.634,1,0.532,
0.676,0.627,1,0.568,
0.673,0.637,1,0.562,
0.674,0.651,1,0.539,
0.695,0.661,1,0.588,
0.651,0.619,1,0.531,
0.659,0.633,1,0.536,
0.686,0.642,1,0.605,
0.637,0.625,1,0.519,
0.669,0.631,1,0.557,
0.676,0.639,1,0.559,
0.679,0.641,1,0.579,
0.625,0.588,1,0.5,
0.675,0.647,1,0.585,
0.68,0.657,1,0.575,
0.663,0.625,1,0.558,
0.662,0.624,1,0.569,
0.639,0.609,1,0.511,
0.647,0.623,1,0.556,
0.665,0.647,1,0.515,
0.654,0.619,1,0.556,
0.654,0.62,1,0.539,
0.653,0.612,1,0.553,
0.653,0.638,1,0.529,
0.669,0.632,1,0.605,
0.669,0.625,1,0.57,
0.677,0.652,1,0.532,
0.657,0.622,1,0.556,
0.648,0.625,1,0.518,
0.661,0.607,1,0.55,
0.648,0.621,1,0.516,
0.673,0.645,1,0.548,
0.674,0.635,1,0.588,
0.677,0.627,1,0.564,
0.669,0.635,1,0.526,
0.679,0.647,1,0.567,
0.626,0.589,1,0.519,
0.675,0.641,1,0.561,
0.695,0.672,1,0.612,
0.674,0.63,1,0.537,
0.681,0.657,1,0.539,
0.681,0.661,1,0.561,
