0.0,0.069,0.644,0.212,0.198,0.521,0.305,0.28,0.595,0.049,0.0,0.274,0.152,0.22,0.104,0.269,0.147,0.289,0.13,0.099,0.0,0.083,0.021,0.145,0.042,0.217,0.144,0.087,0.124,0.081,0.0,-0.09,0.151,0.046,0.106,0.122,0.126,0.166,0.101,0.059,
0.0,0.0,0.081,0.33,0.165,0.068,0.246,0.115,0.149,0.214,0.0,0.0,0.338,0.118,0.386,0.041,0.182,0.116,-0.343,0.095,0.0,0.053,0.098,0.102,0.073,0.081,0.042,0.093,0.107,-0.02,0.0,0.028,-0.025,0.041,-0.018,-0.002,0.028,0.047,0.034,0.041,
0.0,0.168,0.3,0.322,0.011,0.19,0.016,0.167,-0.099,0.197,0.0,0.235,0.118,0.08,0.061,0.168,0.039,0.173,0.197,0.078,0.0,0.015,-0.096,0.102,-0.122,-0.02,0.032,0.007,0.02,0.104,0.0,0.046,0.074,0.145,0.029,-0.196,0.093,0.255,-0.015,0.025,
0.0,0.008,0.366,0.416,-0.208,0.085,0.296,0.298,0.073,0.281,0.0,0.01,0.335,0.004,0.213,0.281,0.048,0.26,0.39,-0.025,0.0,0.065,0.089,0.017,0.149,0.155,0.122,0.114,0.14,-0.049,0.011,0.07,0.06,0.108,0.046,0.105,-0.012,0.115,-0.009,0.066,
0.0,0.023,0.191,0.128,0.328,-0.094,0.031,0.222,0.437,-0.115,0.0,0.077,0.333,0.305,-0.032,0.274,0.302,0.392,0.084,0.132,0.0,0.094,0.107,0.05,0.124,0.122,-0.132,0.151,0.097,-0.125,0.003,0.027,0.04,0.059,0.041,0.052,0.011,0.062,0.011,0.04,
0.0,0.188,-0.051,0.133,0.011,0.249,0.088,0.331,-0.052,0.157,0.0,0.171,0.056,0.423,-0.332,0.31,0.019,0.372,-0.022,0.286,0.0,0.184,0.218,0.163,0.042,0.2,-0.01,0.222,0.215,0.241,0.0,0.181,0.204,0.035,0.021,0.009,0.131,0.009,-0.137,0.178,
0.0,0.222,0.367,0.313,-0.096,0.261,0.253,0.317,0.082,0.293,0.0,0.167,0.351,-0.078,0.275,0.193,0.109,0.163,0.284,0.071,0.0,-0.004,-0.006,0.087,0.183,0.055,0.091,0.065,0.067,0.009,0.0,-0.041,0.082,-0.429,-0.003,-0.068,0.197,-0.304,0.096,-0.319,
0.0,0.161,0.403,0.501,0.081,0.121,0.293,0.516,0.037,0.027,0.0,0.191,0.43,0.09,0.168,0.479,-0.069,0.095,0.5,0.049,0.0,0.011,0.023,-0.015,0.024,0.021,0.028,0.051,0.025,0.004,0.0,0.003,0.028,-0.04,0.026,-0.014,-0.023,0.0,0.029,0.022,
0.0,0.006,0.372,-0.01,0.307,-0.105,0.165,0.115,0.333,0.168,0.0,0.075,0.084,0.093,0.112,0.104,0.182,0.128,0.01,0.134,0.0,0.05,0.083,0.076,-0.01,0.032,-0.019,0.074,0.074,0.042,-0.004,0.139,0.097,0.074,0.017,0.11,0.022,0.033,0.039,0.03,
0.0,0.017,0.116,-0.46,0.295,0.094,0.23,0.686,0.215,0.166,0.0,0.04,0.199,0.142,0.122,0.797,-0.019,0.01,0.344,0.26,0.001,0.1,0.198,0.207,-0.065,0.165,0.196,0.204,-0.011,0.123,0.001,0.021,0.028,0.039,-0.004,0.019,0.0,0.074,-0.022,0.055,
