

Data analysis for each instance 
AVG,MED,MAX,MIN
0.62,0.591,1,0.456,
0.64,0.617,1,0.527,
0.603,0.565,1,0.458,
0.625,0.579,1,0.521,
0.632,0.606,1,0.526,
0.632,0.571,1,0.514,
0.609,0.574,0.968,0.474,
0.617,0.575,1,0.462,
0.609,0.565,0.953,0.504,
0.603,0.569,0.976,0.45,
0.616,0.569,1,0.516,
0.601,0.573,0.964,0.504,
0.601,0.562,0.941,0.482,
0.592,0.566,0.933,0.464,
0.598,0.55,0.993,0.478,
0.625,0.576,1,0.506,
0.641,0.589,0.989,0.548,
0.614,0.561,0.986,0.509,
0.619,0.577,0.969,0.473,
0.621,0.573,0.978,0.529,
0.615,0.564,0.957,0.529,
0.582,0.525,0.956,0.49,
0.578,0.536,0.914,0.474,
0.613,0.579,0.958,0.503,
0.626,0.589,0.992,0.511,
0.616,0.561,1,0.517,
0.638,0.583,0.978,0.527,
0.616,0.575,1,0.433,
0.615,0.577,1,0.504,
0.613,0.563,1,0.514,
0.614,0.565,1,0.452,
0.567,0.52,0.958,0.472,
0.594,0.541,0.975,0.48,
0.609,0.571,0.991,0.509,
0.638,0.607,1,0.479,
0.631,0.601,1,0.475,
0.597,0.568,0.934,0.481,
0.62,0.577,0.985,0.526,
0.602,0.559,1,0.448,
0.635,0.593,1,0.523,
0.619,0.59,1,0.494,
0.621,0.585,1,0.494,
0.628,0.584,1,0.486,
0.613,0.575,0.984,0.485,
0.631,0.574,0.986,0.52,
0.61,0.566,0.961,0.511,
0.627,0.571,0.997,0.529,
0.612,0.563,0.967,0.532,
0.637,0.601,0.989,0.519,
0.62,0.569,1,0.52,
0.619,0.577,1,0.489,
0.645,0.611,1,0.527,
0.592,0.542,0.965,0.476,
0.629,0.583,0.98,0.523,
0.627,0.592,0.974,0.499,
0.597,0.551,0.964,0.456,
0.623,0.569,1,0.534,
0.629,0.588,1,0.51,
0.625,0.567,0.975,0.54,
0.623,0.567,1,0.507,
0.615,0.554,0.984,0.515,
0.655,0.607,1,0.538,
