

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.015,-0.067,0.133,-0.147,
0.032,0.041,0.171,-0.024,
-0.032,-0.042,0.114,-0.14,
0.005,-0.003,0.074,-0.016,
0.053,0.06,0.104,-0.083,
-0.006,-0.01,0.022,-0.016,
-0.059,-0.084,0.066,-0.157,
-0.157,-0.18,0.073,-0.233,
0.068,0.079,0.095,-0.021,
-0.051,-0.059,-0.011,-0.071,
-0.15,-0.162,-0.021,-0.178,
-0.05,-0.071,0.151,-0.197,
0.067,0.089,0.108,-0.03,
-0.052,-0.052,0.016,-0.114,
0.073,0.08,0.102,0.007,
0.028,0.029,0.095,-0.051,
0.009,0.002,0.071,-0.038,
0.03,0.033,0.077,-0.015,
-0.003,-0.003,0.006,-0.013,
0.059,0.005,0.267,-0.025,
0.025,0.033,0.05,-0.064,
-0.102,-0.13,0.027,-0.182,
-0.034,-0.041,0.024,-0.159,
-0.053,-0.072,0.079,-0.125,
-0.027,-0.007,0.006,-0.108,
0.021,0.02,0.037,0.005,
0.006,-0.002,0.131,-0.182,
-0.039,-0.029,-0.014,-0.134,
-0.006,0.004,0.056,-0.07,
-0.117,-0.123,-0.085,-0.136,
-0.109,-0.12,0.062,-0.233,
-0.016,-0.019,0.028,-0.056,
0.001,0.002,0.028,-0.019,
0.014,0.019,0.061,-0.09,
0,-0.015,0.088,-0.086,
-0.019,-0.011,0.001,-0.093,
-0.003,-0.015,0.109,-0.163,
-0.08,-0.092,0,-0.115,
0.011,0.01,0.037,-0.02,
-0.102,-0.063,0.003,-0.249,
-0.055,-0.036,0.001,-0.134,
-0.08,-0.091,0.057,-0.107,
0.031,0.023,0.143,-0.049,
-0.07,-0.077,-0.005,-0.11,
0.033,0.021,0.468,-0.236,
0.049,0.026,0.283,-0.009,
-0.08,-0.135,0.151,-0.242,
0.004,0.004,0.047,-0.037,
0.011,0.009,0.052,-0.033,
-0.019,-0.013,0.034,-0.074,
-0.052,-0.065,0.064,-0.079,
0.049,0.038,0.133,-0.026,
-0.089,-0.087,-0.025,-0.187,
-0.003,-0.026,0.087,-0.088,
0.026,0.04,0.076,-0.161,
-0.052,-0.059,0.031,-0.08,
-0.032,-0.039,0.017,-0.068,
-0.085,-0.085,-0.035,-0.116,
0.024,0.016,0.097,-0.016,
-0.022,-0.015,0.028,-0.067,
0.01,-0.002,0.138,-0.096,
-0.039,-0.054,0.066,-0.07,
-0.002,-0.003,0.021,-0.015,
-0.012,0.004,0.083,-0.156,
0.006,-0.009,0.08,-0.074,
0.003,0,0.081,-0.055,
-0.03,-0.038,0.166,-0.173,
-0.113,-0.13,0.024,-0.177,
-0.125,-0.072,0.081,-0.328,
-0,-0,0.01,-0.009,
0.035,0.034,0.073,0.009,
0.034,0.033,0.053,0.015,
-0.037,-0.051,0.071,-0.06,
-0.007,-0.002,0.013,-0.032,
-0.04,-0.046,0.015,-0.055,
-0.083,-0.048,0.064,-0.236,
-0.048,-0.032,0.03,-0.153,
0.023,0.023,0.074,-0.059,
-0.13,-0.151,0.053,-0.165,
-0.095,-0.09,0.006,-0.2,
-0.053,-0.056,-0.028,-0.071,
-0.05,-0.056,-0.002,-0.071,
-0.01,-0.005,0.066,-0.067,
-0.151,-0.162,0.019,-0.236,
-0.03,-0.03,0.076,-0.108,
0.022,0.021,0.061,0.001,
-0.052,-0.045,0.059,-0.194,
-0.079,-0.069,0.034,-0.147,
-0.021,-0.017,0.007,-0.065,
-0.092,-0.115,-0.007,-0.141,
-0.081,-0.116,0.038,-0.144,
0.056,0.061,0.107,0.006,
-0.017,-0.015,0.022,-0.088,
-0.171,-0.218,0.095,-0.276,
0.026,0.033,0.074,-0.05,
0.005,0.016,0.037,-0.066,
-0.049,-0.03,0.054,-0.142,
-0.141,-0.136,0.033,-0.247,
-0.046,-0.044,0.086,-0.128,
-0.047,-0.045,0.195,-0.288,
-0.002,-0.004,0.112,-0.099,
-0.012,-0.004,0.059,-0.137,
-0.03,-0.068,0.2,-0.243,
