

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.032,-0.037,0.021,-0.065,
0.071,0.069,0.136,0.031,
0.029,0.023,0.08,0.018,
0.049,0.046,0.089,0,
0.003,-0,0.061,-0.053,
0,0,0,0,
0.018,0.021,0.056,-0.041,
0.016,0.024,0.038,-0.028,
-0.009,-0.021,0.069,-0.067,
-0,0,0,-0.001,
-0.049,-0.049,-0.02,-0.078,
0.071,0.075,0.096,0.01,
0.025,0.022,0.062,-0.02,
0,0,0,0,
-0.009,-0.009,0.011,-0.038,
0.018,0.02,0.04,-0.016,
-0.009,-0.017,0.034,-0.055,
0.025,0.029,0.052,-0.021,
0,0,0,0,
0.107,0.102,0.15,0.062,
0.011,0.009,0.045,-0.019,
-0,-0.014,0.053,-0.032,
-0.017,-0.007,0.015,-0.075,
0.03,0.041,0.062,-0.019,
0.021,0.013,0.057,-0.005,
0.022,0.017,0.069,0.007,
0,0,0,0,
0.008,0.008,0.047,-0.024,
0.067,0.071,0.121,0,
-0.075,-0.054,-0.011,-0.184,
0.01,-0.005,0.064,-0.018,
0,0,0,0,
0,0,0,0,
0.045,0.049,0.084,-0.002,
0,0,0,0,
-0.01,-0.01,0.031,-0.039,
-0.028,-0.033,0.01,-0.066,
0,0,0,0,
0.053,0.065,0.084,0,
0.033,0.022,0.083,0.011,
-0.037,-0.029,0,-0.081,
0.017,0.026,0.034,-0.021,
0.005,0,0.036,-0.01,
0.003,-0.002,0.04,-0.031,
0.004,-0.002,0.094,-0.031,
0.065,0.082,0.144,-0.06,
0.022,0.021,0.087,-0.025,
-0.028,-0.037,0.004,-0.058,
0.028,0.019,0.074,-0.009,
-0.01,-0.005,0.016,-0.061,
0.052,0.057,0.071,0.006,
0.017,0.028,0.052,-0.039,
-0.001,0.003,0.028,-0.029,
0.018,0.014,0.047,-0.021,
0.048,0.041,0.094,-0.005,
0.008,0.004,0.076,-0.036,
0.023,0.028,0.055,-0.014,
-0.067,-0.072,-0.031,-0.102,
0.008,0.007,0.07,-0.032,
-0.015,-0.016,0.01,-0.028,
0,0,0,0,
0.022,0.03,0.076,-0.048,
-0.027,-0.025,0,-0.066,
-0.015,-0.017,0.04,-0.054,
0.045,0.054,0.078,0,
0,0,0,0,
0.019,0.025,0.052,-0.034,
0.015,0.013,0.036,-0.003,
0.01,0.018,0.045,-0.087,
0,0,0,0,
0.084,0.076,0.149,0.029,
0.084,0.085,0.117,0.041,
0.039,0.035,0.076,0.004,
0.024,0,0.137,0,
0.054,0.053,0.085,-0.002,
-0.047,-0.049,-0.011,-0.076,
