

Data analysis for each instance 
AVG,MED,MAX,MIN
0.153,0.157,0.243,-0.063,


-0.071,-0.071,0.122,-0.085,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.153,0.153,0.153,0.153,
MEDs,0.157,0.157,0.157,0.157,
MAXs,0.243,0.243,0.243,0.243,
MINs,-0.063,-0.063,-0.063,-0.063,


AVGs,-0.071,-0.071,-0.071,-0.071,
MEDs,-0.071,-0.071,-0.071,-0.071,
MAXs,0.122,0.122,0.122,0.122,
MINs,-0.085,-0.085,-0.085,-0.085,



