

Data analysis for each instance 
AVG,MED,MAX,MIN
0.084,0.087,0.199,-0.123,


-0.016,-0.012,0.098,-0.126,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.084,0.084,0.084,0.084,
MEDs,0.087,0.087,0.087,0.087,
MAXs,0.199,0.199,0.199,0.199,
MINs,-0.123,-0.123,-0.123,-0.123,


AVGs,-0.016,-0.016,-0.016,-0.016,
MEDs,-0.012,-0.012,-0.012,-0.012,
MAXs,0.098,0.098,0.098,0.098,
MINs,-0.126,-0.126,-0.126,-0.126,



