13401.0,6613.0,5397.0,5416.0,6143.0,6118.0,5833.0,5910.0,5581.0,5832.0,5754.0,5608.0,5863.0,5154.0,5100.0,5675.0,5763.0,5350.0,5324.0,5303.0,5488.0,5688.0,5730.0,5896.0,6181.0,5496.0,5564.0,5577.0,5081.0,5967.0,5562.0,5546.0,5906.0,5624.0,5139.0,5597.0,5604.0,5665.0,5772.0,5432.0,5882.0,5165.0,4925.0,5200.0,5823.0,5554.0,5703.0,5679.0,5367.0,5864.0,5078.0,5287.0,5356.0,5888.0,5692.0,5493.0,6007.0,5941.0,5835.0,6306.0,6317.0,5658.0,5268.0,5914.0,5729.0,5385.0,5649.0,5811.0,5291.0,5764.0,5907.0,5918.0,5737.0,5502.0,6003.0,5940.0,5835.0,6306.0,6317.0,5658.0,5268.0,5914.0,5729.0,5385.0,5649.0,5811.0,5291.0,5764.0,5907.0,5918.0,5737.0,5502.0,6003.0,5940.0,5835.0,6306.0,6317.0,5658.0,5268.0,5914.0,
12016.0,6488.0,5584.0,5183.0,5215.0,5039.0,4807.0,4872.0,5315.0,5048.0,5567.0,5742.0,5497.0,5945.0,5188.0,4961.0,5402.0,5606.0,5272.0,5206.0,4838.0,4984.0,5513.0,4734.0,5148.0,4967.0,5030.0,5491.0,5258.0,5342.0,5250.0,6017.0,5510.0,5179.0,5426.0,5604.0,5366.0,5426.0,5333.0,5435.0,5013.0,5814.0,5346.0,5399.0,5124.0,5091.0,5000.0,4904.0,5085.0,5111.0,5139.0,4919.0,5265.0,5309.0,5033.0,5325.0,5179.0,4908.0,5278.0,5389.0,4917.0,4970.0,4929.0,4979.0,4782.0,4368.0,5273.0,4898.0,5322.0,4847.0,5496.0,5449.0,5329.0,5664.0,5302.0,5518.0,5000.0,4933.0,5891.0,5374.0,5680.0,5087.0,4888.0,5172.0,5773.0,5479.0,5427.0,5327.0,5364.0,5283.0,5166.0,5121.0,5409.0,5378.0,5119.0,4850.0,4939.0,4844.0,4923.0,5086.0,
11666.0,5626.0,4266.0,4135.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,4127.0,
16268.0,8193.0,7339.0,6973.0,6714.0,7140.0,7060.0,6795.0,6826.0,6737.0,7092.0,6633.0,6778.0,6785.0,6819.0,6647.0,6983.0,6569.0,6772.0,6638.0,6564.0,6795.0,6486.0,6741.0,6786.0,7027.0,7034.0,6769.0,6363.0,6297.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,6294.0,
11242.0,5604.0,4959.0,5162.0,4852.0,4906.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,4848.0,4904.0,5154.0,

11261.0,5481.0,5442.0,5476.0,5968.0,5878.0,6017.0,6033.0,5887.0,5989.0,5887.0,5841.0,5933.0,5823.0,5891.0,5829.0,5885.0,5819.0,5957.0,5828.0,5853.0,5921.0,6034.0,5905.0,6005.0,5391.0,5810.0,5943.0,5883.0,5740.0,5831.0,5726.0,5580.0,5648.0,5617.0,5558.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,5556.0,5555.0,5547.0,
11022.0,5427.0,5421.0,5064.0,5375.0,5381.0,5416.0,5458.0,5484.0,5738.0,5701.0,5760.0,5368.0,5495.0,5200.0,5384.0,5185.0,5641.0,5388.0,5633.0,5254.0,5433.0,5443.0,5450.0,5473.0,5528.0,5552.0,5761.0,5483.0,5603.0,5510.0,5650.0,5423.0,5745.0,5528.0,5753.0,5522.0,5752.0,5494.0,5524.0,5364.0,5631.0,5484.0,5753.0,5570.0,5758.0,5655.0,5761.0,5520.0,5753.0,5551.0,5760.0,5673.0,5760.0,5525.0,5757.0,5550.0,5759.0,5673.0,5761.0,5445.0,5748.0,5544.0,5659.0,5389.0,5456.0,5333.0,5613.0,5573.0,5687.0,5452.0,5329.0,5436.0,5438.0,5472.0,5528.0,5552.0,5760.0,5537.0,5751.0,5472.0,5749.0,5550.0,5760.0,5671.0,5760.0,5527.0,5754.0,5550.0,5759.0,5673.0,5761.0,5445.0,5748.0,5544.0,5659.0,5389.0,5456.0,5333.0,5613.0,
11575.0,5743.0,5817.0,6069.0,6082.0,5960.0,5962.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,5974.0,5941.0,5964.0,
11798.0,5655.0,6060.0,6080.0,6128.0,6052.0,5973.0,6125.0,5890.0,6184.0,6160.0,6257.0,6147.0,6134.0,6223.0,6211.0,6142.0,6207.0,6140.0,6209.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,6140.0,6206.0,6140.0,6208.0,6142.0,6205.0,6142.0,6207.0,6138.0,6207.0,6145.0,6206.0,
