

Data analysis for each instance 
AVG,MED,MAX,MIN
0.135,0.142,0.193,-0.021,


-0.039,-0.04,0.062,-0.188,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.135,0.135,0.135,0.135,
MEDs,0.142,0.142,0.142,0.142,
MAXs,0.193,0.193,0.193,0.193,
MINs,-0.021,-0.021,-0.021,-0.021,


AVGs,-0.039,-0.039,-0.039,-0.039,
MEDs,-0.04,-0.04,-0.04,-0.04,
MAXs,0.062,0.062,0.062,0.062,
MINs,-0.188,-0.188,-0.188,-0.188,



