

Data analysis for each instance 
AVG,MED,MAX,MIN
0.153,0.158,0.243,-0.062,


-0.072,-0.072,0.121,-0.087,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.153,0.153,0.153,0.153,
MEDs,0.158,0.158,0.158,0.158,
MAXs,0.243,0.243,0.243,0.243,
MINs,-0.062,-0.062,-0.062,-0.062,


AVGs,-0.072,-0.072,-0.072,-0.072,
MEDs,-0.072,-0.072,-0.072,-0.072,
MAXs,0.121,0.121,0.121,0.121,
MINs,-0.087,-0.087,-0.087,-0.087,



