0.0,0.087,-0.005,0.114,0.16,0.106,0.141,0.14,0.191,0.182,0.148,0.243,0.168,0.307,0.265,0.221,0.277,0.166,0.164,0.253,0.264,0.176,0.193,0.223,0.189,0.284,0.204,0.255,0.168,0.225,0.243,0.216,0.283,0.208,0.27,0.272,0.24,0.204,0.212,0.259,0.144,0.301,0.259,0.183,0.199,0.166,0.22,0.223,0.26,0.197,0.21,0.151,0.079,0.272,0.265,0.174,0.151,0.189,0.264,0.253,0.265,0.223,0.267,0.22,0.195,0.123,0.223,0.223,0.265,0.162,0.153,0.223,0.31,0.204,0.275,0.252,0.278,0.241,0.17,0.247,0.087,0.26,0.284,0.227,0.18,0.193,0.253,0.168,0.187,0.26,0.21,0.278,0.199,0.206,0.187,0.195,0.262,0.206,0.17,0.238,
0.0,0.159,0.179,0.192,0.292,0.18,0.112,0.177,0.297,0.157,0.18,0.201,0.074,0.102,-0.037,0.222,0.185,0.166,0.173,0.167,0.285,0.191,0.215,0.058,0.135,0.236,0.098,0.045,0.141,0.287,0.16,0.202,0.12,0.067,0.145,0.239,0.147,0.219,0.153,0.143,0.177,0.21,0.128,0.083,0.1,0.134,0.123,0.289,0.14,0.068,0.109,0.263,0.131,0.146,0.042,0.234,0.125,0.12,0.13,0.073,0.032,0.136,0.196,0.218,0.123,0.133,0.192,0.181,0.266,0.262,0.187,0.211,0.185,0.2,0.174,0.29,0.183,0.249,0.259,0.236,0.174,0.235,0.086,0.204,0.166,0.124,0.225,0.116,0.191,0.183,0.154,0.198,0.211,0.282,0.241,0.178,0.2,0.162,0.129,0.183,
0.0,0.191,0.224,0.221,0.183,0.17,0.238,0.28,0.248,0.245,0.267,0.258,0.267,0.283,0.29,0.256,0.219,0.252,0.215,0.28,0.243,0.266,0.246,0.234,0.287,0.199,0.28,0.174,0.236,0.273,0.248,0.211,0.285,0.258,0.232,0.189,0.239,0.299,0.223,0.249,0.267,0.324,0.234,0.281,0.13,0.265,0.191,0.242,0.219,0.276,0.25,0.306,0.245,0.211,0.234,0.284,0.232,0.217,0.215,0.199,0.225,0.084,0.189,0.245,0.252,0.252,0.295,0.211,0.245,0.273,0.29,0.243,0.27,0.299,0.264,0.225,0.245,0.24,0.142,0.299,0.246,0.181,0.274,0.219,0.31,0.297,0.142,0.258,0.243,0.159,0.314,0.284,0.252,0.273,0.285,0.229,0.282,0.281,0.135,0.3,
0.0,0.131,0.208,0.197,0.22,0.228,0.219,0.185,0.2,0.202,0.174,0.135,0.157,0.203,0.176,0.234,0.254,0.259,0.271,0.191,0.18,0.242,0.265,0.221,0.223,0.178,0.105,0.203,0.29,0.249,0.219,0.165,0.217,0.234,0.176,0.258,0.199,0.221,0.232,0.249,0.189,0.211,0.291,0.225,0.189,0.263,0.187,0.258,0.245,0.158,0.209,0.165,0.232,0.193,0.27,0.219,0.187,0.232,0.242,0.249,0.265,0.195,0.189,0.234,0.215,0.182,0.165,0.296,0.137,0.203,0.191,0.23,0.258,0.178,0.144,0.219,0.229,0.217,0.133,0.176,0.281,0.191,0.221,0.251,0.275,0.223,0.276,0.24,0.23,0.243,0.227,0.243,0.217,0.24,0.199,0.243,0.283,0.176,0.273,0.225,
0.0,0.176,0.253,0.228,0.255,0.286,0.257,0.268,0.262,0.286,0.129,0.211,0.193,0.3,0.184,0.189,0.295,0.27,0.281,0.23,0.241,0.172,0.228,0.202,0.17,0.295,0.241,0.207,0.239,0.262,0.228,0.274,0.255,0.255,0.218,0.272,0.198,0.241,0.222,0.247,0.209,0.286,0.274,0.286,0.198,0.155,0.272,0.22,0.274,0.251,0.23,0.232,0.237,0.207,0.182,0.241,0.222,0.306,0.304,0.182,0.279,0.145,0.279,0.288,0.167,0.297,0.147,0.272,0.304,0.189,0.264,0.182,0.272,0.262,0.211,0.245,0.165,0.249,0.147,0.222,0.226,0.243,0.272,0.215,0.321,0.272,0.23,0.3,0.268,0.224,0.258,0.235,0.247,0.266,0.16,0.232,0.306,0.295,0.174,0.251,

0.076,0.229,0.172,0.264,0.159,0.245,0.12,0.18,0.072,0.12,0.018,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,0.015,0.107,
-0.009,-0.02,0.051,-0.133,-0.081,-0.026,0.0,-0.008,-0.122,0.03,-0.123,-0.147,0.041,-0.034,0.132,0.022,0.082,0.093,0.146,0.027,-0.115,-0.011,-0.011,0.105,0.049,-0.024,0.032,-0.036,0.031,-0.052,-0.032,-0.049,0.126,-0.005,-0.049,0.076,0.025,-0.043,0.036,-0.003,0.003,-0.054,-0.059,0.057,0.1,0.119,0.062,-0.043,-0.082,0.005,0.084,-0.041,0.127,0.026,0.139,0.04,0.127,-0.016,0.082,0.043,0.118,0.058,0.055,0.121,0.138,0.083,0.011,0.054,0.059,0.02,0.017,-0.051,-0.006,-0.017,-0.069,0.009,-0.025,-0.019,-0.003,-0.066,-0.056,-0.019,0.014,-0.011,0.048,0.034,-0.025,0.014,0.054,0.003,0.043,0.034,-0.051,-0.083,-0.022,0.0,0.043,-0.019,-0.003,0.026,
-0.042,0.045,-0.003,-0.028,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,-0.018,-0.031,
-0.039,-0.038,-0.151,-0.129,-0.161,-0.213,-0.141,-0.142,-0.099,-0.074,-0.107,-0.111,-0.128,-0.162,-0.217,-0.195,-0.144,-0.149,-0.156,-0.165,-0.118,-0.191,-0.199,-0.199,-0.16,-0.154,-0.16,-0.178,-0.18,-0.169,-0.184,-0.169,-0.184,-0.144,-0.178,-0.169,-0.191,-0.184,-0.18,-0.144,-0.18,-0.189,-0.135,-0.167,-0.201,-0.142,-0.135,-0.197,-0.14,-0.191,-0.207,-0.137,-0.163,-0.137,-0.16,-0.187,-0.182,-0.163,-0.18,-0.149,-0.203,-0.151,-0.182,-0.163,-0.207,-0.163,-0.178,-0.151,-0.123,-0.149,-0.197,-0.13,-0.158,-0.144,-0.151,-0.191,-0.14,-0.1,-0.187,-0.178,-0.115,-0.197,-0.137,-0.178,-0.167,-0.172,-0.182,-0.154,-0.133,-0.189,-0.154,-0.149,-0.165,-0.187,-0.128,-0.172,-0.1,-0.147,-0.149,-0.178,
