

Data analysis for each instance 
AVG,MED,MAX,MIN
0.026,0.027,0.111,-0.039,


-0.037,-0.036,0.056,-0.108,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.026,0.026,0.026,0.026,
MEDs,0.027,0.027,0.027,0.027,
MAXs,0.111,0.111,0.111,0.111,
MINs,-0.039,-0.039,-0.039,-0.039,


AVGs,-0.037,-0.037,-0.037,-0.037,
MEDs,-0.036,-0.036,-0.036,-0.036,
MAXs,0.056,0.056,0.056,0.056,
MINs,-0.108,-0.108,-0.108,-0.108,



