

Data analysis for each instance 
AVG,MED,MAX,MIN
0.383,0.363,1,0.331,
0.403,0.384,0.997,0.344,
0.354,0.341,0.895,0.311,
0.333,0.323,0.863,0.289,
0.381,0.368,0.962,0.326,
0.397,0.38,1,0.347,
0.382,0.362,0.963,0.339,
0.385,0.367,1,0.322,
0.381,0.362,1,0.314,
0.374,0.36,1,0.313,
0.377,0.369,1,0.324,
0.362,0.347,0.95,0.31,
0.382,0.364,1,0.331,
0.364,0.35,0.969,0.307,
0.367,0.349,0.954,0.319,
0.362,0.348,0.921,0.307,
0.339,0.322,0.879,0.276,
0.378,0.356,0.971,0.317,
0.384,0.364,0.993,0.335,
0.376,0.356,0.984,0.321,
0.39,0.37,1,0.328,
0.367,0.35,0.971,0.315,
0.38,0.364,0.977,0.331,
0.366,0.352,0.941,0.318,
0.396,0.378,1,0.337,
0.354,0.342,0.913,0.305,
0.382,0.362,1,0.335,
0.386,0.367,1,0.34,
0.39,0.376,1,0.337,
0.341,0.325,0.92,0.289,
0.372,0.356,0.963,0.302,
0.369,0.358,0.91,0.299,
0.355,0.341,0.904,0.308,
0.374,0.362,0.946,0.32,
0.348,0.332,0.9,0.291,
0.366,0.347,0.958,0.325,
0.381,0.364,1,0.314,
0.383,0.369,0.963,0.33,
0.382,0.367,1,0.336,
0.372,0.356,0.99,0.324,
0.378,0.359,1,0.324,
0.373,0.357,0.979,0.304,
0.381,0.364,1,0.338,
0.34,0.323,0.896,0.291,
0.375,0.355,0.984,0.318,
0.377,0.362,1,0.319,
0.332,0.317,0.876,0.277,
0.382,0.365,1,0.332,
0.384,0.368,1,0.336,
0.36,0.344,0.918,0.304,
0.382,0.365,1,0.339,
0.368,0.349,0.963,0.324,
0.365,0.351,0.929,0.314,
0.378,0.361,0.971,0.317,
0.349,0.334,0.88,0.298,
0.353,0.339,0.912,0.295,
0.374,0.361,1,0.318,
0.368,0.35,0.946,0.318,
0.368,0.352,0.944,0.311,
0.387,0.375,1,0.337,
0.372,0.357,0.963,0.335,
0.342,0.328,0.894,0.298,
0.372,0.361,0.951,0.308,
0.342,0.327,0.886,0.29,
0.351,0.338,0.902,0.305,
0.38,0.369,0.98,0.332,
0.377,0.359,1,0.313,
0.364,0.349,0.934,0.307,
0.312,0.286,0.871,0.272,
0.378,0.358,1,0.319,
0.383,0.365,1,0.326,
0.381,0.364,1,0.335,
0.365,0.351,0.933,0.296,
0.356,0.344,0.923,0.309,
0.389,0.372,1,0.327,
0.374,0.357,1,0.319,
0.387,0.372,1,0.336,
0.377,0.36,0.991,0.317,
0.363,0.35,0.941,0.321,
0.376,0.359,0.936,0.323,
0.361,0.346,0.918,0.311,
0.381,0.364,1,0.329,
0.355,0.338,0.939,0.297,
0.375,0.36,0.948,0.312,
0.389,0.375,1,0.344,
0.368,0.351,0.961,0.318,
0.333,0.311,0.893,0.279,
0.384,0.368,1,0.326,
0.37,0.353,0.97,0.312,
0.384,0.366,1,0.325,
0.389,0.371,1,0.32,
0.382,0.364,1,0.332,
0.381,0.364,1,0.333,
0.385,0.367,1,0.331,
0.377,0.355,1,0.32,
0.377,0.36,1,0.32,
0.378,0.362,1,0.318,
0.388,0.369,1,0.321,
0.37,0.352,0.979,0.317,
0.359,0.343,0.933,0.31,
0.379,0.363,0.985,0.329,
0.353,0.342,0.922,0.299,
0.345,0.33,0.928,0.286,
0.358,0.344,0.935,0.316,
0.39,0.374,1,0.328,
0.38,0.367,1,0.321,
0.383,0.371,1,0.329,
0.337,0.322,0.881,0.292,
0.322,0.303,0.854,0.266,
0.359,0.34,0.926,0.319,
0.36,0.339,0.949,0.305,
0.382,0.361,1,0.331,
0.379,0.361,1,0.333,
0.364,0.35,0.918,0.3,
0.384,0.365,1,0.335,
0.39,0.374,1,0.334,
0.374,0.355,0.96,0.328,
0.381,0.361,0.995,0.325,
0.403,0.395,1,0.333,
0.373,0.358,1,0.316,
0.381,0.365,1,0.331,
0.36,0.347,0.95,0.306,
0.314,0.301,0.811,0.265,
0.389,0.372,0.998,0.323,
0.373,0.356,0.968,0.322,
0.331,0.315,0.835,0.284,
0.366,0.353,0.919,0.311,
0.383,0.361,1,0.329,
0.367,0.349,0.959,0.315,
0.33,0.319,0.835,0.281,
0.368,0.355,0.943,0.312,
0.386,0.368,0.995,0.329,
0.375,0.362,0.959,0.319,
0.372,0.353,0.965,0.319,
0.379,0.36,1,0.332,
0.385,0.369,0.991,0.34,
0.382,0.365,1,0.309,
0.363,0.344,0.954,0.308,
0.382,0.36,1,0.32,
0.378,0.36,0.99,0.328,
0.377,0.364,1,0.318,
0.389,0.369,1,0.348,
0.381,0.364,1,0.321,
0.384,0.37,1,0.331,
0.385,0.365,1,0.335,
0.386,0.368,1,0.338,
0.384,0.366,1,0.329,
0.381,0.362,0.987,0.33,
0.385,0.366,1,0.336,
0.383,0.366,1,0.341,
0.369,0.355,0.953,0.32,
0.385,0.365,1,0.318,
0.381,0.366,1,0.316,
0.379,0.362,0.98,0.327,
0.386,0.371,0.957,0.332,
0.379,0.363,1,0.323,
0.379,0.363,0.982,0.329,
0.377,0.36,0.997,0.323,
0.384,0.368,0.977,0.331,
0.374,0.354,0.996,0.306,
0.374,0.357,0.971,0.323,
0.382,0.361,0.979,0.318,
0.378,0.362,0.984,0.33,
0.394,0.377,1,0.333,
0.386,0.372,1,0.316,
0.384,0.368,1,0.326,
0.391,0.375,1,0.344,
0.356,0.348,0.903,0.306,
0.386,0.371,0.974,0.333,
0.385,0.366,1,0.329,
0.388,0.369,1,0.323,
0.383,0.367,1,0.336,
0.384,0.369,1,0.325,
0.379,0.362,1,0.323,
0.361,0.346,0.908,0.311,
0.386,0.367,1,0.315,
0.346,0.334,0.901,0.289,
0.363,0.348,0.942,0.321,
0.37,0.36,0.886,0.32,
0.372,0.357,0.964,0.326,
0.345,0.329,0.875,0.298,
0.369,0.353,0.947,0.321,
0.386,0.37,1,0.325,
0.347,0.329,0.909,0.303,
0.382,0.367,1,0.321,
0.382,0.365,1,0.335,
0.382,0.366,1,0.327,
0.375,0.358,1,0.321,
0.347,0.334,0.915,0.29,
0.362,0.349,0.92,0.312,
0.353,0.334,0.93,0.29,
0.38,0.363,0.978,0.334,
0.38,0.364,1,0.331,
0.384,0.367,1,0.332,
0.387,0.37,1,0.328,
0.342,0.326,0.903,0.286,
0.37,0.351,0.968,0.323,
0.373,0.355,0.977,0.323,
0.395,0.378,1,0.349,
0.36,0.344,0.947,0.309,
0.368,0.356,0.938,0.32,
0.392,0.374,1,0.343,
0.335,0.309,0.882,0.271,
0.383,0.368,0.967,0.324,
0.364,0.349,0.939,0.303,
0.38,0.36,0.997,0.331,
0.397,0.379,1,0.337,
0.384,0.369,1,0.325,
0.364,0.35,0.947,0.313,
0.386,0.367,0.963,0.312,
0.387,0.373,0.973,0.315,
0.382,0.364,0.989,0.328,
0.389,0.372,1,0.34,
0.396,0.384,1,0.346,
0.383,0.367,1,0.341,
0.382,0.365,0.999,0.337,
0.384,0.366,0.987,0.331,
0.352,0.339,0.935,0.3,
0.359,0.342,0.927,0.29,
0.345,0.327,0.904,0.281,
0.384,0.371,1,0.323,
0.361,0.346,0.929,0.296,
0.381,0.363,1,0.323,
0.359,0.34,0.928,0.307,
0.368,0.353,0.976,0.32,
0.378,0.358,1,0.323,
0.349,0.333,0.908,0.301,
0.378,0.362,1,0.312,
0.347,0.332,0.902,0.296,
0.371,0.359,0.962,0.315,
0.345,0.327,0.907,0.296,
0.352,0.338,0.917,0.297,
0.369,0.354,0.951,0.304,
0.35,0.336,0.94,0.285,
0.383,0.369,1,0.334,
0.352,0.339,0.904,0.302,
0.354,0.344,0.967,0.284,
0.386,0.366,1,0.33,
0.393,0.381,1,0.346,
0.352,0.339,0.903,0.286,
0.382,0.366,1,0.331,
0.379,0.359,1,0.319,
0.353,0.336,0.936,0.294,
0.382,0.367,1,0.329,
0.381,0.367,1,0.329,
0.374,0.362,0.926,0.311,
0.378,0.36,1,0.32,
0.38,0.365,1,0.328,
0.336,0.327,0.86,0.28,
0.358,0.343,0.927,0.315,
0.382,0.367,1,0.325,
0.367,0.353,0.957,0.328,
0.332,0.315,0.845,0.266,
0.364,0.35,0.917,0.311,
0.354,0.338,0.937,0.301,
0.375,0.36,0.986,0.313,
0.378,0.36,1,0.331,
0.376,0.362,0.944,0.317,
0.377,0.36,1,0.306,
0.394,0.378,1,0.318,
0.384,0.37,0.953,0.333,
0.391,0.372,1,0.326,
0.383,0.364,1,0.33,
0.386,0.369,1,0.342,
0.402,0.387,1,0.343,
0.35,0.338,0.922,0.269,
0.353,0.339,0.918,0.299,
0.323,0.308,0.84,0.281,
0.369,0.352,1,0.329,
0.335,0.32,0.9,0.296,
0.366,0.349,0.984,0.323,
0.364,0.346,0.972,0.315,
0.366,0.346,1,0.313,
0.335,0.319,0.904,0.291,
0.367,0.346,1,0.325,
0.368,0.352,0.994,0.317,
0.362,0.345,1,0.304,
0.351,0.336,0.941,0.303,
0.338,0.321,0.906,0.286,
0.368,0.349,1,0.329,
0.367,0.349,1,0.319,
0.364,0.345,0.995,0.319,
0.37,0.349,1,0.321,
0.36,0.344,0.985,0.315,
0.365,0.345,1,0.322,
0.371,0.35,1,0.328,
0.294,0.27,0.824,0.253,
0.351,0.336,0.941,0.299,
0.344,0.328,0.936,0.293,
0.346,0.33,0.915,0.306,
0.368,0.346,0.998,0.327,
0.357,0.34,0.957,0.312,
0.335,0.318,0.902,0.3,
0.36,0.344,0.969,0.317,
0.338,0.322,0.904,0.297,
0.361,0.343,1,0.313,
0.327,0.31,0.884,0.286,
0.362,0.342,1,0.311,
0.372,0.356,1,0.32,
0.37,0.351,1,0.326,
0.352,0.335,0.951,0.306,
0.359,0.345,0.942,0.314,
0.346,0.329,0.941,0.311,
0.356,0.341,0.947,0.309,
0.352,0.335,0.958,0.303,
0.366,0.349,1,0.313,
0.374,0.354,1,0.334,
0.367,0.348,1,0.312,
0.367,0.349,1,0.321,
0.379,0.362,1,0.325,
0.341,0.326,0.907,0.293,
0.354,0.335,0.965,0.308,
0.362,0.343,1,0.311,
0.365,0.344,1,0.319,
0.364,0.344,1,0.317,
0.374,0.356,1,0.326,
0.357,0.339,0.998,0.31,
0.338,0.318,0.918,0.294,
0.34,0.325,0.896,0.303,
0.363,0.345,1,0.322,
0.367,0.347,1,0.323,
0.368,0.353,0.993,0.321,
0.349,0.328,0.951,0.306,
0.373,0.35,1,0.313,
0.341,0.322,0.925,0.289,
0.368,0.348,1,0.316,
0.349,0.333,0.929,0.299,
0.364,0.345,0.984,0.319,
0.335,0.316,0.885,0.294,
0.368,0.35,0.997,0.326,
0.347,0.33,0.94,0.294,
0.356,0.34,0.953,0.316,
0.334,0.315,0.902,0.294,
0.346,0.326,0.918,0.301,
0.345,0.328,0.925,0.299,
0.368,0.349,1,0.314,
0.342,0.325,0.911,0.298,
0.34,0.319,0.929,0.288,
0.371,0.354,1,0.335,
0.369,0.348,0.993,0.326,
0.355,0.339,0.963,0.317,
0.36,0.341,1,0.319,
0.368,0.352,1,0.327,
0.373,0.355,1,0.318,
0.366,0.346,1,0.312,
0.369,0.351,0.976,0.319,
0.364,0.342,1,0.313,
0.37,0.351,1,0.329,
0.376,0.354,1,0.334,
0.364,0.344,0.977,0.321,
0.364,0.344,1,0.309,
0.358,0.336,0.967,0.311,
0.359,0.342,0.959,0.3,
0.366,0.345,1,0.32,
0.351,0.333,0.945,0.306,
0.33,0.311,0.896,0.3,
0.352,0.33,0.956,0.303,
0.356,0.337,0.976,0.305,
0.304,0.289,0.817,0.258,
0.349,0.333,0.948,0.306,
0.326,0.31,0.88,0.289,
0.37,0.352,1,0.324,
0.334,0.315,0.919,0.292,
0.336,0.315,0.887,0.279,
0.341,0.325,0.931,0.299,
0.367,0.349,0.991,0.324,
0.365,0.341,1,0.32,
0.38,0.364,0.994,0.331,
0.372,0.352,1,0.325,
0.373,0.355,1,0.331,
0.341,0.326,0.913,0.293,
0.378,0.36,1,0.326,
0.345,0.328,0.924,0.301,
0.345,0.328,0.93,0.291,
0.311,0.293,0.848,0.275,
0.35,0.329,0.944,0.306,
0.351,0.337,0.93,0.309,
0.35,0.33,0.95,0.301,
0.367,0.347,1,0.33,
0.37,0.354,1,0.322,
0.368,0.347,1,0.319,
0.359,0.342,1,0.303,
0.324,0.307,0.881,0.277,
0.362,0.344,0.973,0.304,
0.355,0.338,0.958,0.319,
0.332,0.315,0.909,0.298,
0.371,0.352,0.978,0.328,
0.377,0.355,1,0.316,
0.366,0.346,0.984,0.315,
0.354,0.335,0.956,0.298,
0.309,0.291,0.911,0.287,
0.363,0.344,1,0.312,
0.359,0.343,0.968,0.317,
0.36,0.339,0.944,0.318,
0.343,0.328,0.935,0.3,
0.363,0.345,1,0.314,
0.332,0.316,0.902,0.28,
0.369,0.352,1,0.323,
0.356,0.339,0.958,0.31,
0.37,0.353,1,0.317,
0.336,0.317,0.91,0.286,
0.329,0.309,0.938,0.291,
0.346,0.328,0.915,0.295,
0.328,0.312,0.891,0.29,
0.365,0.346,1,0.326,
0.372,0.354,1,0.319,
0.335,0.32,0.917,0.292,
0.337,0.321,0.912,0.299,
0.352,0.331,0.959,0.31,
0.376,0.356,0.988,0.322,
0.361,0.344,0.963,0.307,
0.33,0.314,0.892,0.28,
0.367,0.349,1,0.321,
0.37,0.351,1,0.327,
0.373,0.355,1,0.325,
0.362,0.338,0.977,0.309,
0.34,0.321,0.928,0.296,
0.345,0.33,0.949,0.297,
0.367,0.351,1,0.316,
0.353,0.335,0.957,0.316,
0.342,0.326,0.927,0.298,
0.371,0.358,1,0.312,
0.331,0.315,0.879,0.288,
0.343,0.323,0.925,0.296,
0.371,0.35,1,0.315,
0.375,0.357,1,0.325,
0.347,0.331,0.95,0.299,
0.374,0.355,1,0.323,
0.347,0.324,0.966,0.303,
0.367,0.352,0.996,0.319,
0.342,0.322,0.921,0.305,
0.37,0.349,1,0.327,
0.373,0.354,1,0.319,
0.365,0.345,1,0.319,
0.333,0.314,0.889,0.29,
0.352,0.334,1,0.298,
0.369,0.349,1,0.32,
0.361,0.345,0.955,0.321,
0.375,0.354,1,0.326,
0.373,0.353,1,0.325,
0.368,0.349,1,0.32,
0.364,0.345,0.974,0.318,
0.368,0.349,0.991,0.321,
0.329,0.312,0.885,0.288,
0.35,0.329,0.962,0.298,
0.367,0.349,0.97,0.314,
0.368,0.349,1,0.317,
0.352,0.332,0.938,0.312,
0.375,0.354,1,0.331,
0.333,0.314,0.903,0.29,
0.373,0.353,1,0.329,
0.365,0.349,1,0.313,
0.368,0.348,1,0.32,
0.375,0.355,1,0.326,
0.365,0.35,1,0.317,
0.33,0.313,0.904,0.283,
0.344,0.327,0.922,0.309,
0.342,0.324,0.899,0.291,
0.362,0.344,0.969,0.317,
0.35,0.331,0.94,0.3,
0.365,0.35,0.923,0.311,
0.388,0.375,1,0.324,
0.35,0.333,0.914,0.292,
0.361,0.35,0.93,0.318,
0.368,0.355,0.966,0.31,
0.341,0.329,0.865,0.292,
0.367,0.349,0.977,0.32,
0.379,0.359,0.971,0.327,
0.384,0.364,1,0.314,
0.386,0.371,1,0.326,
0.341,0.328,0.847,0.287,
0.379,0.361,1,0.329,
0.378,0.361,0.979,0.332,
0.378,0.361,0.956,0.326,
0.38,0.361,0.985,0.315,
0.388,0.365,0.986,0.318,
0.35,0.33,0.941,0.29,
0.388,0.371,1,0.333,
0.36,0.341,0.962,0.298,
0.361,0.344,0.97,0.316,
0.341,0.326,0.897,0.296,
0.357,0.339,0.956,0.317,
0.342,0.327,0.936,0.299,
0.365,0.346,1,0.324,
0.365,0.35,0.933,0.315,
