0.104,-0.015,0.164,-0.082,-0.103,-0.009,0.101,0.042,0.316,0.278,-0.189,0.004,0.017,-0.004,-0.002,-0.003,0.026,-0.03,0.003,0.008,0.006,-0.141,0.026,0.069,0.043,-0.218,0.28,0.027,0.144,-0.022,
0.228,0.062,0.108,0.251,-0.192,-0.072,0.283,0.131,0.106,0.239,0.03,0.04,0.032,0.015,0.023,0.039,0.007,0.02,0.027,0.015,0.028,0.068,0.151,0.031,0.123,0.0,0.053,-0.038,-0.041,0.042,
-0.145,-0.077,0.031,0.04,0.096,-0.088,0.015,0.04,0.086,-0.066,0.052,0.043,0.07,0.01,0.042,-0.027,-0.064,-0.062,-0.066,-0.227,-0.995,0.1,0.15,0.1,0.25,0.25,0.125,0.133,0.133,0.071,
0.052,-0.041,0.213,0.025,-0.187,-0.13,0.066,-0.095,-0.049,0.369,0.144,0.172,-0.287,-0.228,-0.494,-0.497,0.19,0.388,-0.615,-0.817,-0.007,-0.015,0.147,0.147,-0.088,0.465,0.393,0.285,0.294,-0.033,
0.072,-0.1,-0.096,0.105,0.022,0.046,0.007,0.153,-0.089,0.083,0.052,0.043,0.045,0.056,0.059,0.017,0.009,-0.014,0.085,0.025,0.029,-0.075,-0.061,0.242,-0.043,0.0,0.128,0.128,0.105,-0.12,
0.174,0.009,0.092,0.13,-0.09,0.031,0.056,0.336,0.083,0.14,-0.325,-0.514,0.014,0.0,0.006,0.014,0.003,-0.019,-0.004,0.019,0.024,0.145,-0.271,-0.254,0.018,-0.044,-0.172,-0.019,-0.152,0.146,
-0.161,-0.086,-0.177,-0.152,-0.108,-0.051,-0.079,-0.168,-0.039,-0.158,0.019,0.024,0.016,0.017,0.009,-0.015,-0.018,-0.104,0.074,-0.096,0.018,0.029,-0.041,-0.041,0.024,0.017,-0.018,0.375,0.031,-0.048,
0.156,-0.036,-0.02,-0.009,-0.052,-0.097,-0.056,0.33,0.031,0.193,0.471,0.002,0.026,0.051,0.015,0.03,-0.04,0.021,0.005,0.024,-0.059,0.1,0.109,0.095,0.123,0.129,0.075,-0.095,-0.174,0.076,
0.226,0.11,0.105,-0.027,0.021,0.02,0.08,-0.027,0.022,0.055,0.122,0.478,0.13,0.333,0.287,0.321,0.518,0.253,0.306,-0.25,0.022,0.029,0.023,-0.285,-0.284,-0.44,-0.439,-0.449,0.054,0.032,
0.029,-0.082,0.033,0.07,0.025,0.146,-0.085,0.041,0.027,0.023,0.954,0.041,0.029,0.032,0.032,0.034,0.036,0.036,0.033,0.03,0.025,-0.203,0.147,0.179,0.201,0.087,0.25,0.184,0.141,0.162,
-0.097,0.243,-0.091,0.227,0.198,0.18,0.302,0.047,0.167,0.299,0.036,0.046,0.049,0.075,0.064,0.07,0.085,0.063,0.059,0.039,0.1,0.033,0.0,0.16,0.08,-0.042,0.043,0.043,0.0,0.0,
0.028,0.001,-0.062,0.119,0.03,0.134,0.083,-0.042,0.137,0.021,0.246,0.68,0.496,0.534,0.121,-0.405,0.772,0.235,-0.374,-0.29,0.012,-0.103,-0.047,0.058,0.096,0.027,-0.019,0.023,-0.137,0.11,
-0.075,-0.044,0.093,-0.109,0.072,0.086,-0.066,-0.02,-0.022,0.051,-0.002,0.009,0.026,0.013,0.018,0.019,0.005,-0.015,-0.003,0.013,0.005,-0.118,0.01,-0.011,-0.077,-0.03,0.048,0.036,0.0,0.019,
-0.01,-0.037,-0.022,-0.052,-0.126,0.042,-0.091,0.056,0.141,0.114,0.048,0.048,0.048,0.044,0.036,-0.049,0.016,0.064,-0.052,-0.054,0.042,0.033,-0.044,-0.023,-0.034,-0.012,-0.291,0.18,0.15,0.164,
-0.047,-0.107,0.082,-0.012,0.166,-0.004,0.219,-0.03,0.015,0.095,-0.234,0.159,0.172,0.186,0.161,0.361,0.395,0.375,0.449,0.348,0.026,-0.504,0.026,0.093,0.079,0.1,0.142,0.085,0.113,-0.01,
0.077,0.051,0.091,0.007,-0.031,0.036,-0.077,-0.035,0.245,0.225,-0.012,-0.134,0.849,-0.491,0.468,-0.572,0.428,0.627,0.54,0.495,-0.036,0.003,-0.013,0.021,0.034,-0.116,0.012,0.027,-0.066,0.005,
