

Data analysis for each instance 
AVG,MED,MAX,MIN
0.158,0.151,0.391,-0.017,
0.115,0.007,0.77,-0.146,
0.195,0.143,0.485,-0.051,
0.046,0.041,0.51,-0.326,
0.078,0.069,0.361,-0.128,
0.018,0.023,0.26,-0.18,
-0.002,0,0.25,-0.432,
0.113,0.103,0.393,-0.323,
0.212,0.15,0.562,-0.331,
-0.046,-0.012,0.172,-0.361,
0.107,0.118,0.626,-0.565,
0.078,0,0.415,-0.179,
0.139,0.141,0.704,-0.609,
0.05,0.009,0.449,-0.381,
0.173,0.184,0.421,-0.102,
0.133,0.098,0.508,-0.24,
0.037,0.02,0.408,-0.327,
0.084,0.1,0.323,-0.151,
0.077,0.059,0.317,-0.184,
-0.004,0.021,0.212,-0.4,
0.019,0.003,0.448,-0.288,
0.084,0.046,0.372,-0.2,
-0.089,-0.04,0.078,-0.493,
-0.022,-0.049,0.271,-0.374,
0.12,0.087,0.454,-0.213,
0.054,0.063,0.31,-0.124,
0.089,0.071,0.249,-0.187,
-0.005,0.01,0.151,-0.244,
-0.05,-0.123,0.327,-0.212,
0.126,0.096,0.408,-0.104,
-0.008,0.003,0.173,-0.318,
0.068,0.074,0.501,-0.326,
0.094,0.09,0.242,-0.043,
-0.063,-0.052,0.075,-0.282,
-0.006,-0.024,0.282,-0.267,
0.042,0.05,0.197,-0.173,
0.036,0.018,0.29,-0.162,
0.098,0.085,0.312,-0.073,
0.029,0.041,0.216,-0.207,
0.075,0.069,0.316,-0.209,
-0.024,-0.038,0.127,-0.144,
0.041,0.036,0.249,-0.187,
-0.015,-0.015,0.181,-0.159,
0.042,0.046,0.356,-0.123,
0,0.001,0.243,-0.185,
0.027,0.034,0.206,-0.1,
0.033,-0.024,0.278,-0.077,
0.097,0.017,0.854,-0.619,
-0.086,0.032,0.407,-0.977,
0.009,-0.009,0.256,-0.268,
0.145,0.128,0.925,-0.777,
-0.028,-0.011,0.235,-0.571,
-0.053,-0.07,0.118,-0.201,
0.097,0.113,0.686,-0.793,
0.248,0.177,0.822,-0.103,
0.201,0.209,0.715,-0.118,
0.119,0.1,0.465,-0.188,
-0.003,-0.003,0.209,-0.195,
-0.082,-0.036,0.228,-0.686,
0.171,0.241,0.505,-0.503,
-0.007,0.037,0.64,-0.627,
0.017,0.046,0.224,-0.2,
0.029,0.066,0.36,-0.538,
-0.234,-0.077,0.249,-0.793,
0.061,0.042,0.291,-0.236,
0.044,0.063,0.74,-0.773,
0.129,0.142,0.284,-0.006,
0.067,0.052,0.241,-0.19,
0.136,0.072,0.756,-0.427,
0.04,0.027,0.162,-0.027,
-0.045,-0.066,0.171,-0.193,
0.064,0.088,0.533,-0.619,
0.044,0.026,0.222,-0.113,
-0.025,-0.067,0.245,-0.257,
0.145,0.143,0.342,-0.133,
0.102,0.098,0.75,-0.736,
0.015,0.027,0.087,-0.17,
-0.008,-0.022,0.247,-0.234,
0.165,0.116,0.625,-0.091,
0.065,0.049,0.259,-0.036,
0.162,0.123,0.593,-0.042,
-0.027,-0.03,0.264,-0.323,
0.075,0.082,0.404,-0.214,
0.034,0.066,0.2,-0.169,
0.124,0.143,0.372,-0.165,
0.001,0.022,0.188,-0.232,
0.051,0.076,0.441,-0.568,
0.028,0.013,0.215,-0.063,
-0.07,-0.037,0.208,-0.293,
0.136,0.133,0.359,-0.042,
0.009,0.025,0.265,-0.54,
0.029,0.091,0.186,-0.254,
0.032,0.032,0.243,-0.109,
0.011,0.001,0.199,-0.161,
0.123,0.129,0.254,-0.098,
0.042,0.085,0.208,-0.481,
0.074,0.062,0.357,-0.17,
-0.053,-0.07,0.128,-0.246,
-0.006,-0.013,0.265,-0.319,
0.144,0.101,0.454,0.027,
0.136,0.103,0.417,-0.164,
0.026,0.041,0.282,-0.197,
0.117,0.105,0.345,-0.148,
0.036,0.018,0.289,-0.217,
0.156,0.135,0.511,-0.035,
0.017,0.003,0.22,-0.223,
-0.077,-0.06,0.121,-0.327,
0.108,0.114,0.225,-0.047,
0.076,0.081,0.252,-0.101,
-0.015,-0.006,0.223,-0.218,
-0.117,-0.118,0.135,-0.381,
-0.013,-0.013,0.195,-0.286,
0.085,0.085,0.166,-0.02,
0.05,0.026,0.45,-0.086,
0.135,0.151,0.399,-0.145,
