96017,48000,2
96027,48000,2
96016,48000,2
96018,48000,2
96028,48000,2
96020,48000,2
96024,48000,2
96017,48000,2
96025,48000,2
96028,48000,2
96024,48000,2
96022,48000,2
96020,48000,2
96026,48000,2
96015,48000,2
96019,48000,2
96022,48000,2
96031,48000,2
96018,48000,2
96023,48000,2
96012,48000,2
96030,48000,2
96017,48000,2
96031,48000,2
96020,48000,2
96027,48000,2
96027,48000,2
96023,48000,2
96036,48000,2
96015,48000,2
96026,48000,2
96017,48000,2
96017,48000,2
96031,48000,2
96015,48000,2
96011,48000,2
96024,48000,2
96028,48000,2
96024,48000,2
96013,48000,2
96022,48000,2
96009,48000,2
96033,48000,2
96016,48000,2
96006,48000,2
96014,48000,2
96017,48000,2
96029,48000,2
96033,48000,2
96027,48000,2
96015,48000,2
96022,48000,2
96024,48000,2
96017,48000,2
96040,48000,2
96025,48000,2
96026,48000,2
96035,48000,2
96009,48000,2
96019,48000,2
96023,48000,2
96016,48000,2
96018,48000,2
96012,48000,2
96014,48000,2
96026,48000,2
96035,48000,2
96016,48000,2
96018,48000,2
96025,48000,2
96023,48000,2
96035,48000,2
96028,48000,2
96030,48000,2
96022,48000,2
96020,48000,2
96030,48000,2
96019,48000,2
96022,48000,2
96021,48000,2
96025,48000,2
96025,48000,2
96026,48000,2
96018,48000,2
96029,48000,2
96017,48000,2
96021,48000,2
96017,48000,2
96029,48000,2
96014,48000,2
96029,48000,2
96026,48000,2
96018,48000,2
96038,48000,2
96027,48000,2
96030,48000,2
96014,48000,2
96030,48000,2
96020,48000,2
96031,48000,2
96037,48000,2
96025,48000,2
96020,48000,2
96037,48000,2
96019,48000,2
96017,48000,2
96019,48000,2
96022,48000,2
96020,48000,2
96016,48000,2
96017,48000,2
96021,48000,2
96032,48000,2
96031,48000,2
96026,48000,2
96013,48000,2
96022,48000,2
96027,48000,2
96023,48000,2
96033,48000,2
96026,48000,2
96018,48000,2
96029,48000,2
96024,48000,2
96010,48000,2
96026,48000,2
96015,48000,2
96019,48000,2
96022,48000,2
96015,48000,2
96022,48000,2
96043,48000,2
96029,48000,2
96020,48000,2
96025,48000,2
96022,48000,2
96020,48000,2
96026,48000,2
96037,48000,2
96025,48000,2
96026,48000,2
96025,48000,2
96017,48000,2
96027,48000,2
96020,48000,2
96019,48000,2
96018,48000,2
96000,48000,2
96000,48000,2
96033,48000,2
96016,48000,2
96020,48000,2
96024,48000,2
96020,48000,2
96013,48000,2
96019,48000,2
96031,48000,2
96015,48000,2
96025,48000,2
96021,48000,2
96025,48000,2
96021,48000,2
96022,48000,2
96026,48000,2
96031,48000,2
96028,48000,2
96026,48000,2
96019,48000,2
96024,48000,2
96006,48000,2
96024,48000,2
96017,48000,2
96013,48000,2
96020,48000,2
96025,48000,2
96026,48000,2
96022,48000,2
96034,48000,2
96016,48000,2
96012,48000,2
96027,48000,2
96025,48000,2
96024,48000,2
96023,48000,2
96032,48000,2
96018,48000,2
96012,48000,2
96027,48000,2
96025,48000,2
96011,48000,2
96018,48000,2
96020,48000,2
96028,48000,2
96018,48000,2
96024,48000,2
96022,48000,2
96017,48000,2
96024,48000,2
96027,48000,2
96024,48000,2
96019,48000,2
96017,48000,2
96025,48000,2
96037,48000,2
96030,48000,2
96023,48000,2
96018,48000,2
96013,48000,2
96014,48000,2
96017,48000,2
96027,48000,2
96025,48000,2
96017,48000,2
96014,48000,2
96029,48000,2
96016,48000,2
96026,48000,2
96017,48000,2
96014,48000,2
96016,48000,2
96024,48000,2
96021,48000,2
96015,48000,2
96049,48000,2
96016,48000,2
96031,48000,2
96019,48000,2
96011,48000,2
96017,48000,2
96024,48000,2
96028,48000,2
96026,48000,2
96015,48000,2
96020,48000,2
96018,48000,2
96030,48000,2
96022,48000,2
96015,48000,2
96033,48000,2
96019,48000,2
96027,48000,2
96014,48000,2
96018,48000,2
96014,48000,2
96018,48000,2
96033,48000,2
96028,48000,2
96016,48000,2
96022,48000,2
96032,48000,2
96022,48000,2
96014,48000,2
96019,48000,2
96020,48000,2
96017,48000,2
96012,48000,2
96014,48000,2
96037,48000,2
96016,48000,2
96027,48000,2
96021,48000,2
96009,48000,2
96023,48000,2
96014,48000,2
96041,48000,2
96019,48000,2
96010,48000,2
96019,48000,2
72025,36000,2
72017,36000,2
72015,36000,2
72021,36000,2
72029,36000,2
72024,36000,2
72033,36000,2
72007,36000,2
72010,36000,2
72032,36000,2
72017,36000,2
72018,36000,2
72018,36000,2
72027,36000,2
72017,36000,2
72035,36000,2
72029,36000,2
72025,36000,2
72027,36000,2
72026,36000,2
72014,36000,2
72022,36000,2
72014,36000,2
72018,36000,2
72020,36000,2
72023,36000,2
72030,36000,2
72024,36000,2
72034,36000,2
72009,36000,2
72034,36000,2
72019,36000,2
72006,36000,2
72027,36000,2
72020,36000,2
72025,36000,2
72018,36000,2
