

Data analysis for each instance 
AVG,MED,MAX,MIN
0.139,0.144,0.368,-0.063,
0.108,0.069,0.384,-0.038,
-0.046,-0.055,0.088,-0.122,
0.212,0.25,0.394,-0.149,
0.003,0.015,0.128,-0.109,
-0.009,-0.016,0.271,-0.154,
0.141,0.068,0.429,-0.146,
-0.008,0.031,0.273,-0.535,
0.03,0.028,0.226,-0.216,
0.068,0.021,0.311,-0.194,
0.155,0.129,0.419,-0.047,
0.043,0.051,0.153,-0.085,
0.067,0.091,0.17,-0.095,
0.019,-0.016,0.29,-0.199,
-0.091,-0.094,0.105,-0.232,
0.059,0.054,0.227,-0.115,
0.037,0.049,0.148,-0.128,
0.088,0.073,0.319,-0.155,
0.154,0.136,0.344,-0.049,
-0.013,-0.012,0.224,-0.113,
-0.096,-0.113,0.072,-0.256,
0.057,0.038,0.186,-0.056,
0.19,0.229,0.318,0.017,
-0.023,-0.026,0.192,-0.205,
0.044,0.046,0.14,-0.053,
0.051,0.068,0.159,-0.087,
0.07,0.072,0.268,-0.114,
0.144,0.153,0.297,-0.102,
0.178,0.176,0.366,-0.05,
-0.034,-0.029,0.099,-0.14,
-0.025,-0.029,0.098,-0.18,
0.061,0.03,0.221,-0.213,
0.121,0.119,0.275,-0.075,
0.086,0.053,0.265,-0.097,
0.154,0.168,0.268,0.012,
-0.071,-0.103,0.103,-0.159,
0.065,0.025,0.289,-0.113,
-0.012,-0.019,0.18,-0.13,
-0.049,-0.071,0.169,-0.219,
0.178,0.145,0.452,-0.023,
0.01,0.013,0.168,-0.135,
-0.056,-0.032,0.175,-0.221,
0.062,0.05,0.243,-0.148,
-0.007,0.009,0.153,-0.117,
0.07,0.091,0.198,-0.156,
0.078,0.086,0.249,-0.129,
0.019,0.019,0.177,-0.114,
0.314,0.331,0.797,-0.096,
0.15,0.207,0.452,-0.342,
0.007,0.01,0.166,-0.201,
0.205,0.082,0.745,-0.09,
0.317,0.344,0.468,0.063,
-0.089,-0.087,0.116,-0.207,
0.134,0.207,0.32,-0.202,
0.317,0.362,0.65,0.05,
0.082,0.121,0.164,-0.22,
0.185,0.119,0.506,-0.186,
0.078,-0.011,0.391,-0.257,
-0.061,-0.054,0.097,-0.17,
0.186,0.188,0.382,-0.097,
0.094,0.087,0.263,-0.091,
-0.034,-0.077,0.163,-0.251,
0.221,0.28,0.657,-0.121,
0.309,0.28,0.498,-0.034,
-0.003,0.022,0.144,-0.164,
0.169,0.083,0.652,-0.199,
0.148,0.135,0.291,0.031,
0.114,0.098,0.477,-0.118,
0.227,0.215,0.462,-0.12,
0.097,0.09,0.245,0.006,
-0.051,-0.07,0.159,-0.209,
0.182,0.233,0.44,-0.351,
0.063,0.057,0.226,-0.062,
-0.015,0.003,0.13,-0.157,
0.055,0.037,0.331,-0.181,
0.154,0.135,0.558,-0.135,
-0.052,-0.059,0.133,-0.142,
-0.109,-0.14,0.099,-0.269,
0.155,0.116,0.392,-0.024,
0.268,0.279,0.449,-0.126,
0.196,0.155,0.445,-0.011,
0.023,0.003,0.245,-0.123,
0.054,0.015,0.364,-0.115,
0.193,0.197,0.437,-0.186,
