

Data analysis for each instance 
AVG,MED,MAX,MIN
0.439,0.53,1,0.132,
0.785,0.858,1,0.469,
0.815,0.843,1,0.619,
0.764,0.796,1,0.335,
0.833,0.865,1,0.541,
0.809,0.899,1,0.492,
0.793,0.825,0.991,0.577,
0.583,0.504,1,0.394,
0.697,0.708,0.849,0.552,
0.845,0.839,1,0.689,
0.606,0.615,1,0.27,
0.632,0.636,0.986,0.184,
0.727,0.718,1,0.464,
0.622,0.758,1,0.12,
0.722,0.669,1,0.36,
0.55,0.543,0.822,0.259,
0.604,0.595,1,0.424,
0.744,0.726,1,0.543,
0.702,0.762,1,0.439,
0.681,0.659,1,0.352,
0.656,0.633,1,0.428,
0.618,0.605,1,0.331,
0.559,0.564,1,0.31,
0.607,0.593,1,0.263,
0.562,0.544,0.872,0.396,
0.679,0.622,1,0.498,
0.704,0.708,1,0.351,
0.714,0.744,1,0.394,
0.714,0.712,1,0.384,
0.493,0.492,1,0.154,
0.755,0.72,0.993,0.431,
0.73,0.695,1,0.44,
0.643,0.571,1,0.42,
0.758,0.728,1,0.55,
0.713,0.705,0.988,0.476,
0.726,0.811,1,0.188,
0.745,0.714,1,0.406,
0.595,0.581,1,0.396,
0.621,0.51,1,0.365,
0.556,0.547,0.911,0.302,
0.764,0.756,1,0.53,
0.604,0.583,1,0.393,
0.621,0.526,1,0.392,
0.552,0.472,1,0.268,
0.555,0.526,0.921,0.339,
0.733,0.71,1,0.478,
0.755,0.812,1,0.289,
0.665,0.645,0.897,0.487,
0.669,0.643,1,0.441,
0.611,0.619,1,0.348,
0.673,0.585,0.951,0.46,
0.861,0.877,1,0.642,
0.612,0.607,0.94,0.41,
0.696,0.71,1,0.448,
0.615,0.59,1,0.38,
0.655,0.594,1,0.509,
0.651,0.56,1,0.362,
0.602,0.684,1,0.257,
0.657,0.606,1,0.522,
0.656,0.653,1,0.371,
0.693,0.649,1,0.458,
0.721,0.758,1,0.493,
0.777,0.77,1,0.486,
0.67,0.685,1,0.45,
0.748,0.649,1,0.507,
0.712,0.708,1,0.609,
0.574,0.529,1,0.274,
0.778,0.869,1,0.458,
0.683,0.687,1,0.502,
0.683,0.58,0.975,0.352,
0.563,0.517,1,0.421,
0.772,0.809,1,0.542,
0.889,0.878,1,0.74,
0.743,0.774,1,0.292,
0.44,0.555,1,0.032,
0.784,0.806,1,0.51,
0.768,0.808,1,0.534,
0.537,0.512,1,0.3,
0.813,0.811,1,0.634,
0.576,0.586,1,0.242,
0.627,0.629,1,0.388,
0.814,0.786,1,0.549,
0.808,0.806,1,0.659,
0.551,0.493,1,0.421,
0.678,0.714,1,0.326,
0.478,0.41,1,0.3,
0.639,0.633,1,0.476,
0.665,0.668,0.911,0.535,
0.726,0.741,1,0.538,
0.412,0.405,0.943,0.115,
0.541,0.52,1,0.288,
0.828,0.805,1,0.643,
0.696,0.69,1,0.456,
0.698,0.656,1,0.403,
0.629,0.591,1,0.489,
0.614,0.728,1,0.196,
0.64,0.609,1,0.321,
0.685,0.69,0.879,0.489,
0.617,0.587,1,0.46,
0.693,0.701,1,0.356,
0.595,0.566,0.988,0.355,
0.666,0.758,1,0.17,
0.638,0.659,1,0.288,
0.606,0.583,1,0.417,
0.689,0.621,1,0.419,
0.485,0.611,0.896,0.072,
0.635,0.72,1,0.118,
0.613,0.653,1,0.229,
0.545,0.499,1,0.174,
0.609,0.611,1,0.382,
0.678,0.616,1,0.515,
0.588,0.57,0.983,0.415,
0.47,0.449,1,0.181,
0.781,0.788,1,0.546,
0.466,0.462,1,0.092,
0.602,0.833,1,0.005,
0.675,0.681,1,0.456,
0.541,0.501,1,0.365,
0.52,0.489,0.868,0.257,
0.83,0.816,1,0.654,
0.535,0.5,1,0.405,
0.646,0.621,1,0.373,
0.66,0.723,1,0.311,
0.562,0.619,1,0.15,
0.627,0.603,1,0.43,
0.637,0.587,1,0.342,
0.736,0.722,1,0.394,
0.724,0.734,1,0.511,
0.589,0.735,1,0.012,
0.48,0.448,0.892,0.286,
