

Data analysis for each instance 
AVG,MED,MAX,MIN
0.544,0.716,1,0.038,
0.674,0.76,0.993,0.089,
0.536,0.748,1,0.054,
0.529,0.778,1,0.059,
0.641,0.755,1,0.088,
0.554,0.734,1,0.107,
0.689,0.717,1,0.353,
0.467,0.605,1,0.027,
0.497,0.622,0.986,0.025,
0.517,0.591,1,0.144,
0.578,0.613,1,0.153,
0.595,0.62,1,0.259,
0.352,0.18,0.971,0.091,
0.507,0.557,1,0.012,
0.489,0.672,1,0.057,
0.495,0.58,1,0.033,
0.292,0.084,1,0.047,
0.447,0.457,0.96,0.109,
0.595,0.649,1,0.237,
0.653,0.745,1,0.265,
0.47,0.591,1,0.034,
0.456,0.206,1,0.022,
0.596,0.813,1,0.026,
0.498,0.673,1,0.01,
0.629,0.715,1,0.163,
0.503,0.631,1,0.001,
0.539,0.401,1,0.065,
0.544,0.618,1,0.146,
0.596,0.654,1,0.212,
0.451,0.605,1,0.025,
0.47,0.526,0.916,0.087,
0.373,0.274,0.964,0.047,
0.602,0.706,1,0.081,
0.491,0.539,0.973,0.061,
0.635,0.744,1,0.07,
0.553,0.625,1,0.08,
0.562,0.585,1,0.074,
0.482,0.548,1,0.088,
0.574,0.586,0.994,0.099,
0.487,0.712,1,0.013,
0.444,0.452,1,0.069,
0.509,0.411,1,0.022,
0.513,0.473,0.979,0.163,
0.464,0.366,1,0.092,
0.437,0.319,1,0.084,
0.491,0.636,1,0.087,
0.458,0.448,1,0.05,
0.505,0.532,0.94,0.151,
0.435,0.539,1,0.038,
0.564,0.571,1,0.18,
0.508,0.464,1,0.072,
0.679,0.712,1,0.296,
0.536,0.607,1,0.046,
0.504,0.631,1,0.048,
0.326,0.217,1,0.076,
0.477,0.563,1,0.021,
0.537,0.619,1,0.108,
0.365,0.263,0.978,0.033,
0.535,0.74,1,0.062,
0.594,0.649,1,0.078,
0.479,0.566,1,0.052,
0.393,0.404,0.947,0.078,
0.583,0.687,0.981,0.229,
0.513,0.609,1,0.013,
0.485,0.518,0.984,0.084,
0.376,0.444,1,0.019,
0.561,0.56,1,0.084,
0.54,0.472,1,0.208,
0.574,0.573,1,0.153,
0.544,0.615,1,0.113,
0.561,0.633,0.986,0.072,
0.542,0.532,1,0.214,
0.327,0.231,1,0.015,
0.646,0.643,0.971,0.241,
0.505,0.614,1,0.049,
0.61,0.708,0.995,0.113,
0.629,0.756,1,0.068,
0.479,0.544,1,0.11,
0.65,0.679,1,0.309,
0.547,0.53,1,0.197,
0.488,0.365,0.999,0.065,
0.525,0.633,1,0,
0.514,0.546,0.938,0.186,
0.629,0.706,1,0.099,
0.454,0.196,1,0.113,
0.628,0.738,1,0.018,
0.578,0.57,1,0.201,
0.463,0.664,1,0.003,
0.587,0.527,1,0.157,
0.515,0.532,0.968,0.17,
0.444,0.474,0.997,0.104,
0.37,0.256,1,0.064,
0.541,0.556,0.974,0.144,
0.588,0.613,1,0.09,
0.623,0.645,1,0.157,
0.452,0.463,1,0.05,
0.545,0.572,0.963,0.219,
0.496,0.535,1,0.037,
0.512,0.595,0.995,0.038,
0.532,0.65,1,0.023,
0.493,0.647,1,0.013,
0.58,0.623,0.972,0.207,
0.472,0.386,1,0.03,
0.58,0.635,1,0.165,
0.435,0.416,0.992,0.07,
0.329,0.239,0.969,0.111,
0.514,0.62,1,0.104,
0.544,0.511,1,0.059,
0.655,0.708,1,0.185,
0.552,0.595,1,0.124,
0.477,0.466,1,0.068,
0.518,0.631,1,0.084,
0.382,0.286,1,0.072,
0.52,0.614,0.975,0.021,
0.522,0.648,1,0.115,
0.575,0.647,1,0.162,
0.628,0.685,0.966,0.278,
0.565,0.587,1,0.132,
0.537,0.679,1,0.086,
0.574,0.571,1,0.229,
0.598,0.701,1,0.156,
0.516,0.675,1,0.051,
0.644,0.671,1,0.28,
0.684,0.805,1,0.131,
0.577,0.691,1,0.113,
0.31,0.218,0.97,0.025,
0.599,0.609,1,0.213,
0.552,0.592,1,0.105,
0.538,0.569,1,0.145,
0.625,0.612,1,0.274,
0.581,0.697,1,0.032,
0.486,0.531,1,0.021,
0.602,0.686,1,0.075,
0.519,0.538,1,0.048,
0.605,0.727,1,0.138,
0.639,0.657,1,0.366,
0.55,0.629,1,0.058,
0.471,0.479,1,0.002,
0.537,0.593,1,0.024,
0.482,0.49,1,0.073,
0.471,0.603,0.975,0.005,
0.516,0.509,1,0.25,
0.515,0.434,1,0.138,
0.59,0.633,1,0.148,
0.518,0.619,1,0.074,
0.327,0.195,0.991,0.036,
0.366,0.272,0.987,0.085,
0.462,0.465,0.968,0.09,
0.538,0.607,1,0.063,
0.594,0.696,1,0.052,
0.417,0.494,1,0.041,
0.572,0.565,1,0.185,
0.533,0.591,1,0.166,
0.458,0.325,1,0.016,
0.561,0.749,1,0.087,
0.478,0.371,0.975,0.066,
0.368,0.215,0.993,0.018,
0.592,0.659,0.992,0.169,
0.528,0.57,1,0.168,
0.335,0.194,0.97,0.025,
0.535,0.762,1,0.059,
0.571,0.651,1,0.177,
0.454,0.41,1,0.026,
0.567,0.557,0.971,0.243,
0.644,0.664,1,0.255,
0.685,0.735,1,0.273,
0.346,0.204,1,0.045,
0.52,0.572,1,0.08,
0.606,0.67,1,0.196,
0.342,0.361,1,0.03,
0.537,0.552,1,0.079,
0.582,0.579,1,0.263,
0.533,0.605,1,0.065,
0.473,0.623,1,0.084,
0.549,0.597,1,0.095,
0.468,0.44,1,0.113,
0.555,0.605,1,0.139,
0.445,0.483,1,0.036,
0.493,0.641,1,0.055,
0.453,0.391,1,0.003,
0.529,0.549,1,0.05,
0.632,0.627,1,0.283,
0.553,0.566,1,0.238,
0.557,0.573,1,0.166,
0.427,0.528,0.93,0.033,
0.494,0.632,1,0.078,
0.395,0.247,0.994,0.025,
0.562,0.579,1,0.158,
0.612,0.684,1,0.123,
0.46,0.487,0.954,0.099,
0.57,0.657,1,0.032,
0.453,0.556,1,0.017,
0.53,0.46,1,0.07,
0.419,0.457,1,0.103,
0.622,0.674,1,0.178,
0.415,0.55,1,0.027,
0.535,0.587,1,0.091,
0.673,0.856,1,0.033,
0.423,0.345,0.972,0.024,
0.614,0.626,1,0.19,
0.34,0.223,1,0.028,
0.673,0.674,1,0.154,
0.535,0.466,1,0.235,
0.63,0.716,1,0.171,
0.479,0.497,1,0.112,
0.383,0.347,1,0.022,
0.55,0.568,1,0.071,
0.612,0.683,1,0.178,
0.506,0.567,1,0.012,
0.535,0.53,1,0.173,
0.501,0.633,1,0.076,
0.518,0.686,1,0.008,
0.51,0.523,1,0.04,
0.476,0.565,1,0.094,
0.667,0.708,1,0.264,
0.657,0.711,1,0.292,
0.474,0.649,0.957,0.055,
0.412,0.527,1,0.018,
0.6,0.631,1,0.228,
0.529,0.66,1,0.027,
0.518,0.664,1,0.029,
0.615,0.653,1,0.289,
0.373,0.3,1,0.019,
0.37,0.362,1,0.016,
0.493,0.71,1,0.012,
0.424,0.353,1,0.071,
0.552,0.604,1,0.131,
0.463,0.583,1,0.018,
0.464,0.412,1,0.112,
0.511,0.522,0.935,0.127,
0.424,0.5,1,0.043,
0.578,0.655,1,0.039,
0.573,0.595,1,0.159,
0.464,0.643,1,0.013,
0.621,0.663,1,0.195,
0.543,0.594,1,0.065,
0.488,0.604,1,0.01,
0.518,0.514,1,0.191,
0.516,0.52,1,0.035,
0.488,0.557,0.938,0.008,
0.386,0.232,1,0.051,
0.417,0.215,0.945,0.018,
0.511,0.698,0.975,0.026,
0.495,0.502,1,0.104,
0.621,0.662,0.984,0.15,
0.439,0.456,1,0.028,
0.472,0.575,1,0.02,
0.559,0.572,0.983,0.162,
0.508,0.603,1,0.066,
0.429,0.411,1,0.115,
0.51,0.523,1,0.035,
0.558,0.583,0.971,0.245,
0.499,0.552,1,0.065,
0.469,0.55,1,0.023,
0.483,0.619,1,0.048,
0.437,0.508,1,0.039,
0.413,0.515,1,0.059,
0.483,0.611,1,0.045,
0.33,0.221,1,0.039,
0.336,0.188,1,0.114,
0.389,0.376,1,0.103,
0.537,0.621,1,0.095,
0.614,0.674,1,0.205,
0.578,0.631,1,0.029,
0.465,0.58,1,0.033,
0.346,0.329,0.953,0.028,
0.647,0.696,1,0.194,
0.321,0.118,1,0.039,
0.627,0.75,1,0.064,
0.562,0.54,1,0.146,
0.526,0.598,1,0.005,
0.563,0.603,1,0.226,
0.589,0.61,1,0.209,
0.423,0.344,1,0.065,
0.561,0.625,1,0.041,
0.645,0.714,1,0.279,
0.649,0.756,1,0.151,
0.561,0.615,1,0.156,
0.591,0.63,1,0.18,
0.557,0.543,1,0.261,
0.613,0.625,1,0.174,
0.503,0.682,1,0.009,
0.462,0.6,0.949,0.009,
0.482,0.628,1,0.081,
0.475,0.456,0.992,0.135,
0.478,0.552,1,0.082,
0.577,0.633,1,0.225,
0.535,0.506,1,0.057,
0.466,0.547,1,0.022,
0.497,0.502,1,0.063,
0.45,0.564,1,0.01,
0.581,0.637,1,0.079,
0.499,0.649,0.979,0.06,
0.487,0.55,1,0.005,
0.527,0.532,0.988,0.104,
0.507,0.478,1,0.029,
0.631,0.599,1,0.402,
0.443,0.532,1,0.005,
0.655,0.743,1,0.198,
0.535,0.601,1,0.052,
0.444,0.514,1,0.018,
0.531,0.601,1,0.07,
0.494,0.456,0.991,0.207,
0.359,0.224,1,0.038,
0.327,0.166,0.986,0.043,
0.597,0.644,1,0.171,
0.52,0.722,1,0.086,
0.542,0.522,1,0.163,
0.509,0.544,0.938,0.107,
0.673,0.87,1,0.123,
0.611,0.679,1,0.152,
0.41,0.498,1,0.004,
0.639,0.724,1,0.239,
0.47,0.406,0.999,0.171,
0.481,0.669,0.972,0.059,
0.542,0.547,1,0.141,
0.558,0.607,0.98,0.116,
0.484,0.495,1,0.084,
0.616,0.616,1,0.334,
0.589,0.675,1,0.087,
0.638,0.728,1,0.28,
0.587,0.635,1,0.081,
0.604,0.663,1,0.109,
0.583,0.595,0.992,0.284,
0.474,0.435,0.987,0.061,
0.332,0.196,1,0.076,
0.594,0.622,1,0.2,
0.563,0.62,1,0.098,
0.416,0.305,1,0.103,
0.623,0.707,1,0.085,
0.479,0.488,1,0.184,
0.49,0.517,1,0.045,
0.623,0.623,1,0.263,
0.445,0.432,1,0.077,
0.533,0.518,1,0.107,
0.564,0.618,0.966,0.124,
0.48,0.362,1,0.247,
0.485,0.59,1,0.049,
0.466,0.572,1,0.018,
0.653,0.647,1,0.201,
0.557,0.593,1,0.207,
0.59,0.661,0.997,0.207,
0.472,0.508,1,0.037,
0.608,0.651,1,0.215,
0.666,0.736,1,0.319,
0.6,0.625,1,0.172,
0.582,0.657,1,0.076,
0.615,0.605,1,0.132,
0.559,0.659,1,0.046,
0.437,0.514,0.969,0.059,
0.542,0.575,1,0.117,
0.598,0.574,1,0.25,
0.468,0.55,1,0.009,
0.508,0.548,1,0.068,
0.612,0.606,1,0.296,
0.49,0.511,1,0.034,
0.634,0.658,1,0.198,
0.512,0.636,1,0.102,
0.566,0.546,1,0.06,
0.593,0.64,1,0.173,
0.477,0.445,1,0.095,
0.546,0.493,1,0.223,
0.577,0.522,1,0.246,
0.563,0.527,1,0.237,
0.646,0.679,1,0.212,
0.584,0.589,1,0.24,
0.493,0.57,1,0.144,
0.542,0.547,1,0.079,
0.519,0.611,1,0.011,
0.521,0.605,1,0.011,
0.543,0.616,1,0.026,
0.522,0.493,1,0.181,
0.479,0.601,1,0.04,
0.585,0.627,1,0.261,
0.634,0.692,1,0.236,
0.536,0.569,1,0.168,
0.498,0.657,0.985,0.024,
0.58,0.687,1,0.136,
0.612,0.591,0.994,0.254,
0.532,0.643,1,0.014,
0.525,0.502,1,0.155,
0.475,0.412,0.947,0.084,
0.512,0.599,1,0.108,
0.484,0.589,1,0.006,
0.465,0.552,0.97,0.032,
0.616,0.683,1,0.128,
0.563,0.635,1,0.021,
0.584,0.605,1,0.129,
0.551,0.653,1,0.048,
0.467,0.568,1,0.029,
0.566,0.601,1,0.031,
0.579,0.556,1,0.23,
0.573,0.597,1,0.182,
0.568,0.645,1,0.079,
0.465,0.396,1,0.127,
0.637,0.7,1,0.233,
0.619,0.725,0.955,0.095,
0.552,0.566,1,0.156,
0.54,0.54,1,0.295,
0.48,0.478,0.942,0.182,
0.603,0.615,1,0.053,
0.631,0.694,0.98,0.265,
0.587,0.575,1,0.25,
0.545,0.536,1,0.265,
0.502,0.553,1,0.055,
0.584,0.657,1,0.052,
0.542,0.565,1,0.119,
0.556,0.521,1,0.293,
0.433,0.207,1,0.09,
0.52,0.36,1,0.067,
0.55,0.475,1,0.213,
0.599,0.639,1,0.128,
0.534,0.492,0.997,0.219,
0.569,0.606,1,0.117,
0.452,0.51,1,0.046,
0.719,0.758,1,0.426,
0.479,0.38,0.928,0.254,
0.581,0.629,1,0.038,
0.502,0.677,1,0.076,
0.536,0.603,0.971,0.122,
0.492,0.623,1,0.034,
0.445,0.538,1,0.007,
0.345,0.197,1,0.011,
0.598,0.639,1,0.163,
0.569,0.625,1,0.109,
0.609,0.625,1,0.272,
0.547,0.538,1,0.263,
0.556,0.631,0.961,0.07,
0.529,0.566,1,0.179,
0.429,0.537,1,0.003,
0.512,0.509,1,0.131,
0.503,0.655,1,0.043,
0.407,0.328,1,0.028,
0.479,0.615,1,0.031,
0.51,0.52,0.965,0.084,
0.672,0.746,0.98,0.292,
0.637,0.705,1,0.123,
