

Data analysis for each instance 
AVG,MED,MAX,MIN
0,-0.046,-0.005,0.097,0.143,0.074,0.129,0.091,0.036,0.06,
0,0,0,0.104,-0.01,0.008,-0.048,0.072,-0.094,-0.008,
0,0,0,0,0,0,-0.033,-0.028,-0.069,0.028,
0,-0.046,0.002,-0.054,-0.093,-0.113,0.011,0.066,-0.045,-0.014,
0,0,0.035,0.197,-0.053,-0.057,-0.022,-0.166,-0.088,-0.053,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0.003,-0.021,0.037,-0.001,0.042,
0,0,0.074,-0.021,0.114,0.015,0.045,-0.005,0.121,0.023,
0,0,0,0,0,0,0,0,0.053,-0.001,
0,0,0,0,0,0,0,0,0,-0.047,
0,0,0,-0.019,0.032,0.221,0.167,0.036,0.015,-0.036,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.087,0.001,0.031,-0.172,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-0.074,0.006,-0.031,
0,0,0,0,0,0,-0.001,-0.082,-0.03,0.04,
0,0,0,-0.013,-0.085,0.044,-0.009,-0.008,-0.262,0.069,
0,0,0,0,0,0,0,0,-0.027,0.097,
0,0,0,0,0.009,-0.001,-0.052,-0.004,0.098,0.099,
0,0,0.041,-0.097,0.023,-0.044,-0.049,0.093,0.044,-0.089,
0,0,0,0,-0.096,-0.045,0.107,0.049,-0.09,-0.146,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0.001,0,0.037,-0.026,0.043,
0,0,0,0,0,0,-0.008,0.002,-0.063,-0.044,
0,0,0,0.015,0.106,0.046,0.015,-0.097,0.002,-0.081,
0,0,0,-0.073,-0.025,0.011,-0.015,-0.024,-0.028,-0.038,
0,0,0,0,-0,0.057,0.003,-0.054,-0.059,0.146,
0,-0.001,-0.016,0.138,0.054,0.118,0.048,-0.019,0.115,-0.063,
0,0,0,0.02,-0.019,0.127,-0.129,-0.069,0.039,0.146,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0.011,0.087,0.091,0.092,-0.05,-0.06,
0,0,-0.009,-0.124,0.075,0.019,-0.09,-0.074,-0.011,0.06,
0,0,-0.04,0.058,0.006,0.064,-0.018,-0.071,0.18,0.228,
0,0,0,0,0,-0.023,-0.002,0.04,-0.023,0.022,
0,0,0,0,0,0,0,0,0,0,
0,-0.009,0.058,-0.094,0.117,0.037,-0.031,-0.016,-0.055,0.052,
0,0,0,0,0,0,0,0,0,0,
0,-0.028,0.083,-0.009,-0.079,0.059,0.052,-0.021,-0.14,-0.239,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-0.042,0.022,0.034,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,-0.013,-0.084,-0.126,-0.071,0.056,0.037,0.01,0.123,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0.003,-0.032,-0.043,-0.194,-0.07,-0.091,-0.118,-0.084,-0.022,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,-0,0.001,0.107,0.212,-0.029,-0.06,
0,-0.092,0.035,-0.104,0.026,-0.006,-0.013,-0.151,-0.105,-0.003,
0,0,0,0.038,-0.007,0.001,0.083,0.077,-0.231,-0.118,
0,0,0,0,-0.004,0.009,-0.045,-0.067,-0.023,-0.069,
0,0,0,0,0,0.051,0.045,0.043,-0.061,-0.023,
0,0,0,0,0,-0.035,0.049,-0.004,0.101,0.073,
0,0,0,0,0,0,0,0,0.044,-0.009,
0,0,0,0,0,-0.023,0.057,-0.055,-0.073,-0.138,
0,0,-0.102,-0.098,-0.072,0.058,0.03,-0.029,-0.116,0.04,
