

Data analysis for each instance 
AVG,MED,MAX,MIN
0.055,0.058,0.344,-0.222,
0.214,0.205,0.526,-0.088,
0.093,0.089,0.262,-0.07,
0.1,0.104,0.536,-0.383,
0.064,0.056,0.291,-0.107,
0.222,0.203,0.531,-0.23,
0.108,0.118,0.384,-0.2,
0.18,0.164,0.511,-0.515,
0.102,0.108,0.422,-0.292,
0.086,0.079,0.39,-0.146,
0.113,0.09,0.452,-0.092,
0.004,-0.01,0.24,-0.179,
0.119,0.132,0.503,-0.26,
0.063,0.088,0.28,-0.291,
0.153,0.142,0.419,-0.025,
0.075,0.07,0.339,-0.1,
0.118,0.123,0.336,-0.099,
0.029,0.047,0.205,-0.187,
0.03,0.028,0.184,-0.171,
0.086,0.069,0.404,-0.129,
0.079,0.072,0.232,-0.087,
0.129,0.121,0.343,-0.103,
0.021,0.025,0.214,-0.105,
0.1,0.102,0.289,-0.142,
0.12,0.126,0.323,-0.129,
0.075,0.083,0.235,-0.18,
0.152,0.16,0.278,-0.058,
0.036,0.03,0.257,-0.127,
0.1,0.107,0.26,-0.057,
0.01,0.018,0.207,-0.241,
0.082,0.091,0.226,-0.056,
0.041,0.051,0.232,-0.231,
0.252,0.217,0.804,-0.898,
0.243,0.202,0.852,-0.644,
0.044,0.007,0.372,-0.153,
0.013,-0.009,0.219,-0.145,
0.041,0.047,0.222,-0.139,
0.035,0.037,0.185,-0.214,
0.034,0.041,0.216,-0.221,
0.037,0.068,0.244,-0.244,
0.065,0.072,0.254,-0.159,
0.239,0.22,0.577,-0.326,
0.025,0.012,0.25,-0.142,
0.225,0.2,0.74,-0.247,
0.045,0.023,0.28,-0.095,
0.084,0.073,0.212,-0.055,
0.022,0.036,0.2,-0.239,
0.17,0.17,0.403,-0.104,
0.053,0.045,0.2,-0.092,
0.036,0.042,0.32,-0.178,
0.056,0.077,0.225,-0.199,
0.109,0.105,0.484,-0.264,
0.19,0.188,0.438,-0.084,
0.161,0.175,0.386,-0.182,
0.003,-0.011,0.253,-0.209,
0.074,0.077,0.214,-0.118,
0.049,0.062,0.24,-0.171,
-0.01,-0.028,0.155,-0.183,
0.15,0.14,0.347,-0.06,
0.097,0.093,0.273,-0.096,
0.015,0.004,0.196,-0.089,
0.084,0.079,0.225,-0.093,
0.034,0.025,0.221,-0.169,
0.015,0.023,0.389,-0.326,
0.071,0.066,0.256,-0.035,
0.051,0.026,0.282,-0.119,
-0.006,0.03,0.29,-0.366,
0.113,0.114,0.33,-0.115,
0.119,0.113,0.324,-0.085,
-0.02,-0.017,0.228,-0.308,
0.11,0.119,0.314,-0.204,
-0.012,-0.067,0.313,-0.19,
0.013,0.025,0.238,-0.209,
0.007,-0.016,0.263,-0.159,
0.022,0.041,0.254,-0.302,
-0.039,-0.05,0.209,-0.333,
0.079,0.074,0.234,-0.081,
0.126,0.13,0.309,-0.121,
0.123,0.13,0.346,-0.188,
0.078,0.093,0.25,-0.161,
0.125,0.136,0.26,-0.067,
0.01,0.005,0.205,-0.157,
0.307,0.33,0.455,-0.244,
-0.036,-0.02,0.177,-0.253,
0.038,0.045,0.277,-0.2,
0.428,0.415,0.766,-0.068,
0.006,0,0.203,-0.128,
0.013,0.009,0.221,-0.179,
0.118,0.122,0.225,-0.041,
0.34,0.327,0.598,-0.109,
0.417,0.383,0.682,-0.047,
0.126,0.125,0.327,-0.126,
0.077,0.096,0.26,-0.202,
-0.115,-0.139,0.273,-0.389,
0.035,0.032,0.257,-0.141,
0.216,0.23,0.433,-0.118,
0.032,0.041,0.141,-0.093,
0.139,0.146,0.417,-0.146,
0.047,0.077,0.255,-0.186,
0.044,0.042,0.209,-0.075,
0.246,0.236,0.423,-0.046,
0.039,0.042,0.253,-0.151,
0.202,0.207,0.409,-0.097,
0.064,0.069,0.232,-0.115,
0.334,0.334,0.575,0,
0.242,0.244,0.421,-0.099,
-0.003,0.009,0.098,-0.181,
0.239,0.266,0.425,-0.101,
-0.01,-0.005,0.153,-0.253,
0.166,0.166,0.411,-0.166,
0.011,-0,0.285,-0.182,
0.037,0.046,0.209,-0.199,
0.058,0.073,0.295,-0.218,
0.112,0.117,0.27,-0.118,
0.117,0.125,0.285,-0.054,
0.179,0.17,0.441,-0.074,
0.175,0.183,0.395,-0.112,
-0.006,0.011,0.317,-0.278,
0.31,0.337,0.514,-0.306,
0.361,0.362,0.727,0,
0.285,0.334,0.578,-0.223,
0.154,0.163,0.367,-0.088,
0.049,0.062,0.357,-0.266,
-0.056,-0.004,0.169,-0.357,
0.066,0.066,0.319,-0.198,
