

Data analysis for each instance 
AVG,MED,MAX,MIN
0.175,0.149,0.45,-0.067,
0.23,0.255,0.481,-0.042,
0.134,0.076,0.404,-0.021,
0.236,0.201,0.838,-0.049,
0.132,0.069,0.426,-0.047,
0.247,0.264,0.454,-0.143,
0.213,0.23,0.442,-0.068,
0.215,0.234,0.443,-0.111,
0.187,0.229,0.376,-0.066,
0.14,0.114,0.419,-0.176,
0.142,0.158,0.447,-0.189,
0.144,0.046,0.454,-0.046,
0.223,0.244,0.416,-0.086,
0.175,0.16,0.48,-0.108,
0.153,0.126,0.415,-0.051,
0.126,0.035,0.437,-0.154,
0.192,0.208,0.441,-0.066,
0.204,0.194,0.396,0,
0.21,0.143,0.449,0,
0.123,0.089,0.418,-0.126,
0.088,0.029,0.385,-0.15,
0.14,0.135,0.392,-0.106,
0.134,0.081,0.356,-0.048,
0.204,0.186,0.426,-0.086,
0.175,0.172,0.427,-0.015,
0.161,0.192,0.4,-0.124,
0.193,0.172,0.396,-0.036,
0.205,0.205,0.414,-0.214,
0.201,0.168,0.393,0,
0.146,0.146,0.404,-0.334,
0.166,0.118,0.501,-0.087,
0.141,0.146,0.425,-0.141,
0.179,0.116,0.484,-0.083,
0.139,0.092,0.368,-0.056,
0.12,0.09,0.458,-0.177,
0.155,0.103,0.468,-0.095,
0.106,0.04,0.404,-0.054,
0.119,0.049,0.417,-0.161,
0.108,0.011,0.394,-0.11,
0.304,0.361,0.516,-0.054,
0.186,0.171,0.391,0,
-0.073,0,0.424,-0.607,
0.102,0.026,0.428,-0.176,
0.085,0.011,0.367,-0.149,
0.214,0.222,0.436,-0.044,
0.131,0.13,0.391,-0.217,
0.17,0.165,0.373,-0.21,
0.12,0.043,0.432,-0.204,
0.188,0.149,0.466,-0.183,
0.119,0.051,0.485,-0.104,
0.2,0.194,0.4,0,
0.103,0.057,0.425,-0.143,
0.251,0.316,0.485,-0.108,
0.224,0.262,0.517,-0.119,
0.122,0.049,0.505,-0.079,
0.15,0.105,0.408,-0.064,
0.131,0.072,0.441,-0.129,
0.253,0.285,0.41,-0.035,
0.2,0.179,0.38,-0.066,
0.174,0.144,0.387,0,
0.181,0.141,0.453,0,
0.303,0.349,0.509,-0.027,
0.058,0.021,0.413,-0.194,
0.201,0.23,0.411,-0.121,
0.24,0.274,0.424,-0.026,
0.108,0.056,0.433,-0.196,
0.174,0.115,0.425,-0.052,
0.141,0.11,0.385,-0.121,
0.158,0.097,0.413,-0.092,
0.202,0.143,0.441,-0.095,
0.141,0.05,0.428,-0.115,
0.198,0.237,0.409,-0.316,
0.149,0.086,0.47,-0.15,
0.133,0.037,0.508,-0.083,
0.134,0.118,0.475,-0.323,
0.167,0.146,0.418,-0.046,
0.127,0.056,0.419,-0.061,
0.142,0.08,0.433,-0.212,
0.203,0.157,0.439,-0.123,
0.12,0.051,0.436,-0.124,
0.131,0.038,0.462,-0.073,
0.204,0.199,0.373,0,
0.151,0.103,0.403,-0.021,
0.103,0.073,0.427,-0.258,
0.152,0.102,0.381,-0.222,
0.095,0.033,0.442,-0.162,
0.171,0.168,0.339,-0.086,
0.149,0.045,0.404,-0.153,
0.152,0.14,0.398,-0.14,
0.099,0.035,0.376,-0.359,
0.182,0.134,0.392,0,
0.167,0.139,0.423,-0.183,
0.191,0.166,0.38,-0.016,
0.222,0.208,0.438,-0.126,
0.176,0.149,0.438,-0.161,
0.125,0.07,0.397,-0.149,
0.199,0.237,0.425,0,
0.146,0.097,0.429,-0.069,
0.18,0.169,0.491,-0.108,
0.241,0.19,0.634,0,
0.125,0.086,0.405,-0.215,
0.175,0.167,0.352,-0.037,
0.206,0.199,0.503,0.019,
0.23,0.274,0.421,-0.052,
0.214,0.256,0.395,-0.077,
0.217,0.272,0.447,-0.052,
0.234,0.195,0.466,-0.111,
0.119,0.125,0.344,-0.137,
0.098,0.041,0.449,-0.371,
0.105,0.039,0.427,-0.07,
0.177,0.141,0.419,-0.117,
0.183,0.155,0.436,-0.017,
0.116,0.087,0.379,-0.385,
0.097,0.009,0.431,-0.156,
0.155,0.156,0.392,-0.071,
0.174,0.145,0.381,-0.032,
0.121,0.118,0.388,-0.162,
0.187,0.2,0.402,-0.064,
0.141,0.093,0.45,-0.035,
0.133,0.097,0.442,-0.045,
0.158,0.149,0.376,-0.139,
0.099,0.005,0.42,-0.017,
0.185,0.156,0.394,-0.016,
0.168,0.154,0.389,-0.228,
0.154,0.143,0.438,-0.1,
0.118,0.019,0.441,-0.044,
0.171,0.15,0.47,-0.173,
0.162,0.128,0.432,-0.104,
0.056,-0.005,0.392,-0.193,
0.114,0.039,0.393,-0.096,
0.252,0.315,0.435,-0.047,
0.235,0.263,0.381,0.032,
0.168,0.187,0.413,-0.142,
0.188,0.157,0.453,-0.011,
0.192,0.222,0.408,-0.126,
0.21,0.196,0.398,-0.197,
0.176,0.177,0.469,-0.177,
0.11,0.027,0.472,-0.066,
0.198,0.245,0.475,-0.138,
0.296,0.307,0.59,-0.01,
0.244,0.326,0.589,-0.18,
0.182,0.231,0.408,-0.066,
0.163,0.154,0.435,-0.039,
0.15,0.174,0.437,-0.323,
0.075,0.021,0.318,-0.137,
0.192,0.167,0.542,-0.079,
0.135,0.111,0.35,-0.068,
0.143,0.128,0.375,-0.164,
0.173,0.146,0.449,-0.02,
0.196,0.203,0.436,-0.165,
0.181,0.209,0.343,-0.054,
0.108,0.022,0.394,-0.03,
0.162,0.139,0.395,0,
