0.0,-0.042,0.015,0.11,0.027,0.154,0.212,0.021,-0.071,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.017,0.029,0.051,0.009,0.128,0.182,-0.087,0.005,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.042,-0.078,0.0,-0.056,0.13,0.225,0.262,0.222,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.006,0.042,0.132,0.06,0.068,0.173,0.265,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.088,-0.006,-0.106,0.016,0.148,0.258,0.153,-0.066,-0.094,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,
0.0,-0.073,0.109,0.142,0.003,0.062,0.165,-0.011,-0.098,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.032,0.022,-0.054,0.097,0.067,0.194,0.175,0.068,-0.042,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.079,0.019,0.077,-0.021,0.175,0.314,0.01,-0.068,-0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.016,-0.031,0.081,0.048,0.064,0.118,0.246,-0.008,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.039,0.016,0.133,0.141,0.071,0.212,0.214,0.004,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01,-0.052,-0.024,0.171,0.185,0.162,0.196,-0.052,-0.024,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.04,0.02,-0.023,0.125,0.03,0.166,0.235,0.027,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.062,-0.032,0.133,0.1,0.18,0.077,0.073,-0.026,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,-0.006,0.034,0.125,0.104,0.032,0.177,0.14,-0.084,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
