0.061,0.232,0.606,0.1,314.0,
0.031,0.254,0.615,0.1,1179.0,
0.037,0.229,0.634,0.1,689.0,
0.027,0.246,0.628,0.1,914.0,
0.03,0.237,0.633,0.1,1412.0,
0.032,0.232,0.637,0.1,1113.0,
0.026,0.236,0.638,0.1,1210.0,
0.038,0.251,0.611,0.1,1055.0,
0.031,0.236,0.632,0.1,1139.0,
0.06,0.221,0.619,0.1,554.0,
0.03,0.225,0.645,0.1,1523.0,
0.043,0.236,0.621,0.1,559.0,
0.033,0.244,0.624,0.1,771.0,
0.022,0.251,0.627,0.1,1436.0,
0.047,0.248,0.605,0.1,584.0,
0.04,0.212,0.648,0.1,585.0,
0.038,0.236,0.626,0.1,1299.0,
0.025,0.245,0.63,0.1,1398.0,
0.035,0.271,0.594,0.1,841.0,
0.035,0.225,0.64,0.1,1020.0,
0.046,0.248,0.605,0.1,898.0,
0.027,0.231,0.643,0.1,1257.0,
0.041,0.3,0.559,0.1,342.0,
0.03,0.234,0.637,0.1,1388.0,
0.04,0.238,0.622,0.1,774.0,
0.028,0.224,0.649,0.1,1468.0,
0.038,0.237,0.626,0.1,917.0,
0.028,0.234,0.638,0.1,1907.0,
0.029,0.262,0.609,0.1,949.0,
0.044,0.229,0.626,0.1,970.0,
0.025,0.249,0.626,0.1,1637.0,
0.036,0.238,0.627,0.1,946.0,
0.026,0.239,0.635,0.1,1411.0,
0.039,0.255,0.606,0.1,895.0,
0.043,0.27,0.587,0.1,622.0,
0.045,0.266,0.59,0.1,559.0,
0.037,0.216,0.648,0.1,996.0,
0.027,0.262,0.611,0.1,843.0,
0.025,0.232,0.643,0.1,1638.0,
0.068,0.249,0.583,0.1,844.0,
0.044,0.277,0.579,0.1,544.0,
0.033,0.228,0.639,0.1,720.0,
0.051,0.257,0.592,0.1,540.0,
0.043,0.222,0.634,0.1,557.0,
0.075,0.255,0.57,0.1,405.0,
0.032,0.249,0.618,0.1,1515.0,
0.031,0.24,0.629,0.1,1253.0,
0.02,0.245,0.635,0.1,1562.0,
0.026,0.216,0.658,0.1,1540.0,
0.033,0.229,0.637,0.1,1614.0,
0.057,0.277,0.566,0.1,609.0,
0.03,0.243,0.627,0.1,1497.0,
0.029,0.229,0.642,0.1,1523.0,
0.028,0.226,0.645,0.1,1033.0,
0.025,0.235,0.639,0.1,1055.0,
0.033,0.251,0.616,0.1,1230.0,
0.023,0.247,0.63,0.1,1095.0,
0.029,0.233,0.638,0.1,1310.0,
0.058,0.279,0.563,0.1,381.0,
0.031,0.241,0.628,0.1,1034.0,
0.039,0.243,0.619,0.1,916.0,
0.041,0.247,0.612,0.1,1277.0,
0.037,0.263,0.6,0.1,935.0,
0.046,0.235,0.619,0.1,673.0,
0.02,0.239,0.642,0.1,988.0,
0.045,0.282,0.573,0.1,395.0,
0.028,0.244,0.628,0.1,1551.0,
0.038,0.224,0.638,0.1,540.0,
0.03,0.25,0.62,0.1,1068.0,
0.029,0.248,0.622,0.1,1535.0,
0.024,0.236,0.639,0.1,1426.0,
0.036,0.236,0.628,0.1,1312.0,
0.048,0.273,0.579,0.1,754.0,
0.037,0.245,0.618,0.1,1371.0,
0.034,0.257,0.609,0.1,847.0,
0.043,0.27,0.587,0.1,456.0,
0.064,0.216,0.62,0.1,483.0,
0.042,0.244,0.614,0.1,904.0,
0.032,0.248,0.62,0.1,1547.0,
0.028,0.222,0.65,0.1,1336.0,
0.035,0.244,0.621,0.1,931.0,
0.031,0.266,0.603,0.1,1026.0,
0.042,0.278,0.58,0.1,635.0,
0.039,0.243,0.618,0.1,1019.0,
0.029,0.25,0.621,0.1,1241.0,
0.025,0.232,0.642,0.1,1135.0,
0.035,0.225,0.64,0.1,813.0,
0.044,0.252,0.604,0.1,801.0,
0.038,0.231,0.631,0.1,849.0,
0.028,0.247,0.625,0.1,982.0,
0.033,0.22,0.647,0.1,1276.0,
0.025,0.238,0.637,0.1,1218.0,
0.035,0.231,0.635,0.1,683.0,
0.035,0.243,0.622,0.1,1143.0,
0.031,0.25,0.62,0.1,1194.0,
0.027,0.239,0.634,0.1,1605.0,
0.04,0.284,0.576,0.1,505.0,
0.032,0.233,0.635,0.1,1731.0,
0.03,0.239,0.631,0.1,1311.0,
0.03,0.257,0.612,0.1,1370.0,
0.024,0.24,0.636,0.1,1574.0,
0.023,0.209,0.668,0.1,561.0,
0.038,0.238,0.623,0.1,612.0,
0.027,0.236,0.638,0.1,1315.0,
0.037,0.233,0.63,0.1,764.0,
0.037,0.23,0.633,0.1,888.0,
0.044,0.233,0.622,0.1,530.0,
0.034,0.234,0.632,0.1,470.0,
0.03,0.246,0.624,0.1,1462.0,
0.034,0.251,0.615,0.1,629.0,
0.02,0.242,0.637,0.1,1125.0,
0.033,0.263,0.605,0.1,427.0,
0.03,0.265,0.606,0.1,1199.0,
0.023,0.276,0.601,0.1,1010.0,
0.036,0.245,0.619,0.1,1425.0,
0.041,0.229,0.629,0.1,816.0,
0.034,0.23,0.637,0.1,1219.0,
0.033,0.234,0.633,0.1,1497.0,
0.046,0.255,0.599,0.1,831.0,
0.028,0.25,0.622,0.1,1452.0,
0.025,0.24,0.635,0.1,1260.0,
0.027,0.248,0.625,0.1,699.0,
0.025,0.24,0.635,0.1,1537.0,
0.039,0.23,0.631,0.1,1207.0,
