

Data analysis for each instance£º 
AVG,MED,MAX,MIN
0.077,0.081,0.33,-0.256,
0.101,0.099,0.39,-0.26,
0.071,0.075,0.245,-0.269,
0.076,0.072,0.305,-0.241,
0.086,0.079,0.313,-0.27,
0.095,0.079,0.287,-0.216,
0.077,0.092,0.356,-0.683,
0.117,0.106,0.338,-0.288,
0.095,0.087,0.349,-0.242,
0.074,0.079,0.296,-0.236,
0.072,0.08,0.291,-0.288,
0.096,0.103,0.314,-0.27,
0.08,0.085,0.275,-0.279,
0.08,0.074,0.278,-0.233,
0.06,0.077,0.273,-0.315,
0.04,0.047,0.318,-0.383,
0.073,0.074,0.309,-0.241,
0.043,0.057,0.263,-0.362,
0.083,0.093,0.321,-0.326,
0.055,0.06,0.269,-0.304,
0.053,0.064,0.254,-0.332,
0.083,0.088,0.317,-0.205,
0.072,0.079,0.323,-0.275,
0.08,0.1,0.27,-0.38,
0.071,0.082,0.286,-0.313,
0.086,0.076,0.362,-0.336,
0.065,0.072,0.256,-0.266,
0.076,0.079,0.286,-0.231,
0.082,0.085,0.334,-0.276,
0.087,0.102,0.305,-0.322,
0.068,0.073,0.302,-0.359,
0.073,0.076,0.31,-0.291,
0.062,0.075,0.316,-0.376,
0.057,0.063,0.24,-0.292,
0.035,0.042,0.279,-0.424,
0.115,0.12,0.386,-0.319,
0.072,0.073,0.32,-0.303,
0.093,0.091,0.353,-0.286,
0.076,0.063,0.286,-0.227,
0.108,0.112,0.36,-0.413,
0.062,0.067,0.329,-0.268,
0.058,0.058,0.344,-0.347,
0.084,0.076,0.308,-0.341,
0.063,0.066,0.388,-0.385,
0.081,0.091,0.365,-0.275,
0.09,0.082,0.362,-0.223,
0.086,0.099,0.277,-0.343,
0.08,0.077,0.309,-0.182,
0.077,0.078,0.311,-0.29,
0.105,0.102,0.375,-0.227,
0.047,0.05,0.314,-0.395,
0.091,0.087,0.301,-0.278,
0.076,0.07,0.323,-0.194,
0.072,0.07,0.243,-0.31,
0.056,0.076,0.349,-0.565,
0.027,0.044,0.266,-0.277,
0.073,0.082,0.352,-0.271,
0.105,0.108,0.299,-0.239,
0.075,0.081,0.303,-0.361,
0.074,0.067,0.302,-0.261,
