1311,9418,278,324158
1265,12991,16882,19161
8405,12838,81503,8681
1805,3748,27670,5261
5813,8238,5977,35977
328,87871,3757,37752
2751,56424,151768,464188
12099,36842,72386,99651
11165,6673,58631,222132
5490,15318,14647,228976
38556,33995,49188,60874
4059,11966,2732,400016
9025,6267,2210,109170
11,40919,46431,20939
1928,5496,24285,19968
3319,7553,40491,239320
1264,7940,11096,24167
2223,3477,154551,231851
2876,7485,27625,108449
4040,11718,7632,12493
851,19463,3013,181273
4447,10667,24519,7494
2678,11742,8802,61382
4584,27713,6123,242009
5091,5687,8687,166369
12294,11900,28569,69663
8773,20524,93730,318585
9765,2921,59986,211828
8181,21906,98,109896
500,1865,140058,170044
25766,11851,5280,9936
879,34869,25977,286964
882,7111,69288,252857
196,8948,2535,14715
2554,7206,7540,26582
20249,12858,15518,478
9894,531,530,1135
3579,7775,39193,5151
184,28197,10415,22977
9813,11712,5187,11033
1293,17894,45399,171664
13001,10984,30129,159219
5715,13611,61975,135915
6540,4856,43718,23317
2511,22811,82564,7769
10725,7217,16451,254472
1103,19965,17577,542494
154,2830,12584,94412
6498,14966,34820,967
5587,21771,20522,208518
1891,138,45049,24933
3264,7688,6682,56828
1822,13775,88068,611127
8451,3852,2471,42988
2273,15871,2511,5158
8494,2157,90411,18719
24284,1962,4685,94908
6741,53257,17650,7593
920,4032,13987,145458
809,2723,101168,129194
1126,9017,47657,1228
14860,1732,316746,209800
2550,791,137475,3074
26855,106039,24410,68063
18852,51320,19844,52719
1493,27303,75161,32572
5872,91860,149557,98970
2456,2116,469,176941
1154,45611,27047,62675
5325,11812,3247,38345
7052,11376,14671,6784
374,14903,11537,65313
2521,4694,58688,74277
2574,197,38130,182813
5423,10667,14146,3983
3676,11155,53,206539
3233,13211,18426,2548
188,16631,38859,46048
10494,22914,22367,14086
1551,11644,59768,15164
1386,8444,14806,67822
8718,3365,1224,51258
6417,1718,21940,6423
2444,5819,13316,46065
3973,2595,4499,14960
1169,4283,75439,36942
8338,4244,3555,5796
2676,2087,14059,50377
2883,19130,34218,86992
2021,296,7898,28126
1882,15714,6961,83812
9913,1748,58065,344572
6016,6532,65688,33869
9804,39707,100996,15302
1142,27373,27644,55582
1863,11526,63437,50162
11739,6577,10180,33873
2130,3858,42502,34607
3285,12790,24560,22734
834,36343,34936,64124
7864,935,769,39565
148,21159,9734,32540
776,10884,6678,807926
3756,5991,74131,43055
12231,51730,5525,56075
4088,4756,3814,87305
2393,27556,15267,4023
2697,55700,83342,325
15968,7774,24557,37553
5239,19711,2089,22752
12318,2097,57021,19373
5603,12805,5713,136265
10147,8971,6023,145792
3591,19361,33122,32044
1569,21708,6152,26280
2126,3895,4550,69506
2723,43990,10946,39021
3951,60406,41368,17942
23386,11528,17710,115734
1259,18911,114,55460
3700,3624,41094,13889
461,664,57791,20260
14703,6576,8151,10285
1848,10156,1872,14408
1720,22649,106610,1179
922,1291,4430,27382
3303,8560,6359,219429
1236,10451,579,26735
2676,6002,31676,44763
4939,287,26664,7544
686,37068,37317,363452
3374,1912,2124,45812
1812,2660,12651,28744
3050,2015,27907,38740
1436,6006,7134,57988
7655,2738,6890,87053
1102,43803,14056,85408
697,77321,66669,226060
6000,4259,6257,76715
11594,55455,52777,442474
643,42358,76952,103167
3453,6376,28235,4237
7401,4565,9214,117534
1301,1419,42101,199533
24464,13640,10763,186881
2868,3063,4274,42698
1196,6428,25354,27440
2703,9327,5196,1613
5408,2469,31502,42396
6628,6719,15639,28619
4498,12757,37018,18597
190,11431,20512,9119
7321,10840,49042,161383
20043,81560,134457,5579
4994,1798,6634,8116
177,32388,6984,12227
2255,11824,51425,513468
18050,30109,38549,832232
3880,1850,18133,13769
5116,3442,104163,124271
2168,2106,17018,376935
13682,56661,269804,99281
1339,24693,4087,83931
6613,23903,13822,34948
20409,4379,35527,28674
4650,11240,3370,1266
5254,6478,3068,47271
6836,3904,15207,17386
1200,35910,62206,23764
5026,16578,4298,15708
6287,5933,3384,2716
2445,43263,128414,4326
4565,7331,5291,22784
1991,3070,22,41645
1224,3185,1459,178361
7033,915,2364,19878
58,2895,95792,65838
10309,46439,24440,220294
158,9990,11513,39228
2289,10014,25712,35419
70,15731,3124,43261
5691,7916,180366,4409
437,18825,47456,32870
4512,22027,7261,51021
2854,10838,5822,701
17406,731,31369,1425
284,18981,44861,25957
11277,64142,21211,94601
384,63059,28912,487302
239,13584,12071,3105
34,12427,34241,182921
1850,12000,13278,1040
4897,31059,33813,31840
3571,36804,29567,71039
2651,17653,15429,20887
3140,3166,39603,617884
31970,24117,154110,50442
4465,7632,18012,8504
5594,970,34082,15574
6699,568,20874,14949
1252,11950,14224,36340
358,1024,17347,25546
2742,7676,3628,228031
2571,3130,15652,87731
8027,5602,4085,29927
840,5026,3302,18799
4667,12708,69251,37184
131,103,33096,17516
5142,22033,9187,8454
186,1472,62783,10125
7838,7818,20263,1528
331,61492,61072,108538
3257,530,5844,1424017
2404,9012,707,393612
1353,9541,6021,39088
11738,3120,147746,76736
5413,4076,12244,29077
9345,8911,825,10862
17530,962,6397,154025
1292,3128,4678,237439
29435,14675,11234,5406
4055,54522,35056,18064
1038,31572,150514,34568
8851,2461,6186,7147
5970,13948,43436,6401
1227,4339,50866,397303
21339,31286,19810,121435
9513,9105,29119,125528
4443,1174,20843,105819
2847,14205,18838,46362
7335,8191,16774,4822
266,9180,8377,206747
1124,10581,61117,8912
20,11898,1309,136028
5880,1163,106029,8484
4370,8472,779,15255
19010,49654,2706,87343
5062,5559,2205,138902
48055,5878,58895,181228
12074,22716,39871,69299
490,5477,57735,19973
4765,6124,32086,12272
1446,1483,12623,591599
1726,11324,47909,53211
567,1128,19410,31104
25410,155406,18137,2167
2367,2835,53929,66359
6437,18138,11864,80127
10990,6062,120420,49938
1709,13432,3265,16455
2547,4925,6712,32033
5149,5406,50271,6106
217,12674,93389,49639
9,4248,6820,151013
2527,4074,1053,39143
12010,5645,31051,8828
13698,4976,7740,47033
5556,7618,6238,13079
5240,1087,11980,5240
440,6012,15685,921230
1259,7264,57070,5455
990,365,11278,49620
1985,1231,16965,15275
2594,5852,105284,213473
9539,47841,12937,4577
2803,50791,103903,1216
6554,363,55,22259
5225,1672,57644,63130
2460,15421,29325,20109
4707,37888,4529,36949
984,5427,50385,179964
2279,39494,55296,30953
1722,3743,57141,32865
3953,44036,2194,34984
6676,75917,5996,4389
9268,8607,117371,73791
6715,14536,147,12545
10425,9310,14129,1077
3654,28790,5451,179593
22498,113139,82385,79249
292,3308,1653,136041
7385,11765,10368,203323
11404,21284,954,7802
1370,28005,18128,303196
2263,11686,40249,4938
4212,980,22109,123398
4670,3072,7287,218649
3013,1589,7903,113407
43365,15692,8620,85523
2858,2383,18153,12368
5857,4601,30488,340382
2576,7381,12765,3663
1519,17229,57001,85343
293,3341,18314,452700
13754,11997,9799,20860
12243,37120,29328,31275
3037,16787,14436,23626
1094,3369,7599,23994
2561,4582,13683,3377
5247,9126,25000,97888
18124,3453,27095,4865
5352,16170,9040,36102
13585,8777,3206,16694
3874,10795,34204,39841
20565,2548,8256,24607
1791,18781,18318,19032
6554,2582,178615,38922
874,4961,14374,85072
2162,49421,21707,182476
19219,6743,6379,135512
4179,4926,10501,22341
30285,16236,5746,25337
352,12462,8705,9350
393,31222,16169,20738
3484,8254,20079,22774
920,14750,16833,131426
9132,33598,44188,275556
1730,6230,2963,6653
2474,2208,236840,272842
2986,9950,16918,18268
2708,19062,38869,72051
2361,3753,41410,234449
10526,2189,24647,32252
8687,105146,20094,240308
13014,23863,10991,59325
2810,35192,27767,72110
13446,290,67878,190762
3381,1300,7972,15352
10934,3060,2808,10326
3324,8438,21185,25613
9325,9238,20591,8141
39,7296,7116,112980
1788,1863,32007,101350
10495,32230,69586,147200
25699,23599,8776,36365
3495,8469,16330,5807
6982,7052,55720,8385
6339,549,24801,73910
4064,34054,40210,1591
6221,16259,24985,5022
1898,19833,13628,134620
883,20956,14133,204612
7377,18104,36451,23979
5365,14268,2794,124050
21140,5254,56097,7628
6132,12991,929,17607
1929,15245,7079,19496
4938,16514,6562,888
10744,30554,5285,1144
1177,51781,2223,17317
3041,5298,13022,370626
6532,1687,12290,61939
2878,12098,35890,9844
948,46116,7598,4122
959,17682,152067,236625
1144,2345,44727,253616
1061,7889,7811,40243
24381,28356,8398,17018
28119,80758,22645,80029
4618,3765,15864,3374
1275,1271,48157,195614
1052,11067,4981,270710
