67718,67470,69940,80208,78910,97909,88618,124797,309466,263003
40764,59221,41559,65433,65957,69524,85485,131837,141461,250409
45269,45073,48038,54991,55150,57100,164244,115129,113903,157836
49683,52545,53927,52940,61206,88887,83251,207460,135079,107391
21213,20469,21059,27584,25884,25764,28174,47804,75180,52761
16713,17025,22481,22331,30672,29003,53849,35480,92873,60633
212709,218120,214414,216453,235904,213501,215317,342071,326388,763765
56187,56909,61655,69092,84734,89812,99052,112792,130217,314828
15781,16364,19674,50084,39925,50078,97635,59511,64490,59770
105728,107537,108738,122600,110546,107537,112498,112556,212387,476583
18502,19445,22042,25481,36984,47190,38311,94171,71588,97185
91033,91886,93034,91631,98948,104536,107316,180125,207192,445742
16987,20091,17922,23020,46994,41959,53705,47287,86546,44472
22116,21704,29913,48424,37845,37130,68450,70203,70759,109247
19854,18548,20436,21212,52652,40314,39513,88677,70579,121824
66725,67646,67429,86321,69530,69279,75200,138180,142303,277658
12186,18696,22006,19872,23662,22251,53725,37518,43017,43478
31131,32013,33176,32113,31715,52532,50543,113560,84818,130688
17871,19178,40508,26812,30245,65472,70605,67781,62242,108930
17655,19468,18813,28261,25848,57630,76675,87082,67285,112881
45057,46177,49205,47741,56393,67483,74316,92451,253841,134669
57453,59441,58508,68072,76811,106363,125295,124756,129767,247901
28466,28597,30371,34056,34948,36730,68300,76931,162502,151771
76594,79481,80571,77823,79318,108706,185641,134820,298980,574249
12429,13940,17082,16477,22739,39124,27724,39799,38571,66502
34323,34506,44596,47639,52061,59864,62705,59703,112176,155904
15437,14765,25683,21645,20958,22072,54469,36720,39228,64552
24693,25721,27643,46762,43635,41461,44192,42917,103359,81485
81142,83677,90477,92548,105853,147852,122534,266487,218404,359980
189654,189879,189064,194062,192342,190046,200318,232114,247682,616122
14394,17095,15942,21498,22304,43193,26482,67105,56112,70030
79523,83857,85692,86863,81814,91805,86459,140686,139658,303904
8154,9485,10026,21867,15601,25466,19534,27216,26529,21796
83290,83940,82431,90601,82930,94863,146519,157259,157519,407397
16394,18093,22027,19960,29110,33633,58673,37949,78664,60855
16736,20136,22694,23476,29828,27687,53847,48412,46003,74107
24067,28460,28974,29726,29335,31990,49491,65416,126812,91642
55568,58041,63122,74354,100271,129612,89813,148739,179350,315269
19203,19407,22528,21883,34601,36209,45852,58052,104456,119750
23728,23125,28040,31683,28777,53768,47953,52752,50075,98399
34504,40025,41046,48323,47449,49037,59398,99633,198665,116370
17057,16395,20762,19277,19501,55851,55219,44100,82512,43178
20422,21746,21855,30258,27721,38944,105151,104707,104991,111305
76187,77626,77157,79841,83198,104980,104204,102900,262519,154725
10490,14667,12955,17323,16920,22608,38893,47092,71239,52162
17272,19605,20369,23983,23649,38470,33139,65799,84835,109755
18855,20967,37432,27023,44785,35896,41081,88513,68600,105326
22062,21625,27484,29015,31578,34780,31086,35963,85740,102605
100311,100956,103073,101209,106405,113751,109782,156314,177268,356391
12991,14119,25177,20768,19507,26172,23811,56409,51252,56031
69353,68537,74790,72873,69504,90057,129712,113718,125400,287959
13279,14627,17199,17688,28483,23993,25670,59377,53948,57357
124994,126083,131116,127554,134975,128759,133694,177129,190281,508910
76289,84328,75189,75502,77638,75088,79289,109613,119432,279905
132970,137146,140310,138318,132705,135470,148635,136006,192705,561656
9202,10306,9781,17977,15416,19714,19215,40037,29017,38191
47455,49428,50927,48442,56965,64121,66726,75370,101971,196193
12952,13068,13220,14865,35655,29095,35242,29694,61418,54205
13873,17098,21371,21393,32411,25840,56477,46394,55953,50344
31626,32652,35640,36835,39744,39172,40592,126399,76026,125834
34033,35086,37264,38440,42844,57161,67312,114279,87974,176278
15272,17904,17504,19638,26177,28391,52702,33893,44287,42956
10709,10818,10341,10229,12810,28115,26488,27343,55530,43013
18038,16729,18875,32504,25874,26473,27022,27088,79100,51222
12420,12946,17166,16142,17739,25282,31425,46544,32918,28899
18794,19322,20380,26178,24662,71561,49647,48793,83456,135866
100858,105072,100984,102066,104878,134700,148751,154637,157286,477056
56631,54540,58201,62576,56406,55899,62285,97797,131253,239188
26507,22592,22299,23080,34248,39847,38060,55321,46308,128628
63239,60735,60127,61363,64011,75022,99483,156572,119139,319738
