24436,16455,52608,74183,101427,96833,141054
5944,10881,15600,9263,23540,12612,41070
2379,26858,30968,14675,40456,146105,158602
13134,21035,31955,9717,11242,34984,174174
7801,2425,22457,29870,17788,63756,47571
13532,45532,16447,8159,22831,86308,104152
11097,12761,40559,27187,45269,112222,144497
2711,8188,15921,6342,20721,24827,47486
6208,14011,10311,18072,29647,55633,41898
9112,5822,5399,6689,20162,12514,41811
13555,20513,4566,12102,53604,139593,119904
22735,27692,30724,21723,70903,30178,293183
17546,19832,16435,19698,34120,26693,50934
8823,17445,10105,42317,5810,6859,128513
15075,15347,7048,32450,58275,60640,12110
9030,12664,8516,14755,35368,221961,17346
7311,9614,13687,33010,32961,30479,31762
17799,23095,14858,33591,60351,320087,226528
8050,4932,15919,40842,12257,12852,49594
6189,9553,8151,5734,57242,16997,49102
7512,9636,6646,7776,15978,13966,27770
7638,10661,30056,8256,16381,27005,51161
4344,4940,33799,49414,15429,30932,87154
391,4993,27475,4994,13334,19710,7041
5338,18464,14151,10049,51591,178587,290068
19131,11387,12299,17113,16998,38000,108682
991,2833,12914,3696,1842,6451,13779
10764,30436,30720,12839,23899,124002,122995
22117,15393,15924,27749,32315,56106,230753
5236,6359,4988,40155,6235,14324,30934
7750,2500,14960,18305,11433,24341,192230
6223,6537,3178,3551,31547,11167,10354
14530,15139,20350,12143,46856,28593,235024
9408,8992,11153,11857,31914,38106,274369
12046,6324,5777,26434,25200,16190,105096
12821,21594,15807,24805,19138,59630,82586
10714,11467,58745,12212,22635,31944,87420
5907,6508,8482,2513,11943,14382,34828
3864,2663,15676,50332,10544,23812,58021
7158,8650,17804,22555,54082,10769,17747
7764,12842,16656,24133,35769,13686,84687
17096,6189,10100,32273,17593,23227,119778
9434,9964,21558,22478,81557,21604,58702
5876,10463,10625,15070,10187,26128,48825
9987,13591,3737,18512,34200,27686,6217
13531,7626,4594,33674,11343,62615,70067
4922,4532,7707,17604,15359,25599,136217
4585,15518,6285,12338,21215,37615,338094
8027,5650,36824,36098,21759,23686,72148
5554,428,15536,8426,30521,4571,61652
12758,5534,3583,57995,12988,44348,86141
5821,2084,18525,4542,21756,8099,45642
2247,2672,6606,27748,5381,11607,26844
8411,17586,8533,8356,9624,34207,58035
6719,10489,27596,51213,1143,83001,83346
17229,13096,20420,19169,25000,37504,204800
7323,16002,9215,8082,37783,80091,40288
4307,5934,2875,10670,4556,7509,14086
11524,22358,24983,27560,3853,51495,304492
3548,10862,10395,22863,17587,8434,66168
14589,9726,12587,16765,36488,28554,90916
8044,6111,20719,6072,28075,60331,94606
10559,17666,5667,11994,6724,10878,68311
5584,10172,5925,28600,25125,15999,246547
5916,16717,14246,34399,45053,85666,152178
10400,6304,10704,20299,45215,38491,31140
8666,10070,15890,66017,13178,67386,21425
12515,5613,12988,11448,15793,21792,35190
4939,21588,2927,1713,13475,12874,13073
22710,14753,15708,22643,88272,66362,139339
10163,10954,9900,12696,2049,4623,47922
6950,6584,14636,5189,32269,10478,18703
7929,13500,14492,2791,24640,176758,122027
3502,3129,5880,13029,38653,6199,24883
9769,9309,13092,9321,15000,11763,23314
22219,18310,18118,31864,85837,56984,44012
18960,11550,13520,19073,40371,104593,129489
15288,21955,24979,36715,35264,61829,105171
9864,13717,11207,28577,43371,23067,55708
4727,2829,1339,33998,30298,38458,49973
9257,21219,4017,55213,72718,1809,131520
9603,15294,6781,2086,4078,15926,32412
14986,6845,9702,18546,16574,44811,54421
10730,22554,4539,3500,25676,23907,16958
5360,10165,6238,24636,48927,134724,190861
5449,4073,4950,5510,11540,13830,136885
3339,8410,13857,7668,5736,23936,16973
6755,7762,14302,19136,22300,6590,19449
14014,11844,9094,38199,17687,28242,53446
10779,2912,11174,18245,12514,89188,329841
9180,7730,12653,11097,17206,33823,31330
11438,7894,7980,9040,11798,53170,43453
10956,12967,13939,12836,37801,12706,179887
8046,15768,4284,34093,53313,62342,124734
8198,18571,2541,17233,13480,35410,33385
9953,25790,31591,63640,23342,19900,52701
3581,9342,3232,5261,9088,12762,40561
14117,13884,14197,45090,44669,39704,151076
5195,14522,4983,4360,23367,20652,47086
8430,1794,18456,34900,15557,7874,19229
4076,12339,14157,4242,25395,8768,92278
9960,7546,13839,16605,20241,20520,85778
9468,4596,12236,7848,18301,8006,106300
12520,9898,15147,24750,18254,29025,68780
7964,18144,11785,17479,21864,16234,89015
5514,8656,6804,14194,11258,6263,12476
8016,5920,16777,10334,28680,18758,30383
15463,9667,4188,12361,19159,234552,20419
3006,8096,10949,6356,57979,34473,14241
6125,3148,22833,11501,25499,92177,34601
17799,17293,22306,23302,13885,41539,102488
5661,8087,7712,10824,15792,12132,54703
9796,4548,10577,9360,3831,41250,34519
1664,815,6942,9920,27148,25531,61485
5177,5498,9682,12823,30037,45051,780361
6881,9057,7722,42529,20071,140710,318920
1056,16483,2635,25045,22216,162081,56072
8463,3824,3895,7130,6452,1678,127292
2381,10054,11158,21115,18404,16436,189160
14317,11169,8915,13832,18630,40366,58500
6911,5915,6402,13435,19429,123904,9631
15725,12018,13264,15377,6647,12866,168711
492,6238,7879,5295,6404,9990,9100
9596,9330,5085,6465,7056,7812,20571
5793,10023,4998,5440,4518,64965,34820
11585,28895,16184,15614,45968,56993,498314
8696,6859,5042,11247,11248,37554,30128
3160,1887,21749,35846,15279,71029,70369
13336,17289,15227,30755,43718,36335,207313
3456,2719,3542,13199,5140,30580,22102
10216,11948,8304,23446,13711,16431,24848
13142,8915,7880,6134,23438,6049,125883
9809,23412,35776,36492,58458,42683,86558
21431,36498,31219,10768,54566,76339,158231
4742,6285,15738,7710,6519,15774,89672
5420,14656,9373,48861,6953,16815,99595
1535,7534,8922,16501,21090,14537,108842
6856,2284,13262,18098,8733,13861,49180
9896,11381,1765,10711,51019,10839,110470
10428,6454,23840,2459,59170,9681,191109
3365,8851,693,8266,22419,13294,23556
10050,25568,70794,22463,123077,15167,34174
5463,14934,15098,18932,48707,25095,294467
9000,17049,3565,4047,6008,61574,63419
18651,16737,4433,3815,70270,33708,121643
4111,6935,4494,7034,7775,13225,27775
10368,5825,15330,10611,4956,7975,45731
14657,23115,27003,8808,10004,19701,99288
23492,24386,26275,46657,10194,29912,296265
5505,5853,4149,12639,12078,4024,39818
1762,2033,28082,7928,50263,16897,203323
9765,13081,12191,17685,31821,63454,25611
19542,19579,7975,39728,16807,35953,275174
17956,16880,35653,69345,41082,71876,78793
7441,17231,5720,10686,19179,17735,53476
20615,10153,30589,35698,39133,3484,65181
947,16424,9090,14619,27418,34933,36188
6626,10861,15341,3878,12463,4788,164633
14198,11926,10228,45980,47253,126782,318262
