4828,22649
9751,65869
14740,34895
94837,176664
6062,15916
7471,114202
18748,123403
107292,52192
9783,405
119137,244778
51505,267902
28356,69631
13489,60995
10301,110367
3216,16830
41385,513656
18984,83519
146362,205569
21534,109374
105326,62623
17612,43338
30960,646580
24012,29974
22990,56692
23805,20353
10691,42632
1958,14556
10789,11858
97712,164511
53002,77053
18447,67831
41565,148642
1325,73242
13422,6149
84029,699020
10781,379210
106675,899802
51209,15824
2866,15901
62643,103052
15364,26370
6032,26393
7028,8396
10191,5857
26835,42617
6810,16870
7374,41832
5909,68263
8899,177649
10089,28140
1518,54688
11632,20953
16179,33416
17414,364116
50543,93600
44976,92269
57870,126567
8687,6612
37006,257675
14393,101000
14460,27113
57697,914721
19895,65166
5395,77216
14553,23845
15307,61212
16494,17595
9581,23379
31965,463729
102984,77211
25492,134235
24549,24561
29238,98005
209798,169245
8878,23518
7760,35753
108956,86398
10524,51334
14524,3354
23717,35525
4969,27107
23285,88072
41791,915840
12680,38032
508,16374
7245,33838
19372,29050
48106,50550
4400,81741
17963,18751
6014,92775
7523,91552
4148,6318
16412,44618
3046,33559
10869,45288
2564,228026
282756,2943
12983,70279
421871,132774
8300,105275
11440,152934
7250,12838
71831,163976
50568,21199
47896,58349
18989,331500
75213,443092
9231,89554
25915,48968
50385,115636
8586,27282
14215,19033
4384,143390
953,31873
25134,79350
1428,56749
58965,243432
6065,10640
11111,36190
14651,38318
41045,116013
34885,222693
8642,23192
33016,39895
54539,39973
1676,241581
33843,119265
9489,5730
392156,455107
29503,43891
27242,68790
28501,22752
36577,19975
79444,57944
19923,109788
22740,159106
279518,15553
65523,62823
9496,15573
3452,108139
11588,23728
4877,105784
3756,84804
41627,23606
11432,36971
10801,27751
12151,9489
48922,180767
6661,33364
65123,145627
3365,106396
7086,38010
321,60223
5228,69757
61451,30755
57748,36221
13751,27671
6843,27303
14198,21978
17325,240396
43180,87301
76756,64953
52399,73376
19658,93230
28992,301445
12593,23747
15202,25891
7979,127462
55385,55252
6499,23090
73705,253111
30124,13798
5250,9489
3840,32734
78798,129624
28526,636748
6019,68372
226816,832544
8303,54658
9643,16598
8310,2330
12569,171023
9855,28179
131648,19996
12339,34402
66046,633420
17264,650332
21165,59473
39421,317905
1011,13989
138482,44506
16807,74862
7862,16029
22640,26796
1247,119634
25511,69801
37193,89378
7692,2803
5077,134093
61960,346286
25549,107544
7333,49500
1531,140963
26027,155218
21460,12364
56391,5300
5297,10157
11901,2810
26394,125768
124427,166981
7542,4529
18502,42920
30652,134898
7600,23661
31678,98338
4184,70326
7786,9179
10332,18331
95016,108020
30464,64204
98464,155912
34338,334608
42284,247298
74703,18442
9078,6441
147256,80598
99434,224648
85584,165284
8654,82593
19563,15314
135771,111217
4968,27208
28946,219734
79731,249433
31585,57574
8994,517902
19811,67094
3922,75608
4327,19414
39827,166907
4545,266258
17912,60466
79861,20491
12059,131747
23515,169444
9182,82018
14740,29218
34450,551118
38564,1388235
5263,12317
7605,50400
23966,100165
20640,55735
6958,104708
22318,1813
21202,58778
29542,23814
56203,760488
27308,7518
19190,79752
131750,104167
15198,6041
29464,198019
35618,108599
128628,240284
23362,94313
2455,35600
5503,27996
8708,29712
11388,115972
44024,46966
12342,68479
27401,30869
7079,19739
250995,144761
26020,232661
6865,143418
8508,4255
6148,409398
5316,23465
27047,34914
9074,38362
39451,64199
11339,4362
14164,252626
8204,490722
9388,50136
59279,1042748
9489,38512
24167,211810
159255,216939
59282,40748
24414,27677
200552,670158
22484,3145
2385,138419
8121,22995
16237,122181
27623,66030
43273,91496
34633,65002
33470,189846
11775,45531
36801,155306
17325,231462
12441,5375
31071,206119
26745,39335
18616,36581
10844,406126
32861,292747
31337,229789
36276,251249
27791,104403
35349,40835
16106,10613
31245,32700
34860,268416
8996,6864
5294,45517
40562,67823
22403,117060
9952,66172
3873,29694
143275,353379
4591,144498
10539,253508
261707,80968
1118,13501
50596,515569
11070,52320
9081,42113
9451,163343
37039,121290
1973,33310
5643,63803
16842,5522
3702,58725
39961,295772
6531,46747
33916,5597
13187,62828
23775,78190
7218,35396
36859,12057
80370,40613
4807,69659
26752,254211
19730,51714
19319,181484
4755,33222
1711,26910
3851,57702
2709,55532
38929,52333
10705,8028
2448,34049
246976,780120
46924,271500
22016,82984
24560,39982
9464,38786
14241,30287
52103,339764
9642,25244
89745,271843
27998,94120
73354,249845
67877,191221
16959,26490
88439,768486
11898,20595
107290,135368
4149,35059
48740,147923
10793,5073
24651,62989
11260,17476
2505,8784
16645,61694
3621,18395
32077,315377
4499,81270
140522,18476
40045,387650
187412,549621
14255,53053
8260,40764
17057,9742
9451,281903
114537,97510
10646,84889
43479,216077
5927,69704
48232,72324
2798,16075
62428,16454
12885,61870
4705,114390
17915,39642
2869,164940
13343,12934
17191,58162
4391,26295
7646,31861
3603,78547
3666,152257
24328,102272
2659,74226
28138,32912
6990,333640
9725,212435
178949,90473
256,106744
9180,6230
22483,50709
15334,28282
14329,67389
20565,11564
118283,27725
9083,1291
39995,145998
40992,303334
87688,91910
230253,211887
30289,63168
3331,13838
18626,28286
2618,389553
36227,103560
24029,30987
54547,29997
22302,7437
4333,1269086
26955,1083081
10433,36567
26076,170972
34223,7607
13907,47316
14274,20112
6755,157875
17871,823
14024,73881
4479,350293
8634,449684
6663,9158
15684,15069
11782,105645
19712,38742
37015,2863
10975,106655
9336,6979
15462,178008
29720,74294
48690,31723
10078,68003
22853,106688
17253,5153
34889,128411
32439,109243
47227,180964
37070,1069821
30752,16964
34932,127846
175,134878
92882,265378
4704,40289
4598,29419
91003,39650
17907,37908
25410,33110
4629,47998
45776,658808
19545,56615
10449,12690
60743,84880
9132,432844
12780,23843
29914,388458
59084,173261
124239,259004
38393,394004
491024,227664
33972,66956
21166,19318
9031,91876
12619,58356
5501,39829
15384,579126
187154,894757
5306,116838
10342,115889
27925,7730
38894,61782
62122,112966
19315,19989
9784,27394
22550,141700
40683,84896
14770,1017499
5015,26724
7642,7216
58200,12574
29733,44168
31096,192698
15260,63150
5094,43251
32375,52417
6820,102833
7672,140190
12183,30570
57570,53992
99029,46706
22190,92149
52843,126894
10857,17440
33879,15790
8049,103683
66578,115306
114840,130979
5058,28449
12984,131641
1616,40255
96506,498163
22451,6628
61496,177030
7662,19104
33889,24193
66128,500635
22064,107881
9102,64016
12796,8020
41757,122792
79810,17431
69290,59309
14705,5778
5730,231703
47070,242466
11085,28384
36719,166777
6618,11136
9195,127073
7670,40286
4310,21839
7404,27406
14949,74231
3936,43902
6492,145478
77401,20556
8671,119793
11013,100481
31894,35565
15014,60695
8275,27474
23616,64444
70906,13251
5601,38921
71792,62712
23726,84930
23939,6555
4955,46974
121016,761188
26010,83893
36980,79060
9959,23293
11706,32361
7070,43297
76639,14590
64115,162986
30071,105641
176750,12714
21708,43976
15645,13547
29018,77874
10072,33403
9445,21447
16629,62749
7137,80001
12326,1049317
12854,343223
48869,214200
16753,38599
33001,10271
6936,95763
73751,112628
8923,38874
40346,332694
9951,24268
10260,12387
20451,85452
20535,129765
5956,5434
30015,61419
56795,59372
11052,329913
38512,59082
6231,30272
75623,26943
8565,33183
4731,178525
10178,73809
9492,61127
1547,27721
6274,11122
33674,112588
16333,982016
68696,59927
31083,22928
38593,1122175
63428,118536
7284,29184
632,17917
28437,45809
32382,6729
8489,47923
4079,339441
25674,7884
15498,164093
13488,142507
16861,47686
13821,146708
142646,901197
6736,259817
16106,175628
25017,14197
5381,36015
9521,348
49974,217355
12112,10490
33913,17979
12458,24584
37253,25794
33073,53096
5636,49153
11489,14194
50397,119771
6312,28249
71024,187428
6757,23510
9128,8728
94091,74950
4134,135214
12129,254654
76335,14849
22149,93898
3042,25638
20600,232908
33625,86650
3917,21025
4278,79044
226362,80314
9547,104494
49840,110365
13073,1278003

