273124,153718,243581,227188
226091,219458,187162,140069
86566,83428,76153,36439
142410,122736,57432,137472
31152,15347,25514,18406
43298,40048,38586,17468
112035,110505,73764,72300
125919,95067,31813,106280
150090,147099,142356,11077
37217,34324,35744,7654
77966,88321,69270,73243
141934,149330,154194,108487
44846,43228,48990,39355
13547,12460,6327,18307
895367,883807,877819,22137
77246,69764,30176,65593
44253,57888,39608,12633
42024,42190,31225,34749
279203,286121,196837,113730
162019,126178,148808,135284
249608,214817,126914,212183
19231,20785,27176,6972
109671,112896,49053,64541
49315,39775,35878,47206
131447,102804,118831,102498
224760,204444,168091,56796
96022,44486,41773,97069
83471,81193,14982,62606
83104,47068,69947,62031
213561,147644,201480,88589
169037,141089,74450,135246
21943,12803,21251,21398
19941,10425,19735,33864
185488,88104,167691,37895
217271,76765,135637,218022
129294,123586,124894,5253
208841,205129,199376,29518
64246,56816,65398,62444
469551,415031,405776,186355
66596,60838,35958,61637
114699,107438,96802,27301
213678,203989,195731,15029
141869,133895,135484,38462
154678,168278,183970,67677
28900,30886,21999,31532
364858,373492,311631,59875
16385,9341,9957,22722
332412,293488,258289,250069
462648,459941,345919,21948
105244,101047,102348,90883
64966,28904,49363,78691
56106,52440,43967,42480
29399,31030,24956,12062
14203,12712,7143,20826
105261,84755,96261,39373
88257,92804,85709,95267
48186,42016,55060,30562
19830,15847,24056,25568
55639,61919,33715,48873
23976,33106,23113,31369
54679,29490,29381,46195
194673,174602,12286,187751
89281,82155,71990,20209
367068,328033,353137,197364
193373,191811,161484,65861
31553,29517,27052,19606
44598,68803,74883,61435
22331,13221,16497,21519
79952,55553,73783,59422
234889,238538,224556,214298
129965,136778,130885,34940
302474,281606,277066,86918
14993,12917,14877,10923
469364,474880,250040,241522
74332,68556,67414,53302
97858,45398,57821,60639
318162,302884,239834,103713
37614,44140,36967,37362
342235,257670,320084,133927
59193,60207,61079,47868
105879,71499,75503,65769
257110,253574,212292,114348
56197,53612,50225,42873
52296,52230,56218,46168
37852,32468,29375,32947
41299,41061,33837,39154
115431,109470,102805,14451
125008,120933,80437,35658
349662,349432,262652,242232
103745,118072,119686,104008
26332,21827,22002,28294
76721,83703,31001,69754
87599,70277,59504,31689
85453,56399,59694,78328
37487,23206,22480,47465
157979,119469,108625,35359
295437,284481,263042,108986
237890,234644,211999,195785
161837,157569,117932,53519
124204,129344,88107,112127
41661,35716,38852,33113
23749,21678,20026,24253
18902,8654,21452,28014
76507,50953,53192,55643
90830,56584,95190,93513
375987,362069,324766,21361
419682,421705,415392,369234
93474,91376,58608,71300
68858,30742,47064,54662
395333,352128,195657,170708
344280,333424,205969,98664
68085,69905,66094,40790
252986,236630,251470,200597
230040,197282,271036,165253
18358,18327,8714,24247
304924,304199,205666,125310
271810,258862,253100,17100
249989,210797,176477,102106
79529,80349,67787,60577
124252,144774,131549,26409
34506,28893,35441,24803
350474,347226,324981,40689
105135,88697,60203,78405
325516,160713,210112,253206
23048,21981,21492,16350
59207,56159,31334,43643
127745,127490,112439,75575
135891,91577,95703,72469
94626,51586,81284,73261
107200,99000,87002,19465
379075,363686,384693,57026
330236,322246,303805,224977
31450,31155,25396,31488
176922,144866,172922,15164
174570,176166,182352,134030
171288,169397,171948,158956
14438,15194,12178,21105
131796,127332,115184,40099
129361,98319,103647,65103
176516,165829,8186,170882
293776,270856,201186,246795
46440,23600,42237,15979
49211,42074,41114,39589
191374,182990,155169,145200
274764,258147,117215,253738
475118,492850,520362,357173
91007,74646,21159,104136
316279,266429,253252,114421
68887,63947,67917,61299
154394,120294,16354,154542
355266,346863,259559,272801
145220,143188,145643,15448
456945,403132,440697,104612
48882,48471,15358,51844
66199,70263,70289,48957
523893,256601,488465,419050
58347,82570,78206,45652
33469,25860,23501,28693
486998,443146,435807,78993
129392,139465,59366,138099
21898,22561,16977,14596
332327,338617,294669,183866
30364,32201,29888,16981
345324,349962,329280,275558
81392,75328,81226,7350
97029,61511,42112,88153
97555,93465,82298,26499
31855,27305,38475,24053
155896,134596,56376,200566
83430,68138,41244,73056
23932,20507,14327,24106
235671,238910,211617,176760
58794,60629,46062,50878
39062,27559,30185,65744
275663,277339,233443,152646
224921,184408,156589,82303
133301,119573,138846,109052
158821,95989,51796,147039
508261,471928,495206,146166
156992,98800,121737,33276
114942,97544,79709,73735
92285,87109,72817,28583
106904,109954,99851,80387
9587,9659,21502,28148
167128,151970,143877,98224
88283,84647,78272,29061
207693,195854,197734,129817
188871,72863,167169,127827
72149,64225,77353,14534
178053,155375,71843,72562
113378,114407,116891,98047
179628,115573,50405,113394
51495,34573,55866,53888
87010,76107,78114,77644
180016,136876,93724,86780
67656,17064,60420,83398
41678,40174,26806,20056
94390,68234,64280,20008
115086,97040,88028,104380
900298,898504,739038,76193
452720,368033,401432,243288
189783,184030,194673,166136
268418,217534,161486,126079
222713,170637,168992,89881
120827,124371,126409,50232
29188,22862,28954,28612
13665,11995,12201,15804
11049,12507,11127,12366
124779,119040,106423,36101
83631,64982,58682,35807
115816,111949,108839,62028
43912,59986,27745,59810
324042,255952,242682,129359
58982,50820,20843,60424
8875,28866,31609,40514
370911,366475,362706,6512
426769,409941,386951,63818
44312,47033,35146,44488
25909,24597,28820,9048
255010,256193,99701,193932
139791,140034,144438,87307
350744,353749,326137,155743
228840,213982,191722,42416
128337,135058,158431,112265
107646,94135,48105,47747
72958,72170,69371,51942
82023,78546,80101,8986
193307,206067,196751,68465
40730,37126,39601,26171
109810,108549,98684,53430
519546,268497,383656,403945
69453,65559,26577,48948
324047,321827,281547,141167
57648,53943,54315,16751
188392,178966,179019,141749
83724,81321,86298,45558
117188,107913,104411,94571
138134,141804,113783,136411
110550,110519,102387,85496
118580,88238,73249,72821
210426,185986,178898,133574
70978,65013,56907,56954
184057,171692,184888,132112
11527,6853,14789,16272
61399,61257,57049,65979
305563,187208,182832,156272
101069,110647,87315,109568
87470,78864,83875,33170
242970,240093,224502,167511
7199,10567,15606,17402
111139,107605,39427,91386
576071,555523,515002,462602
193313,195934,171917,20509
133063,135739,100648,110144
5567,6538,8385,9509
381806,374314,323468,246561
374219,355666,302827,48763
320222,283111,148507,220605
63072,47347,43212,36531
108507,97272,101826,66543
161211,161063,153027,116898
19825,19456,11953,19362
281063,258266,251030,257450
32574,46911,34913,48129
78652,88926,86050,64022
35195,29501,26078,25882
174770,175354,154140,132658
15198,22793,19403,10171
115340,118061,111059,100485
138773,133206,123229,116709
55456,53954,39872,44293
128072,104393,114588,66137
127652,104308,106882,77944
279938,275627,159685,172591
63567,27430,62704,54390
122905,77751,50022,74091
515489,522670,345694,167953
77830,50940,32785,91783
30988,33082,21473,21205
21811,18898,17538,21022
388783,388119,383559,282691
9321,7790,10465,9544
142636,141000,126636,72793
164031,161107,157784,92201
37448,31633,28925,23033
465079,281881,362178,62842
148347,128991,126193,41883
109664,90654,88445,85985
33925,17975,20006,28922
68424,60077,58959,26344
90796,95601,86110,90003
180325,183811,129113,164502
268491,252787,245022,22909
18067,18819,8181,23596
77351,53249,65724,79302
304547,286651,294279,279997
57479,48520,45987,29908
44756,34799,38644,65493
263068,232341,251544,201107
278824,275374,242360,27747
408215,414709,287399,233501
255122,237502,218604,68708
48418,45723,40947,20171
428637,440139,268079,248010
27985,27104,16059,18963
499707,476173,324988,38546
121889,68972,138643,9471
18465,29203,30413,17569
124045,125498,123182,114352
351907,281726,316940,121736
70150,58902,45302,21936
103464,103940,100096,72979
186111,156559,160898,11368
745247,758990,649639,103509
33168,56096,17218,38721
103676,104415,69524,100218
44648,26909,33302,41932
200221,177299,195400,118258
325552,323039,246618,78897
259023,242967,257153,43411
205277,207281,194635,103298
114851,111039,108931,10078
798313,772253,672434,145316
170189,171361,158145,139693
162819,161447,73832,113806
157099,137045,96562,15027
204386,210855,182496,140881
182385,153973,160597,89511
1308876,1265979,1185713,25122
61547,39637,49708,21092
40857,64032,55459,63150
53660,46012,56945,37256
148079,133507,41701,97695
89019,73992,83912,38720
15593,14986,4516,22034
99324,73107,68787,32885
188283,173317,159750,98779
202001,208583,199382,130964
124972,66724,120567,35633
71016,72382,41920,8097
74837,77518,10140,75684
9381,22489,12064,24020
73595,30968,48974,68839
15742,13664,10949,15645
112614,99821,44069,27078
380970,312712,353038,276474
205370,216903,202705,176607
393246,380559,395225,207456
70360,57968,48469,51676
244942,165790,85320,134307
24166,11864,21769,30695
45968,39639,36826,12981
74736,61495,73398,24096
183315,183413,173054,48220
120404,88880,71362,45722
158996,135058,138821,145687
70376,76192,40154,51414
161751,160591,162660,46059
90211,57059,24680,59379
433618,418984,410668,409284
159520,154701,128888,68977
206108,191352,196818,164706
205731,205359,205284,100862
483475,482883,286263,207715
82160,70403,73038,31924
350959,337195,272308,230144
7785,3640,9281,13425
35780,35009,35832,25797
246022,196395,58152,212135
75170,65249,67443,29389
22456,25011,17209,31947
222120,193921,202127,118853
258518,201984,240362,217859
47214,44120,37063,29841
325006,306173,321144,234531
140268,146044,146922,16049
602730,517240,527940,178341
198129,218638,73357,166372
91724,83996,55405,61953
350824,370919,369217,333687
196283,187947,193429,33475
30179,20243,21723,35533
126436,122644,111288,117062
58844,54461,52860,54500
12576,6007,21672,21973
296687,275207,253737,237259
296999,287117,220156,258991
333533,351521,320294,266311
160012,114156,23367,129096
59675,63017,44747,65700
190465,206705,178495,51030
26791,19889,25546,20016
201650,126869,198558,104874
84916,84321,72384,27798
447592,433918,400170,10281
31373,27439,16125,22703
43221,40757,8084,48410
49345,44890,39682,24515
295167,265233,146167,192427
355750,356636,281243,81661
71462,68747,48367,42759
238879,250207,219593,45315
215619,227132,124064,124299
300105,328808,168745,258206
112038,120700,117748,61469
25708,5756,31121,32915
113827,120985,94905,53680
173490,175920,154081,104044
112583,96631,108136,63408
99671,100068,64391,72930
254192,246268,251041,210399
73136,80246,74580,17625
404758,406261,384663,16232
414827,411328,363830,17973
43885,41582,9736,52714
64381,61633,43797,12826
363317,339612,304020,65905
57938,40841,55044,52661
74075,60995,44357,47162
277003,277731,272113,35570
122867,128775,125093,19915
81780,79741,67323,42515
593722,582263,571021,34512
165484,170273,167127,123840
33671,30722,9202,31522
61371,25010,29301,75303
104875,142937,121236,74745
134770,139319,98419,132360
191332,165792,165748,108489
219566,229545,228449,188601
123294,140836,128220,43170
107208,98959,97068,30804
435390,430088,381348,293084
426008,391588,250531,309779
116774,106166,83847,28685
6456,13504,11833,18830
59260,51443,59645,35949
114896,104416,77210,34447
96410,77509,87143,61426
90944,76406,71949,51175
444763,424334,444350,152117
107339,97635,86415,65262
55064,28080,61645,36217
267188,169747,238602,146705
276237,263273,274756,11172
163924,189793,95536,161568
188124,168810,164738,170051
122384,110588,89160,20579
68043,63848,22259,57193
109456,96568,99166,33906
60786,74445,52214,64913
30637,15488,39886,29270
106105,75554,72481,64867
185052,161969,152320,68082
76725,51353,75360,38020
210149,193587,188803,162147
1254775,1252468,1199083,2390
745041,718744,693928,94548
136242,146932,121270,9018
155487,154642,121813,77902
258103,267441,139335,266081
63356,66934,66398,58396
262832,259371,254060,213440
95335,104636,102636,5495
14321,10146,17775,24022
73112,73671,59691,61566
1141826,1143598,916914,25990
183591,169417,115824,143071
33250,35973,25194,26912
59600,58754,55425,52811
186612,183914,162914,157130
200424,169460,91366,134644
285231,230515,229935,188044
75549,77617,72601,65183
152460,153146,154233,119966
302327,258615,245573,270626
26122,21944,13463,37459
21205,22492,14789,17024
330276,319058,314163,27049
26626,13951,22337,23846
65261,68029,53358,43412
104420,97232,82972,41695

