9007,9890,15477,12343,8448,29257,7445,27757,187075,124729
11878,28943,18614,30890,10826,18274,26175,52348,61754,154103
10569,739,13243,12241,12306,7170,108792,40882,41594,96962
10271,14054,22828,17294,7019,25141,19122,121037,63275,29601
8792,11804,12193,15603,4142,121,11913,25277,47189,24004
4290,5104,10047,12577,17875,11341,24386,7422,47759,30751
6821,18357,13759,14316,34064,6927,12845,41248,20777,479094
11530,7877,10015,11365,23120,21774,21756,22009,39145,184846
10279,5555,11700,31210,15778,24150,55082,41511,50949,36136
360,9413,13409,24209,8107,13911,17491,24105,40496,267676
9675,8448,6937,10840,21494,24803,5118,52441,46865,61572
10878,12064,8949,5075,16450,27462,32435,51634,33304,272154
10530,10178,3553,8075,21569,14095,22497,17712,53127,13604
12851,1785,16811,23757,7881,3207,24119,25623,23500,71012
10930,8579,1855,7386,31915,10765,8832,40330,17225,60630
12218,6233,13930,24154,15057,20749,14877,25216,33551,173155
5141,10194,16207,5440,7944,7797,36695,18904,25152,25494
4165,8832,12277,11424,9115,11603,8054,47649,20726,76911
2888,7128,20304,6177,9727,35080,30016,28628,25756,72207
9897,14792,8490,9911,13368,42782,45408,53324,2631,72398
10366,12501,17859,19468,26884,2966,16686,28223,134215,61805
4200,11610,10974,16481,10046,51469,9872,9024,16295,132019
11645,11972,14943,10637,8339,8590,35204,25120,88102,91584
8163,10624,16711,11014,8850,15857,68339,15834,109318,288526
8150,8475,7297,6447,9128,21375,6990,22027,15244,45084
14367,12909,25704,7198,13613,19264,14630,9777,39297,95269
11135,7946,15646,11162,8828,5229,22816,7105,13508,36488
6139,7061,3876,23984,12919,8885,18355,8535,74811,40969
9660,18194,20520,34930,9064,40226,16783,114757,50409,270301
5260,5021,4125,17942,9567,3560,40033,8921,14261,444188
10493,7410,5339,16213,7240,21933,5440,36485,20539,51663
5567,12167,14474,22690,11674,17894,11405,16052,15402,177025
4765,8791,6609,18158,5896,12057,6744,19253,21405,11049
7172,9967,3793,18378,6939,21332,39793,13577,13368,224390
7800,7205,14942,4637,16079,19652,32971,7161,41916,35564
5810,13234,9315,11594,15419,12227,24523,17709,15794,59609
13239,17339,4110,10974,6022,8640,22898,23933,60908,42601
10059,12313,25257,16412,42404,53374,3013,57327,98831,204886
3530,2594,10568,3601,15766,13537,23552,31302,57292,88240
12430,12680,9107,9616,3566,21195,10360,15857,12103,62013
17152,24295,33667,21627,8037,9593,19888,52076,97227,76755
5593,3552,9413,5266,2113,32733,22820,6719,50172,7524
7012,15216,5165,29360,23071,16966,57021,53137,55755,71392
8728,12162,10754,4308,6894,29932,24648,21243,181670,70544
5306,15383,5706,15919,4705,10399,20331,22739,40829,33480
12372,14021,19915,4899,1421,16579,5908,22873,42605,57316
4541,5727,17747,6471,18141,7683,14298,56835,25840,71023
9420,8911,8856,6363,10347,7976,4643,11616,37415,55134
4755,7574,12907,5354,12359,23333,34558,18855,9597,185777
9608,11129,16946,7448,6437,13945,9926,37299,21871,44628
7185,6347,14482,12483,8470,2609,28327,17262,18832,178283
4823,8023,12239,10035,15529,6698,8598,36464,29597,35750
2782,7435,13716,19521,22747,16184,27360,23628,33105,288386
10229,22482,13944,13972,13592,7003,12021,6885,24216,179805
8753,17285,20119,15607,13475,8706,28627,22584,14722,326154
4684,5814,5775,9704,5839,7960,5629,21990,12877,22485
1992,11679,6696,7485,3668,8019,4028,11612,27285,120603
12077,4747,9230,8231,20722,10787,13344,4841,37313,28688
18786,16470,23751,4559,20579,10021,30623,24955,42077,32468
4842,7256,12555,11531,18924,8739,7303,66625,13114,97894
3831,5354,10706,10436,16370,11342,18324,39282,22168,102922
8212,6488,6061,9311,14773,13125,35078,19036,19542,24738
9851,8346,7682,1103,4930,15679,14572,12204,33917,22899
7480,4643,10496,16305,3497,3017,4003,4362,44189,27955
6310,6280,7441,2259,5911,10410,15537,30583,17105,13929
5829,7898,10827,11557,10786,43206,8491,7461,43524,62478
3302,6666,3934,6898,10082,13937,7401,10068,11964,310611
10105,4411,7195,13532,5838,5267,14955,15450,26979,131416
8680,4842,3784,5491,4523,7845,5357,15247,4773,67972
9896,6466,7106,7340,12111,18803,9386,49932,4326,165752
5222,9236,10162,11276,13148,2718,17366,29078,14616,19389
9855,12703,22931,8894,7736,19218,21771,18736,24268,162088
8055,11904,12982,11205,27946,14450,18039,15675,62221,54021
4481,7850,11192,12729,17141,15051,33441,8138,46731,90072
6544,3299,4185,9160,6776,5804,14961,24045,11738,181278
14176,7747,4865,8938,847,22602,29856,25663,24028,357272
7940,7682,6615,1914,7562,7022,20490,7671,12614,18317
7294,7687,5576,4006,11637,8860,5950,9980,12966,106642
9580,11034,7777,11254,11323,10993,4649,23672,39415,91314
14983,8052,11325,16832,1919,6937,13729,14678,43928,60485
5970,20742,6697,14303,12911,33865,7156,40041,24204,29767
17457,18647,12951,28395,7760,27918,48050,27665,56742,352045
6451,17089,15115,25217,6009,52044,22298,61189,64813,396343
5006,7290,5078,4542,18570,11749,8313,2182,8860,70011
5888,5165,13178,7181,8533,12581,11873,18137,39619,72776
9475,7131,3365,10084,7045,17706,11489,18360,13236,39220
5384,10548,11327,3293,11906,10188,11482,15681,24540,23636
756,3115,2112,7742,2985,1855,13520,18335,14220,9639
4840,3389,3020,5208,5547,9407,13222,5553,13182,15181
7563,2287,5821,7606,2615,7047,3751,6488,10429,23759
4749,9431,12108,12344,8948,14981,4307,18859,31899,31070
6375,5979,23734,3860,5594,15146,22891,23940,59558,53515
4866,6010,16990,10225,4194,7387,9889,4772,20673,86472
5868,9303,4424,1888,7405,13624,8315,7338,9750,48434
8350,13081,12368,17926,6799,7229,26608,103874,23896,31729
1758,7443,4100,6206,9210,4149,19555,6508,14058,39489
5654,3765,14646,13771,9767,6332,6621,19535,45451,33756
15042,13603,14505,26510,12958,50605,24538,10432,39478,56702
4227,7779,8800,5684,6132,3498,42109,16323,17295,22904
9135,10722,8714,13759,5593,8115,81126,13093,114345,17948
1154,10038,17158,5874,7592,18089,56204,13378,19091,76762
13654,11217,7797,26557,15917,28398,13278,74038,62980,137493
10631,6730,12512,18672,5254,17636,15276,48149,169215,135405
3548,5309,2051,15549,5142,18724,9402,23995,77046,16652
3952,2636,2564,3641,1156,23845,2005,5245,11327,13342
7611,11212,13446,9451,15923,9998,15501,24053,36334,71105
8605,6183,9244,2384,9791,17245,18542,12666,8107,47002
6194,24775,16837,5661,15213,20062,6682,12855,46246,69878
10135,12162,7361,23068,13227,20963,5053,24191,35820,182202
1691,7949,3925,7015,5625,7829,8335,15793,23920,46794
7520,2229,15014,14122,4253,2561,23267,8009,19597,48226
10706,6154,22101,6969,4910,15414,9668,23007,27991,105630
11399,4879,17915,8427,37253,39299,26173,24936,32496,106242
10839,14165,17181,9079,6958,9035,15590,47664,30530,145909
6644,3892,4748,7105,11507,12184,27959,14314,15596,118283
7974,8602,2971,5064,6310,5983,16323,8989,7990,21595
8495,8278,6501,12307,35952,11300,13380,34871,46255,120293
1059,7528,1817,6557,7798,10345,7983,27952,14067,21520
6162,3988,7736,4498,8067,8396,14081,9247,7518,73311
3708,3794,5058,3364,6640,8701,14201,14769,54110,67639
1600,2647,6337,5067,5038,7876,7027,8305,5654,49598
3544,16134,4570,12417,19521,13892,27014,40667,32988,55904
9208,13582,8364,27284,6787,24066,24545,110728,24719,57511
7762,19186,29041,15747,20433,32131,16814,63283,26134,64011
14003,8680,21782,12925,28531,11115,22074,72897,40581,231481
7365,8517,9147,12252,6138,4816,9973,10748,20802,25936
7053,7278,14284,2909,8397,4563,15457,21782,35590,29179
12008,13497,15234,23633,16099,13171,84548,19590,171672,64450
4048,10607,14552,6775,7609,14109,21459,17071,25332,59667
8404,7248,19111,24581,34719,7452,11299,11969,79583,96430
1569,4495,4350,6893,12233,10470,9735,13862,30798,25355
6737,10747,12159,9899,8979,48634,8097,30488,23149,17624
7197,5217,9139,7555,5702,5409,3447,4714,30497,31416
8350,9516,9164,756,3411,7929,14185,11274,19312,30228
9139,12172,17202,21446,28910,14983,18346,19913,70046,335630
8981,4171,9838,14914,12307,16640,22615,5568,54909,135536
7859,3060,6345,24552,7136,4518,23852,48629,60817,75188
5195,12267,4339,2039,12463,8444,12509,40987,20430,29276
7227,8562,32549,14695,9733,76308,24193,29817,121649,49622
5829,9243,7036,6338,17806,14023,14363,13174,7872,21745
5595,3637,9249,6347,4044,9179,18838,14067,6151,92020
3241,5975,4432,11238,4566,7634,15323,69189,8296,11752
9050,10205,4007,39367,11364,22519,44111,46753,79202,90557
10440,7065,3051,11845,4810,11901,20076,23426,102820,23618
10242,7199,6514,7458,3113,21306,22930,19593,65000,23370
3388,5578,8692,11271,4833,10677,6897,16313,36684,33460
10958,8618,18062,4283,29810,3220,48331,22130,42903,5106
9605,1977,1222,2091,8509,10702,7581,11690,9410,5278
8789,6310,12988,5129,11567,24131,18926,19370,25938,83868
8500,8863,7652,6112,9473,16167,18865,26462,17951,43559
7862,6357,7818,4609,7246,12305,12682,19124,30084,65867
5400,9112,8187,6071,4285,11358,8272,16154,18859,38356
5459,3999,4045,10544,9358,4126,5448,9182,29099,15549
6382,6210,11329,7046,10709,3990,6125,16909,19922,61800
9325,14539,23216,3937,11642,33480,2954,43064,45828,114483
5809,1038,3810,7135,9390,1854,3999,5342,11482,25559
13818,2725,12956,18998,21306,26573,19038,16027,20711,43451
7846,14195,14181,6639,14931,26807,6872,30045,102022,14731
2751,3502,1552,5771,10034,19095,2250,12615,16631,27321
5677,10490,12702,8360,8701,27966,16488,44161,39280,159796
9177,17952,30505,35341,17298,49226,25592,20516,83171,168893
4673,10349,11174,1845,6857,5604,7016,4585,22030,54856
3340,2488,3437,4258,12125,2130,9989,24662,20177,103241
17089,17989,9767,20806,3949,21568,38372,24683,39619,79066
3278,7953,3903,11883,8633,5809,5366,5495,14961,38259
6317,9727,6530,3087,3794,13269,10141,6083,17434,30418
7761,12672,7820,14103,16583,8447,40652,48923,28562,127263
3064,7652,11954,340,14469,14073,5692,15386,55311,37005
4663,11680,7000,10368,4073,6972,5548,15137,46434,31673
8845,11129,13588,10455,13380,13530,35708,18898,10295,193952
7272,15545,8004,8842,3319,6257,6112,27560,26431,87397
13393,10741,6656,15732,38780,22465,29048,21371,79476,75830
12251,22063,6018,3501,23534,13547,47581,36044,83174,78965
10625,6584,8758,14836,6973,15784,19209,22229,154237,25327
12615,14506,7054,10258,22722,8601,15487,43643,15453,116640
5918,4262,6293,11006,5615,8072,5589,7206,28558,28089
3104,8884,9772,12624,7731,6516,6830,7312,18423,22735
