4241,14450,414,324158
1977,12991,16882,22993
8405,15403,81503,10450
2337,4637,27670,7026
5736,12591,7930,35977
906,87871,5457,56667
8861,57714,165886,473641
22842,40351,75213,102258
21155,10866,58631,229860
16154,20373,15634,228976
42357,41011,50623,65980
17274,18652,10774,400016
9025,13518,3584,109339
67,40919,69575,43087
2803,9407,24285,27556
10538,15544,40491,239320
3732,10407,13111,24167
7776,6632,167866,231851
9429,9704,37040,108449
4965,11718,11801,16988
3364,26487,5653,181273
6828,12428,24519,13000
4071,16901,10897,61382
12015,35920,18489,242009
8207,7784,10454,166369
12635,13366,28569,69663
25357,36660,93730,323663
26485,11711,68953,211828
14178,33283,171,109896
1777,5954,140058,170044
26378,14335,9843,14448
3241,34869,29727,286964
3860,12094,85860,252857
775,8948,3083,16283
4752,8553,9826,27965
21282,12858,15518,818
9894,531,804,1135
4468,11006,39193,8195
669,29743,17012,31580
10068,12364,6884,18164
4728,23145,45399,171664
17943,28408,39479,159219
9179,21053,61975,135915
8705,5135,43718,28065
10748,28710,82564,13210
22196,8116,21810,254472
1846,19965,23022,542494
446,6976,23850,94412
6498,16951,35902,3287
7391,28564,29473,208518
4050,206,52904,28430
5207,14088,9906,56828
7212,54813,112952,611127
9746,5228,4823,42988
2333,15871,3034,7132
12192,2861,87650,19675
24284,5960,7637,94908
13203,53257,26656,9740
1823,6240,14657,145458
2787,13004,101168,124857
1110,9343,47657,1909
43638,6283,316746,209800
5415,2791,137475,5031
33423,123190,36766,95671
24318,47425,24462,59130
3967,33066,75161,36009
24171,85808,172139,146414
5966,3048,1623,176941
3026,48892,33297,68635
7030,16029,4902,38345
8569,11376,16103,10403
1288,20834,13906,65313
5830,9633,66776,74277
8628,577,40739,182813
6311,15276,14146,7368
6263,12485,214,206539
5964,15218,20989,4622
597,16631,38859,50846
10499,24017,33278,23446
5979,19626,59768,24367
5700,11385,18995,67822
8718,4600,2143,51258
8126,3142,21940,7188
9159,5981,13759,46065
5647,3223,5771,12332
3663,8735,75439,44758
8338,6205,3806,7670
6959,2753,14059,50377
5075,19461,41962,86992
3097,941,9297,28126
4518,17006,7745,83812
15665,3153,66101,344572
11305,8013,65688,42627
19396,53367,114699,23978
1473,27373,37021,55582
3246,14436,56648,51002
16797,9326,16806,33873
8263,14482,43691,35979
4090,14644,25209,29710
2753,43922,45642,85687
10011,3715,2692,39565
259,21159,14303,34205
3166,32619,12027,807926
6020,8784,74131,43055
13178,56205,11481,69627
4328,6043,6218,87305
4807,27556,20246,8109
10604,61855,83342,1111
17186,11191,25705,37553
8431,22387,3738,25340
14192,3090,57021,19373
9383,14873,9210,136265
18476,16776,9806,145792
11764,20208,33122,32044
5388,21708,9393,29047
3731,6367,7012,69506
8700,43990,28012,39021
12997,65293,51043,35036
29297,14440,24350,121866
1259,19583,114,55460
6198,5681,41094,23567
1629,768,57791,21770
