53884,54476,54570,56140,56218,57224,96658,127723,237044
8232,6197,9698,9493,17557,12980,28231,28360,28334
25844,26074,34508,29988,26255,31123,49194,50952,104134
12094,15973,14345,35573,25575,27194,51996,49537,62432
42074,42434,44050,48737,79512,69683,70362,174475,231466
19951,17578,18189,19842,21362,25047,35565,79896,59397
30322,31403,31177,43343,46838,67951,59395,138614,68766
34645,41610,53061,61136,98275,127283,98653,211254,197733
26445,22588,24195,33935,37486,54738,45689,57899,104496
3854,6447,13465,11662,20644,13636,22134,29940,21062
11804,15339,17592,17601,29124,27728,32691,35375,72658
26769,33609,30021,38703,43416,70831,94196,85091,84026
33163,34656,40048,81933,53516,56353,118479,80963,200414
34448,35083,36507,45358,51201,75419,66680,146986,66716
40826,39425,40891,43035,39749,67743,77979,79090,138449
45352,44127,45139,47963,60253,57749,82838,91044,171370
55645,54744,60691,76478,69592,104023,103170,198471,143295
26348,25247,33541,39106,49058,61905,67271,70006,112472
8861,9625,11937,10985,14305,28568,19714,23926,23973
11460,11487,13038,36425,24680,37805,25993,24435,26025
29790,29925,29721,36483,41081,43977,63476,63348,87674
8972,9519,13713,10682,13799,23298,40746,20710,21861
84680,85166,83651,86641,83754,93914,85668,119134,258888
21695,22286,30468,27552,38131,35518,83804,44980,39466
10119,12918,12643,24294,20313,51186,44056,57946,71391
10455,11653,11669,14703,13581,44192,28605,58604,45358
8212,10607,25065,24698,19911,22987,35083,24769,28973
13629,13644,22607,29882,32093,43358,32830,78399,52514
17104,18816,19764,21613,30840,42298,50362,108658,54697
8251,9380,21207,15571,14438,17724,29361,29803,53017
82553,83376,82216,90351,97440,116041,148792,218030,375759
6903,11747,11175,12159,21697,25432,35711,27600,27785
32981,33012,32555,39091,52491,70146,66026,84580,134527
40247,40920,44885,40096,53816,55314,155506,89971,118190
15043,16539,15453,20283,16777,22048,22794,43834,67637
41678,40163,44684,43847,52417,84407,80391,173501,209343
24112,24519,28464,34361,32031,35509,50990,44764,89412
26856,26692,30101,42892,37255,69508,105500,89288,144824
15862,16390,17870,19049,20090,21369,22599,53538,63600
97889,97458,100328,98832,99305,135195,191159,296237,421951
31975,32221,31589,31159,39916,41046,44972,147117,81525
102267,103831,107371,108261,106904,150413,201681,283108,419051
51972,52205,49247,50742,69838,76984,82821,110335,232668
25118,24044,23350,23782,31963,38208,49884,105640,69104
12532,17451,23442,33500,30781,54225,63277,66058,52273
11949,38969,21962,28335,29720,53676,48503,48984,76561
24457,23209,26214,34599,44088,53218,44184,54921,85021
29252,30839,35606,38920,54081,46138,71471,124641,117251
58862,69087,51446,54529,95193,98999,94811,132913,268267
14347,15933,15639,17135,31588,28643,61769,69475,80821
27951,30189,27979,41009,52345,65384,134747,112611,88402
16321,18657,19112,27269,23147,55720,41256,70565,42010
23460,17133,22634,48987,27794,29863,28387,43041,42895
25270,24626,26330,32488,35238,39399,35589,107432,58694
11712,34812,26115,30050,70019,64578,63762,68490,61150
34913,22715,23469,35168,28022,64863,69994,62236,64746
22181,22778,24416,46607,34242,63061,94514,85235,70551
58256,57960,59897,70698,90363,105979,219443,144918,237871
8975,14752,17807,23757,28765,43162,30128,28999,38190
36375,42307,42901,40414,51703,57494,74791,154878,78804
44378,43969,46092,56896,71049,84531,112447,133835,179788
23533,24824,29649,35535,31237,30762,80887,61501,127657
14373,16967,32254,27205,33732,63352,53962,62066,78243
75203,76887,77903,84629,73340,80804,214808,175139,287334
30882,30419,30388,31206,30410,38176,57303,68091,118807
21851,20136,26695,26179,26454,38273,59888,75546,46381
43317,44332,43341,43363,56928,62965,83030,204612,165718
20404,21241,26234,28791,32007,88254,56147,87253,59939
11826,11941,33213,30672,38483,53522,40824,59458,59856
15390,27524,23962,22327,23382,66707,76173,55086,74138
8898,10929,9833,31901,18436,48078,33858,34984,55691
56076,56242,53705,55369,74774,93999,103069,104505,208376
15385,18778,20787,24675,22335,52900,47607,40684,39868
205050,208922,205578,206093,204386,209197,222452,205514,837619
23273,22947,30507,33515,40245,44299,55962,52670,109580
17484,24590,39560,50337,34835,58799,53683,95034,57534
12974,11772,22105,22730,59579,29257,61170,45265,62413
35517,36078,41935,39501,56714,58974,125045,166800,103238
23740,23869,27040,37997,31797,31462,63233,114969,95279
131252,131981,133810,135226,145266,145558,164254,257084,465576
27936,34083,39254,33251,55319,60803,95065,66612,133170
210989,207440,209555,213434,208972,210292,292159,319229,751623
48190,47440,45458,47068,73416,83218,141579,114164,229821
19599,20868,19900,22079,29729,27648,37505,51422,86302
52632,57725,58377,56812,73574,76852,77394,118982,234975
18763,18881,22798,25874,40273,52951,54815,70590,104713
16187,27725,24069,27307,24701,44431,41513,75469,51714
10297,14630,13474,13738,16850,28601,40126,34411,28220
44302,42748,48356,46966,55113,69664,81521,83036,200707
9866,12532,17947,19242,23131,25982,19414,46721,37556
20018,24160,26769,28466,31280,33803,36835,52165,87697
32725,31685,30675,32617,49426,62031,127081,66934,98212
8461,9091,10405,33025,30195,39201,27502,33597,28462
10072,18038,14205,21215,25856,28520,25204,36332,55170
25196,28451,26228,33119,54476,44633,59513,47246,124385
8376,11626,13261,14244,22896,39413,39176,39761,53313
74292,77593,75286,74482,81277,108569,132574,153894,340430
19059,20737,34496,26890,29170,29242,63600,72899,91768
25806,49588,43173,45985,46547,51853,71906,81315,137191
41211,33470,33934,38315,63976,52191,137469,134437,88608
8853,9536,16354,13821,17552,39998,31513,29302,47708
20310,20397,25461,31388,34778,39375,45571,50946,113103
17449,19434,17593,53380,43092,36911,92114,75025,88825
22723,25653,43509,36719,58720,50089,50075,109330,55725
37048,41132,54934,42382,63534,77694,77071,95298,178293
14701,15203,24044,32079,27644,34493,51939,36864,59699
32103,32498,32131,45440,43772,44202,55971,60853,155844
14890,21625,19860,25525,27198,25257,35991,42197,66705
89803,88327,101660,90083,91004,122121,118822,158520,310324
9386,12499,11412,14464,13527,35941,52587,31912,56653
15318,17779,31834,61021,37488,40310,47675,41733,65582
62536,61496,62611,76023,100122,106398,110805,142786,313492
32094,33128,32113,36719,45327,44952,73425,173189,147417
33638,33623,58884,50635,51070,88347,68162,63392,132447
23602,24256,23345,24865,29786,43307,60977,104188,119412
29072,32217,34017,43975,50066,57897,56730,58329,113177
16998,20583,25963,28734,52200,38818,35579,47775,74882
39333,39016,39054,42786,46398,65047,56564,75977,168661
12805,20452,23319,47491,35777,47564,70082,57351,74462
24328,23577,24386,25858,25362,55937,102031,109429,97526
113224,118118,113180,113229,138193,161013,193286,208626,410441
49392,49182,52121,54280,49658,68220,84650,92024,166434
20007,20795,24496,24237,27099,49623,74846,58485,82226
12370,10262,10611,10451,11278,28547,26693,26318,21381
30168,27702,30375,33369,38065,41693,54421,113169,51442
18285,19707,25237,30258,28157,69225,54148,83991,89914
5082,8683,7525,9790,15775,10361,11726,11674,10639
69156,66791,69543,70876,75504,78699,97694,231284,107718
9322,7000,13630,9084,23289,27514,30220,31575,34715
31261,35179,30042,39434,50764,77788,71547,165346,85585
104952,108399,118114,109067,110502,109337,121985,179806,516308
11845,17909,14965,18707,24876,21316,21509,54340,55951
12652,19851,15542,21602,28169,28983,25323,39770,69791
9314,7602,8827,12590,11613,12834,24533,19784,23814
34000,33900,39335,37641,51375,44671,111597,59297,51074
16090,17140,18894,19376,23493,40791,33357,88029,87054
13732,12393,20686,30592,46600,27281,35816,31418,35529
23204,23603,25283,35859,38610,45381,65054,78489,115640
9174,18513,13028,13574,14720,47884,23013,64650,35902
29176,33690,34604,33442,38780,50925,78362,139948,92508
28774,29215,29138,33784,34211,41607,57757,68629,104734
38323,44725,38838,39342,50992,65030,73599,89744,164957
49084,49099,52191,58204,72510,74766,78402,197300,126233
24041,24083,23816,32093,31750,46401,107410,65773,122920
200320,200656,202908,207128,232998,207188,291794,330503,696358
44792,46455,44956,46795,47622,54708,94966,116895,172241
59856,66995,62249,69441,75841,84616,108064,226818,173298
11666,11893,13737,20648,37837,35915,33610,31658,59220
71180,74725,73575,74248,93221,116553,131826,132527,247562
121604,113732,122918,113378,124616,168418,220444,234444,424366
12826,12679,12960,19668,31591,21264,40387,71778,57265
24054,22549,22466,32541,33021,33953,39077,105578,46563
36094,37229,36007,64939,66699,70704,77696,113770,155683
7430,9215,12629,27672,18078,19299,17664,20556,26946
33522,35548,44890,41236,43345,43307,78182,139222,107306
19771,20997,20140,21975,28218,38853,67665,65071,43112
15810,15654,19108,21430,20427,25165,68519,42767,70879
28874,32931,35204,44213,55860,67310,58741,112062,138501
43182,42562,53168,59749,58530,65782,137802,107609,179454
27385,27693,47997,39583,38694,53374,59123,142164,152829
7901,10427,19480,17793,18471,20276,35447,39325,33808
166104,165748,165822,176034,181750,201299,263707,338787,779811
17520,17742,28890,29677,61544,41850,53322,69704,46936
75898,77419,77429,86088,93809,89825,92581,242137,93628
30393,30152,30419,40298,72374,83723,71916,101821,174932
17428,17643,17919,23063,26602,22772,62772,63246,65428
17216,18081,20299,42460,29353,56696,40930,55784,86173
11116,23662,19012,18178,34864,44478,55589,54528,67776
16143,16740,21961,26023,21745,29408,28322,77385,89932
13500,11424,11959,13595,16199,15439,17324,40925,44765
21954,22713,31022,39811,46940,43632,59064,91337,105636
39223,48371,47752,53521,59968,58606,79292,115209,146103
20974,23682,23147,43191,29940,39373,101708,59926,95055
14825,16287,15791,16899,17259,47307,55992,66018,41151
43628,45942,53849,55906,53248,103869,100987,186964,237354
52074,51904,51346,97566,86476,77830,81788,201603,199917
83132,84848,98684,83267,89122,87365,94134,381057,159889
10625,18317,15463,16237,24064,47149,29196,69493,67675
10841,12686,11805,20646,27900,31243,33448,61743,30314
28197,28892,52222,37421,51499,63187,74843,136882,148323
24571,25806,31206,40103,52036,52356,56966,107350,116945
80493,74661,75914,81881,102662,105593,119882,261359,306276
77033,72342,72763,71914,90430,102766,107475,131001,351059
40968,40296,48328,40371,45584,69136,69571,156829,103060
32263,25080,34384,43890,40706,41917,67737,63640,110621
13102,15652,15082,16518,16682,31597,46053,29137,27313
10313,15872,12233,14279,17300,26116,43821,28215,34439
28279,26233,28407,36292,41570,57477,51774,89544,133598
43853,43680,43418,56302,76609,87469,76534,107636,175383
15834,15323,18944,22123,19839,29438,24322,29091,58358
46810,50792,47159,47044,48421,74113,93488,89245,156621
40729,38373,45092,46458,50017,142195,131334,88296,93704
10711,13534,14431,15077,15441,43342,22881,34948,29941
32196,35022,34251,41364,42974,72052,70201,87374,135869
185172,184421,192364,192286,186771,187523,186886,306971,705239
38426,39121,37468,38370,52168,70752,62431,69695,169741
95996,99625,98162,96342,105692,96687,120780,128043,317200
93764,93106,93485,96913,107890,131958,237164,338941,172042
11309,17445,13831,22526,19810,21838,29481,26241,43174
18870,18833,22064,24997,24719,31891,56754,49851,88856
7951,6347,7746,12033,10661,23178,22270,23760,28964
46285,45877,49543,53167,52893,52582,132752,234510,221151
12420,15922,27427,22714,47164,37495,46139,39716,68826
9529,11280,13964,12584,13397,17909,17321,32856,39421
42906,48662,47921,44789,77349,68912,91559,110231,170419
19721,20736,23407,25853,29974,53553,56138,44940,87291
20732,20843,28391,38059,66080,52070,58965,155094,57961
11977,14611,33661,18723,22024,21735,22526,23849,30010
40832,41770,50015,56848,57395,73459,69390,177962,81523
6456,8498,10057,9152,25946,22567,19594,29854,23308
60508,60387,57732,74593,95089,117285,129055,238451,123525
10217,13890,17038,24000,22415,23251,35045,53096,59278
24154,29805,28148,34102,39954,43183,50541,50955,112411
42182,41948,43592,43619,41758,41979,55100,73157,169677
118930,124322,118882,130029,145729,118293,177667,241181,629608
168438,167246,170924,168868,169448,172064,187191,204426,837435
15766,19184,24111,25845,39296,66606,78538,69024,76779
20109,31209,36366,50975,43734,44727,76703,106610,71465
33327,37647,35163,43566,56563,61242,58055,69115,135324
27417,27202,25364,31802,40522,61131,88587,60797,84927
60671,62221,67848,75527,105613,114842,134982,125221,305356
10846,22041,15795,17176,42720,32303,60255,42100,41886
13856,11723,13933,17925,35874,32657,27289,39170,27961
86216,87165,94538,97698,115269,224464,152719,352103,172768
17642,17064,18377,19951,32816,24458,65820,49639,97957
26330,29112,29372,32371,40608,40191,40160,99250,105770
39843,41959,49075,45274,92683,168769,209219,169779,147825
31382,30672,31071,40390,48690,53919,59877,85233,127453
11518,12542,16864,13644,20483,31095,43963,61875,49341
38915,43026,38667,55253,58933,71636,63842,187999,153139
24884,31203,34480,35060,78045,68152,68041,69070,131067
41021,42464,40228,52909,69312,76027,67835,77320,174052
24980,24402,42173,33863,52094,97755,67623,67508,107615
15291,13623,13444,35271,25091,23915,62825,28149,26218
13057,12144,14324,25340,18906,39702,31870,38127,65655
22084,20926,21291,26114,27112,43573,71352,63168,104606
18144,18670,28003,23564,33445,70680,53889,57784,72667
71140,69561,71128,71584,72431,74340,122067,158908,315428
47454,50604,46414,46568,66037,72053,116372,119811,189509
83465,83655,83420,90276,90983,98560,125905,113209,212991
37251,40156,38329,49718,65818,71373,67773,142778,156639
156406,156173,163357,157811,156676,163828,227277,260862,592821
41105,42034,50956,58388,55989,107198,159429,107677,135249
36050,36337,47543,54526,54756,72857,80209,71884,169145
7666,8301,14593,23997,18637,29422,47576,35740,32943
9709,10845,12462,16716,17821,17383,35499,33051,27932
18054,19799,18596,35812,37510,71460,56646,71393,108225
45268,46350,45212,48451,50875,70300,74870,165074,179208
57876,64900,60651,73323,94601,107900,94357,105910,228611
14142,11634,12669,18061,43505,23736,28127,31647,36998
41320,41111,42615,66959,60761,156193,142330,112380,165126
14012,21887,16597,17754,19971,36095,36300,67351,65301
36712,36615,38643,37320,48137,71816,93126,164968,101760
11202,12376,11089,15797,28398,22770,59834,28551,42968
33642,44314,41252,60430,95236,72242,177563,152520,191157
199349,195748,199393,210050,208933,203989,195975,311520,763040
31451,36595,41165,56609,48163,116590,76560,138476,105271
36459,34236,40176,48117,49577,62004,155303,92681,209893
82599,82805,81297,81377,92003,118686,131648,187732,398211
42696,43882,43726,43365,46743,61362,58893,121368,63889
15380,14513,17809,21666,20530,58523,44056,67782,91635
75113,78677,86232,77835,81224,80507,150588,154852,314657
77318,79664,78182,83063,80979,127904,129495,175472,273650
33643,34621,32260,39552,41844,60460,51651,89269,107144
26520,27090,28604,42412,54714,43448,69899,109241,133067
37025,36107,42398,37928,44241,51636,94747,202890,179243
78682,77594,81674,88932,102905,139962,132812,227419,340627
28906,35317,46302,57001,46922,101864,63097,63244,149799
6022,7106,12471,13982,24277,14653,16823,25577,19976
38535,37622,38740,45328,57310,56747,59314,76490,123525
42227,47559,47624,62692,86191,77301,99396,87748,157753
34287,35277,37363,39883,71211,59552,63535,162084,65703
10616,11107,17983,18457,19758,31440,44324,55635,33406
22551,24917,27663,26640,27379,51241,82586,58413,57183
25191,25771,28813,31528,51022,41117,79123,105138,55720
37565,39457,38073,48052,56685,71687,67298,66670,130847
21809,23398,22432,45267,33872,56984,42257,66265,111253
51642,53435,52454,56421,58666,102637,86888,85700,221435
106839,107940,107459,110268,112077,114698,145705,194449,563170
66825,66657,67205,76743,66771,108710,135966,158031,287365
9988,10950,11077,16701,22074,22371,47526,38228,51845
71391,72382,71461,74913,71924,97582,123937,173538,272839
7948,9635,9789,9376,9268,22161,20281,20468,14978
10456,8697,9418,16709,14057,28554,35685,27020,29489
104170,111016,113299,120262,159359,158992,179521,168446,502871
39425,40302,41109,49805,79295,65415,75838,126449,167009
19585,25474,21703,51066,38829,36035,57874,105265,78276
26643,26668,32303,33153,47719,58952,71890,138168,89378
211973,209098,206904,207142,207865,207295,219880,218900,983486
10265,11714,19479,26517,26289,27500,57127,44784,43547
31870,33075,32704,36276,42219,47077,89466,104805,138776
38551,44967,40719,58782,50902,101640,70607,168492,83120
25537,30348,34603,36084,37320,54453,51584,83470,108211
19272,19546,28827,46531,32659,35780,79339,41861,41453
69258,64060,71581,62844,100614,91206,129341,199740,231088
40306,40165,43554,39636,51522,50035,135703,90870,84249
24923,25387,28589,27369,33413,66463,41768,117582,107169
35283,39055,50366,51338,56142,88941,69653,96640,174395
41610,44963,50393,50393,69207,92372,76229,122149,205074
32688,30832,34247,49465,42871,88037,68654,137376,163923
37440,37159,37993,49113,40317,61582,71901,140411,184502
25289,26035,34547,37252,52499,50826,101494,61284,152667
42927,43154,47012,43970,50214,65209,71965,95908,205073
50400,51010,51184,63981,79504,114438,173324,93982,107662
109426,107294,119126,112627,143321,153276,184654,229723,553765
37861,39428,41699,46268,46710,49461,131751,70716,81655
15292,24626,21454,21238,34307,59339,39939,54235,91268
39273,40230,44453,44943,53780,66846,66247,152799,126792
37368,42738,40109,47120,49280,81120,94971,104955,190485
38872,35601,57275,75709,69227,71252,77093,95048,159094
30020,31173,49477,46361,77215,58839,56198,59746,116027
11024,14430,17051,13507,25826,24722,27821,28024,37960
9162,12659,9656,11209,27091,23344,21055,31377,28462
16847,17876,25653,31374,27950,35665,37706,100417,78689
21549,21747,24684,24328,27701,42006,38904,66812,110948
29275,29640,30568,37070,55719,51880,106814,157670,130382
8169,9340,9321,20790,23855,39679,37842,47575,35791
7019,6957,10117,22792,13404,16369,16333,15928,29828
77327,77187,86757,82993,76597,104308,153570,143206,344900
75448,75381,77737,84567,76750,78843,101727,136850,207372
64745,73278,63793,69918,75500,113235,108740,223292,247002
11569,11236,10546,19991,16083,25947,33575,31253,53231
45187,44577,46003,50000,45198,54796,57412,69839,144526
58369,57615,58870,55854,56398,60632,57140,98932,202753
19848,21391,30128,34665,34242,36727,38842,42871,85277
15390,29788,35074,33872,35646,37849,38372,68097,38154
12287,16047,17723,15769,44781,40969,33786,57787,50311
12029,17000,20681,19863,26374,35824,69944,59418,49578
46630,48720,49398,67688,71159,131114,104546,217661,153223
38312,38650,38158,41833,42172,72616,56769,134522,78793
10438,10205,13411,14329,14002,19327,31864,23427,19287
23863,27945,27480,37800,38435,114444,67093,77720,119921
21190,20527,27927,29590,33345,67495,83448,67398,89113
14163,16302,15962,23980,27971,64997,63616,50485,59318
61918,64074,61652,72791,78296,78867,101238,137943,233990
51605,74592,73759,106922,112692,125034,113542,114303,278935
49902,51338,53261,58827,79655,79460,74934,205895,71340
66621,66669,69020,75137,74351,95997,227762,139800,345980
22280,22310,35153,43478,42354,59360,55997,53960,94732
7377,9006,19248,12702,23757,23367,23668,31726,39435
23581,23068,24945,31111,33590,86435,93298,66538,93500
60728,61227,71055,102651,88001,138078,152867,150040,262110
26839,26365,37150,52010,43181,101856,55916,67981,102102
35223,32841,38004,52719,66518,71147,71010,70633,158831
10025,10587,12641,17646,22891,17969,17994,37797,53294
15620,16977,21030,21045,22680,25795,31888,69688,78878
9498,8878,11296,25032,15441,17826,24344,23704,25689
19315,20117,21298,33308,29146,79085,50666,69815,84407
5625,6124,6141,21359,25341,26323,32314,35219,49321
27556,26720,31405,28946,33638,82787,62162,75113,141240
14946,17446,20710,23861,28847,34372,31865,66602,51866
34021,33799,37731,39646,55427,53192,59149,118738,63209
71443,70994,71332,74344,69971,77063,74478,116207,319245
19065,23733,39695,32631,34200,65778,64855,54913,89378
8910,10587,14655,11164,15450,22275,20750,23044,47377
186964,189408,200933,192320,191786,247119,408909,372703,776149
9342,10698,17681,14270,23199,18487,57509,43189,63412
12881,13048,13640,21680,25445,23543,57528,59833,72639
30684,30668,32217,34624,57007,55651,103096,55957,51352
19618,19650,25545,23247,35017,31965,32862,63088,41976
28254,33539,36031,42979,66664,77034,95082,129483,108613
32351,35176,33882,41302,49847,69399,75202,75037,141519
43145,44099,46926,53095,60050,64603,67174,171605,116692
14330,20013,17233,18626,29189,41500,59783,52958,69780
37300,38737,42462,36431,77334,63759,154826,118999,186755
36776,40433,41158,57095,52462,99988,79817,189462,179957
10376,10784,13938,12631,20821,16975,28297,36694,55265
13964,15144,14555,30719,25047,69424,37671,60721,37298
37050,41930,42566,53041,56804,57338,149459,100729,138312
60349,61527,60807,62840,59579,68121,101086,109722,293837
4963,5505,6100,15070,16677,21369,38048,22422,21235
11197,20060,16980,17045,19961,17622,46807,58429,52884
24947,26399,55731,63836,48137,50461,107536,134191,68290
52047,52408,56922,62294,69710,70830,85246,146340,331977
8143,10589,19261,14547,23644,28749,19442,45090,43718
20025,22163,27381,56029,51041,50822,82191,66469,66091
14614,15275,17554,17124,18116,19561,51055,44098,35360
18785,20431,19882,30006,29460,36754,28695,59781,79134
50649,51850,53336,49635,62903,68171,87926,85088,201677
8391,9263,16831,14492,17350,19402,27186,33839,24562
7170,8467,9610,21874,14390,19868,39703,28624,26507
26533,29401,34851,35773,93910,59522,91906,93709,137997
