3870,3406,4920,10796,4625,24347,1885,21201,168552,105616
3640,18461,7820,12562,7613,9727,15032,42865,39252,120928
781,199,7669,9453,9250,5957,104530,33055,22379,70661
4006,10291,9230,10865,2620,19959,12779,109103,47614,12003
3232,4462,6936,4247,733,61,5972,19262,44165,12191
960,1726,6421,5146,12004,6099,17466,2963,39480,17049
2369,10349,4416,6360,28474,3015,4690,32411,14107,467959
5967,3738,7955,7378,17639,12700,14428,12325,24212,169992
790,2513,5931,30747,11355,15272,38205,15197,15410,20988
70,5892,4360,22933,6539,5298,8881,8852,23455,256342
4179,5770,4180,7477,17137,17496,2222,38261,33282,33372
1522,5084,7449,3208,12062,14915,21221,40851,18338,241034
5188,5120,323,5959,19579,10333,16071,8059,34192,811
7136,252,8604,22262,5121,854,20147,17742,11347,49983
8668,3570,297,2524,30885,7780,5068,30309,7907,47653
3568,3107,5203,22512,6597,5894,13211,16590,17198,142314
199,7861,7182,4747,6904,5284,30811,11907,12944,9063
3351,7081,10862,7830,2541,10126,4958,43450,12589,63655
850,4964,18557,1337,5020,30319,26605,16315,7648,49462
949,5529,1721,7937,4985,36921,30891,37387,952,52793
1801,4305,12370,9321,16095,993,12859,18840,128341,32390
1179,7215,4761,15364,5390,46960,3885,3859,6473,114286
3327,3560,4652,7690,3788,5593,24145,21177,78926,59309
643,5445,12807,4384,7303,11489,65824,7864,103827,279839
5992,2488,5253,2644,6293,19940,1697,12877,6504,29468
7120,6563,17618,5185,9015,8949,7371,4349,32406,74825
9415,2714,14730,7443,1683,2052,21803,3958,6725,28296
3608,5932,2011,23927,7532,6591,6944,3623,55599,27355
1076,9029,14304,18919,4343,38738,6309,102154,29631,232925
3091,3425,1166,14361,5132,1654,36965,1161,11468,440638
3953,3961,3547,15830,4750,19155,2288,32579,11884,35181
531,6137,10692,10004,7328,11358,8492,7361,7997,157504
1702,3646,2505,17435,3013,10316,2518,13121,9588,1986
5137,7293,3197,12261,4139,13257,29116,4822,7364,211522
1424,5109,7568,2696,10121,12806,29563,1504,36439,19288
3042,6476,5126,7819,10503,9030,22109,10173,4849,35507
5813,10110,2362,2610,370,4685,13694,20787,57177,33430
3940,9017,11109,13738,34415,41350,526,47720,43077,176291
344,696,7836,2259,13889,12086,17777,29647,55648,64405
7095,4253,5628,8576,2965,17219,8422,8000,3517,49982
6870,7605,21825,7520,3501,5804,11072,42254,92752,43514
4418,2219,7374,334,985,30639,18385,2433,41257,811
752,4146,1335,11566,12599,12698,54092,43130,36223,47077
64,3863,3311,2319,4544,25466,20418,9276,176827,53861
2265,4554,2357,6574,3322,7262,12380,15243,31104,12304
6816,4480,8404,2764,456,14897,3407,19417,25218,42939
406,3016,16055,2190,16465,4646,8455,40596,13621,47028
6158,4387,6161,3293,8634,4849,803,5143,32244,46681
1391,2986,10025,3898,8442,17451,13615,15648,2502,177642
2530,4804,12945,3504,2448,7245,4364,27827,11960,23320
3786,1582,10310,7333,5175,603,21218,16361,11806,167269
1392,5441,5734,2993,11215,4940,4512,28631,19048,19444
182,3345,7714,7829,12157,6323,10883,13323,15524,274331
5312,16757,3324,4129,5140,2638,7423,1716,10822,173794
2370,7488,10195,10169,1962,4699,17643,6980,4190,317249
2886,4348,3552,8944,3801,4347,2565,15584,6677,9673
248,7788,5644,3424,358,7693,1841,7707,22630,114624
2176,1237,996,2622,19892,7045,8127,1832,27259,12446
6367,13321,9556,3172,14437,4885,24169,8235,19807,9634
397,3063,10811,4869,11262,4962,3650,64985,5930,73345
307,3187,4656,7530,13719,7371,13988,33394,9565,78313
4103,3128,3663,5697,9476,6659,27684,9247,11637,10151
6561,2873,1227,541,2871,14528,10891,7755,22549,13715
5346,1450,4047,15007,109,925,2397,1095,38957,19241
3730,2908,4356,1732,3947,7513,13355,26493,9226,4891
496,1925,4386,7593,6443,41127,5893,4738,34354,56344
1379,6177,3649,3578,6324,5095,4034,4921,5018,304520
7693,1072,6303,10617,3392,2090,11180,8381,16982,120158
6121,4483,1603,2421,3750,5710,1379,11053,1777,64363
9774,2996,1109,2022,4788,14619,5648,34779,815,152308
2904,5864,8036,7104,9756,549,12829,22474,8386,7084
472,2515,14860,8388,5190,17259,12377,9091,9725,137746
1710,5784,9019,2988,11019,6805,12862,5076,46468,43795
68,4659,10852,10710,13132,11880,21475,4454,28409,61891
3106,2731,2719,3768,5188,3484,9001,21672,5748,176503
11385,4695,3426,799,278,19290,20250,15882,8565,347221
3438,4450,2554,1408,4876,3020,18560,2966,4692,7084
3746,7450,3349,2984,6897,5025,2023,3001,6931,101655
2846,4147,6229,4560,6287,7857,2522,18334,34132,82864
6525,3875,7771,8565,438,2234,9197,11364,32902,46614
853,11747,4480,10848,10556,18126,2374,30723,17037,9671
