5137,8656,10557,1547,3823,8156,6446,6556,18523,19113
8238,10482,14135,20521,3814,8547,16813,15242,22502,33175
9788,540,5574,2788,3950,2367,4262,7827,19215,26301
6265,8681,13598,6429,5214,5182,9718,11934,25494,17598
5560,10261,8584,12409,3409,60,8858,6015,3024,11813
3330,3378,3626,7431,7703,5705,6920,6274,8279,13702
4452,8008,9343,9438,6385,4036,8155,10060,13371,11135
9215,4942,3432,5270,6182,9074,15433,14924,14933,14854
9489,3042,5769,463,5576,8878,16877,26314,35539,15148
290,4281,10796,4803,2859,8613,8610,15253,18491,11334
7149,3951,2757,4952,6160,7984,3121,14180,13583,33535
9356,6980,4112,1867,4388,12547,11214,11055,14966,31120
5342,5058,3230,3781,1990,3763,8420,9653,18935,12793
5715,1533,8693,4225,4075,2353,3972,7881,16268,21029
6974,5009,1558,4862,2323,2985,3764,10021,9318,12977
8650,3767,12053,1642,9089,14855,3019,8626,16353,30841
5049,2772,9025,1084,2305,3908,10367,8750,12208,16431
2329,2603,5854,7908,6943,3281,3714,4199,8137,13256
2038,3096,1747,4840,5450,6771,4715,13968,18108,30369
8948,9263,6769,1974,8383,5861,14517,15937,1679,19605
8565,10529,5489,14444,10789,2086,7438,13743,5874,29415
3409,4395,6213,4603,4656,4509,6402,5165,9822,17733
8318,8412,10291,5208,4551,2997,11059,3943,9176,32275
7520,5179,5870,6630,4625,4368,2515,9297,5491,8687
5259,5987,3704,4527,2835,4105,5657,9150,8740,15616
8377,6346,12244,4479,5840,11243,8644,5428,6891,20444
2052,5232,2240,4243,7145,3799,1801,4463,6783,8192
2768,1129,2082,879,5387,4287,11411,4912,20123,13614
8584,9165,10933,16011,4721,1488,11630,12603,20778,37376
2169,1596,2959,6008,4435,1906,4449,7760,2793,3550
6540,3777,1792,7039,2490,2778,4310,7762,9482,16482
5294,6030,5932,12686,6677,6536,4518,8691,12492,19521
3063,5145,4104,3295,2883,1741,4676,7394,12987,9063
4668,6642,1102,8172,5453,8248,13505,8755,6004,12868
6376,5165,7374,1941,5958,10053,3408,5657,5477,16276
2768,6758,5465,3954,6748,6846,3133,8867,10945,24102
7426,7251,2883,8364,5652,3955,9204,5951,3731,9171
6119,3296,14148,2674,7989,12024,2487,9607,55754,39046
3186,1898,3140,1512,2082,2515,5775,8256,12264,23835
