4612,4174,18903,9037,3063
26349,18822,45838,11524,118726
31735,11269,26373,19380,9647
5451,17071,3921,157949,479652
18855,9492,104386,149829,324116
23761,54859,6616,96005,117205
20862,5298,14939,70427,1352
869,11066,10851,56580,376507
900,16721,2589,30209,30346
6839,2148,6405,66379,7814
2986,13546,7306,15778,142922
11345,18876,13783,36500,288714
5378,4486,28571,1613,203425
9904,27063,24833,87480,198114
17753,2941,12766,11428,21869
1178,10284,2680,8131,223788
1318,1654,38343,11577,144523
12987,1884,4117,6068,35554
4224,328,50049,72064,39608
1572,3860,11794,28465,14142
10301,4509,3004,92556,19854
7342,946,46726,86867,216102
16474,817,215179,46690,29048
15292,13395,14386,45441,750523
6365,5530,3383,31105,379098
2976,17541,18422,81679,677969
18372,16513,6816,42157,92116
2911,4162,17118,9982,81134
3098,655,9027,64159,30700
5950,4142,55651,7011,56746
18774,8056,37539,59327,152771
7805,2400,6461,59266,77738
11011,7920,39364,33883,98462
7772,121,7432,44165,11947
6377,6748,16030,14858,188592
3389,12019,8242,827,1102
10222,28247,1594,181187,42582
20310,1301,8299,109239,546370
1383,5731,114480,26287,135906
16476,21667,152918,65813,269797
8336,27435,24211,11639,47735
2705,41335,17429,69420,85380
20809,11804,35034,2813,228403
1578,38850,26276,100619,111791
1203,2581,25132,26213,63352
5407,2230,6644,1786,207341
6919,1818,2353,2729,48295
4269,10917,42365,3071,691926
13356,3935,5820,96820,29305
11733,4666,165977,29416,14350
5463,1660,20184,443,40543
1130,11216,20519,30599,184473
13808,10716,12618,83131,93390
780,4182,19106,26338,47633
3747,1327,16303,34958,12095
6377,5049,3096,7807,26408
2201,8533,7631,32919,5337
3652,8074,32296,195096,42900
11905,535,24450,10069,56911
2735,63,3290,65237,334341
4621,2179,53739,16133,80450
4809,5395,21193,9678,102414
11497,11501,5159,45853,6948
2873,4496,15540,4300,478621
3692,22553,357,95745,27330
6969,18087,5912,32257,133309
882,8484,29290,29543,134223
8223,12603,16436,58066,118363
3637,40892,54944,33286,94332
1794,18189,21173,19407,56870
13177,3121,15252,16394,1890
9444,9870,774,49772,56238
3825,13319,20707,9644,608054
2603,6263,37252,5913,730
17075,1813,28629,14286,10666
3659,14543,12867,57512,25520
5458,19242,23269,25379,38867
2631,2752,5959,88213,998
2477,57794,5564,6068,131735
6561,8073,8282,12314,62726
5397,2251,36473,54012,52246
3819,677,12660,47917,1668
14426,17161,85659,21107,127082
13398,1639,3367,14798,62410
5079,5271,277,31178,183572
5133,3891,5645,23958,7587
13672,6172,101702,45151,38254
2477,4959,5631,85422,69553
566,7591,10979,121742,617592
1157,16107,17364,2760,15835
1979,6882,6175,7455,48684
13558,36453,57712,371237,71883
3381,23681,16136,115793,28878
831,2813,31759,3804,18751
10720,7377,10201,25270,168771
1578,9307,21937,7537,25628
4790,407,38085,437,49655
10160,11030,2815,51158,6624
834,10564,39255,1969,152298
8879,5902,3267,33698,58577
888,11048,10651,6911,26995
6198,9526,11506,3533,616779
126,853,19174,7997,102901
2676,3056,1039,4678,148086
3128,4812,20805,5173,124600
1513,11353,28503,19154,18667
4528,10779,13660,96937,21716
2225,11921,26727,65337,41746
6198,5278,106160,20093,81446
2771,873,120,29042,16848
1621,11,2897,31070,5360
8645,13678,14036,43271,289550
333,7395,33088,12284,54709
15469,12735,1220,54992,13197
6448,19360,41615,40704,101875
5762,2221,2830,113585,2339
2523,2195,7394,122795,278461
2435,8798,10171,20954,165981
10781,212,13102,18654,38645
2137,13132,77571,8144,15915
670,7465,1941,40961,277161
18013,11198,1049,3898,275941
869,17494,21486,28757,34302
6034,18591,65038,43039,30545
4746,25990,27160,18191,124727
3257,13818,3205,33283,3461
7594,6278,3176,7876,29531
678,4488,1409,38178,33828
3587,3790,8802,2233,269340
1437,5342,32018,5436,18228
5350,8331,16210,11377,265834
6290,6712,1586,13460,44442
671,9247,21226,8522,44530
8446,1585,17059,6859,110133
28874,11355,30109,57461,707842
8335,16467,11841,6844,37887
1618,5752,3688,7669,20967
9540,9549,49920,20686,335271
10530,15565,9830,86454,770812
