37200,38516,93910,122628,138027,129374,151630
10089,18563,27538,24361,45266,34492,50546
56931,68581,71286,79825,112658,305157,284365
74946,82401,91288,72484,114091,148645,332237
22377,23044,31553,43558,52929,101503,87445
38867,70385,69451,63766,78844,217119,208733
53934,56336,67647,107288,124676,213008,262029
12880,16419,27301,23990,46531,58793,59966
16370,19190,20323,38543,59527,69804,56284
18959,21485,23680,23779,41846,39158,58839
49364,50959,56562,61859,115176,259179,238213
86908,91964,92662,127886,196699,176270,451155
27423,26970,27444,44846,59229,55099,78868
41376,49187,49873,72674,70256,89440,245500
23969,33094,30240,60459,91540,94236,60763
98992,96899,103122,113092,141666,278255,136736
14991,17108,23329,52030,54097,53886,52792
106413,106462,102495,120008,134955,532508,436911
20898,21042,29255,72614,43757,53306,70090
24048,25733,24441,29235,94875,63226,81013
11620,15615,15529,19385,28459,30176,44730
16165,21950,46501,34166,55285,69477,101953
33618,33947,53910,75918,61689,73261,117156
8658,10758,37370,20153,28320,28708,22305
115855,120102,118909,117642,177017,361760,465893
45367,43756,59909,71885,74372,102530,170142
5243,7078,17386,11935,10486,13241,23552
42369,43710,47328,49334,63809,163189,168320
100969,98604,99053,110225,108613,227163,343144
16091,17395,17578,59484,33231,44091,55738
75780,75092,90657,88124,102684,114919,299604
18726,18116,18624,18539,44265,27163,27144
82125,82268,83229,107119,142820,137599,390567
131344,130425,133110,130780,182362,218444,425995
50820,45775,48024,66109,87963,94236,198244
29893,42440,47322,57912,61241,101307,135351
23765,24093,91743,55178,69331,80473,148052
12706,14735,18234,15300,24827,26941,42078
20190,22044,31978,81749,46522,64232,117639
19753,22877,32900,42061,76349,36936,37961
32205,39371,51597,61292,86839,77932,157907
42811,40052,40296,61747,69460,78087,204663
36736,36213,48852,55351,143870,89556,116550
15879,21905,24774,35051,38680,59725,78988
12714,16985,15437,31341,53093,55519,37200
30760,30604,34227,56047,62700,133422,123386
38718,40617,41941,49794,63429,79333,204895
113741,121773,113443,118697,120929,214374,588598
30661,31147,68925,65594,71320,67270,117456
20204,19024,32248,35409,63796,42285,105506
32461,29047,33052,85109,62754,113478,127239
16088,16152,29981,24836,46260,37336,53782
11387,12054,14509,37679,25276,29590,35988
21743,37653,30073,35875,35575,68505,84938
29753,31003,35870,87622,58942,175056,159563
86553,86754,87175,91399,95617,176385,359537
36688,47369,46663,50080,70649,136756,100557
8206,12877,8921,19389,13809,14018,19039
102995,108739,109066,114052,135851,182236,537837
33171,33943,35380,57358,56834,52497,105770
43022,40889,40715,43329,80053,102148,167971
33446,33257,38427,39746,59891,115581,171250
25786,32193,29811,43013,41435,41826,103316
113692,115803,113955,129103,124288,154265,371633
57130,57324,60393,79167,102044,177650,302772
16911,20745,19265,32893,71048,62641,54045
22908,23884,34003,86503,52326,83878,56572
16056,13763,24724,29996,37799,44857,52664
11551,29193,16082,15871,21390,19462,19635
44222,45407,49299,53202,147170,159225,170626
19975,26151,29410,33933,29413,29930,72523
13697,16268,25460,20775,51173,28120,28494
59945,61525,61278,69190,94886,265965,226527
16493,18102,19446,28782,63021,37166,46150
10677,12275,17149,15164,22849,22636,24715
36475,34721,42097,75351,138559,107654,89116
47088,49627,56303,66392,85548,175744,215402
31546,44097,55657,81451,85820,117562,147170
20312,29143,23885,46663,76929,67551,107889
11502,11254,11075,39383,42808,52872,49726
43672,48556,49572,100725,163457,94919,207581
13200,18351,22250,19684,22261,38028,47588
20190,22575,25942,27816,44099,69713,86408
11326,33484,20335,19827,53735,31128,28662
64069,65842,64328,70553,102970,277875,268458
67339,67780,67209,67439,70692,76003,189802
5430,11973,21642,18150,14780,29516,25106
8352,10340,19897,33103,37632,24674,29476
19744,22446,22498,69219,46932,58340,74153
144957,143104,145573,157708,182587,281187,574201
11260,13954,23608,26557,32234,53575,45484
23917,22415,20318,27604,40573,95776,67596
65720,66305,69648,73517,116414,122005,262744
41437,44420,40921,68390,81283,162219,164425
13813,22212,17154,27304,36034,53005,50836
23465,33848,55897,113218,60464,59599,70091
18543,20921,20149,22034,27099,28705,61314
56948,56320,57443,90027,138149,141440,253717
19137,22028,22970,22926,49469,42917,68485
16273,16459,29084,55413,33196,28269,31431
36758,42626,43751,49651,71314,59899,141246
24902,24795,31384,37220,61007,59366,138339
47955,47029,49292,47475,63221,82449,195579
23577,20938,26938,49227,47451,79407,109931
